Name	Rating	Year	Fed	Rank
J. Timman	2510	1975	NED	77	
R. Keene	2505	1975	ENG	78	
Quinteros	2505	1975	ARG	79	
L. Shamkovich	2505	1975	USA	80	
A. Beliavsky	2500	1975	USR	81	
K. Darga	2500	1975	FRG	82	
Y. Klovan	2500	1975	USR	83	
A. Kotov	2500	1975	USR	84	
Podgaets	2500	1975	USR	85	
V.S. Antoshin	2495	1975	USR	86	
I. Bilek	2495	1975	HUN	87	
M.I. Dvorietzky	2495	1975	USR	88	
B. Gurgenidze	2495	1975	USR	89	
S. Mariotti	2495	1975	ITA	90	
Ney	2495	1975	USR	91	
V.K. Bagirov	2490	1975	USR	92	
L. Espig	2490	1975	DDR	93	
Gy.V. Forintos	2490	1975	HUN	94	
L. Grigorian	2490	1975	USR	95	
H.-J. Hecht	2490	1975	FRG	96	
V.I. Karasev	2490	1975	USR	97	
V. Kirpichnikov	2490	1975	USR	98	
D. Marovic	2490	1975	YUG	99	
A. Matanovic	2490	1975	YUG	100	
V. Osnos	2490	1975	USR	101	
Tolonen	2490	1975	USR	102	
J. Donner	2485	1975	NED	103	
M. Filip	2485	1975	CSR	104	
G. Garcia Gonzales	2485	1975	CUB	105	
S. Hamann	2485	1975	DEN	106	
V. Liberzon	2485	1975	ISR	107	
P. Ostojic	2485	1975	YUG	108	
O. Romanishin	2485	1975	USR	109	
V.S. Zhidkov	2485	1975	USR	110	
O. Averkin	2480	1975	USR	111	
B. Gulko	2480	1975	USR	112	
Padevsky	2480	1975	BUL	113	
Rytov	2480	1975	USR	114	
Y. Sacharov	2480	1975	USR	115	
E. Sveshnikov	2480	1975	USR	116	
Tarjan	2480	1975	USA	117	
I. Zeitlin	2480	1975	USR	118	
O. Dementiev	2475	1975	USR	119	
W. Hartston	2475	1975	ENG	120	
Hulak	2475	1975	YUG	121	
D. Minic	2475	1975	YUG	122	
Nikolaevsky	2475	1975	USR	123	
Shuralev	2475	1975	USR	124	
G. Sigurjonsson	2475	1975	ISL	125	
H.M.J. Westerinen	2475	1975	FIN	126	
Zwaig	2475	1975	NOR	127	
J. Grefe	2470	1975	USA	128	
A. Hennings	2470	1975	DDR	129	
V. Litvinov	2470	1975	USR	130	
Muller	2470	1975	DDR	131	
J. Nikolac	2470	1975	YUG	132	
S. Palatnik	2470	1975	USR	133	
Ree	2470	1975	NED	134	
G. Sosonko	2470	1975	NED	135	
M. Suba	2470	1975	ROM	136	
Tringov	2470	1975	BUL	137	
Tuzovsky	2470	1975	USR	138	
Woodhams	2470	1975	AUS	139	
V.I. Zilberstein	2470	1975	USR	140	
Y. Anikaev	2465	1975	USR	141	
D. Janosevic	2465	1975	YUG	142	
A. Kochiyev	2465	1975	USR	143	
Vlado Kovacevic	2465	1975	YUG	144	
S. Marangunic	2465	1975	YUG	145	
R. Maric	2465	1975	YUG	146	
M. Mukhin	2465	1975	USR	147	
W. Schmidt	2465	1975	POL	148	
N. Weinstein	2465	1975	USA	149	
G. Barcza	2460	1975	HUN	150	
V. Ciocaltea	2460	1975	ROM	151	
Dragoljub M. Ciric	2460	1975	YUG	152	
I. Farago	2460	1975	HUN	153	
R. Grinberg	2460	1975	ARG	154	
Karoly Honfi	2460	1975	HUN	155	
Joukhovitzky	2460	1975	USR	156	
A. Kapengut	2460	1975	USR	157	
Y. Kraidman	2460	1975	ISR	158	
V. Kupreichik	2460	1975	CAN	159	
L. Ogaard	2460	1975	NOR	160	
L. Popov	2460	1975	BUL	161	
L. Vadasz	2460	1975	HUN	162	
Y. Bleiman	2455	1975	ISR	163	
E. Bukic	2455	1975	YUG	164	
M. Damjanovic	2455	1975	YUG	165	
J. Dueball	2455	1975	FRG	166	
Rai. Garcia	2455	1975	ARG	167	
E. Mednis	2455	1975	USA	168	
R. Nezmetdinov	2455	1975	USR	169	
Pahtz	2455	1975	DDR	170	
Platonov	2455	1975	USR	171	
J. Pribyl	2455	1975	CSR	172	
K. Robatsch	2455	1975	AUT	173	
J. Rukavina	2455	1975	YUG	174	
S. Tatai	2455	1975	ITA	175	
Bohling	2450	1975	DDR	176	
S. Bojkovic	2450	1975	YUG	177	
O.L. Chernikov	2450	1975	USR	178	
Y. Estrin	2450	1975	USR	179	
J. Horner	2450	1975	ENG	180	
H. Liebert	2450	1975	DDR	181	
A. Lukin	2450	1975	USR	182	
Mohring	2450	1975	DDR	183	
Pomar	2450	1975	ESP	184	
J. Sofrevski	2450	1975	YUG	185	
Gen. Timoshchenko	2450	1975	USR	186	
B. Vladimirov	2450	1975	USR	187	
L. Vogt	2450	1975	DDR	188	
M. Vukic	2450	1975	YUG	189	
L.G. Zaitseva	2450	1975	USR	190	
L. Barczay	2445	1975	HUN	191	
A. Bisguier	2445	1975	USA	192	
D. Byrne	2445	1975	USA	193	
P. Dely	2445	1975	HUN	194	
S. Garcia Martinez	2445	1975	CUB	195	
L. Kaplan	2445	1975	USA	196	
N. Karaklajic	2445	1975	YUG	197	
V.N. Kozlov	2445	1975	USR	198	
F. Kuijpers	2445	1975	NED	199	
Y. Murey	2445	1975	USR	200	
A. O'Kelly	2445	1975	BEL	201	
K. Rogoff	2445	1975	USA	202	
A.F. Saidy	2445	1975	USA	203	
C. Zuidema	2445	1975	NED	204	
G. Antunac	2440	1975	YUG	205	
M. Bobotsov	2440	1975	BUL	206	
V.Z. Faibisovich	2440	1975	USR	207	
T. Georgadze	2440	1975	USR	208	
M. Gerusel	2440	1975	FRG	209	
E. Gik	2440	1975	USR	210	
U. Kunsztowicz	2440	1975	FRG	211	
Y. Kutyanin	2440	1975	USR	212	
S. Makarichev	2440	1975	USR	213	
Mohrlok	2440	1975	FRG	214	
W. Muller	2440	1975	ALB	215	
Jos. Nun	2440	1975	CSR	216	
Radashkovich	2440	1975	ISR	217	
M. Raicevic	2440	1975	YUG	218	
J. Rubinetti	2440	1975	ARG	219	
Rusakov	2440	1975	USR	220	
Salzman	2440	1975	USR	221	
Schweber	2440	1975	ARG	222	
S. Sokolov	2440	1975	USR	223	
N. Spiridonov	2440	1975	BUL	224	
E. Stoliar	2440	1975	USR	225	
Suttles	2440	1975	CAN	226	
R. Toran Albero	2440	1975	ESP	227	
Veresov	2440	1975	USR	228	
A. Balshan	2435	1975	ISR	229	
I. Buljovcic	2435	1975	YUG	230	
R. Calvo Minguez	2435	1975	ESP	231	
Th. Ghitescu	2435	1975	ROM	232	
O. Jakobsen	2435	1975	DEN	233	
N. Kirov	2435	1975	BUL	234	
V. Korensky	2435	1975	USR	235	
A. Miles	2435	1975	ENG	236	
A.N. Panchenko	2435	1975	USR	237	
H. Pilnik	2435	1975	ARG	238	
A. Rodriguez	2435	1975	CUB	239	
O. Rodriguez	2435	1975	PER	240	
A. Sacharov	2435	1975	USR	241	
K.-J. Schiffer	2435	1975	FRG	242	
P. Szilagyi	2435	1975	HUN	243	
J. Szmetan	2435	1975	ARG	244	
S. Terzic	2435	1975	FRG	245	
B. Zuckerman	2435	1975	USA	246	
M. Bertok	2430	1975	YUG	247	
P. Biyiasas	2430	1975	CAN	248	
J. Boey	2430	1975	BEL	249	
R. Bogdanovic	2430	1975	YUG	250	
G.K. Borisenko	2430	1975	USR	251	
R. Cosulich	2430	1975	ITA	252	
A. Dueckstein	2430	1975	AUT	253	
E. Ermenkov	2430	1975	BUL	254	
E. Haag	2430	1975	HUN	255	
J. Hase	2430	1975	ARG	256	
M. Johansson	2430	1975	SWE	257	
H. Kestler	2430	1975	FRG	258	
Kuindsky	2430	1975	USR	259	
H. Messing	2430	1975	YUG	260	
N. Minev	2430	1975	BUL	261	
Musil	2430	1975	YUG	262	
I. Nemet	2430	1975	YUG	263	
A. Ornstein	2430	1975	SWE	264	
H. Rossetto	2430	1975	ARG	265	
Soltis	2430	1975	USA	266	
V. Spasov	2430	1975	BUL	267	
A.A. Vitolinsh	2430	1975	USR	268	
Z. Vranesic	2430	1975	CAN	269	
Zsubarev	2430	1975	USR	270	
J.B. Bednarski	2425	1975	POL	271	
G. Capelan	2425	1975	FRG	272	
A.V. Cherepkov	2425	1975	USR	273	
G. De Fotis	2425	1975	USA	274	
V.K. Doroshkievich	2425	1975	USR	275	
N. Gaprindashvili	2425	1975	USR	276	
D. Ghizdavu	2425	1975	USA	277	
M. Knezevic	2425	1975	YUG	278	
B. Kogan	2425	1975	USR	279	
A. Mikhalchishin	2425	1975	USR	280	
V. Moiseev	2425	1975	USR	281	
Ch. Niklasson	2425	1975	SWE	282	
P. Peev	2425	1975	BUL	283	
M. Schoeneberg	2425	1975	DDR	284	
Soos	2425	1975	FRG	285	
L.O. Alburt	2420	1975	USR	286	
J. Bolbochan	2420	1975	ARG	287	
H. Bouwmeester	2420	1975	NED	288	
E. Bukhman	2420	1975	USR	289	
E.W. Formanek	2420	1975	USA	290	
L. Hazai	2420	1975	HUN	291	
W. Hug	2420	1975	SUI	292	
D. Ilijevski	2420	1975	YUG	293	
R.M. Jamieson	2420	1975	AUS	294	
S. Kagan	2420	1975	ISR	295	
A. Lombard	2420	1975	SUI	296	
Mikadze	2420	1975	USR	297	
Ervin Nagy	2420	1975	HUN	298	
Obukhovsky	2420	1975	USR	299	
Peltz	2420	1975	USR	300	
Penrose	2420	1975	ENG	301	
Petkevich	2420	1975	USR	302	
F. Portisch	2420	1975	HUN	303	
K. Pytel	2420	1975	POL	304	
D. Rajkovic	2420	1975	YUG	305	
Rosenberg	2420	1975	USR	306	
Shashin	2420	1975	USR	307	
V.V. Vorotnikov	2420	1975	USR	308	
S.N. Yuferov	2420	1975	USR	309	
J. Adamski	2415	1975	POL	310	
Agaichenko	2415	1975	USR	311	
Amos	2415	1975	CAN	312	
Z. Basagic	2415	1975	YUG	313	
J.M. Bellon Lopez	2415	1975	ESP	314	
V. Bukal	2415	1975	YUG	315	
K. Commons	2415	1975	USA	316	
J. Eising	2415	1975	FRG	317	
R. Etruk	2415	1975	USR	318	
Juan C. Fernandez	2415	1975	CUB	319	
F. Ignatiev	2415	1975	USR	320	
Kolarov	2415	1975	BUL	321	
L. Liptay	2415	1975	HUN	322	
Ostrovsky	2415	1975	USR	323	
Shereshevsky	2415	1975	USR	324	
J. Tompa	2415	1975	HUN	325	
E. Varnusz	2415	1975	HUN	326	
Vooremaa	2415	1975	USR	327	
A.H. Williams	2415	1975	WLS	328	
D.A. Yanofsky	2415	1975	CAN	329	
V.Y. Zurakhov	2415	1975	USR	330	
Bronstrom	2410	1975	SWE	331	
T. Cardoso	2410	1975	PHI	332	
V. Chebanenko	2410	1975	USR	333	
O. Cuasnicu	2410	1975	ARG	334	
B. Enklaar	2410	1975	NED	335	
G. Iskov	2410	1975	DEN	336	
S. Johannessen	2410	1975	NOR	337	
B. Katalymov	2410	1975	USR	338	
K. Langeweg	2410	1975	NED	339	
J. Lechtynsky	2410	1975	CSR	340	
L. Lengyel	2410	1975	HUN	341	
N.L. Levin	2410	1975	USR	342	
V. Mikenas	2410	1975	USR	343	
N. Mishuchkov	2410	1975	USR	344	
E. Mnatsakanian	2410	1975	USR	345	
R. Nicevski	2410	1975	YUG	346	
Pasev	2410	1975	BUL	347	
J. Pinter	2410	1975	HUN	348	
E. Poulsson	2410	1975	NOR	349	
Rantanen	2410	1975	FIN	350	
Reshko	2410	1975	USR	351	
R. Rodriguez	2410	1975	PHI	352	
M. Ruderfer	2410	1975	USR	353	
D. Sahovic	2410	1975	YUG	354	
Sapi	2410	1975	HUN	355	
J.-L. Seret	2410	1975	FRA	356	
Th. Thorsteinsson	2410	1975	ISL	357	
Mark Tseitlin	2410	1975	USR	358	
Mikh. Tseitlin	2410	1975	USR	359	
Uusi	2410	1975	USR	360	
L. Zinn	2410	1975	DDR	361	
I. Asmundsson	2405	1975	ISL	362	
G. Atanasov	2405	1975	BUL	363	
S. Bohosjan	2405	1975	BUL	364	
N. Cortlever	2405	1975	NED	365	
C. Cuartas	2405	1975	COL	366	
J. Emma	2405	1975	ARG	367	
A. Filipowicz	2405	1975	POL	368	
Y. Gusev	2405	1975	USR	369	
P. Hesse	2405	1975	DDR	370	
T. Iym	2405	1975	BUL	371	
Vl. Muratov	2405	1975	USR	372	
St. Nikolic	2405	1975	YUG	373	
J. Pogats	2405	1975	HUN	374	
O. Popovych	2405	1975	USA	375	
Pukshansky	2405	1975	USR	376	
Gy. Rajna	2405	1975	HUN	377	
Shestoperov	2405	1975	USR	378	
R. Simic	2405	1975	YUG	379	
I. Vukovic	2405	1975	YUG	380	
A. Alexeev	2400	1975	USR	381	
V. Baikov	2400	1975	USR	382	
G.S. Botterill	2400	1975	WLS	383	
L. Eperjesi	2400	1975	HUN	384	
M.L. Fuller	2400	1975	AUS	385	
V. Gusev	2400	1975	USR	386	
Koc	2400	1975	USR	387	
Kochner	2400	1975	USR	388	
A.M. Kremenietsky	2400	1975	USR	389	
E. Kristiansen	2400	1975	NOR	390	
Z. Krnic	2400	1975	YUG	391	
A. Krutyanski	2400	1975	USR	392	
Lipnowski	2400	1975	CAN	393	
Luginbuhl	2400	1975	SUI	394	
O. Magnusson	2400	1975	ISL	395	
Malmgren	2400	1975	SWE	396	
Marosi	2400	1975	HUN	397	
P. Mejic	2400	1975	YUG	398	
L. Navarovszky	2400	1975	HUN	399	
Palermo	2400	1975	ARG	400	
Patz	2400	1975	DDR	401	
N. Popov	2400	1975	USR	402	
R. Roth	2400	1975	SUI	403	
Silberman	2400	1975	USR	404	
B.A. Zlotnik	2400	1975	USR	405	
M.J. Basman	2395	1975	ENG	406	
Baumbach	2395	1975	DDR	407	
K. Bjerring	2395	1975	DEN	408	
G. Braun	2395	1975	DDR	409	
V. Didishko	2395	1975	USR	410	
A. Donchenko	2395	1975	USR	411	
A. Feuerstein	2395	1975	USA	412	
R. Grabczewski	2395	1975	POL	413	
Rom. Hernandez	2395	1975	CUB	414	
I.R. Johannsson	2395	1975	ISL	415	
S. Joksic	2395	1975	YUG	416	
A. Kakageldyev	2395	1975	USR	417	
A. Karklins	2395	1975	USA	418	
D. Keller	2395	1975	DDR	419	
K. Kjarner	2395	1975	USR	420	
J. Marcus	2395	1975	NED	421	
H. Pedersen	2395	1975	DEN	422	
I. Polgar	2395	1975	HUN	423	
Poutiainen	2395	1975	FIN	424	
Prameshuber	2395	1975	AUT	425	
T. Rakic	2395	1975	YUG	426	
Y. Shabanov	2395	1975	USR	427	
Shvedchikov	2395	1975	USR	428	
A. Sydor	2395	1975	POL	429	
M. Todorcevic	2395	1975	FRA	430	
V.L. Alterman	2390	1975	USR	431	
N. Bakulin	2390	1975	USR	432	
M. Bohnisch	2390	1975	DDR	433	
B. Brinck-Claussen	2390	1975	DEN	434	
V. Bykov	2390	1975	USR	435	
M. Cetkovic	2390	1975	YUG	436	
Chavsky	2390	1975	USR	437	
Chjecheljan	2390	1975	USR	438	
L. Christiansen	2390	1975	USA	439	
Sr. Cvetkovic	2390	1975	YUG	440	
M. Czerniak	2390	1975	ISR	441	
Z. Doda	2390	1975	POL	442	
O. Donchenko	2390	1975	USR	443	
J. Fichtl	2390	1975	CSR	444	
J. Fraguela Gil	2390	1975	ESP	445	
L. Gutmann	2390	1975	USR	446	
S. Holm	2390	1975	DEN	447	
L. Kaufman	2390	1975	USA	448	
I. Kopylov	2390	1975	USR	449	
Kostro	2390	1975	POL	450	
Y. Kotkov	2390	1975	USR	451	
M. Lazarevic	2390	1975	USR	452	
L. Lederman	2390	1975	ISR	453	
K. Lerner	2390	1975	USR	454	
A. Machulsky	2390	1975	USR	455	
M. Markovic	2390	1975	YUG	456	
Gh. Mititelu	2390	1975	ROM	457	
S. Neamtu	2390	1975	ROM	458	
D. Pavlovic	2390	1975	YUG	459	
Pal Petran	2390	1975	HUN	460	
Polikarpov	2390	1975	USR	461	
Pritchett	2390	1975	SCO	462	
J. Rodriguez	2390	1975	CUB	463	
Rossolimo	2390	1975	USA	464	
V. Sokolov	2390	1975	YUG	465	
G. Sorokin	2390	1975	USR	466	
Szymczak	2390	1975	POL	467	
E. Ubilava	2390	1975	USR	468	
A. Vaiser	2390	1975	USR	469	
Lj. Zivkovic	2390	1975	YUG	470	
Asbjornsson	2385	1975	USR	471	
Bejm	2385	1975	USR	472	
A.J. Butnoris	2385	1975	USR	473	
G. Chepukaitis	2385	1975	USR	474	
Z. Djukic	2385	1975	YUG	475	
J. Flesch	2385	1975	HUN	476	
S. Friedman	2385	1975	ISR	477	
A. Godes	2385	1975	USR	478	
H. Holaszek	2385	1975	AUT	479	
Ab. Khassin	2385	1975	USR	480	
S. Khavsky	2385	1975	USR	481	
Kinnmark	2385	1975	SWE	482	
L.M. Kovacs	2385	1975	HUN	483	
H. Lehmann	2385	1975	FRG	484	
P. Lukacs	2385	1975	HUN	485	
W. Martz	2385	1975	USA	486	
Matera	2385	1975	USA	487	
Z. Mestrovic	2385	1975	YUG	488	
R. Naranja	2385	1975	PHI	489	
Rohrl	2385	1975	AUT	490	
Roizman	2385	1975	USR	491	
C. Sanchez	2385	1975	VEN	492	
Scholl	2385	1975	NED	493	
A. Segal	2385	1975	BRA	494	
Solovjev	2385	1975	USR	495	
T. Timman	2385	1975	NED	496	
T. Ujtumen	2385	1975	MGL	497	
E. Ungureanu	2385	1975	ROM	498	
V. Vaisman	2385	1975	ROM	499	
R. Webb	2385	1975	ENG	500	
B.R. Anderson	2380	1975	DEN	501	
A. Barreras	2380	1975	CUB	502	
R. Bernard	2380	1975	POL	503	
T. Bjerre	2380	1975	DEN	504	
C. Chellstorp	2380	1975	USA	505	
R. Debarnot	2380	1975	ARG	506	
A. Deze	2380	1975	YUG	507	
P. Donoso Velasco	2380	1975	CHI	508	
I. Dorfman	2380	1975	USR	509	
D. Drimer	2380	1975	ROM	510	
Dar. Gliksman	2380	1975	YUG	511	
V.T. Grokhotov	2380	1975	USR	512	
M. Hassan	2380	1975	IND	513	
B. Jansson	2380	1975	SWE	514	
W.S. Kan	2380	1975	HKG	515	
Korelov	2380	1975	USR	516	
Kozarov	2380	1975	BUL	517	
E. Kozma	2380	1975	CSR	518	
A. Kudrashov	2380	1975	USR	519	
J. Kupper	2380	1975	SUI	520	
A. Maciejewski	2380	1975	POL	521	
M. Paolozzi	2380	1975	ITA	522	
O. Pavlenko	2380	1975	USR	523	
Poch	2380	1975	ARG	524	
L.-A. Schneider	2380	1975	SWE	525	
J. Sloth	2380	1975	DEN	526	
A.J. Whiteley	2380	1975	ENG	527	
R. Bellin	2375	1975	ENG	528	
B. Benedictsson	2375	1975	ISL	529	
E. Chaplinsky	2375	1975	USR	530	
Cheuer	2375	1975	USR	531	
A. Gavrilov	2375	1975	USR	532	
R. Hartoch	2375	1975	NED	533	
J. Ivarsson	2375	1975	SWE	534	
E. Jimenez	2375	1975	CUB	535	
Ji. Nun	2375	1975	ENG	536	
V. Peresypkin	2375	1975	USR	537	
Szily	2375	1975	HUN	538	
Taruffi	2375	1975	USR	539	
B. Toth	2375	1975	ITA	540	
Tumurbator	2375	1975	MGL	541	
A. Valdes-Castillo	2375	1975	CUB	542	
F. Visier Segovia	2375	1975	ESP	543	
Vucenovic	2375	1975	SUI	544	
J. Augustin	2370	1975	CSR	545	
R. Behling	2370	1975	FRG	546	
C. Botez	2370	1975	ROM	547	
M. Cebalo	2370	1975	YUG	548	
A. Cherenkov	2370	1975	USR	549	
Clemens	2370	1975	FRG	550	
E. Cobo Arteaga	2370	1975	CUB	551	
B. De Bruycker	2370	1975	BEL	552	
R. Eales	2370	1975	ENG	553	
A. Fershter	2370	1975	USR	554	
Fraile	2370	1975	ARG	555	
C. Garcia Palermo	2370	1975	ARG	556	
O. Hjertenes	2370	1975	NOR	557	
H. Hurme	2370	1975	FIN	558	
Ivkovic	2370	1975	YUG	559	
Iz. Jelen	2370	1975	YUG	560	
Kaldor	2370	1975	ISR	561	
J. Kristiansen	2370	1975	DEN	562	
Kroon	2370	1975	RSA	563	
Leski	2370	1975	ARG	564	
D. Neukirch	2370	1975	DDR	565	
Olsson	2370	1975	SWE	566	
P. Orev	2370	1975	BUL	567	
Pehan	2370	1975	YUG	568	
M. Peretz	2370	1975	ISR	569	
Puc	2370	1975	YUG	570	
G. Richter	2370	1975	ISR	571	
T.I. Shaw	2370	1975	AUS	572	
K. Smith	2370	1975	USA	573	
M. Solmundarsson	2370	1975	ISL	574	
I. Somogyi	2370	1975	HUN	575	
J. Speelman	2370	1975	ENG	576	
M.F. Stean	2370	1975	USA	577	
Suwuh	2370	1975	INA	578	
I. Szabo	2370	1975	ROM	579	
G. Szilagyi	2370	1975	HUN	580	
J. Thor	2370	1975	ISL	581	
G. Ustinov	2370	1975	USR	582	
H. Van Riemsdijk	2370	1975	BRA	583	
P. Velikov	2370	1975	BUL	584	
T. Wibe	2370	1975	NOR	585	
O. Yepez	2370	1975	ECU	586	
W. Balcerowski	2365	1975	POL	587	
U. Boensch	2365	1975	DDR	588	
Borngosser	2365	1975	FRG	589	
D. Dzmanoev	2365	1975	USR	590	
B. Gasic	2365	1975	YUG	591	
Geszosz	2365	1975	HUN	592	
Holloway	2365	1975	ENG	593	
I.V. Ivanov	2365	1975	USR	594	
S. Ivanovic	2365	1975	YUG	595	
O. Kaminsky	2365	1975	USR	596	
Kirilov	2365	1975	USR	597	
N. Kopylov	2365	1975	USR	598	
Kosciuk	2365	1975	YUG	599	
G. Kuprejanov	2365	1975	USR	600	
A. Kushnir	2365	1975	ISR	601	
G. Ligterink	2365	1975	NED	602	
Lj. Masic	2365	1975	YUG	603	
M. Moe	2365	1975	DEN	604	
O. Sande	2365	1975	NOR	605	
W. Strobel	2365	1975	AUT	606	
Betancort C.J.	2360	1975	ESP	607	
F. Casas	2360	1975	ARG	608	
O. Castro	2360	1975	COL	609	
Chermlin	2360	1975	USR	610	
M. Cuellar Gacharna	2360	1975	COL	611	
A. Dake	2360	1975	USA	612	
H. De la Vega	2360	1975	ARG	613	
Despotovic	2360	1975	YUG	614	
H. Garcia	2360	1975	ARG	615	
L. Garcia	2360	1975	COL	616	
Gilden	2360	1975	USA	617	
Glauser	2360	1975	SUI	618	
K. Harandi	2360	1975	IRI	619	
Huss	2360	1975	SUI	620	
Jovic	2360	1975	YUG	621	
S. Kupka	2360	1975	CSR	622	
E. Lundin	2360	1975	SWE	623	
J. Macles	2360	1975	FRA	624	
Cs. Meleghegyi	2360	1975	HUN	625	
Lac. Menvielle	2360	1975	ESP	626	
Pelikan	2360	1975	ARG	627	
P. Petrov	2360	1975	USR	628	
L. Piasetski	2360	1975	CAN	629	
Radev	2360	1975	BUL	630	
Shestakov	2360	1975	USR	631	
Shteinberg	2360	1975	USR	632	
Spirov	2360	1975	BUL	633	
T. Tomalczyk	2360	1975	SIN	634	
Venalainen	2360	1975	FIN	635	
D. Allan	2355	1975	CAN	636	
R. Balinas	2355	1975	PHI	637	
J. Banas	2355	1975	CSR	638	
J. Boudy	2355	1975	CUB	639	
L. Bronstein	2355	1975	ARG	640	
G. Daskalov	2355	1975	BUL	641	
Hlousek	2355	1975	CSR	642	
K. Janetschek	2355	1975	AUT	643	
Jauregui	2355	1975	CHI	644	
Jovanovic	2355	1975	YUG	645	
G. Lebredo	2355	1975	CUB	646	
S. Martinovic	2355	1975	YUG	647	
L. Mista	2355	1975	CSR	648	
Mircea Pavlov	2355	1975	ROM	649	
E. Prandstetter	2355	1975	CSR	650	
C. Silva Sanchez	2355	1975	CHI	651	
J. Tabor	2355	1975	HUN	652	
O. Thal	2355	1975	DDR	653	
M. Wahlbohm	2355	1975	SWE	654	
A. Babev	2350	1975	BUL	655	
R. Belkadi	2350	1975	TUN	656	
Bouaziz	2350	1975	TUN	657	
P. Clarke	2350	1975	ENG	658	
D. Dobrev	2350	1975	BUL	659	
J. Durao	2350	1975	POR	660	
S. Esitmo	2350	1975	PHI	661	
Z. Farooqui	2350	1975	PAK	662	
A. Foguelman	2350	1975	ARG	663	
Fredriksson	2350	1975	SWE	664	
Gonszor	2350	1975	CSR	665	
S. Gross	2350	1975	CSR	666	
Harestad	2350	1975	NOR	667	
T. Hay	2350	1975	AUT	668	
Hoen	2350	1975	NOR	669	
J. Kristinsson	2350	1975	ISL	670	
R. Letelier	2350	1975	CHI	671	
R. Marszalek	2350	1975	POL	672	
A. Mart	2350	1975	ISR	673	
K. Movsisian	2350	1975	USR	674	
J. Ost-Hansen	2350	1975	DEN	675	
D. Pelitov	2350	1975	BUL	676	
U. Rath	2350	1975	DEN	677	
Saren	2350	1975	FIN	678	
R. Scheipl	2350	1975	FRG	679	
W. Schifferdecker	2350	1975	FRG	680	
Schinzel	2350	1975	POL	681	
Slutzky	2350	1975	USR	682	
Stekel	2350	1975	CHI	683	
Ulrichsen	2350	1975	NOR	684	
D.D. Van Geet	2350	1975	NED	685	
