Name	Rating	Year	Rank	Fed
U. Rath	2380	1981	DEN	681	
Ravisekhar	2380	1981	IND	682	
J. Sloth	2380	1981	DEN	683	
S. Sokolov	2380	1981	USR	684	
M. Solmundarsson	2380	1981	ISL	685	
P. Stefanov	2380	1981	ROM	686	
H. Suradiradja	2380	1981	INA	687	
Taulbut	2380	1981	ENG	688	
R. Tischbierek	2380	1981	DDR	689	
W. Wittmann	2380	1981	AUT	690	
K. Wockenfuss	2380	1981	FRG	691	
L. Yurtaev	2380	1981	USR	692	
J. Augustin	2375	1981	CSR	693	
J. Banas	2375	1981	CSR	694	
T.F. Binham	2375	1981	FIN	695	
K. Bischoff	2375	1981	FRG	696	
F. Borkowski	2375	1981	POL	697	
B. Brinck-Claussen	2375	1981	DEN	698	
V. Bykov	2375	1981	USR	699	
Cabrido	2375	1981	PHI	700	
C. Chellstorp	2375	1981	USA	701	
J. Eising	2375	1981	FRG	702	
R.A. Filguth	2375	1981	BRA	703	
A. Filipowicz	2375	1981	POL	704	
I. Fischer	2375	1981	ROM	705	
E.W. Formanek	2375	1981	USA	706	
M. Garkov	2375	1981	BUL	707	
M. Ginsburg	2375	1981	USA	708	
J.A. Gonzales	2375	1981	COL	709	
T. Halasz	2375	1981	HUN	710	
M. Haygarth	2375	1981	ENG	711	
P. Henry	2375	1981	IRL	712	
A. Hermlin	2375	1981	USR	713	
F. Hoelzl	2375	1981	AUT	714	
Karoly Honfi	2375	1981	HUN	715	
J. Horner	2375	1981	ENG	716	
M. Ilijc	2375	1981	YUG	717	
Kostro	2375	1981	POL	718	
Marosi	2375	1981	HUN	719	
Ang. Martin	2375	1981	ENG	720	
Mohring	2375	1981	DDR	721	
N. Monin	2375	1981	USR	722	
E. Mortensen	2375	1981	DEN	723	
L. Navarovszky	2375	1981	HUN	724	
Nehmert	2375	1981	FRG	725	
D. Neukirch	2375	1981	DDR	726	
St. Nikolic	2375	1981	YUG	727	
R. Osterman	2375	1981	YUG	728	
D. Parr	2375	1981	AUS	729	
P. Peev	2375	1981	BUL	730	
J. Pogats	2375	1981	HUN	731	
I. Polgar	2375	1981	HUN	732	
Porjazov	2375	1981	BUL	733	
R. Rodriguez	2375	1981	PHI	734	
L. Roos	2375	1981	FRA	735	
Sapi	2375	1981	HUN	736	
Saren	2375	1981	FIN	737	
M. Schauwecker	2375	1981	SUI	738	
Schinzel	2375	1981	POL	739	
B. Schmidt	2375	1981	FRG	740	
A. Segal	2375	1981	BRA	741	
Sikora	2375	1981	CSR	742	
J. Trapl	2375	1981	CSR	743	
E. Ungureanu	2375	1981	ROM	744	
Vorobets	2375	1981	USR	745	
A.J. Whiteley	2375	1981	ENG	746	
Woodhams	2375	1981	AUS	747	
M. Zlotnikov	2375	1981	USA	748	
M. Andres	2370	1981	CUB	749	
R. Bernhardt	2370	1981	FRG	750	
M. Bjelajac	2370	1981	YUG	751	
J. Boudy	2370	1981	CUB	752	
A. Drvota	2370	1981	CSR	753	
L.D. Evans	2370	1981	USA	754	
J. Fleck	2370	1981	FRG	755	
O. Foisor	2370	1981	ROM	756	
J. Garcia-Padron	2370	1981	ESP	757	
M. Gerusel	2370	1981	FRG	758	
A. Glianietz	2370	1981	USR	759	
Dar. Gliksman	2370	1981	YUG	760	
N. Ilijin	2370	1981	ROM	761	
D. Janosevic	2370	1981	YUG	762	
A. Kakageldyev	2370	1981	USR	763	
L. Karsa	2370	1981	HUN	764	
Kopec	2370	1981	USA	765	
Kostyra	2370	1981	POL	766	
B. Lengyel	2370	1981	HUN	767	
R. Lobo	2370	1981	ENG	768	
Luginb Hl	2370	1981	SUI	769	
A. Maciejewski	2370	1981	POL	770	
H. Maya	2370	1981	MEX	771	
Cs. Meleghegyi	2370	1981	HUN	772	
A. Merdinjan	2370	1981	BUL	773	
Gh. Mititelu	2370	1981	ROM	774	
Ig. Nowak	2370	1981	POL	775	
O. Pavlenko	2370	1981	USR	776	
K. Pedersen	2370	1981	DEN	777	
J. Przewoznik	2370	1981	POL	778	
Pushkedra	2370	1981	CAN	779	
J. Sherwin	2370	1981	USA	780	
Simkin	2370	1981	USR	781	
Uusi	2370	1981	USR	782	
V. Vachev	2370	1981	BUL	783	
R. Webb	2370	1981	ENG	784	
M. Yoffie	2370	1981	USA	785	
J. Ajanski	2365	1981	BUL	786	
J. Armas	2365	1981	CUB	787	
P. Arnaudov	2365	1981	BUL	788	
Baumbach	2365	1981	DDR	789	
W. Bialas	2365	1981	FRG	790	
Bordonada	2365	1981	PHI	791	
Borngosser	2365	1981	FRG	792	
C.J. Brasket	2365	1981	USA	793	
G. Braun	2365	1981	DDR	794	
J.M. Cruz-Lima	2365	1981	CUB	795	
L. Cserna	2365	1981	HUN	796	
P. Dankert	2365	1981	FRG	797	
I. Efimov	2365	1981	USR	798	
J. Franzen	2365	1981	CSR	799	
V.N. Gavrikov	2365	1981	USR	800	
K. Janetschek	2365	1981	AUT	801	
E. Jimenez	2365	1981	CUB	802	
Kinnmark	2365	1981	SWE	803	
V. Litvinov	2365	1981	USR	804	
G. Martin	2365	1981	ESP	805	
A. Medina	2365	1981	ESP	806	
K. Muller	2365	1981	HUN	807	
Z. Nikolic	2365	1981	YUG	808	
Z. Novoselski	2365	1981	YUG	809	
P. Orlov	2365	1981	YUG	810	
Panczyk	2365	1981	POL	811	
Povah	2365	1981	ENG	812	
K.-J. Schiffer	2365	1981	FRG	813	
Semeniuk	2365	1981	YUG	814	
J.-L. Seret	2365	1981	FRA	815	
J. Sobek	2365	1981	CSR	816	
Szalajdewicz	2365	1981	POL	817	
Taruffi	2365	1981	USR	818	
L. Yudasin	2365	1981	USR	819	
L.D. Zaid	2365	1981	USR	820	
W. Heinig	2364	1981	DDR	821	
Y. Arkhipkin	2360	1981	USR	822	
A. Bachtiar	2360	1981	INA	823	
L.A. Belov	2360	1981	USR	824	
S. Bojkovic	2360	1981	YUG	825	
M. Campos Lopez	2360	1981	MEX	826	
N.R. Davies	2360	1981	ENG	827	
H. Dobosz	2360	1981	POL	828	
Dommes	2360	1981	USR	829	
Faase	2360	1981	NED	830	
G. Fahnenschmidt	2360	1981	FRG	831	
A. Fershter	2360	1981	USR	832	
A. Frolov	2360	1981	USR	833	
N. Giffard	2360	1981	FRA	834	
Gilden	2360	1981	USA	835	
R. Gruchacz	2360	1981	USA	836	
P. Hardicsay	2360	1981	HUN	837	
Heinicke	2360	1981	FRG	838	
J.M. Hodgson	2360	1981	ENG	839	
Hoggatt	2360	1981	USA	840	
N.W. Ivell	2360	1981	ENG	841	
Jovic	2360	1981	YUG	842	
K. Kaiszauri	2360	1981	SWE	843	
G. Kallai	2360	1981	HUN	844	
E. Kozma	2360	1981	CSR	845	
Krstev	2360	1981	YUG	846	
Lj. Masic	2360	1981	YUG	847	
S. Neamtu	2360	1981	ROM	848	
Onat	2360	1981	TUR	849	
L. Ortega	2360	1981	CUB	850	
Pacis	2360	1981	PHI	851	
A. Palacios	2360	1981	VEN	852	
P. Popov	2360	1981	BUL	853	
O. Popovych	2360	1981	USA	854	
Radev	2360	1981	BUL	855	
Remlinger	2360	1981	USA	856	
T.W. Ristoja	2360	1981	FIN	857	
J. Rodriguez	2360	1981	CUB	858	
J. Sanz	2360	1981	ESP	859	
M. Schurade	2360	1981	DDR	860	
T. Taylor	2360	1981	USA	861	
A. Urzica	2360	1981	ROM	862	
Vakulienko	2360	1981	USR	863	
J. Zarkovic	2360	1981	YUG	864	
B. Zueger	2360	1981	SUI	865	
N.I. Andrianov	2355	1981	USR	866	
W. Balcerowski	2355	1981	POL	867	
B. Benedictsson	2355	1981	ISL	868	
E. Bhend	2355	1981	SUI	869	
C. Blocker	2355	1981	USA	870	
C. Botez	2355	1981	ROM	871	
Bouaziz	2355	1981	TUN	872	
A. Dake	2355	1981	USA	873	
L. Eolian	2355	1981	USR	874	
L. Eperjesi	2355	1981	HUN	875	
S. Esitmo	2355	1981	PHI	876	
B. Feustel	2355	1981	FRG	877	
I. Gelfer	2355	1981	ISR	878	
B. Hammar	2355	1981	SWE	879	
A. Herzog	2355	1981	AUT	880	
Hlousek	2355	1981	CSR	881	
Hoen	2355	1981	NOR	882	
H. Hurme	2355	1981	FIN	883	
Sp. Ivanov	2355	1981	BUL	884	
J. Ivarsson	2355	1981	SWE	885	
O. Kaminsky	2355	1981	USR	886	
Kertesz	2355	1981	ROM	887	
O. Khalikian	2355	1981	USR	888	
Mohd.R. Khan	2355	1981	IND	889	
P. Knudsen	2355	1981	DEN	890	
N. Lakic	2355	1981	YUG	891	
Leal	2355	1981	MEX	892	
Modr	2355	1981	CSR	893	
R. Naranja	2355	1981	PHI	894	
D. Pantaleev	2355	1981	BUL	895	
B. Perenyi	2355	1981	HUN	896	
Voj. Petrovic	2355	1981	YUG	897	
A. Rocha	2355	1981	BRA	898	
J. Rooze	2355	1981	BEL	899	
Rorvall	2355	1981	SWE	900	
Rutman	2355	1981	USR	901	
B. Saacke	2355	1981	FRG	902	
T.I. Shaw	2355	1981	AUS	903	
P. Staller	2355	1981	FRG	904	
Suchanov	2355	1981	USR	905	
P. Szilagyi	2355	1981	HUN	906	
Tumurbator	2355	1981	MGL	907	
V.V. Zhelnin	2355	1981	USR	908	
A. Anelli	2350	1981	ARG	909	
B. Baczynskyj	2350	1981	USA	910	
Z. Basagic	2350	1981	YUG	911	
R. Behling	2350	1981	FRG	912	
B. Bengtsson	2350	1981	SWE	913	
M.A. Berkovich	2350	1981	USR	914	
Bjork	2350	1981	SWE	915	
E. Cekro	2350	1981	YUG	916	
A.N. Chudinovsky	2350	1981	USR	917	
J. Dubin	2350	1981	ARG	918	
I. Fodor	2350	1981	YUG	919	
L. Gonzales Mestres	2350	1981	ESP	920	
A. Gorshkov	2350	1981	USR	921	
Herbrechtsmeier	2350	1981	FRG	922	
Huisl	2350	1981	FRG	923	
Ivkovic	2350	1981	YUG	924	
Karlik	2350	1981	SUI	925	
J. Kent	2350	1981	USA	926	
Kordsachia	2350	1981	FRG	927	
A. Kubicek	2350	1981	CSR	928	
S. Kupka	2350	1981	CSR	929	
C.T. Li	2350	1981	CHN	930	
R. Marszalek	2350	1981	POL	931	
P. Mejic	2350	1981	YUG	932	
L. Miagmasuren	2350	1981	UNK	933	
M. Moe	2350	1981	DEN	934	
Oltra Caurin	2350	1981	ESP	935	
M. Peretz	2350	1981	ISR	936	
A. Pollard	2350	1981	USA	937	
Prodanov	2350	1981	BUL	938	
Puc	2350	1981	YUG	939	
A. Remon	2350	1981	CUB	940	
D.E. Rumens	2350	1981	ENG	941	
L. Santos	2350	1981	POR	942	
W. Shipman	2350	1981	USA	943	
K. Shirazi	2350	1981	IRI	944	
F.I. Sideif-Sade	2350	1981	USR	945	
P. Smederevac	2350	1981	YUG	946	
O. Thal	2350	1981	DDR	947	
Tratatovici	2350	1981	ROM	948	
F. Visier Segovia	2350	1981	ESP	949	
Wachtel	2350	1981	CAN	950	
W.N. Watson	2350	1981	ENG	951	
W. Zhang	2350	1981	CHN	952	
F. Bistric	2345	1981	YUG	953	
F.W.M. Borm	2345	1981	NED	954	
T. Casper	2345	1981	DDR	955	
E. Cobo Arteaga	2345	1981	CUB	956	
B. De Bruycker	2345	1981	BEL	957	
De Eccher	2345	1981	ITA	958	
M. Dimitrijevic	2345	1981	YUG	959	
I. Foigel	2345	1981	USR	960	
A. Goldin	2345	1981	USR	961	
A.V. Gulbrandsen	2345	1981	NOR	962	
M. Hassan	2345	1981	IND	963	
M. Hawelko	2345	1981	POL	964	
R. Henao	2345	1981	COL	965	
N. Ioseliani	2345	1981	USR	966	
C.E. Juarez	2345	1981	ARG	967	
R. Kimelfeld	2345	1981	USR	968	
B. Kristensen	2345	1981	DEN	969	
Z. Ksieki	2345	1981	POL	970	
H. Lambert	2345	1981	AUT	971	
Z. Lanka	2345	1981	USR	972	
G. Lebredo	2345	1981	CUB	973	
H. Lehmann	2345	1981	FRG	974	
H. Luyk	2345	1981	USR	975	
L. Maninang	2345	1981	PHI	976	
R. Mujagic	2345	1981	YUG	977	
Ji. Nun	2345	1981	CSR	978	
R. Ocampo	2345	1981	MEX	979	
A. Pablo Marin	2345	1981	ESP	980	
N. Patterson	2345	1981	IRL	981	
D. Pavlovic	2345	1981	YUG	982	
L.E. Petersson	2345	1981	SWE	983	
Quinones	2345	1981	PER	984	
M. Raicevic	2345	1981	YUG	985	
I. Rogers	2345	1981	AUS	986	
P. Roth	2345	1981	AUT	987	
Roxendal	2345	1981	SWE	988	
A. Schneider	2345	1981	HUN	989	
P. Sinprayoon	2345	1981	THA	990	
V. Small	2345	1981	NZL	991	
L. Szell	2345	1981	HUN	992	
Trikaliotis	2345	1981	GRE	993	
D. Werner	2345	1981	FRG	994	
S. Witkowski	2345	1981	POL	995	
M. Andrijevic	2340	1981	YUG	996	
G. Atanasov	2340	1981	BUL	997	
R. Bailey	2340	1981	ENG	998	
I. Biriescu	2340	1981	ROM	999	
R. Blumenfeld	2340	1981	USA	1000	
C. Braga	2340	1981	BRA	1001	
Comay	2340	1981	ISR	1002	
H. Cording	2340	1981	FRG	1003	
E. Dizdarevic	2340	1981	YUG	1004	
T. Doljanin	2340	1981	YUG	1005	
J.W. Donaldson	2340	1981	USA	1006	
Th. Espig	2340	1981	DDR	1007	
Ant. Fernandez	2340	1981	VEN	1008	
M.J. Franklin	2340	1981	ENG	1009	
A. Genin	2340	1981	USR	1010	
Sh. Giterman	2340	1981	ISR	1011	
S. Grunberg	2340	1981	ROM	1012	
Ro. Gunawan	2340	1981	INA	1013	
Harper	2340	1981	CAN	1014	
Jovanovic	2340	1981	YUG	1015	
M. Kapelan	2340	1981	YUG	1016	
Karapchanski	2340	1981	BUL	1017	
J. Macles	2340	1981	FRA	1018	
S. Meyer	2340	1981	FRG	1019	
C. Montero	2340	1981	CHI	1020	
W. Nautsch	2340	1981	FRG	1021	
A. Ozsvath	2340	1981	HUN	1022	
E. Palacios	2340	1981	ESP	1023	
E. Pedersen	2340	1981	DEN	1024	
Pelikan	2340	1981	ARG	1025	
Preissmann	2340	1981	FRA	1026	
J. Rigo	2340	1981	HUN	1027	
Nen. Ristic	2340	1981	YUG	1028	
H. Salazar	2340	1981	CHI	1029	
C. Sanchez	2340	1981	VEN	1030	
J. Silman	2340	1981	USA	1031	
F. Silva	2340	1981	POR	1032	
Smirnov	2340	1981	USR	1033	
G. Szilagyi	2340	1981	HUN	1034	
Trolldalen	2340	1981	NOR	1035	
I. Vukovic	2340	1981	YUG	1036	
L. Witt	2340	1981	CAN	1037	
A. Acevedo	2335	1981	MEX	1038	
P.A. Boersma	2335	1981	NED	1039	
Bohnisch	2335	1981	DDR	1040	
L. Chiong	2335	1981	PHI	1041	
C. Cubitt	2335	1981	ENG	1042	
H. Ek	2335	1981	SWE	1043	
B. Eley	2335	1981	ENG	1044	
A. Filipenko	2335	1981	USR	1045	
Gerenski	2335	1981	BUL	1046	
R. Goldenberg	2335	1981	FRA	1047	
R. Gonzalez-Maza	2335	1981	ESP	1048	
E. Green	2335	1981	NZL	1049	
T. Hay	2335	1981	AUT	1050	
J. Herrera Perez	2335	1981	CUB	1051	
B. Jacobsen	2335	1981	DEN	1052	
S. Kalinichev	2335	1981	USR	1053	
A. Karklins	2335	1981	USA	1054	
Kolbak	2335	1981	DEN	1055	
Lhagva	2335	1981	MGL	1056	
K. Loken	2335	1981	NOR	1057	
E. Lundin	2335	1981	SWE	1058	
Z. Majeric	2335	1981	YUG	1059	
J. Marcus	2335	1981	NED	1060	
D. Marjan	2335	1981	YUG	1061	
V. Mccambridge	2335	1981	USA	1062	
B. Mckay	2335	1981	SCO	1063	
Mesiarik	2335	1981	CSR	1064	
J. Nicholson	2335	1981	ENG	1065	
M. Orso	2335	1981	CUB	1066	
P. Passerotti	2335	1981	ITA	1067	
Peshina	2335	1981	USR	1068	
N.B. Pinal	2335	1981	CUB	1069	
T. Pirttimaki	2335	1981	FIN	1070	
Pripis	2335	1981	USR	1071	
Scheinwald	2335	1981	ISR	1072	
G.S. Scholz	2335	1981	CHI	1073	
D. Sellos	2335	1981	FRA	1074	
W. Serrano	2335	1981	USR	1075	
D.E. Shapiro	2335	1981	USA	1076	
W. Strobel	2335	1981	AUT	1077	
J. Suarez	2335	1981	CUB	1078	
I. Subasic	2335	1981	YUG	1079	
T. Timman	2335	1981	NED	1080	
J. Van Baarle	2335	1981	NED	1081	
D.D. Van Geet	2335	1981	NED	1082	
Milo. Vujovic	2335	1981	YUG	1083	
Watzka	2335	1981	AUT	1084	
Yuneev	2335	1981	USR	1085	
Abella	2330	1981	PHI	1086	
J.D. Abreu	2330	1981	DOM	1087	
D. Alzate	2330	1981	COL	1088	
C. Amado	2330	1981	ARG	1089	
A. Babev	2330	1981	BUL	1090	
R. Belkadi	2330	1981	TUN	1091	
Berkell	2330	1981	SWE	1092	
A. Bueno	2330	1981	CUB	1093	
B. Bujupi	2330	1981	YUG	1094	
Av. Bykhovsky	2330	1981	USR	1095	
H. Camara	2330	1981	BRA	1096	
T. Cardoso	2330	1981	PHI	1097	
C. Coudari	2330	1981	CAN	1098	
D.H. Cummings	2330	1981	ENG	1099	
W. Dietze	2330	1981	DDR	1100	
D. Dobrev	2330	1981	BUL	1101	
V. Georgescu	2330	1981	ROM	1102	
Goichberg	2330	1981	USA	1103	
J. Gomez-Quezada	2330	1981	MEX	1104	
Grinza	2330	1981	ITA	1105	
P. Hammer	2330	1981	SUI	1106	
J. Hansen	2330	1981	DEN	1107	
D. Hansson	2330	1981	SWE	1108	
J Hernando Pertierra	2330	1981	ESP	1109	
G. Herrera	2330	1981	COL	1110	
S. Joksic	2330	1981	YUG	1111	
W.S. Kan	2330	1981	HKG	1112	
Sr. Karolyi	2330	1981	HUN	1113	
J. Kastner	2330	1981	USA	1114	
A. Kushnir	2330	1981	ISR	1115	
P. Liangov	2330	1981	BUL	1116	
Loifenfeld	2330	1981	USR	1117	
Macpherson	2330	1981	ENG	1118	
G. Makarov	2330	1981	USR	1119	
J. Meyer	2330	1981	USA	1120	
Middleton	2330	1981	USA	1121	
B. Mohler	2330	1981	FRG	1122	
J. Mojzis	2330	1981	CSR	1123	
M. Mrda	2330	1981	YUG	1124	
P. Murray	2330	1981	CAN	1125	
Nacht	2330	1981	ROM	1126	
T.N. Parameswaren	2330	1981	IND	1127	
D. Pelitov	2330	1981	BUL	1128	
L. Pliester	2330	1981	NED	1129	
Puschmann	2330	1981	HUN	1130	
M. Sibarevic	2330	1981	YUG	1131	
M. Sinulingga	2330	1981	HUN	1132	
G. Stanciu	2330	1981	ROM	1133	
D. Supancic	2330	1981	YUG	1134	
W. Swic	2330	1981	POL	1135	
F. Thornally	2330	1981	USA	1136	
Troger	2330	1981	FRG	1137	
Varasdy	2330	1981	HUN	1138	
P. Whitehead	2330	1981	USA	1139	
M. Wiedenkeller	2330	1981	NOR	1140	
Adhami	2325	1981	ALB	1141	
A.T. Arnason	2325	1981	ISL	1142	
R. Bernard	2325	1981	POL	1143	
K. Bjerring	2325	1981	DEN	1144	
F. Blatny	2325	1981	CSR	1145	
Bonfa	2325	1981	ITA	1146	
Camaton	2325	1981	ECU	1147	
M. Cetkovic	2325	1981	YUG	1148	
G. Estevez	2325	1981	CUB	1149	
C.A. Fernandez	2325	1981	CUB	1150	
N.J. Fries-Nielsen	2325	1981	DEN	1151	
D. Gavela	2325	1981	YUG	1152	
I. Gazik	2325	1981	CSR	1153	
R. Grabczewski	2325	1981	POL	1154	
J. Gralka	2325	1981	POL	1155	
P. Herzog	2325	1981	FRG	1156	
S. Holm	2325	1981	SWE	1157	
D. Kljako	2325	1981	YUG	1158	
E. Kristiansen	2325	1981	NOR	1159	
Kruszynski	2325	1981	POL	1160	
Lobigas	2325	1981	PHI	1161	
A. Lukovnikov	2325	1981	USR	1162	
G. M?ller	2325	1981	FRG	1163	
Messa	2325	1981	ITA	1164	
M. Mihaljcisin	2325	1981	YUG	1165	
P. Norbi	2325	1981	DEN	1166	
M. Paolozzi	2325	1981	BRA	1167	
E. Pigusov	2325	1981	USR	1168	
Pocuca	2325	1981	YUG	1169	
Raitza	2325	1981	DDR	1170	
Ravikumar	2325	1981	IND	1171	
J. Rodgaard	2325	1981	DEN	1172	
D. Roos	2325	1981	FRA	1173	
Rosell	2325	1981	DEN	1174	
N. Skalkotas	2325	1981	GRE	1175	
D. Steiner	2325	1981	YUG	1176	
Stekel	2325	1981	CHI	1177	
P. Stempin	2325	1981	POL	1178	
Sugden	2325	1981	ENG	1179	
Suwuh	2325	1981	INA	1180	
I. Szabo	2325	1981	ROM	1181	
P. Thipsay	2325	1981	IND	1182	
W. Thorman	2325	1981	DDR	1183	
Thorvaldsson	2325	1981	ISL	1184	
J. Triana	2325	1981	CUB	1185	
A. Van Dop	2325	1981	NED	1186	
Van Reek	2325	1981	NED	1187	
R.G. Wade	2325	1981	ENG	1188	
I. Wells	2325	1981	ENG	1189	
V.E.V. Adler	2320	1981	USR	1190	
W. Andre	2320	1981	FRG	1191	
H. Bastian	2320	1981	FRG	1192	
J. Betancort Curbelo	2320	1981	ESP	1193	
W. Bichsel	2320	1981	SUI	1194	
L. Bueno-Perez	2320	1981	CUB	1195	
P. Clarke	2320	1981	ENG	1196	
J.G. Cooper	2320	1981	WLS	1197	
Lj. Crepinsek	2320	1981	YUG	1198	
B. Damljanovic	2320	1981	YUG	1199	
M. Dornieden	2320	1981	FRG	1200	
W. Ehrenfeucht	2320	1981	POL	1201	
J.O. Fries-Nielsen	2320	1981	DEN	1202	
H. Fronczek	2320	1981	POL	1203	
P.A. Garbett	2320	1981	NZL	1204	
B. Gasic	2320	1981	YUG	1205	
E. Gonsior	2320	1981	CSR	1206	
J.A. Gutierrez	2320	1981	COL	1207	
V. Heuer	2320	1981	USR	1208	
Holloway	2320	1981	ENG	1209	
Hutchings	2320	1981	WLS	1210	
Jankov	2320	1981	BUL	1211	
G. Kane	2320	1981	USA	1212	
B. Karadzic	2320	1981	YUG	1213	
D.J. King	2320	1981	ENG	1214	
Kusnadi	2320	1981	INA	1215	
I.S. Levitina	2320	1981	USR	1216	
L. Levy	2320	1981	USA	1217	
Ljubisavljevic	2320	1981	YUG	1218	
R. M?ller	2320	1981	FRG	1219	
Maki-Mantan	2320	1981	FIN	1220	
B. Malisov	2320	1981	USR	1221	
R. Mateo	2320	1981	DOM	1222	
Mechkarov	2320	1981	BUL	1223	
E. Mukhin	2320	1981	USR	1224	
P.E. Nielsen	2320	1981	DEN	1225	
K. Notaros	2320	1981	YUG	1226	
Nurmi	2320	1981	CAN	1227	
S. Popov	2320	1981	YUG	1228	
Privakov	2320	1981	USR	1229	
Radojcic	2320	1981	YUG	1230	
Rohrl	2320	1981	AUT	1231	
Ruban	2320	1981	USR	1232	
V. Salov	2320	1981	USR	1233	
Sliwa	2320	1981	POL	1234	
U. Svanquist	2320	1981	SWE	1235	
Thornblom	2320	1981	SWE	1236	
J. Thornsteinsson	2320	1981	ISL	1237	
C. Velasquez	2320	1981	CHI	1238	
Vogel	2320	1981	NED	1239	
P. Votruba	2320	1981	CSR	1240	
M. Wahlbohm	2320	1981	SWE	1241	
E.C. Winslow	2320	1981	USA	1242	
R. Wittmann	2320	1981	FRG	1243	
A. Acosta	2315	1981	COL	1244	
K. Agapov	2315	1981	USR	1245	
V. Akopian	2315	1981	USR	1246	
K. Angelov	2315	1981	BUL	1247	
A. Bangiev	2315	1981	USR	1248	
Barendregt	2315	1981	NED	1249	
G.H. Bennett	2315	1981	ENG	1250	
H. Bohlig	2315	1981	DDR	1251	
J. Bonin	2315	1981	USA	1252	
C. Caturla	2315	1981	PHI	1253	
V. Cibulka	2315	1981	CSR	1254	
K. Dimitriadis	2315	1981	GRE	1255	
A. Foguelman	2315	1981	ARG	1256	
J. Fraguela Gil	2315	1981	ESP	1257	
D. Friedgood	2315	1981	ENG	1258	
D. Gedevanishvili	2315	1981	USR	1259	
A. Georgadze	2315	1981	USR	1260	
Goljak	2315	1981	USR	1261	
M. Hebden	2315	1981	ENG	1262	
Hradeczky	2315	1981	HUN	1263	
J.N. Jacobs	2315	1981	USA	1264	
Jahnel	2315	1981	DDR	1265	
P. Jamieson	2315	1981	SCO	1266	
M. Jovicic	2315	1981	YUG	1267	
L. Kaplun	2315	1981	USR	1268	
K. Klaman	2315	1981	USR	1269	
Knox	2315	1981	ENG	1270	
A. Kosten	2315	1981	ENG	1271	
L.M. Kovacs	2315	1981	HUN	1272	
Lamford	2315	1981	ENG	1273	
L. Lijedahl	2315	1981	SWE	1274	
Lac. Menvielle	2315	1981	ESP	1275	
A. Miltner	2315	1981	FRG	1276	
S.T. Pinchuk	2315	1981	USR	1277	
Ploch	2315	1981	FRG	1278	
D. Polajzer	2315	1981	YUG	1279	
Ragialis	2315	1981	USR	1280	
D. Ramos	2315	1981	CUB	1281	
Rayner	2315	1981	WLS	1282	
Rikkonen	2315	1981	FIN	1283	
Roizman	2315	1981	USR	1284	
W. Rostalski	2315	1981	FRG	1285	
J. Salonen	2315	1981	FIN	1286	
J.P. Santos	2315	1981	POR	1287	
Schaufelberger	2315	1981	SUI	1288	
M. Schlosser	2315	1981	FRG	1289	
I. Schrancz	2315	1981	HUN	1290	
Seifert	2315	1981	CSR	1291	
M. Silva	2315	1981	COL	1292	
I. Somogyi	2315	1981	HUN	1293	
P. Spacek	2315	1981	CSR	1294	
Stopkin	2315	1981	USR	1295	
R. Sulman	2315	1981	USA	1296	
Tamargo	2315	1981	USA	1297	
J. Thor	2315	1981	ISL	1298	
Tiller	2315	1981	NOR	1299	
Viglundsson	2315	1981	ISL	1300	
M. Vokac	2315	1981	CSR	1301	
S. Weeramantry	2315	1981	USA	1302	
Al Attar	2310	1981	IRQ	1303	
J. Alzate	2310	1981	COL	1304	
Babula	2310	1981	CSR	1305	
Balaskas	2310	1981	GRE	1306	
C. Baljon	2310	1981	NED	1307	
M. Boskovic	2310	1981	YUG	1308	
Bruggemann	2310	1981	DDR	1309	
V. Buturin	2310	1981	USR	1310	
M. Czerniak	2310	1981	ISR	1311	
S. Danailov	2310	1981	BUL	1312	
C. Delgado	2310	1981	DOM	1313	
A. Denker	2310	1981	USA	1314	
Dienavorian	2310	1981	URU	1315	
W. Dobrzynski	2310	1981	POL	1316	
D. Dunne	2310	1981	IRL	1317	
S.I. Dvoirys	2310	1981	USR	1318	
F. Fernandez	2310	1981	ESP	1319	
J. Flis	2310	1981	POL	1320	
H. Garcia	2310	1981	ARG	1321	
D.A. Godoy	2310	1981	CHI	1322	
Gunew	2310	1981	BUL	1323	
P.I. Helmertz	2310	1981	SWE	1324	
Jo.J. Hernandez	2310	1981	CUB	1325	
Gy. Horvath	2310	1981	HUN	1326	
B. Ilijevski	2310	1981	YUG	1327	
K. Jhunjhnuwala	2310	1981	HKG	1328	
B. Johannesson	2310	1981	ISL	1329	
J. Jonsson	2310	1981	ISL	1330	
Kiffmeyer	2310	1981	FRG	1331	
S. Kovacevic	2310	1981	YUG	1332	
T. Ledic	2310	1981	YUG	1333	
Leow	2310	1981	SIN	1334	
D. Levy	2310	1981	SCO	1335	
D. Losev	2310	1981	USR	1336	
Manasterski	2310	1981	POL	1337	
B. Maslesa	2310	1981	YUG	1338	
Mazul	2310	1981	POL	1339	
R. Meulders	2310	1981	BEL	1340	
Micheli	2310	1981	ITA	1341	
Monnard	2310	1981	FRA	1342	
Ali,S. Nasir	2310	1981	IND	1343	
I. Novak	2310	1981	CSR	1344	
M. Pasman	2310	1981	ISR	1345	
J.C. Pigott	2310	1981	ENG	1346	
R. Pilarte	2310	1981	NCA	1347	
Pipkov	2310	1981	BUL	1348	
Pokhla	2310	1981	USR	1349	
B. Rosen	2310	1981	FRG	1350	
O. Sarapu	2310	1981	NZL	1351	
R. Scheipl	2310	1981	FRG	1352	
