Name	Rating	Year	Rank	Fed
Z.F. Lanka	2480	1990	USR	260	
V.M. Liberzon	2480	1990	ISR	261	
M. Makarov	2480	1990	USR	262	
M. Marin	2480	1990	ROM	263	
S. Marjanovic	2480	1990	YUG	264	
V. Mc Cambridge	2480	1990	USA	265	
A. Minasjan	2480	1990	USR	266	
E. Mortensen	2480	1990	DEN	267	
B. Parma	2480	1990	YUG	268	
A.B. Petrosian	2480	1990	USR	269	
J.D. Tisdall	2480	1990	NOR	270	
S. Tiviakov	2480	1990	USR	271	
A. Zapata	2480	1990	COL	272	
J. Bolbochan	2475	1990	ARG	273	
J. Brenninkmeijer	2475	1990	NED	274	
N.R. Davies	2475	1990	ENG	275	
E. Dizdarevic	2475	1990	YUG	276	
L. Espig	2475	1990	DDR	277	
I. Farago	2475	1990	HUN	278	
Z. Franco	2475	1990	PAR	279	
A. Frolov	2475	1990	USR	280	
H.-U. Gruenberg	2475	1990	DDR	281	
E.Y. Gufeld	2475	1990	USR	282	
L. Gutman	2475	1990	ISR	283	
N.M. Ioseliani	2475	1990	USR	284	
V. Jansa	2475	1990	CSR	285	
J. Klinger	2475	1990	AUT	286	
Kveinis	2475	1990	USR	287	
B. Lalic	2475	1990	YUG	288	
N. Murshed	2475	1990	BAN	289	
A. Pekarek	2475	1990	CSR	290	
W. Unzicker	2475	1990	FRG	291	
R. Vera	2475	1990	CUB	292	
H.M.J. Westerinen	2475	1990	FIN	293	
Y.L. Averbakh	2470	1990	USR	294	
V.K. Bagirov	2470	1990	USR	295	
E. Brestian	2470	1990	AUT	296	
M.G. Chiburdanidze	2470	1990	USR	297	
P. Cramling	2470	1990	SWE	298	
K.V. Darga	2470	1990	FRG	299	
G. Dizdar	2470	1990	YUG	300	
M.I. Dvorietzky	2470	1990	USR	301	
L.M. Evans	2470	1990	USA	302	
J.L Fernandez Garcia	2470	1990	ESP	303	
A. Fishbein	2470	1990	USA	304	
G.C. Flear	2470	1990	ENG	305	
J.G. Gallagher	2470	1990	ENG	306	
F. Gheorghiu	2470	1990	ROM	307	
E. Gleizerov	2470	1990	USR	308	
D. Gurevich	2470	1990	USA	309	
A. Khasin	2470	1990	USR	310	
D. Komljenovic	2470	1990	YUG	311	
Y. Kosashvili	2470	1990	ISR	312	
I. Marinkovic	2470	1990	YUG	313	
D. Marovic	2470	1990	YUG	314	
R. Mascarinas	2470	1990	PHI	315	
P. Motwani	2470	1990	SCO	316	
J. Plaskett	2470	1990	ENG	317	
E. Porper	2470	1990	USR	318	
I. Rausis	2470	1990	USR	319	
G. Rechlis	2470	1990	ISR	320	
M. Sisniega	2470	1990	MEX	321	
S. Skembris	2470	1990	GRE	322	
Z. Sturua	2470	1990	USR	323	
J. Sunye Neto	2470	1990	BRA	324	
W.N. Watson	2470	1990	ENG	325	
Y. Yakovich	2470	1990	USR	326	
O.N. Averkin	2465	1990	USR	327	
S. Conquest	2465	1990	ENG	328	
V.I. Didishko	2465	1990	USR	329	
M. Filip	2465	1990	CSR	330	
Gild. Garcia	2465	1990	COL	331	
J. Hector	2465	1990	SWE	332	
K.J. Helmers	2465	1990	NOR	333	
J. Johansson	2465	1990	SWE	334	
S.L. Kalinichev	2465	1990	USR	335	
A. Lanc	2465	1990	CSR	336	
J. Levitt	2465	1990	ENG	337	
W.J. Lombardy	2465	1990	USA	338	
A.M. Lukin	2465	1990	USR	339	
R. Martin Del Campo	2465	1990	MEX	340	
K. Ninov	2465	1990	BUL	341	
P. Ostermeyer	2465	1990	FRG	342	
M. Sadler	2465	1990	ENG	343	
Ph. Schlosser	2465	1990	FRG	344	
Wl. Schmidt	2465	1990	POL	345	
A. Shabalov	2465	1990	USR	346	
G. Sigurjonsson	2465	1990	ISL	347	
A. Strikovic	2465	1990	YUG	348	
Mi.S. Tseitlin	2465	1990	USR	349	
M. Vokac	2465	1990	CSR	350	
B.A. Zlotnik	2465	1990	USR	351	
H. Ardiansyah	2460	1990	INA	352	
K.C. Arkell	2460	1990	ENG	353	
M.A. Brooks	2460	1990	USA	354	
R. Byrne	2460	1990	USA	355	
P. Enders	2460	1990	DDR	356	
S. Galdunts	2460	1990	USR	357	
C. Garcia Palermo	2460	1990	ITA	358	
L.B. Hansen	2460	1990	DEN	359	
Cs. Horvath	2460	1990	HUN	360	
Se. Ivanov	2460	1990	USR	361	
Y. Kruppa	2460	1990	USR	362	
R. Kuczynski	2460	1990	POL	363	
R. Lau	2460	1990	FRG	364	
P.E. Littlewood	2460	1990	ENG	365	
J. Magem Badals	2460	1990	ESP	366	
S. Marangunic	2460	1990	YUG	367	
G. Miralles	2460	1990	FRA	368	
M. Najdorf	2460	1990	ARG	369	
J.I. Petkevich	2460	1990	USR	370	
V. Raicevic	2460	1990	YUG	371	
D. Rajkovic	2460	1990	YUG	372	
A. Romero Holmes	2460	1990	ESP	373	
Bernd Schneider	2460	1990	FRG	374	
Lasz. Szabo	2460	1990	HUN	375	
G. Titov	2460	1990	USR	376	
H. Urday	2460	1990	PER	377	
G. Zaitshik	2460	1990	USR	378	
B. Zuckerman	2460	1990	USA	379	
N. Andrianov	2455	1990	USR	380	
A. Baburin	2455	1990	USR	381	
V. Chekhov	2455	1990	USR	382	
M.L. Condie	2455	1990	SCO	383	
V. Dimitrov	2455	1990	BUL	384	
M. Dzevlan	2455	1990	YUG	385	
L. Dzhandzhava	2455	1990	USR	386	
O. Foisor	2455	1990	ROM	387	
G. Franzoni	2455	1990	SUI	388	
Kr. Georgiev	2455	1990	BUL	389	
L. Hazai	2455	1990	HUN	390	
Co. Ionescu	2455	1990	ROM	391	
P. Korzubov	2455	1990	USR	392	
N.A. Legky	2455	1990	USR	393	
L.M. Leow	2455	1990	SIN	394	
Jinrong Liang	2455	1990	CHN	395	
I. Naumkin	2455	1990	USR	396	
Zi. Nikolic	2455	1990	YUG	397	
H. Ree	2455	1990	NED	398	
E. Schmittdiel	2455	1990	FRG	399	
R. Servat	2455	1990	ARG	400	
M. Sorokin	2455	1990	USR	401	
T. Taylor	2455	1990	USA	402	
K. Thorsteins	2455	1990	ISL	403	
T. Toshkov	2455	1990	BUL	404	
J.E. Vatnikov	2455	1990	USR	405	
L. Winants	2455	1990	BEL	406	
N.R. Zilberman	2455	1990	USR	407	
A. Avshalumov	2450	1990	USR	408	
J. Bany	2450	1990	POL	409	
G.F. Barbero	2450	1990	ARG	410	
P. Biyiasas	2450	1990	USA	411	
J De la Villa Garcia	2450	1990	ESP	412	
M. Desancic	2450	1990	YUG	413	
M.-V. Ghinda	2450	1990	ROM	414	
S.C. Giardelli	2450	1990	ARG	415	
J.C. Howell	2450	1990	ENG	416	
A.Z. Kapengut	2450	1990	USR	417	
I. Khenkin	2450	1990	USR	418	
S. Kiselev	2450	1990	USR	419	
A. Kochiyev	2450	1990	USR	420	
Vl. Kramnik	2450	1990	USR	421	
Z. Krnic	2450	1990	YUG	422	
Weiguo Lin	2450	1990	CHN	423	
V. Lukov	2450	1990	BUL	424	
G. Makropoulos	2450	1990	GRE	425	
I. Manor	2450	1990	ISR	426	
S. Mariotti	2450	1990	ITA	427	
P. Martynov	2450	1990	USR	428	
G. Mohr	2450	1990	YUG	429	
V. Okhotnik	2450	1990	USR	430	
D. Paunovic	2450	1990	YUG	431	
M. Podgaets	2450	1990	USR	432	
M. Roeder	2450	1990	FRG	433	
D. Root	2450	1990	USA	434	
F.J. Sanz Alonso	2450	1990	ESP	435	
V.A. Savon	2450	1990	USR	436	
S. Semkov	2450	1990	BUL	437	
V. Stoica	2450	1990	ROM	438	
N. Weinstein	2450	1990	USA	439	
A. Yap	2450	1990	PHI	440	
Y.N. Anikaev	2445	1990	USR	441	
A. Antunes	2445	1990	POR	442	
J.M. Bellon Lopez	2445	1990	ESP	443	
D.I. Bronstein	2445	1990	USR	444	
E. Bukic	2445	1990	YUG	445	
R. Cifuentes Parada	2445	1990	CHI	446	
D. Cramling	2445	1990	SWE	447	
M. Drasko	2445	1990	YUG	448	
J. Dueball	2445	1990	FRG	449	
B. Filipovic	2445	1990	YUG	450	
B. Finegold	2445	1990	USA	451	
L.D. Gofstein	2445	1990	USR	452	
E. Grivas	2445	1990	GRE	453	
Rom. Hernandez	2445	1990	CUB	454	
C. Hoi	2445	1990	DEN	455	
W. Hug	2445	1990	SUI	456	
Z. Jasnikowski	2445	1990	POL	457	
N. Kirov	2445	1990	BUL	458	
M. Knezevic	2445	1990	YUG	459	
B.M. Kogan	2445	1990	USA	460	
J. Kristiansen	2445	1990	DEN	461	
V. Kuporosov	2445	1990	USR	462	
D. Lima	2445	1990	BRA	463	
R. Mainka	2445	1990	FRG	464	
B. Malich	2445	1990	DDR	465	
S. Nadyrhanov	2445	1990	USR	466	
Ji. Nun	2445	1990	CSR	467	
A. Ornstein	2445	1990	SWE	468	
A.N. Panchenko	2445	1990	USR	469	
Y. Piskov	2445	1990	USR	470	
D.M. Rodriguez	2445	1990	COL	471	
J. Rubinetti	2445	1990	ARG	472	
L. Schandorff	2445	1990	DEN	473	
P. Stempin	2445	1990	POL	474	
L. Van Wely	2445	1990	NED	475	
R. Antonio Jr.	2440	1990	PHI	476	
S. Arkhipov	2440	1990	USR	477	
A.J. Butnoris	2440	1990	USR	478	
J.B. Campos Moreno	2440	1990	CHI	479	
P. David	2440	1990	CSR	480	
R.C. Douven	2440	1990	NED	481	
L.S. Eolian	2440	1990	USR	482	
Th. Ernst	2440	1990	SWE	483	
An.M. Fernandes	2440	1990	POR	484	
E. Gausel	2440	1990	NOR	485	
V. Gurevich	2440	1990	USR	486	
I. Hausner	2440	1990	CSR	487	
Gy. Horvath	2440	1990	HUN	488	
T. Karolyi Jr.	2440	1990	HUN	489	
M.-S. Lupu	2440	1990	ROM	490	
V. Maiorov	2440	1990	USR	491	
S. Martinovic	2440	1990	YUG	492	
E.J. Mednis	2440	1990	USA	493	
Z. Mestrovic	2440	1990	YUG	494	
R. Milovanovic	2440	1990	YUG	495	
F. Muco	2440	1990	ALB	496	
R. Oltra Caurin	2440	1990	ESP	497	
S. Palatnik	2440	1990	USR	498	
J. Palkovi	2440	1990	HUN	499	
V. Petrienko	2440	1990	USR	500	
J. Pribyl	2440	1990	CSR	501	
K. Rasmussen	2440	1990	DEN	502	
J. Rukavina	2440	1990	YUG	503	
A. Sherzer	2440	1990	USA	504	
R. Soffer	2440	1990	ISR	505	
V. Spasov	2440	1990	BUL	506	
R. Tischbierek	2440	1990	DDR	507	
J.E. Whitehead	2440	1990	USA	508	
R. Ziatdinov	2440	1990	USR	509	
R. Zysk	2440	1990	FRG	510	
R. Akesson	2435	1990	SWE	511	
J. Ambroz	2435	1990	CSR	512	
L. Basin	2435	1990	USR	513	
S. Biro	2435	1990	ROM	514	
O. Bruk	2435	1990	ISR	515	
Sr. Cvetkovic	2435	1990	YUG	516	
N.T. Gaprindashvili	2435	1990	USR	517	
P. Haba	2435	1990	CSR	518	
H.-J. Hecht	2435	1990	FRG	519	
M. Matulovic	2435	1990	YUG	520	
K. Murugan	2435	1990	IND	521	
N. Padevsky	2435	1990	BUL	522	
I.A. Polovodin	2435	1990	USR	523	
E. Prie	2435	1990	FRA	524	
M. Richagov	2435	1990	USR	525	
B. Rogulj	2435	1990	YUG	526	
S.-A. Saeed	2435	1990	UAE	527	
P. Scheeren	2435	1990	NED	528	
P.M. Thipsay	2435	1990	IND	529	
I. Tsesarsky	2435	1990	USR	530	
A. Veingold	2435	1990	USR	531	
B.T. Vladimirov	2435	1990	USR	532	
S.N. Yuferov	2435	1990	USR	533	
Zagrebelny	2435	1990	USR	534	
V.F. Zaltsman	2435	1990	USA	535	
J. Barle	2430	1990	YUG	536	
I. Belov	2430	1990	USR	537	
Y. Bleiman	2430	1990	ISR	538	
S. Brynell	2430	1990	SWE	539	
E. Bukhman	2430	1990	USR	540	
I. Cosma	2430	1990	ROM	541	
Donaldson-Akhmilovsk	2430	1990	USA	542	
O.I. Dziuban	2430	1990	USR	543	
G. Gauglitz	2430	1990	DDR	544	
J. Gdanski	2430	1990	POL	545	
J.H. Gomez Baillo	2430	1990	ARG	546	
W.R. Hartston	2430	1990	ENG	547	
M. Jukic	2430	1990	YUG	548	
O. Kalinin	2430	1990	USR	549	
B. Kantsler	2430	1990	USR	550	
L. Karsa	2430	1990	HUN	551	
L.C. Kaufman	2430	1990	USA	552	
A. Kuligowski	2430	1990	POL	553	
J. Lechtynsky	2430	1990	CSR	554	
And.D. Martin	2430	1990	ENG	555	
R. Mateo	2430	1990	DOM	556	
B. Nickoloff	2430	1990	CAN	557	
V. Osnos	2430	1990	USR	558	
Th. Paehtz	2430	1990	DDR	559	
R. Pelts	2430	1990	CAN	560	
Pal Petran	2430	1990	HUN	561	
K.-H. Podzielny	2430	1990	FRG	562	
I. Polgar	2430	1990	HUN	563	
L. Popov	2430	1990	BUL	564	
Qi Jingxuan	2430	1990	CHN	565	
S.H. Reshevsky	2430	1990	USA	566	
M. Saltaev	2430	1990	USR	567	
A. Sorin	2430	1990	ARG	568	
C. Van Wijgerden	2430	1990	NED	569	
A.A. Vitolinsh	2430	1990	USR	570	
W.R. Arencibia	2425	1990	CUB	571	
D. Barbulescu	2425	1990	ROM	572	
Ch. Bergstrom	2425	1990	SWE	573	
M. Bosboom	2425	1990	NED	574	
J.M. Bradford	2425	1990	USA	575	
E. Cekro	2425	1990	YUG	576	
A.V. Cherepkov	2425	1990	USR	577	
R. Govedarica	2425	1990	YUG	578	
J. Graf	2425	1990	FRG	579	
M. Kislov	2425	1990	USR	580	
Lau. Kiss	2425	1990	ROM	581	
J.-R. Koch	2425	1990	FRA	582	
A. Kolev	2425	1990	BUL	583	
D. Komarov	2425	1990	USR	584	
G. Laketic	2425	1990	YUG	585	
Zunian Li	2425	1990	CHN	586	
Y.E. Liao	2425	1990	DOM	587	
M. Lodhi	2425	1990	PAK	588	
M. Mikac	2425	1990	YUG	589	
S. Mohr	2425	1990	FRG	590	
G. Mukhim	2425	1990	USR	591	
M. Muse	2425	1990	FRG	592	
I. Ney	2425	1990	USR	593	
S.M. Odendahl	2425	1990	USA	594	
J. Ost-Hansen	2425	1990	DEN	595	
V. Pajkovic	2425	1990	YUG	596	
J. Plachetka	2425	1990	CSR	597	
I. Radulov	2425	1990	BUL	598	
O. Reeh	2425	1990	FRG	599	
R. Rodriguez	2425	1990	PHI	600	
A. Roepert	2425	1990	FRG	601	
A. Schneider	2425	1990	HUN	602	
D. Sellos	2425	1990	FRA	603	
N. Sulava	2425	1990	YUG	604	
J.L. Vilela	2425	1990	CUB	605	
Z. Vukovic	2425	1990	YUG	606	
M. Wiedenkeller	2425	1990	SWE	607	
V.S. Zhidkov	2425	1990	USR	608	
A. Zlochevskij	2425	1990	USR	609	
V. Atlas	2420	1990	USR	610	
A. Davidovic	2420	1990	YUG	611	
J. Garcia Padron	2420	1990	ESP	612	
D. Gedevanishvili	2420	1990	AUS	613	
S. Gross	2420	1990	CSR	614	
O. Gschnitzer	2420	1990	FRG	615	
K. Harandi	2420	1990	ENG	616	
Dragan Ilic	2420	1990	YUG	617	
D.K. Johansen	2420	1990	AUS	618	
G. Kallai	2420	1990	HUN	619	
Vladimire. Kozlov	2420	1990	USR	620	
K. Langeweg	2420	1990	NED	621	
L. Livsitz	2420	1990	USR	622	
Ch. Lutz	2420	1990	FRG	623	
C. Mar	2420	1990	USA	624	
M. Marantz	2420	1990	ISR	625	
C.S. Matamoros	2420	1990	ECU	626	
M. Matlak	2420	1990	POL	627	
P. Meister	2420	1990	FRG	628	
M. Muhutdinov	2420	1990	USR	629	
T. Paunovic	2420	1990	YUG	630	
Z. Pavicic	2420	1990	YUG	631	
M. Pavlovic	2420	1990	YUG	632	
M.L. Pein	2420	1990	ENG	633	
G. Peshina	2420	1990	USR	634	
R. Polaczek	2420	1990	BEL	635	
J. Pomes	2420	1990	ESP	636	
L. Riemersma	2420	1990	NED	637	
N. Sehner	2420	1990	FRG	638	
G. Serper	2420	1990	USR	639	
Meh. Sharif	2420	1990	FRA	640	
K. Shirazi	2420	1990	USA	641	
E. Solozhenkin	2420	1990	USR	642	
H. Stefansson	2420	1990	ISL	643	
E.S. Stoliar	2420	1990	USR	644	
D. Suttles	2420	1990	CAN	645	
E. Szalanczy	2420	1990	HUN	646	
P. Szekely	2420	1990	HUN	647	
J. Tompa	2420	1990	HUN	648	
E. Agrest	2415	1990	USR	649	
N. Aleksic	2415	1990	YUG	650	
A. Alienkin	2415	1990	USR	651	
V. Arbakov	2415	1990	USR	652	
M. Ardaman	2415	1990	USA	653	
S. Atalik	2415	1990	TUR	654	
B. Belotti	2415	1990	ITA	655	
G. Bianchi	2415	1990	ARG	656	
J. Diez Del Corral	2415	1990	ESP	657	
H. Dobosz	2415	1990	POL	658	
G. Estevez	2415	1990	CUB	659	
J. Fleck	2415	1990	FRG	660	
S. Garcia Martinez	2415	1990	CUB	661	
Th. Ghitescu	2415	1990	ROM	662	
T. Halasz	2415	1990	HUN	663	
E. Heyken	2415	1990	FRG	664	
