Name	Rating	Year	Fed	Rank
Tamas Ruby	2305	1996	HUN	5072	
Michael Sader	2305	1996	AUT	5073	
Moris Saruhanjan	2305	1996	RUS	5074	
Adrian Sasu-Ducsoara	2305	1996	ROM	5075	
Holger Schacht	2305	1996	GER	5076	
Gaspar Schlahetka	2305	1996	HUN	5077	
Christian Schlingensiepen	2305	1996	GER	5078	
Reinhold.Dr Schnelzer	2305	1996	GER	5079	
Werner Schoenau	2305	1996	GER	5080	
Engelbert Schoeppl	2305	1996	AUT	5081	
Jose Schwiep	2305	1996	CUB	5082	
Diego Sebastianelli	2305	1996	ITA	5083	
Narek Seferjan	2305	1996	ARM	5084	
Vlatko Sekulic	2305	1996	YUG	5085	
Lidia..K Semenova	2305	1996	UKR	5086	
Kurt Setterqvist	2305	1996	SWE	5087	
Dusan Sevo	2305	1996	YUG	5088	
S-S Shestakov	2305	1996	RUS	5089	
Arkady Shevelev	2305	1996	ISR	5090	
Miguel Sierra	2305	1996	PER	5091	
Velimir Slamar	2305	1996	CRO	5092	
A Smit	2305	1996	RUS	5093	
Alberto Soler	2305	1996	CUB	5094	
Dragan Stankovic	2305	1996	YUG	5095	
Plamen Stefanov	2305	1996	BUL	5096	
Vladan Stevanovic	2305	1996	YUG	5097	
Branko Stojakovic	2305	1996	CRO	5098	
Michael Sueess	2305	1996	SUI	5099	
Ralf Sukharisingh	2305	1996	GER	5100	
Salman Suleimanov	2305	1996	AZE	5101	
Ernst Swoboda	2305	1996	AUT	5102	
Ignacy Szyszko	2305	1996	POL	5103	
Roberto Tamai	2305	1996	ITA	5104	
Kari Tammela	2305	1996	FIN	5105	
Malcolm Tan.Chun	2305	1996	SIN	5106	
Andrey Tchepovetskiy	2305	1996	UKR	5107	
Vladimir Tesla	2305	1996	YUG	5108	
Klaus Timpel	2305	1996	GER	5109	
Heimo Titz	2305	1996	AUT	5110	
Gustav Tomani	2305	1996	ROM	5111	
Gocha Toria	2305	1996	GEO	5112	
Csaba Toth	2305	1996	HUN	5113	
Juan.Fernando Trincado	2305	1996	ARG	5114	
Igor.N Tsapin	2305	1996	UKR	5115	
Marcelo Ubach.Miranda	2305	1996	ESP	5116	
Hector Unding	2305	1996	PHI	5117	
Ferdinand Unzicker	2305	1996	GER	5118	
Lester Van Meter	2305	1996	USA	5119	
Anton Van.Der.Weij	2305	1996	NED	5120	
Nikolai Vasilev	2305	1996	BUL	5121	
Panaite Velea	2305	1996	ROM	5122	
Nestor Velez	2305	1996	CUB	5123	
Andrey.P Velichko	2305	1996	BLR	5124	
Radivoje Vencl	2305	1996	YUG	5125	
Denis Verduga	2305	1996	MEX	5126	
Zsuzsa Veroci	2305	1996	HUN	5127	
Robert Vogel	2305	1996	GER	5128	
Vladimir Volosin	2305	1996	RUS	5129	
Milivoje Vujovic	2305	1996	YUG	5130	
William Wharton	2305	1996	USA	5131	
Johannes Wirius	2305	1996	AUT	5132	
Volker Wolf	2305	1996	GER	5133	
Ryszard Wolny	2305	1996	POL	5134	
Frank Wuts	2305	1996	NED	5135	
Olavo Yepez	2305	1996	ECU	5136	
Igor Zagrekov	2305	1996	UKR	5137	
Robert D. Zuk	2305	1996	CAN	5138	
Aytechin Abibula	2300	1996	ROM	5139	
J..Maria Acebal	2300	1996	ESP	5140	
Chandragupta-K Acharya	2300	1996	IND	5141	
James Bernard Adams	2300	1996	ENG	5142	
Gagnik E Akopian	2300	1996	RUS	5143	
Nana Alexandria	2300	1996	GEO	5144	
Juan.Ignacio Alonso.Arburu	2300	1996	ESP	5145	
Aleksandr Alpert	2300	1996	RUS	5146	
Genden Altanoch	2300	1996	MGL	5147	
Magdy Assem	2300	1996	EGY	5148	
Goran Astrom	2300	1996	SWE	5149	
Gospodin Atanasov	2300	1996	BUL	5150	
Eugeny Bakalov	2300	1996	RUS	5151	
Dragan Bakic	2300	1996	YUG	5152	
Markus Balduan	2300	1996	GER	5153	
Steffen Bartsch	2300	1996	GER	5154	
Stephane Batchinsky	2300	1996	SUI	5155	
Alejandro Bauza	2300	1996	URU	5156	
Ernst-Wolfgang Bayer	2300	1996	GER	5157	
Hartmuth Beck	2300	1996	AUT	5158	
Michel Bedos	2300	1996	FRA	5159	
Denis Belotelov	2300	1996	RUS	5160	
Laszlo Bencze	2300	1996	HUN	5161	
Bo Bengtsson	2300	1996	SWE	5162	
Mario Bertok	2300	1996	CRO	5163	
Steffen Birk	2300	1996	GER	5164	
Jozsef Biro	2300	1996	HUN	5165	
Nebojsa Blagojevic	2300	1996	YUG	5166	
Harald Bletz	2300	1996	GER	5167	
Winston Boada	2300	1996	VEN	5168	
Maxim Boguslawsky	2300	1996	RUS	5169	
Vladimir Bondarenko	2300	1996	RUS	5170	
Zeljko Boto	2300	1996	CRO	5171	
Stefan Braune	2300	1996	GER	5172	
Eric Bremond	2300	1996	FRA	5173	
Damian Cappareli	2300	1996	ARG	5174	
Martin Cerny	2300	1996	CZE	5175	
Peng-Kong Chan	2300	1996	SIN	5176	
E Chaplinsky	2300	1996	RUS	5177	
William Charpentier	2300	1996	CRC	5178	
De Chen	2300	1996	CHN	5179	
Vadim Chernov	2300	1996	MDA	5180	
Albert Chow	2300	1996	USA	5181	
Lasse Christensen	2300	1996	DEN	5182	
Manfred Dr. Christoph	2300	1996	GER	5183	
Robert Ciaffone	2300	1996	USA	5184	
Jeroen Claesen	2300	1996	BEL	5185	
Peter H. Clarke	2300	1996	ENG	5186	
Troy-B Conner	2300	1996	USA	5187	
Hans-Joerg.Dr Cordes	2300	1996	GER	5188	
Marin Cosic	2300	1996	CRO	5189	
David Cox	2300	1996	IRL	5190	
Pokan Damanik	2300	1996	INA	5191	
Valter Bento De Oliveira	2300	1996	BRA	5192	
Louis De Veauce	2300	1996	ENG	5193	
Tom De.Jong	2300	1996	NED	5194	
Ramon De.La.Rocha	2300	1996	ESP	5195	
Gary DeFotis	2300	1996	USA	5196	
Momcilo Despotovic	2300	1996	YUG	5197	
Bosko Djonin	2300	1996	YUG	5198	
Dejan Djordjevic	2300	1996	YUG	5199	
Petar Djuric	2300	1996	YUG	5200	
Ivan Dobrev	2300	1996	BUL	5201	
Dusko Dolovic	2300	1996	YUG	5202	
Vladimir..M Dommes	2300	1996	RUS	5203	
Eduard Domuls	2300	1996	LAT	5204	
Nicolae Doroftei	2300	1996	ROM	5205	
Janos Dostan	2300	1996	YUG	5206	
Christian Doucet	2300	1996	FRA	5207	
Arsene Dragomirescu	2300	1996	ROM	5208	
Martin Dreyer	2300	1996	NZL	5209	
Dariusz Drzemicki	2300	1996	POL	5210	
Alex Dunne	2300	1996	USA	5211	
Per.Ove Egeli	2300	1996	NOR	5212	
Peter Ekelund	2300	1996	SWE	5213	
Hans.Dr Ellinger	2300	1996	GER	5214	
Cendragchaa Enhbat	2300	1996	MGL	5215	
James Erskine	2300	1996	USA	5216	
C A Evans	2300	1996	NZL	5217	
Leonid Filatov	2300	1996	USA	5218	
Gisela Fischdick	2300	1996	GER	5219	
Sebastian Fischer	2300	1996	GER	5220	
Taras Fomin	2300	1996	RUS	5221	
Robert Fontaine	2300	1996	FRA	5222	
Michael Forster	2300	1996	ENG	5223	
Jozef Franzen	2300	1996	SVK	5224	
Juri Fridkin	2300	1996	RUS	5225	
Y Frolov	2300	1996	RUS	5226	
Emilijo Fucak	2300	1996	CRO	5227	
Miklos Galyas	2300	1996	HUN	5228	
Odondoo Ganbold	2300	1996	MGL	5229	
Thomas Ganter	2300	1996	GER	5230	
Dragan Gavela	2300	1996	YUG	5231	
S..Miguel Gavilan	2300	1996	ESP	5232	
Norbert Gelbmann	2300	1996	AUT	5233	
Uzi Geller	2300	1996	ISR	5234	
A Genin	2300	1996	RUS	5235	
Kevin Gentes	2300	1996	CAN	5236	
Juergen Gersinska	2300	1996	GER	5237	
Jacek Gesicki	2300	1996	POL	5238	
Jasper Geurink	2300	1996	NED	5239	
Michael Geveke	2300	1996	GER	5240	
Hans-Joachim Gierth	2300	1996	GER	5241	
Erich Gigerl	2300	1996	AUT	5242	
Lawrence C Gilden	2300	1996	USA	5243	
Victor Gimenez	2300	1996	ARG	5244	
P.D.S Girinath	2300	1996	IND	5245	
Herbert Gohlke	2300	1996	GER	5246	
Ilja Golod	2300	1996	RUS	5247	
Jury Gordijchuk	2300	1996	UKR	5248	
Anton Gountintas	2300	1996	GRE	5249	
David Gross	2300	1996	GER	5250	
Nils Grotnes	2300	1996	NOR	5251	
Dominique Guigonis	2300	1996	FRA	5252	
Yuri..V Gutop	2300	1996	RUS	5253	
Mansour.Kadi Hamid	2300	1996	YEM	5254	
Ove.Weiss Hartvig	2300	1996	DEN	5255	
Sabahudin Hasecic	2300	1996	YUG	5256	
Einar Hatlebakk	2300	1996	NOR	5257	
Rob Hawkes	2300	1996	CAN	5258	
Olaf Heinzel	2300	1996	GER	5259	
Alois Hellmayr	2300	1996	AUT	5260	
Peter Hertel	2300	1996	GER	5261	
Peter Hertzog	2300	1996	GER	5262	
Juerg Herzog	2300	1996	SUI	5263	
Jaime Hidalgo	2300	1996	ECU	5264	
Lars Hjelmaas	2300	1996	NOR	5265	
Michael Hochstrasser	2300	1996	SUI	5266	
Johan Hultin	2300	1996	SWE	5267	
Laisram Imocha	2300	1996	IND	5268	
Irwanto	2300	1996	INA	5269	
Maxim Ivakhin	2300	1996	RUS	5270	
S Ivanenko	2300	1996	RUS	5271	
Stojan Ivanov	2300	1996	BUL	5272	
Goran Jelic	2300	1996	YUG	5273	
Andrew Jones	2300	1996	WLS	5274	
Marc Jonker	2300	1996	NED	5275	
Per.Henrik.Dorff Jorgensen	2300	1996	DEN	5276	
Miodrag Jovancic	2300	1996	YUG	5277	
Sasa..D Jovanovic	2300	1996	CRO	5278	
Ljubomir Jovic	2300	1996	YUG	5279	
George-Francis Kane	2300	1996	USA	5280	
Konstantinos Karanikolas	2300	1996	GRE	5281	
Anatolij.B Kasantsev	2300	1996	RUS	5282	
Krzysztof Kazek	2300	1996	POL	5283	
Khalil Khamraev	2300	1996	KAZ	5284	
Jovan Kimovski	2300	1996	FRM	5285	
Daniel Kotek	2300	1996	CZE	5286	
Mark Kotliar	2300	1996	ISR	5287	
Ralf Kotter	2300	1996	GER	5288	
Boris Kovac	2300	1996	SLO	5289	
Blazimir Kovacevic	2300	1996	CRO	5290	
Karoly Kozma	2300	1996	HUN	5291	
Kaare Kristensen	2300	1996	DEN	5292	
Petra Krupkova	2300	1996	CZE	5293	
Stanislav Kuba	2300	1996	CZE	5294	
Markus Kunze	2300	1996	GER	5295	
Michael Kuraszkiewicz	2300	1996	GER	5296	
Craig Laird	2300	1996	AUS	5297	
Enrique Larrachea	2300	1996	CHI	5298	
Peter Laveryd	2300	1996	SWE	5299	
Zoltan Lehmann	2300	1996	HUN	5300	
Frederic Lempereur	2300	1996	FRA	5301	
Vitaly Levchenkov	2300	1996	LAT	5302	
Shongjian Li	2300	1996	CHN	5303	
Bjarne Light	2300	1996	DEN	5304	
Jeremy Lim	2300	1996	SIN	5305	
John Litvinchuk	2300	1996	USA	5306	
Juan.Jose Lloret.Ramis	2300	1996	ESP	5307	
Gerhard Lorscheid	2300	1996	GER	5308	
Denis Luminet	2300	1996	BEL	5309	
Juan Jose Macias	2300	1996	ESP	5310	
Joergen Magnusson	2300	1996	SWE	5311	
Riccardo Magrini	2300	1996	ITA	5312	
Alexey Maly	2300	1996	UKR	5313	
Ivan Manolov	2300	1996	BUL	5314	
Joost Marcus	2300	1996	NED	5315	
Zoran Marinkovic	2300	1996	YUG	5316	
Jerzy Markiewicz	2300	1996	POL	5317	
Vojislav Markovic	2300	1996	YUG	5318	
Carlos Martins	2300	1996	BRA	5319	
Alberto Mascarenhas	2300	1996	BRA	5320	
Leonid P Maslov	2300	1996	UZB	5321	
Nora Medvegy	2300	1996	HUN	5322	
Falko Meyer	2300	1996	GER	5323	
Janos Mika	2300	1996	HUN	5324	
Marian Milut	2300	1996	ROM	5325	
Gheorghe Mititelu	2300	1996	ROM	5326	
Mogens Moe	2300	1996	DEN	5327	
Robert Mokcsay	2300	1996	HUN	5328	
Michal Moravec	2300	1996	CZE	5329	
Hubert Mossong	2300	1996	LUX	5330	
Jury Mouiwid	2300	1996	BLR	5331	
Pierre Moulin	2300	1996	BEL	5332	
Evgeny..B Mukhin	2300	1996	UZB	5333	
Piotr Mulet	2300	1996	POL	5334	
Serban Neamtu	2300	1996	ROM	5335	
Strecko Nedeljkovic	2300	1996	YUG	5336	
Vladimir Nestrovic	2300	1996	CRO	5337	
Risto Nevanlinna	2300	1996	FIN	5338	
Milorad Novicevic	2300	1996	YUG	5339	
Thomas Ochsner	2300	1996	DEN	5340	
Klaus Opl	2300	1996	AUT	5341	
Oskar Orel	2300	1996	SLO	5342	
Jens Ostergaard	2300	1996	DEN	5343	
Goran Ostojic	2300	1996	YUG	5344	
Julio Ostos	2300	1996	VEN	5345	
Andras Ozsvath	2300	1996	HUN	5346	
Jose.Maria Paniagua.Garcia	2300	1996	ESP	5347	
A Panikarovsky	2300	1996	RUS	5348	
Vladislav Parfenov	2300	1996	RUS	5349	
Oleg Pavlenko	2300	1996	AZE	5350	
Arnaud Payen	2300	1996	FRA	5351	
Victor.Jorge Paz	2300	1996	ARG	5352	
Alexander Pereszupkin	2300	1996	RUS	5353	
Slobodan Petrovic	2300	1996	YUG	5354	
Hartmut Pfeil	2300	1996	GER	5355	
Peter Pflichthofer	2300	1996	GER	5356	
Christoph Pfrommer	2300	1996	GER	5357	
Daniel Piza	2300	1996	ARG	5358	
Andreas Plueg	2300	1996	GER	5359	
Holger Proehl	2300	1996	GER	5360	
Jukka Puranen	2300	1996	FIN	5361	
Facundo Quiroga	2300	1996	ARG	5362	
Dusko Radulovic	2300	1996	YUG	5363	
Dariusz Radziejewski	2300	1996	POL	5364	
Emilio Ramirez	2300	1996	ARG	5365	
Thomas Rattinger	2300	1996	AUT	5366	
Christian Reilein	2300	1996	GER	5367	
Luc Renaze	2300	1996	FRA	5368	
Robert Reynolds	2300	1996	USA	5369	
Vladimir Riazanov	2300	1996	RUS	5370	
Alexander Riazantsev	2300	1996	RUS	5371	
Joao-Mario Ribeiro	2300	1996	POR	5372	
Michael Riemens	2300	1996	NED	5373	
Janos Rigo	2300	1996	HUN	5374	
Soren Riis	2300	1996	DEN	5375	
Antonio Rocha	2300	1996	BRA	5376	
Christoph Rother	2300	1996	GER	5377	
Zoran Runic	2300	1996	YUG	5378	
Simon Rutherford	2300	1996	AUS	5379	
Rafael Saborido	2300	1996	ESP	5380	
Ivica Samardzic	2300	1996	YUG	5381	
Ortvin Sarapu	2300	1996	NZL	5382	
Vishal Sareen	2300	1996	IND	5383	
Axel Scheffner	2300	1996	GER	5384	
Hans Dr. Schlemmer	2300	1996	GER	5385	
Hubert Schuh	2300	1996	GER	5386	
Norbert Schumacher	2300	1996	GER	5387	
Thomas Schunk	2300	1996	GER	5388	
Joerg Schwalfenberg	2300	1996	GER	5389	
Juergen Sehrt	2300	1996	GER	5390	
Aleksandar Semenov	2300	1996	YUG	5391	
Jose Sequera	2300	1996	VEN	5392	
Bob Sferra	2300	1996	USA	5393	
Terrey.I Shaw	2300	1996	AUS	5394	
Baatr Shovunov	2300	1996	RUS	5395	
Nikolay Shpiller	2300	1996	UKR	5396	
Sergey Shvedov	2300	1996	RUS	5397	
Anatoly Sidorov	2300	1996	RUS	5398	
Istvan Sinka	2300	1996	HUN	5399	
Anatoli Sirota	2300	1996	AUS	5400	
Dubravko Slogar	2300	1996	CRO	5401	
Bogdan Soltys	2300	1996	POL	5402	
Jorge Sosa.Harrison	2300	1996	PAR	5403	
Juan Sospedra.Sebastian	2300	1996	ESP	5404	
Gerhard Spitzlsperger	2300	1996	GER	5405	
Vladan.S Stevanovic	2300	1996	YUG	5406	
Ivan Stoinov	2300	1996	BUL	5407	
Svetlin Stojanov	2300	1996	BUL	5408	
Roland Storm	2300	1996	GER	5409	
V Subramanian	2300	1996	IND	5410	
Andrei Suchorukow	2300	1996	RUS	5411	
Jan Suran	2300	1996	CZE	5412	
Raguib Syed	2300	1996	BAN	5413	
Laszlo Szabo	2300	1996	GER	5414	
Piotr Szczepanek	2300	1996	POL	5415	
Ragik Tavadian	2300	1996	ARM	5416	
Aurelian Teaca	2300	1996	ROM	5417	
Sukirman Tedy	2300	1996	INA	5418	
Ian.D Thompson	2300	1996	ENG	5419	
Thorsteinn Thorsteinsson	2300	1996	ISL	5420	
Ivan Tiberkov	2300	1996	BUL	5421	
E Tiulin	2300	1996	RUS	5422	
Babak Tondivar	2300	1996	NED	5423	
Felipe Toro	2300	1996	CHI	5424	
V. Tsarev	2300	1996	RUS	5425	
Nikolay Turichenko	2300	1996	UKR	5426	
Zoran Urosevic	2300	1996	YUG	5427	
Edwin Van.Haastert	2300	1996	NED	5428	
Drago Vargic	2300	1996	CRO	5429	
Laurent Verat	2300	1996	FRA	5430	
Dani Vombek	2300	1996	SLO	5431	
D Voronovskij	2300	1996	RUS	5432	
Pero Vucinic	2300	1996	YUG	5433	
Radivoje Vukic	2300	1996	YUG	5434	
Wilfrid Wernert	2300	1996	GER	5435	
Wolfgang Winterstein	2300	1996	GER	5436	
Rainer Wittmann	2300	1996	GER	5437	
Dan Wolf	2300	1996	ISR	5438	
Karl..Y Yee	2300	1996	USA	5439	
Alexander.S Zakharov	2300	1996	RUS	5440	
Milan Zecevic	2300	1996	YUG	5441	
Srdjan Zelenika	2300	1996	CRO	5442	
Michael Zell	2300	1996	GER	5443	
Weida Zhang	2300	1996	CHN	5444	
Michel Abbink	2295	1996	NED	5445	
Manuel Aguas	2295	1996	ESP	5446	
Martin Ahn	2295	1996	BEL	5447	
Leonid Akulov	2295	1996	UKR	5448	
Georgios Alexopoulos	2295	1996	GRE	5449	
Amjad Ali	2295	1996	IRQ	5450	
Mats Andersson	2295	1996	SWE	5451	
Haukur Angantysson	2295	1996	ISL	5452	
Mihael Ankerst	2295	1996	SLO	5453	
Rafal Antoniewski	2295	1996	POL	5454	
Ricardo Araya	2295	1996	CHI	5455	
Throstur Arnason	2295	1996	ISL	5456	
Asgeir Asbjornsson	2295	1996	ISL	5457	
J.A Atia	2295	1996	IRQ	5458	
Stefan Baciu	2295	1996	ROM	5459	
Boris Baczynskyj	2295	1996	USA	5460	
Samir Badalov	2295	1996	AZE	5461	
Glicerio Badilles	2295	1996	PHI	5462	
Nebojsa Balac	2295	1996	YUG	5463	
Kiril Balev	2295	1996	BUL	5464	
Marcin Banaszek	2295	1996	GER	5465	
Eric Bark	2295	1996	NED	5466	
E Barkovsky	2295	1996	RUS	5467	
Ignacio-C-B Barreto	2295	1996	BRA	5468	
Luiz.N.M Barreto	2295	1996	BRA	5469	
Colm Barry	2295	1996	IRL	5470	
Jeremy Barth	2295	1996	USA	5471	
Nicol Bathie	2295	1996	SCO	5472	
Petr Bazant	2295	1996	CZE	5473	
Helmut.Dr Becher	2295	1996	GER	5474	
Nikolaos Begnis	2295	1996	GRE	5475	
Laszlo Bekefi	2295	1996	HUN	5476	
Andras Bernei	2295	1996	HUN	5477	
Steven Bews	2295	1996	SCO	5478	
Johannes Blaskowski	2295	1996	GER	5479	
Grischa Bluhm	2295	1996	GER	5480	
Emil Bogdanov	2295	1996	FRA	5481	
Walter Bonatti	2295	1996	ARG	5482	
Constantin Botez	2295	1996	ROM	5483	
Vladimir Bretsnajdr	2295	1996	CZE	5484	
Stephan Buchal	2295	1996	GER	5485	
Sabih Alam Butt	2295	1996	PAK	5486	
Rui Camejo	2295	1996	POR	5487	
Miodrag Cetkovic	2295	1996	YUG	5488	
Nikolai Cherkasov	2295	1996	RUS	5489	
Thomas Christensen	2295	1996	DEN	5490	
Gizo Churgulia	2295	1996	GEO	5491	
Vladimir Cibulka	2295	1996	SVK	5492	
Ofer Comai	2295	1996	ISR	5493	
Elena.Luminita Cosma	2295	1996	ROM	5494	
Marina Costagliola	2295	1996	FRA	5495	
Rajko Cukic	2295	1996	YUG	5496	
Tomas Dahlin	2295	1996	SWE	5497	
Nicolas Damien	2295	1996	FRA	5498	
Peter Dankert	2295	1996	GER	5499	
Frank Darnstaedt	2295	1996	GER	5500	
Xavier Delebarre	2295	1996	FRA	5501	
Lidio Delgado	2295	1996	BRA	5502	
Jacques Demarre	2295	1996	FRA	5503	
Roger Derichs	2295	1996	GER	5504	
Bruno Dieu	2295	1996	FRA	5505	
Georgios Dimitriadis	2295	1996	GRE	5506	
George.Daniel Dinu	2295	1996	ROM	5507	
Sergej Djachkov	2295	1996	RUS	5508	
Dejan Djurovic	2295	1996	YUG	5509	
Josef Doerflinger	2295	1996	GER	5510	
Martin Dolezal	2295	1996	CZE	5511	
Jose.M Dominiguez	2295	1996	DOM	5512	
Bernd Donner	2295	1996	GER	5513	
Tihomir Dovramadjiev	2295	1996	BUL	5514	
Dragan Dragasevic	2295	1996	YUG	5515	
Alexander Dukhov	2295	1996	RUS	5516	
Atif Dumpor	2295	1996	BIH	5517	
R.R.M Duyn	2295	1996	NED	5518	
Robert B. Eberlein	2295	1996	USA	5519	
Maksim Epelbaum	2295	1996	UKR	5520	
Samuel Estimo	2295	1996	PHI	5521	
Patrice Etchegaray	2295	1996	FRA	5522	
Edmar F. Favaro	2295	1996	BRA	5523	
Ricardas Fichmanas	2295	1996	LTU	5524	
Codrut Florescu	2295	1996	ROM	5525	
Carlos.Henrique Fontes	2295	1996	BRA	5526	
Valery Frenklakh	2295	1996	USA	5527	
Tom Friedel	2295	1996	USA	5528	
Bernd Fritze	2295	1996	GER	5529	
Sankar Ganesan	2295	1996	IND	5530	
Manuel.V Garcia	2295	1996	BRA	5531	
Endre Gasztonyi	2295	1996	HUN	5532	
Claudio Geloso	2295	1996	ARG	5533	
Christodoulos Gerogiannis	2295	1996	GRE	5534	
Evgenij Gershenson	2295	1996	UKR	5535	
Blagoja Gicev	2295	1996	FRM	5536	
David.N Gliksman	2295	1996	USA	5537	
David.A Godoy	2295	1996	CHI	5538	
Nelson Gonzalez.Rabago	2295	1996	CUB	5539	
Vladimir Gostomelski	2295	1996	RUS	5540	
Istvan Gosztola	2295	1996	HUN	5541	
Michael Gransky	2295	1996	ISR	5542	
Joerg Gruenenwald	2295	1996	SUI	5543	
Guennadij Guelman	2295	1996	ISR	5544	
Selim Gurcan	2295	1996	TUR	5545	
Boris Gutkin	2295	1996	ISR	5546	
Dirk Hachmeister	2295	1996	GER	5547	
Georgios Haliamanis	2295	1996	GRE	5548	
Robert Hamilton	2295	1996	CAN	5549	
Gunnar.West Hansen	2295	1996	DEN	5550	
Robert.G Hartoch	2295	1996	NED	5551	
Keith Hayward	2295	1996	USA	5552	
Jochen Heppekausen	2295	1996	GER	5553	
Aarne Hermlin	2295	1996	EST	5554	
Ricardo Hernandez Deniz	2295	1996	ESP	5555	
Angel.C Hernandez	2295	1996	CUB	5556	
Jesus Hernandez	2295	1996	CUB	5557	
Shane Malcolm Hill	2295	1996	AUS	5558	
Niels Hirtsgaard	2295	1996	DEN	5559	
Aleksander Hnydiuk	2295	1996	POL	5560	
Jacques Hogenacker	2295	1996	GER	5561	
Gerhard Dr. Hommel	2295	1996	GER	5562	
Sandor Horvath	2295	1996	HUN	5563	
Laszlo Hovanecz	2295	1996	HUN	5564	
Rehan Huda	2295	1996	CAN	5565	
Ramon Huerta	2295	1996	CUB	5566	
Sate Husari	2295	1996	SYR	5567	
Dagoberto Ibanez	2295	1996	CUB	5568	
Borislav Ikonic	2295	1996	YUG	5569	
Ivan Ivanisevic	2295	1996	YUG	5570	
Marco Jaeckle	2295	1996	GER	5571	
Milan Jakovljevic	2295	1996	YUG	5572	
Jaroslaw Jakubowski	2295	1996	POL	5573	
Peter M Jamieson	2295	1996	SCO	5574	
Angel Janachkov	2295	1996	BUL	5575	
Jaroslav Janak	2295	1996	CZE	5576	
Rene Jensen	2295	1996	DEN	5577	
Vagn Jensen	2295	1996	DEN	5578	
Petr Jirovsky	2295	1996	CZE	5579	
Slobodan Jocovic	2295	1996	YUG	5580	
Dusan Jovic	2295	1996	YUG	5581	
Krzysztof Jurkiewicz	2295	1996	POL	5582	
Gustavo Kanefsck	2295	1996	ARG	5583	
Ilkka Kanko	2295	1996	FIN	5584	
Cem Karadag	2295	1996	TUR	5585	
Peter Kargoll	2295	1996	GER	5586	
Leonid Kaushansky	2295	1996	USA	5587	
Bernhard Kettler	2295	1996	GER	5588	
Miranda Khorava	2295	1996	GEO	5589	
Georgi Kjurkchiiski	2295	1996	BUL	5590	
Ralf Kleeschaetzky	2295	1996	GER	5591	
A Konstantinov	2295	1996	RUS	5592	
Nikolav Korolchuk	2295	1996	BLR	5593	
Rostislav R Korsunsky	2295	1996	AZE	5594	
Jan Kosciuk	2295	1996	POL	5595	
Milutin B Kostic	2295	1996	YUG	5596	
Jesse Kraai	2295	1996	USA	5597	
O Krasin	2295	1996	RUS	5598	
Peter.Prof.Dr Krauseneck	2295	1996	GER	5599	
A Kubenov	2295	1996	KAZ	5600	
Jerzy Kubien	2295	1996	POL	5601	
Arkadiusz Kupiec	2295	1996	POL	5602	
Laszlo Lako	2295	1996	HUN	5603	
Glenn E.J. Lambert	2295	1996	ENG	5604	
Dirk Lampe	2295	1996	GER	5605	
Jan Lamser	2295	1996	CZE	5606	
Carlos Larduet	2295	1996	CUB	5607	
Neils Lauritsen	2295	1996	UGA	5608	
Ralf-Dr Laven	2295	1996	GER	5609	
Orlando Lee	2295	1996	BRA	5610	
Ville Lehto	2295	1996	FIN	5611	
Ferenc Lengyel	2295	1996	HUN	5612	
Thomas Lenz	2295	1996	GER	5613	
Vladimir Leonidov	2295	1996	RUS	5614	
Olasagasti Garcia Leontxo	2295	1996	ESP	5615	
Dejan Leskur	2295	1996	YUG	5616	
Didier Leuba	2295	1996	SUI	5617	
Tomas Likavsky	2295	1996	SVK	5618	
Victor.Hugo Llanos	2295	1996	ARG	5619	
Stephan Loos	2295	1996	GER	5620	
Carlos Lorelli	2295	1996	ARG	5621	
Sascha Lorenz	2295	1996	GER	5622	
Eike Luethgens	2295	1996	GER	5623	
Klaus-Juergen Lutz	2295	1996	GER	5624	
Holger Mach	2295	1996	GER	5625	
Andrius Macionis	2295	1996	LTU	5626	
Fabian Maeser	2295	1996	SUI	5627	
Nikola Marcetic	2295	1996	YUG	5628	
Dragan Markovic	2295	1996	YUG	5629	
Gregory Markzon	2295	1996	USA	5630	
Zlatko Martic	2295	1996	CRO	5631	
Robert Maslanka	2295	1996	POL	5632	
Andranik Matikozian	2295	1996	ARM	5633	
Klaus Mayr	2295	1996	AUT	5634	
Luke.J McShane	2295	1996	ENG	5635	
Volker Meier	2295	1996	GER	5636	
Virgil Melnic	2295	1996	ROM	5637	
Yuri..A Meshkov	2295	1996	RUS	5638	
Martin Messmer	2295	1996	GER	5639	
Richard Meulders	2295	1996	BEL	5640	
Thorsten Meyer	2295	1996	GER	5641	
Lars.A Meyer	2295	1996	DEN	5642	
Carlo Micheli	2295	1996	ITA	5643	
Ervin R Middleton	2295	1996	USA	5644	
Miroslaw Mielczarski	2295	1996	POL	5645	
Miodrag Milicevic	2295	1996	YUG	5646	
F. Javier Mingell Rosello	2295	1996	ESP	5647	
Ediwan E Miolo	2295	1996	INA	5648	
Hadi Momeni	2295	1996	IRI	5649	
Joan.Carlos Montell.Lorenzo	2295	1996	ESP	5650	
Matthew Morris	2295	1996	USA	5651	
Miroslav Mrsevic	2295	1996	YUG	5652	
Helge Mueller	2295	1996	GER	5653	
Michael Mueller	2295	1996	GER	5654	
Ralf Mueller	2295	1996	GER	5655	
Francisco.Javier Munoz.Moreno	2295	1996	ESP	5656	
Markus Munzert	2295	1996	GER	5657	
Laszlo Musitz	2295	1996	HUN	5658	
Torben Myrvold	2295	1996	NOR	5659	
Janos Nagy	2295	1996	HUN	5660	
