Name	Rating	Year	Fed	Rank
Dan Oo Thein	2630	2000	MYA	50	
Konstantin Sakaev	2629	2000	RUS	51	
Artur Jussupow	2628	2000	GER	52	
Ruslan Ponomariov	2627	2000	UKR	53	
Ulf Andersson	2625	2000	SWE	54	
Julian M Hodgson	2625	2000	ENG	55	
Xiaomin Peng	2624	2000	CHN	56	
Jaan Ehlvest	2622	2000	EST	57	
Igor Khenkin	2622	2000	GER	58	
Boris Avrukh	2620	2000	ISR	59	
Zbynek Hracek	2620	2000	CZE	60	
Robert Dr Huebner	2620	2000	GER	61	
Gilberto Milos	2620	2000	BRA	62	
Oleg Korneev	2619	2000	RUS	63	
Curt Hansen	2618	2000	DEN	64	
Rafael A Vaganian	2618	2000	ARM	65	
Ye Naung Win Myint	2617	2000	MYA	66	
Andrei Kharlov	2616	2000	RUS	67	
Jiangchuan Ye	2616	2000	CHN	68	
Sergey Dolmatov	2615	2000	RUS	69	
Pavel V Tregubov	2615	2000	RUS	70	
Rustam Kasimdzhanov	2614	2000	UZB	71	
Andrey Shariyazdanov	2612	2000	RUS	72	
Ildar Ibragimov	2611	2000	RUS	73	
Ivan Morovic Fernandez	2611	2000	CHI	74	
Liviu-Dieter Nisipeanu	2611	2000	ROM	75	
Zhong Zhang	2611	2000	CHN	76	
Evgeny Pigusov	2610	2000	RUS	77	
Gyula Sax	2609	2000	HUN	78	
Aleksej Aleksandrov	2606	2000	BLR	79	
Ashot Anastasian	2606	2000	ARM	80	
Julio E Granda Zuniga	2605	2000	PER	81	
Ferdinand Hellers	2605	2000	SWE	82	
Smbat G Lputian	2605	2000	ARM	83	
Evgenij Agrest	2604	2000	SWE	84	
Jonathan S Speelman	2604	2000	ENG	85	
Rustem Dautov	2602	2000	GER	86	
John D.M Nunn	2601	2000	ENG	87	
Alex Yermolinsky	2601	2000	USA	88	
Babakuli Annakov	2600	2000	TKM	89	
Alexander Nenashev	2600	2000	UZB	90	
Gregory S Kaidanov	2599	2000	USA	91	
Lev Psakhis	2599	2000	ISR	92	
Konstantin Landa	2598	2000	RUS	93	
Artashes Minasian	2598	2000	ARM	94	
Vereslav S Eingorn	2597	2000	UKR	95	
Zdenko Kozul	2597	2000	CRO	96	
Emil Sutovsky	2597	2000	ISR	97	
Larry M Christiansen	2596	2000	USA	98	
Than Htun Htun	2596	2000	MYA	99	
Aung Aung	2595	2000	MYA	100	
Oo Kyaw Tun Nay	2595	2000	MYA	101	
Zurab Sturua	2595	2000	GEO	102	
Etienne Bacrot	2594	2000	FRA	103	
Giorgi Giorgadze	2594	2000	GEO	104	
Magaram Magomedov	2594	2000	TJK	105	
Josif D Dorfman	2593	2000	FRA	106	
Mihail Kobalija	2593	2000	RUS	107	
Vladimir Malakhov	2593	2000	RUS	108	
Alexander Shabalov	2592	2000	USA	109	
Alexander Baburin	2591	2000	IRL	110	
Joel Benjamin	2591	2000	USA	111	
Semen I Dvoirys	2591	2000	RUS	112	
Igor A Novikov	2591	2000	UKR	113	
Vasil Spasov	2590	2000	BUL	114	
Viktor Bologan	2589	2000	MDA	115	
Vladislav Nevednichy	2589	2000	ROM	116	
Simen Agdestein	2588	2000	NOR	117	
Levon Aronian	2587	2000	ARM	118	
Pavel Kotsur	2587	2000	KAZ	119	
Alexey Kuzmin	2587	2000	RUS	120	
Christopher Lutz	2587	2000	GER	121	
Grigory Serper	2587	2000	USA	122	
Ilya Gurevich	2586	2000	USA	123	
Miroslav Markovic	2586	2000	YUG	124	
Igor Stohl	2586	2000	SVK	125	
Evgeny Vladimirov	2586	2000	KAZ	126	
Utut Adianto	2584	2000	INA	127	
Valerij Filippov	2584	2000	RUS	128	
Georgy Timoshenko	2584	2000	UKR	129	
Alexander Chernin	2583	2000	HUN	130	
Alexandre Lesiege	2582	2000	CAN	131	
Sergey Volkov	2582	2000	RUS	132	
Alexander Grischuk	2581	2000	RUS	133	
Miguel Illescas Cordoba	2581	2000	ESP	134	
Yury Dokhoian	2580	2000	RUS	135	
Leonid D Gofshtein	2580	2000	ISR	136	
Sergey Smagin	2580	2000	RUS	137	
Mikhail Ulibin	2580	2000	RUS	138	
Yuri Yakovich	2580	2000	RUS	139	
Lubomir Ftacnik	2579	2000	SVK	140	
Anthony J Miles	2579	2000	ENG	141	
Htoo Mynn	2579	2000	MYA	142	
Matthias Wahls	2579	2000	GER	143	
Oleg M Romanishin	2578	2000	UKR	144	
Jun Xu	2578	2000	CHN	145	
Alexei Bezgodov	2576	2000	RUS	146	
Andrey Zontakh	2576	2000	UKR	147	
Suat Atalik	2575	2000	TUR	148	
Konstantin Z Lerner	2575	2000	UKR	149	
Ioannis Papaioannou	2575	2000	GRE	150	
Alexander Huzman	2574	2000	ISR	151	
Edvins Kengis	2574	2000	LAT	152	
Stanislav Savchenko	2574	2000	UKR	153	
Vladimir B Tukmakov	2574	2000	UKR	154	
Vlastimil Babula	2573	2000	CZE	155	
Alexander Moiseenko	2573	2000	UKR	156	
Karen Asrian	2572	2000	ARM	157	
Vladimir P Malaniuk	2572	2000	UKR	158	
Evgeniy Najer	2572	2000	RUS	159	
Maxim Sorokin	2572	2000	ARG	160	
Vladimir Baklan	2571	2000	UKR	161	
Gerald Hertneck	2571	2000	GER	162	
Zili Wang	2571	2000	CHN	163	
Nick E DeFirmian	2570	2000	USA	164	
Mladen Palac	2570	2000	CRO	165	
Patrick G Wolff	2570	2000	USA	166	
Lars Bo Hansen	2569	2000	DEN	167	
Zoltan Ribli	2569	2000	HUN	168	
Lazaro Bruzon	2568	2000	CUB	169	
Dimitri Komarov	2568	2000	UKR	170	
Vadim Malakhatko	2568	2000	UKR	171	
Leonid Yudasin	2568	2000	ISR	172	
Vladimir Burmakin	2567	2000	RUS	173	
Sergei Tiviakov	2567	2000	NED	174	
Alexander Galkin	2566	2000	RUS	175	
Alexander Goldin	2566	2000	ISR	176	
Vitali Golod	2566	2000	ISR	177	
Aung A Myo Htut	2566	2000	MYA	178	
Hannes Stefansson	2566	2000	ISL	179	
Xiangzhi Bu	2565	2000	CHN	180	
Rafael Leitao	2565	2000	BRA	181	
Zsuzsa (GM) Polgar	2565	2000	HUN	182	
Andrei Sokolov	2565	2000	RUS	183	
Christian Gabriel	2564	2000	GER	184	
Giorgi Kacheishvili	2564	2000	GEO	185	
Peter Heine Nielsen	2564	2000	DEN	186	
Lajos Portisch	2564	2000	HUN	187	
Valery Beim	2563	2000	ISR	188	
Stuart Conquest	2563	2000	ENG	189	
Viktor Gavrikov	2563	2000	LTU	190	
Alon Greenfeld	2563	2000	ISR	191	
Jesus Nogueiras	2563	2000	CUB	192	
Aleksander Wojtkiewicz	2563	2000	POL	193	
Boris Kantsler	2562	2000	ISR	194	
Elmar Magerramov	2562	2000	AZE	195	
Ian Rogers	2562	2000	AUS	196	
Dorian Rogozenko	2562	2000	ROM	197	
Pengxiang Zhang	2562	2000	CHN	198	
Boris Alterman	2561	2000	ISR	199	
Alexander Goloshchapov	2561	2000	UKR	200	
Yuri Kruppa	2561	2000	UKR	201	
Dimitri Reinderman	2561	2000	NED	202	
Roman Slobodjan	2561	2000	GER	203	
Aleksander Delchev	2560	2000	BUL	204	
Gilberto Hernandez	2560	2000	MEX	205	
Viorel Iordachescu	2560	2000	MDA	206	
Henrique Mecking	2560	2000	BRA	207	
Ljubomir Ljubojevic	2559	2000	YUG	208	
Joseph G Gallagher	2558	2000	SUI	209	
Sergey Ionov	2558	2000	RUS	210	
Vitaly Tseshkovsky	2558	2000	RUS	211	
John T.H Van Der Wiel	2558	2000	NED	212	
Dragoljub Velimirovic	2558	2000	YUG	213	
Jozsef Horvath	2557	2000	HUN	214	
Ko Ko Ohn	2557	2000	MYA	215	
Eugenio Torre	2557	2000	PHI	216	
Joerg Hickl	2556	2000	GER	217	
Andrei Istratescu	2556	2000	ROM	218	
Bartosz Socko	2556	2000	POL	219	
Dibyendu Barua	2555	2000	IND	220	
Mihail Marin	2555	2000	ROM	221	
Jaime Sunye Neto	2555	2000	BRA	222	
Igor V Glek	2554	2000	RUS	223	
Zlatko Ilincic	2554	2000	YUG	224	
Miso Cebalo	2553	2000	CRO	225	
Jozsef Pinter	2553	2000	HUN	226	
Eduardas Rozentalis	2553	2000	LTU	227	
Alexander Rustemov	2553	2000	RUS	228	
Adrian Mikhalchishin	2552	2000	SLO	229	
Alexander Motylev	2552	2000	RUS	230	
Ruslan Sherbakov	2552	2000	RUS	231	
Yuri Shulman	2552	2000	BLR	232	
Rogelio Jr Antonio	2551	2000	PHI	233	
Alexander Fominyh	2551	2000	RUS	234	
Sune Berg Hansen	2551	2000	DEN	235	
Aleksandr Shneider	2551	2000	UKR	236	
Boris V Spassky	2551	2000	FRA	237	
Lev O Alburt	2550	2000	USA	238	
Thien Hai Dao	2550	2000	VIE	239	
Vyacheslav Ikonnikov	2550	2000	RUS	240	
Eric Lobron	2550	2000	GER	241	
Anatoli Vaisser	2549	2000	FRA	242	
Tiger Hillarp Persson	2548	2000	SWE	243	
Atanas Kolev	2548	2000	BUL	244	
Yona Kosashvili	2548	2000	ISR	245	
Bogdan Lalic	2548	2000	ENG	246	
Toni Najdoski	2548	2000	FRM	247	
Yuri S Razuvaev	2548	2000	RUS	248	
Alexander Volzhin	2548	2000	RUS	249	
Uwe Boensch	2547	2000	GER	250	
Nikola Mitkov	2547	2000	FRM	251	
John M Emms	2546	2000	ENG	252	
Vladimir Magai	2546	2000	KGZ	253	
Sergey Nadyrhanov	2546	2000	RUS	254	
Reynaldo Vera	2546	2000	CUB	255	
Stanislav Voitsekhovsky	2546	2000	RUS	256	
Maia (GM) Chiburdanidze	2545	2000	GEO	257	
Naing Myo	2545	2000	MYA	258	
Vadim Ruban	2545	2000	RUS	259	
Elizbar Ubilava	2545	2000	GEO	260	
Klaus Bischoff	2544	2000	GER	261	
Konstantin Chernyshov	2544	2000	RUS	262	
Helgi Ass Gretarsson	2544	2000	ISL	263	
Dusko Pavasovic	2544	2000	SLO	264	
Margeir Petursson	2544	2000	ISL	265	
Dmitry Gurevich	2543	2000	USA	266	
Sergey Ivanov	2543	2000	RUS	267	
Nikolai Pushkov	2543	2000	RUS	268	
Peter Acs	2542	2000	HUN	269	
Roman Dzindzichashvili	2542	2000	USA	270	
Mikhail Rytshagov	2542	2000	EST	271	
Jun (GM) Xie	2542	2000	CHN	272	
Julio Becerra Rivero	2541	2000	CUB	273	
Vlastimil Hort	2541	2000	GER	274	
Alexander Ivanov	2541	2000	USA	275	
Valeriy Neverov	2541	2000	UKR	276	
Narek Seferjan	2541	2000	ARM	277	
Evgeny Sveshnikov	2541	2000	RUS	278	
Alexandre Dgebuadze	2540	2000	GEO	279	
John P Fedorowicz	2540	2000	USA	280	
Friso Nijboer	2540	2000	NED	281	
Tomas Oral	2540	2000	CZE	282	
Gennadij Sagalchik	2540	2000	USA	283	
Alexander Vaulin	2540	2000	RUS	284	
Alexey Vyzmanavin	2540	2000	RUS	285	
Michael Wilder	2540	2000	USA	286	
Vasily Yemelin	2540	2000	RUS	287	
Oo Zaw	2540	2000	MYA	288	
Daniel Fridman	2539	2000	LAT	289	
Vasilios Kotronias	2539	2000	CYP	290	
Mohamad Al-Modiahki	2538	2000	QAT	291	
Igor Berdichevski	2538	2000	RUS	292	
Vladimir Georgiev	2538	2000	BUL	293	
Andrei Y Kharitonov	2538	2000	RUS	294	
Bartlomiej Macieja	2538	2000	POL	295	
Igor Miladinovic	2538	2000	GRE	296	
Alexandru Crisan	2537	2000	ROM	297	
Igor Efimov	2537	2000	ITA	298	
Gabriel Schwartzman	2537	2000	USA	299	
Jinrong Liang	2536	2000	CHN	300	
Leonid Yurtaev	2536	2000	KGZ	301	
Hristos Banikas	2535	2000	GRE	302	
Jacek Gdanski	2535	2000	POL	303	
Michael A Rohde	2535	2000	USA	304	
William N Watson	2535	2000	ENG	305	
Shaoteng Yu	2535	2000	CHN	306	
Yuri S Balashov	2534	2000	RUS	307	
Daniel H Campora	2534	2000	ARG	308	
Branko Damljanovic	2534	2000	YUG	309	
Valerij Popov	2534	2000	RUS	310	
Sergey Zagrebelny	2534	2000	UZB	311	
Vigen Mirumian	2533	2000	ARM	312	
Sergej Dyachkov	2532	2000	RUS	313	
Jonathan Parker	2532	2000	ENG	314	
Maxim Dlugy	2531	2000	USA	315	
Tomasz Markowski	2531	2000	POL	316	
Hugo Spangenberg	2531	2000	ARG	317	
Dov Zifroni	2531	2000	ISR	318	
Alexandar Budnikov	2530	2000	RUS	319	
Bojan Kurajica	2530	2000	BIH	320	
Ioannis Nikolaidis	2530	2000	GRE	321	
Lothar Schmid	2530	2000	GER	322	
Zoltan Varga	2530	2000	HUN	323	
Evgeni Vasiukov	2530	2000	RUS	324	
Chen Zhu	2530	2000	CHN	325	
Walter Arencibia	2529	2000	CUB	326	
Luis Comas Fabrego	2529	2000	ESP	327	
Alexander Khasin	2529	2000	RUS	328	
Jordi Magem Badals	2529	2000	ESP	329	
Igor-Alexandre Nataf	2529	2000	FRA	330	
Kevin Spraggett	2529	2000	CAN	331	
Robert Zelcic	2529	2000	CRO	332	
Jon L Arnason	2528	2000	ISL	333	
Robert Kempinski	2528	2000	POL	334	
Stefan Kindermann	2528	2000	GER	335	
Evgeniy Solozhenkin	2528	2000	RUS	336	
Francisco Vallejo Pons	2528	2000	ESP	337	
Sergey Arkhipov	2527	2000	RUS	338	
Altin Cela	2527	2000	ALB	339	
Murray G Chandler	2527	2000	ENG	340	
Mihail Golubev	2527	2000	UKR	341	
kyaw Htun Lynn	2527	2000	MYA	342	
Lubomir Kavalek	2527	2000	USA	343	
Ralf Lau	2527	2000	GER	344	
Karsten Mueller	2527	2000	GER	345	
Felix Levin	2526	2000	GER	346	
David Marciano	2526	2000	FRA	347	
May Aung Hlaing	2526	2000	MYA	348	
Sergei Ovsejevitsch	2526	2000	UKR	349	
Aleksandr Poluljahov	2526	2000	RUS	350	
Jan Smejkal	2526	2000	CZE	351	
Raj Tischbierek	2526	2000	GER	352	
Maxim Turov	2526	2000	RUS	353	
Paul Van Der Sterren	2526	2000	NED	354	
Petr Kiriakov	2525	2000	RUS	355	
Vidmantas Malisauskas	2525	2000	LTU	356	
Darius Ruzele	2525	2000	LTU	357	
James E Tarjan	2525	2000	USA	358	
Dan Zoler	2525	2000	ISR	359	
Jens-Uwe Maiwald	2524	2000	GER	360	
Slavoljub Marjanovic	2524	2000	YUG	361	
Oleg Nikolenko	2524	2000	RUS	362	
Leonid Totsky	2524	2000	RUS	363	
Wynn Zaw Htun	2524	2000	MYA	364	
Viacheslav Dydyshko	2523	2000	BLR	365	
Yehuda Gruenfeld	2523	2000	ISR	366	
Nukhim N Rashkovsky	2523	2000	RUS	367	
Boris Chatalbashev	2522	2000	BUL	368	
Miroslaw Grabarczyk	2522	2000	POL	369	
Orest Gritsak	2522	2000	UKR	370	
Bent Larsen	2522	2000	DEN	371	
Erik Van Den Doel	2522	2000	NED	372	
Wenjin Wu	2522	2000	CHN	373	
Alexei Barsov	2521	2000	UZB	374	
Oganes Danielian	2521	2000	ARM	375	
Krum Georgiev	2521	2000	BUL	376	
Valery Grechihin	2521	2000	RUS	377	
George Grigore	2521	2000	ROM	378	
Dragan Kosic	2521	2000	YUG	379	
Gamil Agamaliev	2520	2000	AZE	380	
Valery A Chekhov	2520	2000	RUS	381	
Alberto David	2520	2000	LUX	382	
Emir Dizdarevic	2520	2000	BIH	383	
Milan Drasko	2520	2000	YUG	384	
Sergey Makarichev	2520	2000	RUS	385	
Myo Zaw Min	2520	2000	MYA	386	
Goran Dizdar	2519	2000	CRO	387	
Glenn C Flear	2519	2000	ENG	388	
David Garcia	2519	2000	ESP	389	
Csaba Horvath	2519	2000	HUN	390	
Moe Kyaw Htay	2519	2000	MYA	391	
Genadij Timoscenko	2519	2000	SVK	392	
Vladimir Chuchelov	2518	2000	BEL	393	
Zoltan Gyimesi	2518	2000	HUN	394	
Maris Krakops	2518	2000	LAT	395	
Viktor Moskalenko	2518	2000	UKR	396	
David Norwood	2518	2000	ENG	397	
Konstantin N Aseev	2517	2000	RUS	398	
Christian Bauer	2517	2000	FRA	399	
Sarhan Guliev	2517	2000	AZE	400	
Petr Haba	2517	2000	CZE	401	
Eran Liss	2517	2000	ISR	402	
San Thit Lwin	2517	2000	MYA	403	
Drazen Sermek	2517	2000	SLO	404	
Thwin Nyi Nyi	2516	2000	MYA	405	
Dimitri Tyomkin	2516	2000	ISR	406	
Rongguang Ye	2516	2000	CHN	407	
Alisa (IM). Galliamova-Ivanchuk	2515	2000	RUS	408	
Gustavo German	2515	2000	ARG	409	
Jonny Hector	2515	2000	SWE	410	
Alexei Iljushin	2515	2000	RUS	411	
Boris Kreiman	2515	2000	USA	412	
Aleksei Lugovoi	2515	2000	RUS	413	
Jim Plaskett	2515	2000	ENG	414	
Ram Soffer	2515	2000	ISR	415	
Dragan Solak	2515	2000	YUG	416	
Aleksa Strikovic	2515	2000	YUG	417	
Hoang Thong Tu	2515	2000	VIE	418	
Michail Brodsky	2514	2000	UKR	419	
Henrik Danielsen	2514	2000	DEN	420	
Tamaz Gelashvili	2514	2000	GEO	421	
Juan Carlos Gonzalez	2514	2000	CUB	422	
Marcin Kaminski	2514	2000	POL	423	
Daniel J King	2514	2000	ENG	424	
Igor Koniushkov	2514	2000	RUS	425	
Darcy Lima	2514	2000	BRA	426	
Lwin Nyi Nyi	2514	2000	MYA	427	
Krishnan Sasikiran	2514	2000	IND	428	
Tibor Tolnai	2514	2000	HUN	429	
Alexander Fishbein	2513	2000	USA	430	
Hichem Hamdouchi	2513	2000	MAR	431	
Arnaud Hauchard	2513	2000	FRA	432	
Sergey Kishnev	2513	2000	RUS	433	
Marat Makarov	2513	2000	RUS	434	
Lubomir Mikhaletz	2513	2000	UKR	435	
Alexander Moroz	2513	2000	UKR	436	
Leonid M Sokolin	2513	2000	USA	437	
Arsen Yegiazarian	2513	2000	ARM	438	
Andras Adorjan	2512	2000	HUN	439	
Pavel Blatny	2512	2000	CZE	440	
Javier B Campos Moreno	2512	2000	CHI	441	
Valery A Loginov	2512	2000	RUS	442	
Georgi Orlov	2512	2000	USA	443	
Shukhrat Safin	2512	2000	UZB	444	
Alexander Stripunsky	2512	2000	USA	445	
Michael A Brooks	2511	2000	USA	446	
Zenon Franco Ocampos	2511	2000	ESP	447	
Anthony C Kosten	2511	2000	ENG	448	
Lars Schandorff	2511	2000	DEN	449	
Veniamen Shtyrenkov	2511	2000	RUS	450	
Giovanni Vescovi	2511	2000	BRA	451	
Thant Zin Aung	2510	2000	MYA	452	
Kyaw Kyaw Soe	2510	2000	MYA	453	
Alexander Lastin	2510	2000	RUS	454	
Milko Popchev	2510	2000	BUL	455	
Olivier Renet	2510	2000	FRA	456	
Mihai Suba	2510	2000	ROM	457	
Luc Winants	2510	2000	BEL	458	
Jurij Zezulkin	2510	2000	BLR	459	
Manuel Apicella	2509	2000	FRA	460	
Aram Gazarian	2509	2000	RUS	461	
Saidali Iuldachev	2509	2000	UZB	462	
Thomas Luther	2509	2000	GER	463	
Andrei Shchekachev	2509	2000	RUS	464	
Gennadi Sosonko	2509	2000	NED	465	
Christopher Ward	2509	2000	ENG	466	
Michael Bezold	2508	2000	GER	467	
Lenier Dominguez	2508	2000	CUB	468	
Benjamin Finegold	2508	2000	USA	469	
Alfredo Giaccio	2508	2000	ARG	470	
Evgeny Gleizerov	2508	2000	RUS	471	
Chong Liang	2508	2000	CHN	472	
Roland Schmaltz	2508	2000	GER	473	
Hrvoje Stevic	2508	2000	CRO	474	
Ruben Gunawan	2507	2000	INA	475	
Ronen Har-Zvi	2507	2000	ISR	476	
Gad Rechlis	2507	2000	ISR	477	
Slavko Cicak	2506	2000	SWE	478	
Davor Komljenovic	2506	2000	CRO	479	
Javier Moreno	2506	2000	ESP	480	
Karl-Heinz Podzielny	2506	2000	GER	481	
Andrey Rychagov	2506	2000	RUS	482	
Zaw One	2506	2000	MYA	483	
Aleksandar Berelovich	2505	2000	UKR	484	
Albert Bokros	2505	2000	HUN	485	
Artur Frolov	2505	2000	UKR	486	
Tamaz Giorgadze	2505	2000	GEO	487	
Bazar Hatanbaatar	2505	2000	MGL	488	
Murtas Kazhgaleyev	2505	2000	KAZ	489	
Rainer Knaak	2505	2000	GER	490	
Dharshan Kumaran	2505	2000	ENG	491	
Anatoly D Machulsky	2505	2000	RUS	492	
Kenneth S Rogoff	2505	2000	USA	493	
Philipp Schlosser	2505	2000	GER	494	
Shain Lynn Htoo	2505	2000	MYA	495	
Tahir Vakhidov	2505	2000	UZB	496	
Yaacov Zilberman	2505	2000	ISR	497	
Daniel Gormally	2504	2000	ENG	498	
Sergey Kalinitschew	2504	2000	GER	499	
Ilan Manor	2504	2000	ISR	500	
Marek Vokac	2504	2000	CZE	501	
Lars Degerman	2503	2000	SWE	502	
Efstratios Grivas	2503	2000	GRE	503	
Ruslan Irzhanov	2503	2000	KAZ	504	
Zigurds Lanka	2503	2000	LAT	505	
Tomas Polak	2503	2000	CZE	506	
Nicolai Shalnev	2503	2000	RUS	507	
Evgeny Shaposhnikov	2503	2000	RUS	508	
Sergio Slipak	2503	2000	ARG	509	
Miroslav Tosic	2503	2000	YUG	510	
Vladimir Belikov	2502	2000	RUS	511	
Dimitrij Bunzmann	2502	2000	GER	512	
Vladimir Gurevich	2502	2000	UKR	513	
Bozidar Ivanovic	2502	2000	YUG	514	
Miguel A Quinteros	2502	2000	ARG	515	
Ariel Sorin	2502	2000	ARG	516	
Bosko Abramovic	2501	2000	YUG	517	
Giorgi Bagaturov	2501	2000	GEO	518	
Laurent Fressinet	2501	2000	FRA	519	
David Garcia Ilundain	2501	2000	ESP	520	
Valery Petukhov	2501	2000	RUS	521	
Eric Prie	2501	2000	FRA	522	
Stephan Berndt	2500	2000	GER	523	
Gilbert Guerrero	2500	2000	USA	524	
Sofia (IM) Polgar	2500	2000	HUN	525	
Michael F Stean	2500	2000	ENG	526	
Evgeny E Vorobiov	2500	2000	RUS	527	
David Zilberstein	2500	2000	ITA	528	
Darko Anic	2499	2000	FRA	529	
Maurice Ashley	2499	2000	USA	530	
Joris Brenninkmeijer	2499	2000	NED	531	
Gennadi Gutman	2499	2000	UKR	532	
Felix Izeta Txabarri	2499	2000	ESP	533	
Kaido Kulaots	2499	2000	EST	534	
Victor Mikhalevski	2499	2000	ISR	535	
Myo Thant Khine	2499	2000	MYA	536	
Vladimir Okhotnik	2499	2000	UKR	537	
Jonathan Rowson	2499	2000	SCO	538	
Sarunas Sulskis	2499	2000	LTU	539	
Dennis De Vreugt	2498	2000	NED	540	
Jean-Marc Degraeve	2498	2000	FRA	541	
Roland Ekstroem	2498	2000	SUI	542	
Sergey Janovsky	2498	2000	RUS	543	
Jean-Rene Koch	2498	2000	FRA	544	
Igor Naumkin	2498	2000	RUS	545	
E Sapunov	2498	2000	RUS	546	
Pablo Zarnicki	2498	2000	ARG	547	
Nigel R Davies	2497	2000	ENG	548	
Mihail Feigin	2497	2000	UKR	549	
Sergey V Kalygin	2497	2000	RUS	550	
Pablo San Segundo Carrillo	2497	2000	ESP	551	
Angelos Vouldis	2497	2000	GRE	552	
Antonio Antunes	2496	2000	POR	553	
Vladimir Dimitrov	2496	2000	BUL	554	
Sergey Kudrin	2496	2000	USA	555	
Aloyzas Kveinys	2496	2000	LTU	556	
Anh Dung Nguyen	2496	2000	VIE	557	
Nyee Nyee Zaw	2496	2000	MYA	558	
Evgeny Prokopchuk	2496	2000	RUS	559	
Jiri Stocek	2496	2000	CZE	560	
Rui Wang	2496	2000	CHN	561	
Shaobin Wu	2496	2000	SIN	562	
Denis Yevseev	2496	2000	RUS	563	
Hao Yin	2496	2000	CHN	564	
Lwin Aye	2495	2000	MYA	565	
Rogelio Barcenilla	2495	2000	PHI	566	
Anatoly Dozorets	2495	2000	USA	567	
James C Howell	2495	2000	ENG	568	
Krunoslav Hulak	2495	2000	CRO	569	
Sergei Iskusnyh	2495	2000	RUS	570	
Andrei Maksimenko	2495	2000	UKR	571	
Eduard Meduna	2495	2000	CZE	572	
Karen Movsziszian	2495	2000	ARM	573	
Alexander Naumann	2495	2000	GER	574	
Antoaneta (IM) Stefanova	2495	2000	BUL	575	
Milan Vukic	2495	2000	YUG	576	
Lei Wang	2495	2000	CHN	577	
Pawel Blehm	2494	2000	POL	578	
Stellan Brynell	2494	2000	SWE	579	
Darryl K Johansen	2494	2000	AUS	580	
Nikolay A Legky	2494	2000	UKR	581	
Davor Rogic	2494	2000	CRO	582	
Spartak Vysochin	2494	2000	UKR	583	
Ralf Akesson	2493	2000	SWE	584	
Pia (GM) Cramling	2493	2000	SWE	585	
Victor J Frias	2493	2000	CHI	586	
Mark Hebden	2493	2000	ENG	587	
Vladimir Lazarev	2493	2000	RUS	588	
Juan Mellado Trivino	2493	2000	ESP	589	
Roman Ovetchkin	2493	2000	RUS	590	
Andrei Sokolov	2493	2000	LAT	591	
Diego Adla	2492	2000	ARG	592	
Slavisa Brenjo	2492	2000	YUG	593	
Einar Gausel	2492	2000	NOR	594	
Aidyn Guseinov	2492	2000	AZE	595	
Janis Klovans	2492	2000	LAT	596	
Vlatko Kovacevic	2492	2000	CRO	597	
Carlos S Matamoros Franco	2492	2000	ECU	598	
Andres Rodriguez	2492	2000	URU	599	
Ivan Smikovski	2492	2000	RUS	600	
Jonathan D Tisdall	2492	2000	NOR	601	
Yuanming Tong	2492	2000	CHN	602	
Dejan Antic	2491	2000	YUG	603	
Stefan Djuric	2491	2000	YUG	604	
Juan Mario Gomez Esteban	2491	2000	ESP	605	
