Name	Rating	Year	Rank	Fed
J. Sunye Neto	2375	1979	BRA	683	
Tumurbator	2375	1979	MGL	684	
Vorobets	2375	1979	USR	685	
Z. Vranesic	2375	1979	CAN	686	
M. Wahlbohm	2375	1979	SWE	687	
J. Watson	2375	1979	USA	688	
Woodhams	2375	1979	AUS	689	
A. Zapata	2375	1979	COL	690	
Borngosser	2370	1979	FRG	691	
J. Boudy	2370	1979	CUB	692	
J.C. Diaz	2370	1979	CUB	693	
Z. Djukic	2370	1979	YUG	694	
G. Fahnenschmidt	2370	1979	FRG	695	
J.A. Gutierrez	2370	1979	COL	696	
G. Iskov	2370	1979	DEN	697	
B. Jacobsen	2370	1979	DEN	698	
S. Joksic	2370	1979	YUG	699	
S. Kindermann	2370	1979	AUT	700	
Kordsachia	2370	1979	FRG	701	
U. Kunsztowicz	2370	1979	FRG	702	
C.H. Liang	2370	1979	CHN	703	
R. Lobo	2370	1979	ENG	704	
Luginbuhl	2370	1979	SUI	705	
Marosi	2370	1979	HUN	706	
And. Martin	2370	1979	ESP	707	
M. Moe	2370	1979	DEN	708	
Nacht	2370	1979	ROM	709	
D. Neukirch	2370	1979	DDR	710	
K. Notaros	2370	1979	YUG	711	
S. Odendahl	2370	1979	USA	712	
O. Pavlenko	2370	1979	USR	713	
H. Pedersen	2370	1979	DEN	714	
L.E. Petersson	2370	1979	SWE	715	
A.I. Petrushin	2370	1979	USR	716	
J.C. Pigott	2370	1979	ENG	717	
Gy. Rajna	2370	1979	HUN	718	
H. Reefschlaeger	2370	1979	FRG	719	
R. Rodriguez	2370	1979	PHI	720	
Rohrl	2370	1979	AUT	721	
R. Roth	2370	1979	SUI	722	
J. Sherwin	2370	1979	USA	723	
K. Shirazi	2370	1979	IRI	724	
J. Silman	2370	1979	USA	725	
N. Skalkotas	2370	1979	GRE	726	
Skrobek	2370	1979	POL	727	
Sliwa	2370	1979	POL	728	
P. Smederevac	2370	1979	YUG	729	
L. Szell	2370	1979	HUN	730	
Taborov	2370	1979	USR	731	
A. Veingold	2370	1979	USR	732	
R. Webb	2370	1979	ENG	733	
A.J. Whiteley	2370	1979	ENG	734	
M. Yoffie	2370	1979	USA	735	
A. Acevedo	2365	1979	MEX	736	
A. Adamski	2365	1979	POL	737	
R. Balinas	2365	1979	PHI	738	
Bohnisch	2365	1979	DDR	739	
Bordonada	2365	1979	PHI	740	
C.J. Brasket	2365	1979	USA	741	
Bruggemann	2365	1979	DDR	742	
K. Burger	2365	1979	USA	743	
Clemens	2365	1979	FRG	744	
Despotovic	2365	1979	YUG	745	
A.V. Gulbrandsen	2365	1979	NOR	746	
I. Hausner	2365	1979	CSR	747	
J. Hebert	2365	1979	CAN	748	
Jo.J. Hernandez	2365	1979	CUB	749	
E. Jimenez	2365	1979	CUB	750	
Kinnmark	2365	1979	SWE	751	
Kirilov	2365	1979	USR	752	
Kopec	2365	1979	USA	753	
N. Kopylov	2365	1979	USR	754	
Kostro	2365	1979	POL	755	
J. Kristiansen	2365	1979	DEN	756	
V. Kupreichik	2365	1979	CAN	757	
Lj. Masic	2365	1979	YUG	758	
J. Meyer	2365	1979	USA	759	
E. Mortensen	2365	1979	DEN	760	
J. Nunn	2365	1979	CSR	761	
Onat	2365	1979	TUR	762	
J. Pokojowczyk	2365	1979	POL	763	
O. Popovych	2365	1979	USA	764	
Puc	2365	1979	YUG	765	
M. Rivas Pastor	2365	1979	ESP	766	
A. Rocha	2365	1979	BRA	767	
M. Schauwecker	2365	1979	SUI	768	
D.E. Shapiro	2365	1979	USA	769	
V. Small	2365	1979	NZL	770	
W. Swic	2365	1979	POL	771	
J. Tabor	2365	1979	HUN	772	
T. Tomalczyk	2365	1979	SIN	773	
F. Van der Vliet	2365	1979	NED	774	
P. Whitehead	2365	1979	USA	775	
V. Antonov	2360	1979	BUL	776	
B. Baczynskyj	2360	1979	USA	777	
L.A. Belov	2360	1979	USR	778	
M.A. Berkovich	2360	1979	USR	779	
D. Bernstein	2360	1979	ISR	780	
I. Bokor	2360	1979	HUN	781	
G. Braun	2360	1979	DDR	782	
E. Cekro	2360	1979	YUG	783	
P. Dankert	2360	1979	FRG	784	
Dommes	2360	1979	USR	785	
R. Eales	2360	1979	ENG	786	
Z. Franco	2360	1979	PAR	787	
A. Frolov	2360	1979	USR	788	
Gilden	2360	1979	USA	789	
Hoggatt	2360	1979	USA	790	
N.W. Ivell	2360	1979	ENG	791	
B. Kileng	2360	1979	INA	792	
Z. Klaric	2360	1979	YUG	793	
Kokkinos	2360	1979	USR	794	
Krstev	2360	1979	YUG	795	
S. Kudrin	2360	1979	USA	796	
A. Maciejewski	2360	1979	POL	797	
M. Marlow	2360	1979	ENG	798	
E. Meyer	2360	1979	USA	799	
L. Mista	2360	1979	CSR	800	
P. Orlov	2360	1979	YUG	801	
J. Ostos	2360	1979	VEN	802	
P. Popov	2360	1979	BUL	803	
J. Rodriguez	2360	1979	CUB	804	
Sapi	2360	1979	HUN	805	
D. Sellos	2360	1979	FRA	806	
Shestakov	2360	1979	USR	807	
Shumpiuk	2360	1979	USR	808	
F. Silva	2360	1979	POR	809	
G. Stanciu	2360	1979	ROM	810	
P. Stefanov	2360	1979	ROM	811	
I. Szabo	2360	1979	ROM	812	
P. Thipsay	2360	1979	IND	813	
Vakulienko	2360	1979	USR	814	
Venalainen	2360	1979	FIN	815	
F. Visier Segovia	2360	1979	ESP	816	
I. Vukovic	2360	1979	YUG	817	
W. Wittmann	2360	1979	AUT	818	
J. Zarkovic	2360	1979	YUG	819	
A. Zichichi	2360	1979	ITA	820	
F. Begovac	2355	1979	YUG	821	
B. Benedictsson	2355	1979	ISL	822	
T. Casper	2355	1979	DDR	823	
P. Clarke	2355	1979	ENG	824	
D. Cramling	2355	1979	SWE	825	
A. Dake	2355	1979	USA	826	
G. Daskalov	2355	1979	BUL	827	
S. Esitmo	2355	1979	PHI	828	
Faase	2355	1979	NED	829	
N. Gerasimov	2355	1979	USR	830	
S. Gross	2355	1979	CSR	831	
R. Gruchacz	2355	1979	USA	832	
M. Haygarth	2355	1979	ENG	833	
P. Hesselborn	2355	1979	SWE	834	
Hlousek	2355	1979	CSR	835	
Hoi	2355	1979	DEN	836	
Huss	2355	1979	SUI	837	
J. Ivarsson	2355	1979	SWE	838	
O. Kaminsky	2355	1979	USR	839	
E. Kozma	2355	1979	CSR	840	
E. Kristiansen	2355	1979	NOR	841	
S. Kupka	2355	1979	CSR	842	
J.-O. Lind	2355	1979	SWE	843	
J.H. Loftsson	2355	1979	USA	844	
E. Lundin	2355	1979	SWE	845	
A. Medina	2355	1979	ESP	846	
Cs. Meleghegyi	2355	1979	HUN	847	
R. Naranja	2355	1979	PHI	848	
L. Neckar	2355	1979	CSR	849	
I. Polovodin	2355	1979	USR	850	
Preissmann	2355	1979	FRA	851	
Pripis	2355	1979	USR	852	
J. Rooze	2355	1979	BEL	853	
Rorvall	2355	1979	SWE	854	
Rutman	2355	1979	USR	855	
T.I. Shaw	2355	1979	AUS	856	
M. Sibarevic	2355	1979	YUG	857	
Suchanov	2355	1979	USR	858	
G. Szilagyi	2355	1979	HUN	859	
Szymczak	2355	1979	POL	860	
V.V. Zhelnin	2355	1979	USR	861	
A. Anelli	2350	1979	ARG	862	
Z. Beil	2350	1979	CSR	863	
B. Bengtsson	2350	1979	SWE	864	
J. Betancort Curbelo	2350	1979	ESP	865	
P.A. Boersma	2350	1979	NED	866	
C. Botez	2350	1979	ROM	867	
T.L. Chang	2350	1979	CHN	868	
B. De Bruycker	2350	1979	BEL	869	
A. Dolmadjan	2350	1979	BUL	870	
M. Dragovic	2350	1979	YUG	871	
J. Dubin	2350	1979	ARG	872	
L. Eperjesi	2350	1979	HUN	873	
Grigorov	2350	1979	BUL	874	
P. Hammer	2350	1979	SUI	875	
Ivkovic	2350	1979	YUG	876	
H. Karlsson	2350	1979	ISL	877	
J. Kent	2350	1979	USA	878	
B. Lengyel	2350	1979	HUN	879	
Lucena	2350	1979	BRA	880	
Minaya	2350	1979	COL	881	
F. Ochoa De Echaguen	2350	1979	ESP	882	
M. Orso	2350	1979	CUB	883	
K. Osmanovic	2350	1979	YUG	884	
A. Palacios	2350	1979	VEN	885	
N. Patterson	2350	1979	IRL	886	
A. Pollard	2350	1979	USA	887	
W. Schifferdecker	2350	1979	FRG	888	
M. Schurade	2350	1979	DDR	889	
D. Supancic	2350	1979	YUG	890	
O. Thal	2350	1979	DDR	891	
J.D. Tisdall	2350	1979	USA	892	
Van Vliet	2350	1979	ISV	893	
Wachtel	2350	1979	CAN	894	
A. Agudelo	2345	1979	COL	895	
W. Balcerowski	2345	1979	POL	896	
R. Belkadi	2345	1979	TUN	897	
T.F. Binham	2345	1979	FIN	898	
Bohling	2345	1979	DDR	899	
F. Chevaldonnet	2345	1979	FRA	900	
L. Chiong	2345	1979	PHI	901	
J.G. Cooper	2345	1979	WLS	902	
M. Czerniak	2345	1979	ISR	903	
M. Dimitrijevic	2345	1979	YUG	904	
G. Estevez	2345	1979	CUB	905	
M.J. Franklin	2345	1979	ENG	906	
G. Garcia Conesa	2345	1979	ESP	907	
B. Gasic	2345	1979	YUG	908	
J. Gralka	2345	1979	POL	909	
Grimaldi	2345	1979	ESA	910	
M. Hassan	2345	1979	IND	911	
Jamroz	2345	1979	POL	912	
Jovanovic	2345	1979	YUG	913	
C.E. Juarez	2345	1979	ARG	914	
R. Kimelfeld	2345	1979	USR	915	
Knox	2345	1979	ENG	916	
H. Lambert	2345	1979	AUT	917	
W.D. Morris	2345	1979	NOR	918	
K. Pinkas	2345	1979	POL	919	
Porat	2345	1979	ISR	920	
Quinones	2345	1979	PER	921	
E. Reicher	2345	1979	ROM	922	
Roxendal	2345	1979	SWE	923	
G.S. Scholz	2345	1979	CHI	924	
D. Strauss	2345	1979	USA	925	
Tarva	2345	1979	ITA	926	
R.G. Wade	2345	1979	ENG	927	
J.D. Abreu	2340	1979	DOM	928	
Aijala Jouko	2340	1979	FIN	929	
N. Alexandria	2340	1979	USR	930	
M. Andres	2340	1979	CUB	931	
G. Atanasov	2340	1979	BUL	932	
A. Babev	2340	1979	BUL	933	
D. Barlov	2340	1979	YUG	934	
R. Bernard	2340	1979	POL	935	
E. Bhend	2340	1979	SUI	936	
L. Blackstock	2340	1979	SCO	937	
K.S. Bonchev	2340	1979	BUL	938	
Lj. Crepinsek	2340	1979	YUG	939	
J.L Fernandez Garcia	2340	1979	ESP	940	
A. Genin	2340	1979	USR	941	
M. Ginsburg	2340	1979	USA	942	
Sh. Giterman	2340	1979	ISR	943	
Dar. Gliksman	2340	1979	YUG	944	
M. Gonzales	2340	1979	PER	945	
D. Goodman	2340	1979	ENG	946	
P. Hardicsay	2340	1979	HUN	947	
Harper	2340	1979	CAN	948	
M. Ilijc	2340	1979	YUG	949	
N. Kagan	2340	1979	USR	950	
W.S. Kan	2340	1979	HKG	951	
B. Karadzic	2340	1979	YUG	952	
Karapchanski	2340	1979	BUL	953	
Karlik	2340	1979	SUI	954	
Kosciuk	2340	1979	YUG	955	
V.A. Kozlov	2340	1979	USR	956	
T. Ledic	2340	1979	YUG	957	
H. Lehmann	2340	1979	FRG	958	
J. Macles	2340	1979	FRA	959	
R. Marszalek	2340	1979	POL	960	
A. Merdinjan	2340	1979	BUL	961	
S. Meyer	2340	1979	FRG	962	
L. Miagmasuren	2340	1979	UNK	963	
C. Montero	2340	1979	CHI	964	
M. Mrda	2340	1979	YUG	965	
Nobrega	2340	1979	BRA	966	
I. Novak	2340	1979	CSR	967	
Panczyk	2340	1979	POL	968	
P. Passerotti	2340	1979	ITA	969	
D. Pavlovic	2340	1979	YUG	970	
Pelikan	2340	1979	ARG	971	
D. Pelitov	2340	1979	BUL	972	
V. Petrienko	2340	1979	USR	973	
Rohland	2340	1979	CAN	974	
C. Sanchez	2340	1979	VEN	975	
O. Sande	2340	1979	NOR	976	
R. Scheipl	2340	1979	FRG	977	
J.-L. Seret	2340	1979	FRA	978	
M. Shahade	2340	1979	IRI	979	
B. Stanojevic	2340	1979	YUG	980	
Stoppel	2340	1979	AUT	981	
H. Suradiradja	2340	1979	INA	982	
Tolonen	2340	1979	USR	983	
Trolldalen	2340	1979	NOR	984	
D.D. Van Geet	2340	1979	NED	985	
J. Ajanski	2335	1979	BUL	986	
V. Akopian	2335	1979	USR	987	
M. Andrijevic	2335	1979	YUG	988	
C. Busu	2335	1979	ROM	989	
C. Cubitt	2335	1979	ENG	990	
G. Danner	2335	1979	AUT	991	
H. Ek	2335	1979	SWE	992	
B. Eley	2335	1979	ENG	993	
C.A. Fernandez	2335	1979	CUB	994	
Ferrera	2335	1979	CUB	995	
B. Feustel	2335	1979	FRG	996	
R.A. Filguth	2335	1979	BRA	997	
A. Filipenko	2335	1979	USR	998	
S. Heim	2335	1979	NOR	999	
R. Hess	2335	1979	FRG	1000	
M. Kapelan	2335	1979	YUG	1001	
A. Karklins	2335	1979	USA	1002	
Kivipelto	2335	1979	FIN	1003	
Kobak	2335	1979	DEN	1004	
B. Kouatly	2335	1979	LIB	1005	
K. Loken	2335	1979	NOR	1006	
Lontoc	2335	1979	PHI	1007	
Z. Majeric	2335	1979	YUG	1008	
J. Marcus	2335	1979	NED	1009	
Nickoloff	2335	1979	CAN	1010	
R. Osterman	2335	1979	YUG	1011	
E. Palacios	2335	1979	ESP	1012	
N.B. Pinal	2335	1979	CUB	1013	
A. Pyholo	2335	1979	FIN	1014	
B. Rakic-Serjanc	2335	1979	CUB	1015	
Scheinwald	2335	1979	ISR	1016	
W. Strobel	2335	1979	AUT	1017	
Telecki	2335	1979	POL	1018	
T. Timman	2335	1979	NED	1019	
N. Velez	2335	1979	CUB	1020	
Vogel	2335	1979	NED	1021	
T. Zoltek	2335	1979	POL	1022	
Abella	2330	1979	PHI	1023	
D. Allan	2330	1979	CAN	1024	
C. Amado	2330	1979	ARG	1025	
A.T. Arnason	2330	1979	ISL	1026	
Bakhchevansky	2330	1979	USR	1027	
A. Barreras	2330	1979	CUB	1028	
Av. Bykhovsky	2330	1979	USR	1029	
A. Denker	2330	1979	USA	1030	
W. Dietze	2330	1979	DDR	1031	
Ant. Fernandez	2330	1979	VEN	1032	
N. Giffard	2330	1979	FRA	1033	
D.A. Godoy	2330	1979	CHI	1034	
L. Gonzales Mestres	2330	1979	ESP	1035	
Grinza	2330	1979	ITA	1036	
A. Hermlin	2330	1979	USR	1037	
J Hernando Pertierra	2330	1979	ESP	1038	
M. Jovicic	2330	1979	YUG	1039	
Kroon	2330	1979	RSA	1040	
A. Kubicek	2330	1979	CSR	1041	
Lhagva	2330	1979	MGL	1042	
Loifenfeld	2330	1979	USR	1043	
Macpherson	2330	1979	ENG	1044	
And. Martin	2330	1979	SUI	1045	
B. Maslesa	2330	1979	YUG	1046	
Mcgrillen	2330	1979	SCO	1047	
B. Mohler	2330	1979	FRG	1048	
R. Navarro	2330	1979	MEX	1049	
V. Nikolic	2330	1979	YUG	1050	
Ig. Nowak	2330	1979	POL	1051	
E. Pedersen	2330	1979	DEN	1052	
F. Petersen	2330	1979	DEN	1053	
A. Poulsen	2330	1979	DEN	1054	
Raaste	2330	1979	FIN	1055	
W. Rostalski	2330	1979	FRG	1056	
O. Sarapu	2330	1979	NZL	1057	
S. Semkov	2330	1979	BUL	1058	
E. Sindik	2330	1979	YUG	1059	
F. Thornally	2330	1979	USA	1060	
Trabattoni	2330	1979	ITA	1061	
J. Triana	2330	1979	CUB	1062	
Troger	2330	1979	FRG	1063	
Watzka	2330	1979	AUT	1064	
Weinberger	2330	1979	USA	1065	
S. Witkowski	2330	1979	POL	1066	
H. Akvist	2325	1979	SWE	1067	
J. Aldrete	2325	1979	MEX	1068	
K. Bjerring	2325	1979	DEN	1069	
F. Blatny	2325	1979	CSR	1070	
L. Bueno-Perez	2325	1979	CUB	1071	
B. Bujupi	2325	1979	YUG	1072	
H. Camara	2325	1979	BRA	1073	
Camaton	2325	1979	ECU	1074	
B. De Greif	2325	1979	COL	1075	
Drelinkiewicz	2325	1979	POL	1076	
Z. Farooqui	2325	1979	PAK	1077	
J. Fichtl	2325	1979	CSR	1078	
J. Gromek	2325	1979	POL	1079	
V. Heuer	2325	1979	USR	1080	
G.D. Hillyard	2325	1979	ENG	1081	
Hutchings	2325	1979	WLS	1082	
N. Ilijin	2325	1979	ROM	1083	
K. Jhunjhnuwala	2325	1979	HKG	1084	
Josteinsson	2325	1979	ISL	1085	
R. Letelier	2325	1979	CHI	1086	
Lobigas	2325	1979	PHI	1087	
A. Lukovnikov	2325	1979	USR	1088	
B. Mckay	2325	1979	SCO	1089	
Norby	2325	1979	DEN	1090	
P. Orev	2325	1979	BUL	1091	
Povah	2325	1979	ENG	1092	
Raitza	2325	1979	DDR	1093	
Rayner	2325	1979	WLS	1094	
Rosell	2325	1979	DEN	1095	
Saren	2325	1979	FIN	1096	
M.-A. Sawadkuhi	2325	1979	IRI	1097	
B. Stein	2325	1979	FRG	1098	
Stekel	2325	1979	CHI	1099	
Sugden	2325	1979	ENG	1100	
Suwuh	2325	1979	INA	1101	
Thorvaldsson	2325	1979	ISL	1102	
J. Van Baarle	2325	1979	NED	1103	
C. Velasquez	2325	1979	CHI	1104	
D. Verduga	2325	1979	ECU	1105	
Villareal	2325	1979	MEX	1106	
Vucenovic	2325	1979	SUI	1107	
L. Zinn	2325	1979	DDR	1108	
W. Andre	2320	1979	FRG	1109	
A. Aparicio	2320	1979	ARG	1110	
A. Avni	2320	1979	ISR	1111	
Babrikowski	2320	1979	DDR	1112	
Joel Benjamin	2320	1979	USA	1113	
F.W.M. Borm	2320	1979	NED	1114	
E. Brondum	2320	1979	DEN	1115	
G. Cabrilo	2320	1979	YUG	1116	
T. Cardoso	2320	1979	PHI	1117	
V. Cibulka	2320	1979	CSR	1118	
R. Cifuentes Parada	2320	1979	CHI	1119	
S. Cordova Valle	2320	1979	CHI	1120	
C. Coudari	2320	1979	CAN	1121	
Dezso	2320	1979	HUN	1122	
Th. Espig	2320	1979	DDR	1123	
G.C. Flear	2320	1979	ENG	1124	
P.A. Garbett	2320	1979	NZL	1125	
V. Georgievski	2320	1979	YUG	1126	
E. Green	2320	1979	NZL	1127	
R. Henao	2320	1979	COL	1128	
Holloway	2320	1979	ENG	1129	
H. Hurme	2320	1979	FIN	1130	
K. Janetschek	2320	1979	AUT	1131	
Jankov	2320	1979	BUL	1132	
G. Kane	2320	1979	USA	1133	
Kiffmeyer	2320	1979	FRG	1134	
A. Kushnir	2320	1979	ISR	1135	
L. Levy	2320	1979	USA	1136	
B. Malisov	2320	1979	USR	1137	
Manasterski	2320	1979	POL	1138	
Masculo	2320	1979	BRA	1139	
Mesiarik	2320	1979	CSR	1140	
F. Muco	2320	1979	FRG	1141	
E. Mukhin	2320	1979	USR	1142	
K. Orlov	2320	1979	YUG	1143	
Orpinas	2320	1979	CHI	1144	
A. Ozsvath	2320	1979	HUN	1145	
J. Rodgaard	2320	1979	DEN	1146	
L. Roos	2320	1979	FRA	1147	
Ruban	2320	1979	USR	1148	
Sampouw	2320	1979	INA	1149	
Scheichel	2320	1979	AUT	1150	
A. Schneider	2320	1979	HUN	1151	
Seifert	2320	1979	CSR	1152	
Servinski	2320	1979	POL	1153	
F.I. Sideif-Sade	2320	1979	USR	1154	
Sternberg	2320	1979	USR	1155	
Thornblom	2320	1979	SWE	1156	
J. Thornsteinsson	2320	1979	ISL	1157	
Toro Sanchez	2320	1979	ISL	1158	
Tratatovici	2320	1979	ROM	1159	
Turunen	2320	1979	FIN	1160	
A. Bangiev	2315	1979	USR	1161	
Barendregt	2315	1979	NED	1162	
G.H. Bennett	2315	1979	ENG	1163	
Chalikian	2315	1979	USR	1164	
A. Foguelman	2315	1979	ARG	1165	
A. Georgadze	2315	1979	USR	1166	
Goichberg	2315	1979	USA	1167	
Goljak	2315	1979	USR	1168	
R. Gonzalez-Maza	2315	1979	ESP	1169	
Heilemann	2315	1979	FRG	1170	
Ioakimidis	2315	1979	GRE	1171	
A. Ipek	2315	1979	TUR	1172	
J.N. Jacobs	2315	1979	USA	1173	
Jahnel	2315	1979	DDR	1174	
P. Jamieson	2315	1979	SCO	1175	
G. Lambert	2315	1979	ENG	1176	
Lamford	2315	1979	ENG	1177	
L. Lijedahl	2315	1979	SWE	1178	
Mamuzic	2315	1979	YUG	1179	
Lac. Menvielle	2315	1979	ESP	1180	
L. Moller	2315	1979	DEN	1181	
P.E. Nielsen	2315	1979	DEN	1182	
L. Perecz	2315	1979	HUN	1183	
Ploch	2315	1979	FRG	1184	
K.-H. Podzielny	2315	1979	FRG	1185	
S. Popov	2315	1979	YUG	1186	
Schaufelberger	2315	1979	SUI	1187	
S. Skembris	2315	1979	GRE	1188	
Stopkin	2315	1979	USR	1189	
Tamargo	2315	1979	USA	1190	
J. Thor	2315	1979	ISL	1191	
R. Tischbierek	2315	1979	DDR	1192	
Viglundsson	2315	1979	ISL	1193	
P. Voiculescu	2315	1979	ROM	1194	
Milo. Vujovic	2315	1979	YUG	1195	
S. Wagman	2315	1979	USA	1196	
K. Wicker	2315	1979	ENG	1197	
T. Wong	2315	1979	SIN	1198	
J. Alzate	2310	1979	COL	1199	
H. Bastian	2310	1979	FRG	1200	
C. Caturla	2310	1979	PHI	1201	
De Veauce	2310	1979	ENG	1202	
C. Delgado	2310	1979	DOM	1203	
Dienavorian	2310	1979	URU	1204	
Dobrynski	2310	1979	POL	1205	
J.W. Donaldson	2310	1979	USA	1206	
Eror	2310	1979	YUG	1207	
A. Fernandez	2310	1979	ESP	1208	
J. Fleck	2310	1979	FRG	1209	
I. Foigel	2310	1979	USR	1210	
O. Foisor	2310	1979	ROM	1211	
D. Friedgood	2310	1979	ENG	1212	
J.O. Fries-Nielsen	2310	1979	DEN	1213	
H. Garcia	2310	1979	ARG	1214	
Giam	2310	1979	SIN	1215	
J.A. Gonzales	2310	1979	COL	1216	
Gorchakov	2310	1979	USR	1217	
Gunew	2310	1979	BUL	1218	
P.I. Helmertz	2310	1979	SWE	1219	
P. Herzog	2310	1979	FRG	1220	
Gy. Honfi	2310	1979	HUN	1221	
G. Jacoby	2310	1979	FRG	1222	
Z. Jasnikowski	2310	1979	POL	1223	
B. Johannesson	2310	1979	ISL	1224	
J.G. Jonsson	2310	1979	ISL	1225	
G. Kadas	2310	1979	HUN	1226	
Sr. Karolyi	2310	1979	HUN	1227	
J. Kinlay	2310	1979	ENG	1228	
La Rota	2310	1979	USA	1229	
D. Levy	2310	1979	SCO	1230	
P. Liangov	2310	1979	BUL	1231	
T. Lipski	2310	1979	POL	1232	
M. Ljuca	2310	1979	YUG	1233	
L. Maninang	2310	1979	PHI	1234	
Manolov	2310	1979	BUL	1235	
C.A. Martinez	2310	1979	ARG	1236	
K. Mokry	2310	1979	CSR	1237	
J. Nicholson	2310	1979	ENG	1238	
Nordstrom	2310	1979	SWE	1239	
Nykopp	2310	1979	FIN	1240	
D. Pantaleev	2310	1979	BUL	1241	
T.N. Parameswaren	2310	1979	IND	1242	
B. Perenyi	2310	1979	HUN	1243	
M. Perevoznic	2310	1979	ROM	1244	
B. Pietrusiak	2310	1979	POL	1245	
Pipkov	2310	1979	BUL	1246	
Pokhla	2310	1979	USR	1247	
Radojcic	2310	1979	YUG	1248	
Romm	2310	1979	ISR	1249	
Ronn	2310	1979	UNK	1250	
B. Rosen	2310	1979	FRG	1251	
D.E. Rumens	2310	1979	ENG	1252	
P. Scheeren	2310	1979	NED	1253	
U. Steiner	2310	1979	AUT	1254	
D. Thomas	2310	1979	ENG	1255	
Thorbergsson	2310	1979	ISL	1256	
Varas	2310	1979	ARG	1257	
R. Bailey	2305	1979	ENG	1258	
D. Buchenthal	2305	1979	FRG	1259	
Butnaru	2305	1979	ROM	1260	
B. Cafferty	2305	1979	ENG	1261	
J. Carleton	2305	1979	ENG	1262	
A. Feuerstein	2305	1979	USA	1263	
P. Feustel	2305	1979	DDR	1264	
J. Fraguela Gil	2305	1979	ESP	1265	
H. Fronczek	2305	1979	POL	1266	
Goberman	2305	1979	USR	1267	
I. Janakiev	2305	1979	BUL	1268	
Jauregui	2305	1979	CAN	1269	
Jevtic	2305	1979	YUG	1270	
Gy. Kluger	2305	1979	HUN	1271	
S. Kornasiewicz	2305	1979	POL	1272	
Krantz	2305	1979	SWE	1273	
Kubien	2305	1979	POL	1274	
F. Lengyel	2305	1979	ROM	1275	
D. Marjan	2305	1979	YUG	1276	
Neat	2305	1979	ENG	1277	
Puschmann	2305	1979	HUN	1278	
Rajovic	2305	1979	YUG	1279	
Ravikumar	2305	1979	IND	1280	
Remlinger	2305	1979	USA	1281	
Safarzadeh	2305	1979	IRI	1282	
Servaty	2305	1979	UNK	1283	
Siroky	2305	1979	CSR	1284	
Soler	2305	1979	CUB	1285	
B. Sorensen	2305	1979	DEN	1286	
Stankov	2305	1979	BUL	1287	
B. Starck	2305	1979	DDR	1288	
K. Tadic	2305	1979	YUG	1289	
V. Vachev	2305	1979	BUL	1290	
Yedlin	2305	1979	ARG	1291	
K. Angelov	2300	1979	BUL	1292	
D. Baretic	2300	1979	YUG	1293	
R. Blumenfeld	2300	1979	USA	1294	
Bonfa	2300	1979	ITA	1295	
H. Bravo	2300	1979	PER	1296	
R. Britton	2300	1979	ENG	1297	
Bukhtin	2300	1979	USR	1298	
F. Casas	2300	1979	ARG	1299	
M. Cetkovic	2300	1979	YUG	1300	
J. Cordovil	2300	1979	POR	1301	
Cox	2300	1979	IRL	1302	
C. Crouch	2300	1979	ENG	1303	
Damanik	2300	1979	INA	1304	
E. Davila	2300	1979	NCA	1305	
R. Dieks	2300	1979	NED	1306	
R. Djordjevic	2300	1979	YUG	1307	
M. Djukanovic	2300	1979	YUG	1308	
Domuls	2300	1979	USR	1309	
Doucet	2300	1979	FRA	1310	
J. Durao	2300	1979	POR	1311	
J. Franzen	2300	1979	CSR	1312	
N.J. Fries-Nielsen	2300	1979	DEN	1313	
I. Gelemerov	2300	1979	BUL	1314	
I. Gelfer	2300	1979	ISR	1315	
E. Gereben	2300	1979	SUI	1316	
S. Giardelli	2300	1979	ARG	1317	
A. Ginsberger	2300	1979	ISR	1318	
R. Goldenberg	2300	1979	FRA	1319	
S. Grunberg	2300	1979	ROM	1320	
D. Hansson	2300	1979	SWE	1321	
W. Heinig	2300	1979	DDR	1322	
Jimenez	2300	1979	ARG	1323	
Kajkamdzozov	2300	1979	BUL	1324	
M. Kaposztas	2300	1979	HUN	1325	
Macarie	2300	1979	ROM	1326	
Matzner	2300	1979	USA	1327	
J. Mojzis	2300	1979	CSR	1328	
L. Ortega	2300	1979	CUB	1329	
Ostberg	2300	1979	SWE	1330	
Pacl	2300	1979	CSR	1331	
Paglilla	2300	1979	ARG	1332	
Perkins	2300	1979	ENG	1333	
Pet. Petran	2300	1979	CSR	1334	
Rosenlund	2300	1979	DEN	1335	
P. Roth	2300	1979	AUT	1336	
Rubio	2300	1979	ESP	1337	
M. Schumacher	2300	1979	BEL	1338	
Stenborg	2300	1979	ISR	1339	
Stevic	2300	1979	YUG	1340	
J. Sweep	2300	1979	CUB	1341	
W. Thorman	2300	1979	DDR	1342	
Tiller	2300	1979	NOR	1343	
Tiulin	2300	1979	USR	1344	
P. Toth	2300	1979	BRA	1345	
M. Ujtelki	2300	1979	CSR	1346	
A. Van der Mije	2300	1979	NED	1347	
A. Van Dop	2300	1979	NED	1348	
Van Seeters	2300	1979	DEN	1349	
Veremeichik	2300	1979	USR	1350	
U. Waagener	2300	1979	FRG	1351	
Westermeier	2300	1979	FRG	1352	
D. Wolf	2300	1979	ISR	1353	
P. Zahariev	2300	1979	YUG	1354	
M. Aaron	2295	1979	IND	1355	
E.B. Akhmilovskaya	2295	1979	USR	1356	
Badilles	2295	1979	PHI	1357	
D. Berry	2295	1979	USA	1358	
