Name	Rating	Year	Fed	Rank
Slavisa Marinkovic	2375	1994	YUG	1969	
Gyorgy Marti	2375	1994	HUN	1970	
Roderick M McKay	2375	1994	SCO	1971	
Miguel Medina	2375	1994	CUB	1972	
K Mesropov	2375	1994	RUS	1973	
Neeraj-Kumar Mishra	2375	1994	IND	1974	
Walter D Morris	2375	1994	USA	1975	
Christer Niklasson	2375	1994	SWE	1976	
Sergej Nikolaev	2375	1994	RUS	1977	
V Novichkov	2375	1994	RUS	1978	
Jose Antonio Nunez Vallina	2375	1994	ESP	1979	
Peter Oesterle	2375	1994	GER	1980	
Tomas Oral	2375	1994	CZE	1981	
Osman Palos	2375	1994	BIH	1982	
Jose Pares.Vives	2375	1994	ESP	1983	
Yosvanny Perez	2375	1994	CUB	1984	
A Petelin	2375	1994	RUS	1985	
Gintautas Piesina	2375	1994	LTU	1986	
Carlos.Henrique.Lopes Pinto	2375	1994	BRA	1987	
Rainer Polzin	2375	1994	GER	1988	
Gueorgui Popov	2375	1994	FRA	1989	
Yuri N Popov	2375	1994	RUS	1990	
Petar Porjazov	2375	1994	BUL	1991	
J Purev	2375	1994	RUS	1992	
Jovan Radlovacki	2375	1994	YUG	1993	
Julian Radulski	2375	1994	BUL	1994	
Bernd Rechel	2375	1994	GER	1995	
Daniel Rivera	2375	1994	URU	1996	
Arnd.Dr Roesch	2375	1994	GER	1997	
Heinrich Rolletschek	2375	1994	AUT	1998	
Bernardo Roselli.Mailhe	2375	1994	URU	1999	
Carlos Schwanek	2375	1994	ARG	2000	
Kamel Sebih	2375	1994	ALG	2001	
Michael Shadarevian	2375	1994	SYR	2002	
Jakov Silberman	2375	1994	RUS	2003	
Fernando Silva	2375	1994	POR	2004	
Igor Sirin	2375	1994	RUS	2005	
Vadim Skomorokhin	2375	1994	RUS	2006	
Mile Smolovic	2375	1994	YUG	2007	
Vladimir Stepovoj	2375	1994	RUS	2008	
V Stjazhkin	2375	1994	RUS	2009	
Ladislav.Jr Stratil	2375	1994	CZE	2010	
Darko Supancic	2375	1994	SLO	2011	
Vil Syrtlanov	2375	1994	RUS	2012	
Janos Talos	2375	1994	HUN	2013	
Udo Tarva	2375	1994	RUS	2014	
Matthias Thesing	2375	1994	GER	2015	
Markus Trepp	2375	1994	SUI	2016	
Christian Troyke	2375	1994	GER	2017	
Anastasios Tsiolakidis	2375	1994	GRE	2018	
Aurel Urzica	2375	1994	ROM	2019	
Diego Valerga	2375	1994	ARG	2020	
Henk Vedder	2375	1994	NED	2021	
Jorge Vega	2375	1994	MEX	2022	
Nikolai Vekshenkov	2375	1994	RUS	2023	
G Sergei Vorobets	2375	1994	RUS	2024	
Branko Vujakovic	2375	1994	CRO	2025	
Leszek Weglarz	2375	1994	POL	2026	
Thomas Welin	2375	1994	SWE	2027	
Dimo Werner	2375	1994	GER	2028	
Morten Weyrich	2375	1994	GER	2029	
Michael Woodhams	2375	1994	AUS	2030	
Perry Youngworth	2375	1994	USA	2031	
Ivan Zaja	2375	1994	CRO	2032	
Aleksandar Zamruk	2375	1994	RUS	2033	
Pavel Zpevak	2375	1994	CZE	2034	
Vince Alaan	2370	1994	PHI	2035	
Istvan Almasi	2370	1994	HUN	2036	
Alfonso Almeida.Saenz	2370	1994	MEX	2037	
Steffen Andresen	2370	1994	GER	2038	
Anto Ascic	2370	1994	CRO	2039	
Slavko Azaric	2370	1994	YUG	2040	
Reynaldo Balduzzi	2370	1994	ARG	2041	
Francesco Bellomo	2370	1994	ITA	2042	
Rolf Bernhardt	2370	1994	GER	2043	
Ilja Biriukov	2370	1994	RUS	2044	
Arthur..B Bisguier	2370	1994	USA	2045	
Rudy Blumenfeld	2370	1994	USA	2046	
Rene Borngaesser	2370	1994	GER	2047	
Istvan Borocz	2370	1994	HUN	2048	
Bogdan Borsos	2370	1994	UKR	2049	
Jeroen Bosch	2370	1994	NED	2050	
Luizmar.J Brito	2370	1994	BRA	2051	
Cosme Brull	2370	1994	ESP	2052	
Mariusz Bus	2370	1994	POL	2053	
Carlos Celis Sanchez	2370	1994	PER	2054	
A Cherenkov	2370	1994	RUS	2055	
Hans-Joachim Clara	2370	1994	GER	2056	
Jorge Clavijo	2370	1994	COL	2057	
Victor Delgado	2370	1994	USA	2058	
Dario Doncevic	2370	1994	CRO	2059	
Pedro-H Donoso-Velasco	2370	1994	CHI	2060	
M Dzhumaev	2370	1994	UZB	2061	
Daniel Elguezabal-Varela	2370	1994	ARG	2062	
Julian Estrada.Nieto	2370	1994	MEX	2063	
Wolfgang Fischler	2370	1994	AUT	2064	
Boris Fradkin	2370	1994	RUS	2065	
Jorge Frayle	2370	1994	ARG	2066	
Florentino Garmendez	2370	1994	MEX	2067	
Alfredo Giaccio	2370	1994	ARG	2068	
David Gluckman	2370	1994	RSA	2069	
Boris Golubovic	2370	1994	CRO	2070	
Jorge.A Gonzales	2370	1994	COL	2071	
Stefan Gross	2370	1994	CZE	2072	
Peter Gruen	2370	1994	GER	2073	
Antonio Gual.Pascual	2370	1994	ESP	2074	
Eirik.T Gullaksen	2370	1994	NOR	2075	
Marek Hawelko	2370	1994	POL	2076	
Detlef Heinbuch	2370	1994	GER	2077	
Willy Hendriks	2370	1994	NED	2078	
Peter Hesse	2370	1994	GER	2079	
Karoly Honfi	2370	1994	HUN	2080	
Evgeni Janev	2370	1994	BUL	2081	
Han Janssen	2370	1994	NED	2082	
Pawel Jaracz	2370	1994	POL	2083	
Miodrag Jevtic	2370	1994	YUG	2084	
Aleksandar Jovic	2370	1994	YUG	2085	
L Kandyba	2370	1994	RUS	2086	
Lazar Kapeljus	2370	1994	RUS	2087	
Georgiy Kastanieda	2370	1994	RUS	2088	
M. Kazgaleev	2370	1994	RUS	2089	
Sergey Konstantinov	2370	1994	RUS	2090	
Andrej Koruchin	2370	1994	RUS	2091	
Goran..A Kosanovic	2370	1994	YUG	2092	
Anatoli Kudriashov	2370	1994	TKM	2093	
Susan.(IM) Lalic	2370	1994	ENG	2094	
Ladislav Langner	2370	1994	CZE	2095	
Francois Leveille	2370	1994	CAN	2096	
Istvan Lorincz	2370	1994	HUN	2097	
Andrzej Luczak	2370	1994	POL	2098	
Erwin Luginbuhl	2370	1994	SUI	2099	
Mirabeau Maga	2370	1994	PHI	2100	
Branimir Maksimovic	2370	1994	YUG	2101	
Federico Manca	2370	1994	ITA	2102	
Andreas Mandel	2370	1994	GER	2103	
Stephen..R Mannion	2370	1994	SCO	2104	
Tullio Marinelli	2370	1994	ITA	2105	
Jose-Felix-Perez Martins	2370	1994	BRA	2106	
Jozef Michenka	2370	1994	CZE	2107	
Nikolay..N Minev	2370	1994	USA	2108	
Michael Mischustov	2370	1994	GER	2109	
Nikolai..M Mishuchkov	2370	1994	RUS	2110	
Poorna.Sharma Mithrakanth	2370	1994	IND	2111	
Raul Monier	2370	1994	ARG	2112	
Jordi-Alex Moreno.Sanchis	2370	1994	ESP	2113	
Claus-Ulrich Neidhardt	2370	1994	GER	2114	
Zoltan Nemeth	2370	1994	HUN	2115	
Holger Nothnagel	2370	1994	GER	2116	
Milan Novkovic	2370	1994	YUG	2117	
Zoran Novoselski	2370	1994	YUG	2118	
Mark..J..L Orr	2370	1994	IRL	2119	
Mehmed Pasalic	2370	1994	GER	2120	
Zhaoqin Peng	2370	1994	CHN	2121	
Henryk Petryk	2370	1994	POL	2122	
John.C Pigott	2370	1994	ENG	2123	
Corvin Radovici	2370	1994	ROM	2124	
Cris Ramayrat	2370	1994	PHI	2125	
Ulrik Rath	2370	1994	DEN	2126	
Thomas Raupp	2370	1994	GER	2127	
Yosef Richter	2370	1994	ISR	2128	
Alberto Rivera	2370	1994	CUB	2129	
Gabriel Rojo.Huerta	2370	1994	ESP	2130	
Andrzej Rosiak	2370	1994	POL	2131	
Mark..B Ruderfer	2370	1994	RUS	2132	
Hernan Salazar	2370	1994	CHI	2133	
Gianlazzaro Sanna	2370	1994	ITA	2134	
Jose..P Santos	2370	1994	POR	2135	
Tal Shaked	2370	1994	USA	2136	
V Shushpanov	2370	1994	RUS	2137	
Anatoli..I Shvedchikov	2370	1994	RUS	2138	
Carlos Silva.Sanchez	2370	1994	CHI	2139	
Y Simkin	2370	1994	RUS	2140	
Jorn Sloth	2370	1994	DEN	2141	
Kenneth R Smith	2370	1994	USA	2142	
Sergey M Sokolov	2370	1994	RUS	2143	
Michael Stettler	2370	1994	GER	2144	
Metodi Stoinev	2370	1994	BUL	2145	
Jose.L Subit	2370	1994	CUB	2146	
Balazs Szuk	2370	1994	HUN	2147	
Lian-Ann Tan	2370	1994	SIN	2148	
Vladimir Tchoubar	2370	1994	UKR	2149	
Jindrich Trapl	2370	1994	CZE	2150	
Georgy I Ustinov	2370	1994	RUS	2151	
Viktor Volodin	2370	1994	RUS	2152	
Nickolay Vorontsov	2370	1994	KAZ	2153	
Pavel Votruba	2370	1994	CZE	2154	
Roger Webb	2370	1994	ENG	2155	
Aleksandar.H Wohl	2370	1994	AUS	2156	
Frank Wuts	2370	1994	NED	2157	
Alexander Zakharov	2370	1994	RUS	2158	
Constantin Zarnescu	2370	1994	ROM	2159	
Sergey Zhurov	2370	1994	RUS	2160	
Dov Zifroni	2370	1994	ISR	2161	
Erik.Dr Zude	2370	1994	GER	2162	
Anatoly-V Alexeev	2365	1994	RUS	2163	
Vladimir Anokhin	2365	1994	RUS	2164	
Can Arduman	2365	1994	TUR	2165	
Ingvar Asmundsson	2365	1994	ISL	2166	
Petko Atanasov	2365	1994	BUL	2167	
Ronald Bancod	2365	1994	PHI	2168	
Luis.A Baquero	2365	1994	COL	2169	
Sylvain Barbeau	2365	1994	CAN	2170	
Michael.J Basman	2365	1994	ENG	2171	
Chris Beaumont	2365	1994	ENG	2172	
Dimitrije Bjelica	2365	1994	YUG	2173	
Frantisek Blatny	2365	1994	CZE	2174	
Sarkis Bohosjan	2365	1994	BUL	2175	
Slobodan Bojkovic	2365	1994	YUG	2176	
Klaus Busch	2365	1994	GER	2177	
Jose Capo	2365	1994	CHI	2178	
Alexei Chernuschevich	2365	1994	BLR	2179	
Dmitry Chuprikov	2365	1994	RUS	2180	
Marino-Alejandro Cid	2365	1994	ARG	2181	
Dragoljub..M Ciric	2365	1994	YUG	2182	
Julio Cortes.Moyano	2365	1994	CHI	2183	
Darko Covic	2365	1994	CRO	2184	
Hector De La Vega	2365	1994	ARG	2185	
Volkmar Dinstuhl	2365	1994	GER	2186	
Aleksandar Dranov	2365	1994	UKR	2187	
Gyula Emodi	2365	1994	HUN	2188	
Heribert Franke	2365	1994	GER	2189	
Zeljko Galic	2365	1994	BIH	2190	
Nona.(GM) Gaprindashvili	2365	1994	GEO	2191	
Osmel Garcia	2365	1994	CUB	2192	
Dmitry Gedevanishvili	2365	1994	AUS	2193	
Sarunas Germanavicius	2365	1994	LTU	2194	
Andrzej Grabowski	2365	1994	POL	2195	
Yuri..S Gusev	2365	1994	RUS	2196	
Ervin Haag	2365	1994	HUN	2197	
Christer Hartman	2365	1994	SWE	2198	
Artur Hennings	2365	1994	GER	2199	
Pascal Herb	2365	1994	FRA	2200	
Aarne Hermlin	2365	1994	EST	2201	
Adolf Herzog	2365	1994	AUT	2202	
Enno Heyken	2365	1994	GER	2203	
Maher Himdan	2365	1994	EGY	2204	
Spiridon Ivanov	2365	1994	BUL	2205	
Gyula Izsak	2365	1994	HUN	2206	
Steve Jacobi	2365	1994	USA	2207	
Simon Jeric	2365	1994	SLO	2208	
Eleazar Jimenez	2365	1994	CUB	2209	
Aleksandar Kabatenski	2365	1994	UKR	2210	
Shimon Kagan	2365	1994	ISR	2211	
Norik Kalantarian	2365	1994	ARM	2212	
Alexander Kaliksteyn	2365	1994	USA	2213	
Vladimir.A Karagodin	2365	1994	RUS	2214	
Darko Karlovic	2365	1994	CRO	2215	
O Karpeshov	2365	1994	RUS	2216	
Alexander Karpov	2365	1994	UZB	2217	
Simcho Kataev	2365	1994	RUS	2218	
Uwe Kersten	2365	1994	GER	2219	
O Khalikian	2365	1994	ARM	2220	
G Khavsky	2365	1994	RUS	2221	
Ove Kinnmark	2365	1994	SWE	2222	
Jens Kjeldsen	2365	1994	DEN	2223	
Jaromir Klimes	2365	1994	CZE	2224	
Dietmar Kolbus	2365	1994	GER	2225	
Nikolai G Kopylov	2365	1994	RUS	2226	
Dragan Kovacevic	2365	1994	YUG	2227	
Veljko Kovacevic	2365	1994	CRO	2228	
Attila Kovacs	2365	1994	HUN	2229	
Miroslav Koznjak	2365	1994	CRO	2230	
V. Kulikov	2365	1994	RUS	2231	
Branko Kutuzovic	2365	1994	CRO	2232	
Slobodan Lazarevic	2365	1994	YUG	2233	
Juraj Lipka	2365	1994	SVK	2234	
Vladimir Litvinov	2365	1994	BLR	2235	
Guillermo Llanos	2365	1994	ARG	2236	
Grzegorz Lukasiewicz	2365	1994	POL	2237	
John MacPhail	2365	1994	CAN	2238	
Gennadi Makarov	2365	1994	RUS	2239	
Boris Maryasin	2365	1994	ISR	2240	
Leon Mazi	2365	1994	SLO	2241	
Antonio Medina-Garcia	2365	1994	ESP	2242	
Vojko Mencinger	2365	1994	SLO	2243	
Eduardo Mendez	2365	1994	CUB	2244	
V Mikhailov	2365	1994	RUS	2245	
Franco Milocco	2365	1994	ITA	2246	
Azer Mirzoev	2365	1994	AZE	2247	
Dejan Nestorovic	2365	1994	YUG	2248	
Sasho Nikolov	2365	1994	BUL	2249	
Tiruchi.N Parameswaran	2365	1994	IND	2250	
Roberto Paramos.Dominguez	2365	1994	ESP	2251	
Yannick Pelletier	2365	1994	SUI	2252	
Leon Piasetski	2365	1994	CAN	2253	
Carsten Pieper-Emden	2365	1994	GER	2254	
Ivica Raicevic	2365	1994	YUG	2255	
Rainer Raud	2365	1994	EST	2256	
Mihail Rodin	2365	1994	RUS	2257	
David Roiz.Baztan	2365	1994	ESP	2258	
Robert Rowley	2365	1994	USA	2259	
Gennadij Rumiancev	2365	1994	UKR	2260	
Alexei Savko	2365	1994	LAT	2261	
Meinrad Schauwecker	2365	1994	SUI	2262	
Ralf Schlehoefer	2365	1994	GER	2263	
Emmanuel Senador	2365	1994	PHI	2264	
Kamran Shirazi	2365	1994	USA	2265	
Mikhail Shur	2365	1994	AZE	2266	
Anatoly Sidorov	2365	1994	RUS	2267	
Miguel Sierra	2365	1994	PER	2268	
Zoltan Siklosi	2365	1994	HUN	2269	
Przemyslaw Skalik	2365	1994	POL	2270	
A Smit	2365	1994	RUS	2271	
Alexander Sokolov	2365	1994	RUS	2272	
Norbert Sommerbauer	2365	1994	AUT	2273	
Bela Soos	2365	1994	GER	2274	
Bernd Stein	2365	1994	GER	2275	
Pavel Stepanov	2365	1994	RUS	2276	
Yaacov Stisis	2365	1994	ISR	2277	
Timo Straeter	2365	1994	GER	2278	
Gosta Svenn	2365	1994	SWE	2279	
Igor Svirjov	2365	1994	EST	2280	
Chengxuan Tan	2365	1994	CHN	2281	
Erik.O.M.C Teichmann	2365	1994	ENG	2282	
Ian Thomas	2365	1994	ENG	2283	
Maxim Uritzky	2365	1994	ISR	2284	
Laszlo Vadasz	2365	1994	HUN	2285	
Michael..J Valvo	2365	1994	USA	2286	
Stan Van.Gisbergen	2365	1994	NED	2287	
Francois Vareille	2365	1994	FRA	2288	
Denis Verduga	2365	1994	MEX	2289	
A Verner	2365	1994	RUS	2290	
Tomislav Vukelic	2365	1994	CRO	2291	
Oleg Yewdokimov	2365	1994	RUS	2292	
Alexey Zezulkin	2365	1994	BLR	2293	
Libor Zvolanek	2365	1994	CZE	2294	
Manuel Abarca-Aguirre	2360	1994	CHI	2295	
Alexey Ageev	2360	1994	RUS	2296	
Amin Alawieh	2360	1994	FRA	2297	
Gilles Andruet	2360	1994	FRA	2298	
Bolat Asanov	2360	1994	KAZ	2299	
Lwin Aye	2360	1994	MYA	2300	
Nikola..M Bajovic	2360	1994	YUG	2301	
Reinhard Baumhus	2360	1994	GER	2302	
Hans Besser	2360	1994	GER	2303	
Vladislav Bliumberg	2360	1994	UKR	2304	
Paulus..A Boersma	2360	1994	NED	2305	
George S. Botterill	2360	1994	WLS	2306	
Henk Bredewout	2360	1994	NED	2307	
Oliver Brendel	2360	1994	GER	2308	
Robert Bugajski	2360	1994	POL	2309	
Marius Ceteras	2360	1994	ROM	2310	
Mark Chapman	2360	1994	AUS	2311	
Jesus De La Cruz Lopez	2360	1994	ESP	2312	
Alexandre De.Castro	2360	1994	BRA	2313	
James.Mann De.Toledo	2360	1994	BRA	2314	
Rodrigo Disconzi.da.Silva	2360	1994	BRA	2315	
Zeljko Djukic	2360	1994	YUG	2316	
Arshak Dolmadjan	2360	1994	BUL	2317	
Richard G. Eales	2360	1994	ENG	2318	
Magnus Eriksson	2360	1994	SWE	2319	
Enrique Fernandez.Aguado	2360	1994	ESP	2320	
Anatoly B Fershter	2360	1994	RUS	2321	
Panayotis Frendzas	2360	1994	GRE	2322	
Victoriano Gallego.Jimenez	2360	1994	ESP	2323	
Antonio Gamundi.Salamanca	2360	1994	ESP	2324	
Carlos Garcia.Fernandez	2360	1994	ESP	2325	
Morris Giles	2360	1994	USA	2326	
Tomasz Gizynski	2360	1994	POL	2327	
Ricardo Grinberg	2360	1994	ARG	2328	
Jose L Guerra	2360	1994	VEN	2329	
Zoltan Gyimesi	2360	1994	HUN	2330	
Alexander Hait	2360	1994	RUS	2331	
Bengt Hammar	2360	1994	SWE	2332	
Reinhard Hanel	2360	1994	AUT	2333	
Peter Hardicsay	2360	1994	HUN	2334	
John C Hoggatt	2360	1994	USA	2335	
Josef Horak	2360	1994	CZE	2336	
Burt Izumikawa	2360	1994	USA	2337	
Dusan Jesic	2360	1994	YUG	2338	
Lars-Erik Johansson	2360	1994	SWE	2339	
Michael Kalinin	2360	1994	GER	2340	
Cor Kamstra	2360	1994	NED	2341	
Dimitar Karapchanski	2360	1994	BUL	2342	
Rustam Kasimdzhanov	2360	1994	UZB	2343	
Ilya I Koifman	2360	1994	RUS	2344	
Stanislaw Kostyra	2360	1994	POL	2345	
Waldemar Kozlowski	2360	1994	POL	2346	
Slavoj Kupka	2360	1994	CZE	2347	
Nikolai Kushch	2360	1994	UKR	2348	
Sandor Kustar	2360	1994	HUN	2349	
Gojko Laketic	2360	1994	YUG	2350	
Vallo Maidla	2360	1994	EST	2351	
Ivan Manolov	2360	1994	BUL	2352	
Renzo Mantovani	2360	1994	ITA	2353	
Alkis Martidis	2360	1994	CYP	2354	
Alexey Martynov	2360	1994	RUS	2355	
Wolfgang Marzoll	2360	1994	GER	2356	
Christian Matevzic	2360	1994	GER	2357	
Hrvoje Messing	2360	1994	CRO	2358	
Jefto Milosevic	2360	1994	YUG	2359	
Andrew Naimanye	2360	1994	UGA	2360	
Lubomir Neckar	2360	1994	CZE	2361	
Michael Niermann	2360	1994	GER	2362	
Krasoje Notaros	2360	1994	YUG	2363	
Kevin J. O'Connell	2360	1994	IRL	2364	
Dusan Osmanagic	2360	1994	YUG	2365	
Suad Osmanbegovic	2360	1994	SLO	2366	
Nikola Padevsky	2360	1994	BUL	2367	
Vladimir Panov	2360	1994	YUG	2368	
S Pestov	2360	1994	RUS	2369	
Dejan Pikula	2360	1994	YUG	2370	
Walter Pils	2360	1994	AUT	2371	
Cristobal Pons	2360	1994	ESP	2372	
V Predein	2360	1994	RUS	2373	
Martin Pribyl	2360	1994	CZE	2374	
Kari Pulkkinen	2360	1994	FIN	2375	
Andrei Rakhmangulov	2360	1994	UKR	2376	
Peter Rechmann	2360	1994	GER	2377	
Toralf Riebe	2360	1994	GER	2378	
Alfredo Roca	2360	1994	ARG	2379	
Slava Rodnishchev	2360	1994	RUS	2380	
Matthias Ruefenacht	2360	1994	SUI	2381	
Wolfgang Schmidt	2360	1994	GER	2382	
Ralf Schoene	2360	1994	GER	2383	
Matthias Schurade	2360	1994	GER	2384	
Vladimir Seredenko	2360	1994	KAZ	2385	
Lajos Seres	2360	1994	HUN	2386	
Akaki Shalamberidze	2360	1994	GEO	2387	
Boris Shpilker	2360	1994	RUS	2388	
A Shumpiuk	2360	1994	RUS	2389	
Sebastian Siebrecht	2360	1994	GER	2390	
Heiner Siepelt	2360	1994	GER	2391	
Sebastain Silva	2360	1994	CHI	2392	
Sergey Sivokho	2360	1994	RUS	2393	
Leonid Slutzky	2360	1994	ISR	2394	
Laszlo Somlai	2360	1994	HUN	2395	
Suat Soylu	2360	1994	TUR	2396	
Gunter Spiess	2360	1994	GER	2397	
Nikola Stajcic	2360	1994	AUT	2398	
Antoaneta.(IM) Stefanova	2360	1994	BUL	2399	
Sybolt Strating	2360	1994	NED	2400	
Geofrey Strayer	2360	1994	USA	2401	
Artur Sygulski	2360	1994	POL	2402	
Zoltan Szabo	2360	1994	HUN	2403	
Manach Tataev	2360	1994	TJK	2404	
Sharad..S Tilak	2360	1994	IND	2405	
Gocha Tkebuchava	2360	1994	GEO	2406	
Kirill Umnov	2360	1994	RUS	2407	
Unto.E Venalainen	2360	1994	FIN	2408	
Jurij Veresagin	2360	1994	RUS	2409	
Adalberto Villavicencio	2360	1994	ESP	2410	
Viliam Voloshin	2360	1994	RUS	2411	
Markus Wach	2360	1994	AUT	2412	
Ruslan Yandarbiev	2360	1994	RUS	2413	
Jonathan Yedidia	2360	1994	USA	2414	
Ljubomir Zivkovic	2360	1994	YUG	2415	
Krzysztof Zolnierowicz	2360	1994	POL	2416	
S. Abramov	2355	1994	RUS	2417	
Antonio Agudelo	2355	1994	COL	2418	
Vadim Alekseev	2355	1994	BLR	2419	
Rene Alonso	2355	1994	CUB	2420	
Bruce M. Amos	2355	1994	CAN	2421	
Milan Andrijevic	2355	1994	YUG	2422	
Martin Appleberry	2355	1994	USA	2423	
Thomas Assmann	2355	1994	GER	2424	
Dimitry Atlas	2355	1994	LIE	2425	
Sergio Auciello	2355	1994	ARG	2426	
Petr Bakalar	2355	1994	CZE	2427	
Algirdas Bandza	2355	1994	LTU	2428	
Frank Bartels	2355	1994	GER	2429	
Zdenek Beil	2355	1994	CZE	2430	
Eduardo Bernal	2355	1994	PHI	2431	
Christophe Bernard	2355	1994	FRA	2432	
Dimitri Biriukhatnikov	2355	1994	RUS	2433	
M Blokh	2355	1994	RUS	2434	
Thomas Bohn	2355	1994	GER	2435	
Dan.Vladimir Bondoc	2355	1994	ROM	2436	
Geoffrey Borg	2355	1994	MLT	2437	
Karl Bowden	2355	1994	ENG	2438	
Ante Brkljaca	2355	1994	YUG	2439	
Igor Brodsky	2355	1994	RUS	2440	
Valery Bykov	2355	1994	RUS	2441	
Ricardo Calvo Minguez	2355	1994	ESP	2442	
Bruno Carlier	2355	1994	AHO	2443	
Plamen Chakov	2355	1994	BUL	2444	
Philip A Clemance	2355	1994	NZL	2445	
Attila Czebe	2355	1994	HUN	2446	
Roman Dabek	2355	1994	POL	2447	
Virginijus Dambrauskas	2355	1994	LTU	2448	
Libor Danek	2355	1994	CZE	2449	
Georgi Daskalov	2355	1994	BUL	2450	
Lawrence.A Day	2355	1994	CAN	2451	
Roberto Debarnot	2355	1994	ARG	2452	
Ricardo Diaz	2355	1994	COL	2453	
Heinrich Eisterer	2355	1994	AUT	2454	
Josif Feigelson	2355	1994	RUS	2455	
Rodrigo.Amaral Fernandez	2355	1994	BRA	2456	
N Gerasimov	2355	1994	RUS	2457	
Richard Gerber	2355	1994	SUI	2458	
Sarwan Ginting	2355	1994	INA	2459	
Bogdan Grabarczyk	2355	1994	POL	2460	
Sergej Grebennikov	2355	1994	RUS	2461	
Andri..A Gretarsson	2355	1994	ISL	2462	
Herman Grooten	2355	1994	NED	2463	
Sergiu.Henric Grunberg	2355	1994	ROM	2464	
Pablo Guerra	2355	1994	CUB	2465	
Gregory Gurevich	2355	1994	ISR	2466	
Svend Hamann	2355	1994	DEN	2467	
J Hania	2355	1994	NED	2468	
Juan.C Hase	2355	1994	ARG	2469	
John C. Hawksworth	2355	1994	ENG	2470	
Siegfried Heil	2355	1994	GER	2471	
Thomas Heinatz	2355	1994	GER	2472	
Jose.Maria Hernando.Rodrigo	2355	1994	ESP	2473	
Miguel Herrera	2355	1994	MEX	2474	
Per-Ove Hesselborn	2355	1994	SWE	2475	
Owen M. Hindle	2355	1994	ENG	2476	
Zdenek Hlousek	2355	1994	CZE	2477	
Udo Hobuss	2355	1994	GER	2478	
Jeff Horner	2355	1994	ENG	2479	
Vladimir Ilinsky	2355	1994	KGZ	2480	
Achim Illner	2355	1994	GER	2481	
Lajos Istvandi	2355	1994	HUN	2482	
Bojan Jovanovic	2355	1994	YUG	2483	
Ralf Junge	2355	1994	GER	2484	
Wolfgang Kaiser	2355	1994	GER	2485	
Ilir Karkanaque	2355	1994	ALB	2486	
Roman Kassebaum	2355	1994	GER	2487	
Khalil Khamraev	2355	1994	KAZ	2488	
Sam Kleinplatz	2355	1994	FRA	2489	
I Kogan	2355	1994	RUS	2490	
Ponnuswamy Konguvel	2355	1994	IND	2491	
Petar Kozarov	2355	1994	BUL	2492	
Jozef Krason	2355	1994	POL	2493	
Zbigniew Ksieski	2355	1994	POL	2494	
Valerij Kuksov	2355	1994	RUS	2495	
Per Larsson	2355	1994	SWE	2496	
Andrey Lavrov	2355	1994	RUS	2497	
Anatoly S Lutikov	2355	1994	RUS	2498	
Syarif Mahmud	2355	1994	INA	2499	
Christian Maier	2355	1994	GER	2500	
Zoran Majeric	2355	1994	CRO	2501	
A Malcsev	2355	1994	RUS	2502	
Sergio Markeluk	2355	1994	ARG	2503	
Ibrahim Martinez	2355	1994	MEX	2504	
Pierre Meinsohn	2355	1994	FRA	2505	
George Michelakis	2355	1994	RSA	2506	
Zoran Mijailovic	2355	1994	YUG	2507	
Dragoljub Minic	2355	1994	CRO	2508	
Slobodan Mirkovic	2355	1994	YUG	2509	
Petar Mitrovic	2355	1994	YUG	2510	
S..Mahdi Muayad	2355	1994	IRQ	2511	
Renato Naranja	2355	1994	PHI	2512	
Alejandro Needleman	2355	1994	ARG	2513	
Goran Nikolic	2355	1994	YUG	2514	
Ilhan Onat	2355	1994	TUR	2515	
Ljubomir Orak	2355	1994	CRO	2516	
Laszlo Perecz	2355	1994	HUN	2517	
Rodney Perez	2355	1994	CUB	2518	
Ninoslav Pesic	2355	1994	YUG	2519	
Petr Poloch	2355	1994	CZE	2520	
Emilio Pupo	2355	1994	CUB	2521	
Denis Radocaj	2355	1994	CRO	2522	
Slobodan Radojcic	2355	1994	YUG	2523	
Momcilo Raicevic	2355	1994	YUG	2524	
Yrjo.A Rantanen	2355	1994	FIN	2525	
Olita Rause	2355	1994	LAT	2526	
Tim Reilly	2355	1994	AUS	2527	
Guillermo Rey	2355	1994	USA	2528	
Sergio Rocha	2355	1994	POR	2529	
Jesus Rodriguez Gonzales	2355	1994	CUB	2530	
Juan Rodriguez-Talavera	2355	1994	ESP	2531	
Sekhar.Chandra Sahu	2355	1994	IND	2532	
Zoltan Sarosi	2355	1994	HUN	2533	
Gerhard Schebler	2355	1994	GER	2534	
Frank Schoenthier	2355	1994	GER	2535	
Aleksandar Semenov	2355	1994	YUG	2536	
Walter Shipman	2355	1994	USA	2537	
Vanco Stamenkov	2355	1994	FRM	2538	
Miroljub Stojkovic	2355	1994	YUG	2539	
Raymond Stone	2355	1994	CAN	2540	
V Suchanov	2355	1994	RUS	2541	
Andrzej Sydor	2355	1994	POL	2542	
Yuanming Tong	2355	1994	CHN	2543	
Antonio Torrecillas.Martinez	2355	1994	ESP	2544	
Cristobal Valiente	2355	1994	PAR	2545	
Kimmo Valkesalmi	2355	1994	FIN	2546	
Pavel Visek	2355	1994	CZE	2547	
Vladimir Vodicka	2355	1994	CZE	2548	
Horst Vonthron	2355	1994	GER	2549	
Moma Vucicevic	2355	1994	YUG	2550	
Goran Vujadinovic	2355	1994	YUG	2551	
Vladimir Vujosevic	2355	1994	YUG	2552	
