Name	Rating	Year	Fed	Rank
Rusakov	2435	1977	RUS	265	
K.-J. Schiffer	2435	1977	FRG	266	
J. Sofrevski	2435	1977	YUG	267	
Soos	2435	1977	FRG	268	
E. Stoliar	2435	1977	RUS	269	
J. Szmetan	2435	1977	ARG	270	
V. Arapovic	2430	1977	YUG	271	
R. Bogdanovic	2430	1977	YUG	272	
G.K. Borisenko	2430	1977	RUS	273	
M. Damjanovic	2430	1977	YUG	274	
E. Eliskases	2430	1977	ARG	275	
N. Gaprindashvili	2430	1977	RUS	276	
E. Haag	2430	1977	HUN	277	
R.M. Jamieson	2430	1977	AUS	278	
B. Kogan	2430	1977	RUS	279	
Kolarov	2430	1977	BUL	280	
G. Ligterink	2430	1977	NED	281	
Matera	2430	1977	USA	282	
E. Mednis	2430	1977	USA	283	
Vl. Muratov	2430	1977	RUS	284	
Poutiainen	2430	1977	FIN	285	
Radev	2430	1977	BUL	286	
A.F. Saidy	2430	1977	USA	287	
C. Van Wijgerden	2430	1977	NED	288	
S. Webb	2430	1977	ENG	289	
H.M.J. Westerinen	2430	1977	FIN	290	
M. Bertok	2425	1977	YUG	291	
G. Capelan	2425	1977	FRG	292	
A.V. Cherepkov	2425	1977	RUS	293	
Dragoljub M. Ciric	2425	1977	YUG	294	
R. Cosulich	2425	1977	ITA	295	
J. Garcia-Padron	2425	1977	ESP	296	
J. Grefe	2425	1977	USA	297	
H. Messing	2425	1977	YUG	298	
Mikadze	2425	1977	RUS	299	
E. Mnatsakanian	2425	1977	RUS	300	
V. Moiseev	2425	1977	RUS	301	
Petkevich	2425	1977	RUS	302	
F. Portisch	2425	1977	HUN	303	
Pritchett	2425	1977	SCO	304	
M. Schoeneberg	2425	1977	DDR	305	
Shashin	2425	1977	RUS	306	
A. Sydor	2425	1977	POL	307	
Teschner	2425	1977	FRG	308	
A.A. Vitolinsh	2425	1977	RUS	309	
R. Balinas	2420	1977	PHI	310	
B. Bilunov	2420	1977	RUS	311	
V.K. Doroshkievich	2420	1977	RUS	312	
Juan C. Fernandez	2420	1977	CUB	313	
I. Fischer	2420	1977	ROM	314	
M. Gerusel	2420	1977	FRG	315	
T. Horvath	2420	1977	HUN	316	
D. Ilijevski	2420	1977	YUG	317	
I.V. Ivanov	2420	1977	RUS	318	
O. Jakobsen	2420	1977	DEN	319	
G. Lambert	2420	1977	ENG	320	
H. Lehmann	2420	1977	FRG	321	
R. Maric	2420	1977	YUG	322	
Mestelj.	2420	1977	ENG	323	
L. Ogaard	2420	1977	NOR	324	
U. Rath	2420	1977	DEN	325	
R. Rodriguez	2420	1977	PHI	326	
J. Rubinetti	2420	1977	ARG	327	
Sapi	2420	1977	HUN	328	
B. Schmidt	2420	1977	FRG	329	
S. Sokolov	2420	1977	RUS	330	
N. Spiridonov	2420	1977	BUL	331	
V. Tierentiev	2420	1977	RUS	332	
V.V. Vorotnikov	2420	1977	RUS	333	
D.A. Yanofsky	2420	1977	CAN	334	
Agaichenko	2415	1977	RUS	335	
A. Balshan	2415	1977	ISR	336	
J.M. Bellon Lopez	2415	1977	ESP	337	
J. Boey	2415	1977	BEL	338	
S. Bojkovic	2415	1977	YUG	339	
R. Grinberg	2415	1977	ARG	340	
P. Hesse	2415	1977	DDR	341	
A. Kakageldyev	2415	1977	RUS	342	
B. Katalymov	2415	1977	RUS	343	
D. Keller	2415	1977	DDR	344	
F. Kuijpers	2415	1977	NED	345	
L. Lederman	2415	1977	ISR	346	
L. Lengyel	2415	1977	HUN	347	
S. Martinovic	2415	1977	YUG	348	
Gh. Mititelu	2415	1977	ROM	349	
Musil	2415	1977	YUG	350	
Ervin Nagy	2415	1977	HUN	351	
Partos	2415	1977	SUI	352	
Penrose	2415	1977	ENG	353	
E. Poulsson	2415	1977	NOR	354	
Reshko	2415	1977	RUS	355	
Seidler	2415	1977	ARG	356	
Shereshevsky	2415	1977	RUS	357	
N.R. Zilberman	2415	1977	RUS	358	
M. Bernat	2410	1977	ARG	359	
M. Bjelajac	2410	1977	YUG	360	
L. Blackstock	2410	1977	SCO	361	
O. Castro	2410	1977	COL	362	
V. Chebanenko	2410	1977	RUS	363	
E.W. Formanek	2410	1977	USA	364	
D. Ghizdavu	2410	1977	USA	365	
V. Gusev	2410	1977	RUS	366	
J. Hase	2410	1977	ARG	367	
F. Hoelzl	2410	1977	AUT	368	
V. Inkiov	2410	1977	BUL	369	
Kaldor	2410	1977	ISR	370	
L. Liptay	2410	1977	HUN	371	
A. Lombard	2410	1977	SUI	372	
W. Martz	2410	1977	USA	373	
N. Minev	2410	1977	BUL	374	
N. Mishuchkov	2410	1977	RUS	375	
Ji. Nun	2410	1977	ENG	376	
L. Popov	2410	1977	BUL	377	
N. Popov	2410	1977	RUS	378	
Raiashenok	2410	1977	RUS	379	
Rogulj	2410	1977	YUG	380	
G. Rorvall	2410	1977	SWE	381	
H. Rossetto	2410	1977	ARG	382	
J. Rukavina	2410	1977	YUG	383	
Sikora	2410	1977	CSR	384	
M. Todorcevic	2410	1977	FRA	385	
J. Tompa	2410	1977	HUN	386	
Tuzovsky	2410	1977	RUS	387	
E. Ubilava	2410	1977	RUS	388	
V. Vaisman	2410	1977	ROM	389	
V.S. Zheliandinov	2410	1977	RUS	390	
V. Ziangori	2410	1977	RUS	391	
I. Asmundsson	2405	1977	ISL	392	
M. Bobotsov	2405	1977	BUL	393	
V. Bukal	2405	1977	YUG	394	
R. Debarnot	2405	1977	ARG	395	
A. Deze	2405	1977	YUG	396	
Gouveia	2405	1977	BRA	397	
R. Hartoch	2405	1977	NED	398	
S. Johannessen	2405	1977	NOR	399	
I.R. Johannsson	2405	1977	ISL	400	
Z. Klaric	2405	1977	YUG	401	
G. Moehring	2405	1977	DDR	402	
Ji. Nun	2405	1977	CSR	403	
Pukshansky	2405	1977	RUS	404	
P. Szilagyi	2405	1977	HUN	405	
A. Sznapik	2405	1977	POL	406	
D. Uddenfeldt	2405	1977	SWE	407	
J.L. Vilela	2405	1977	CUB	408	
I. Vukovic	2405	1977	YUG	409	
M. Vukovic	2405	1977	YUG	410	
T. Wibe	2405	1977	NOR	411	
A. Alexeev	2400	1977	RUS	412	
Z. Basagic	2400	1977	YUG	413	
J.B. Bednarski	2400	1977	POL	414	
R. Bellin	2400	1977	ENG	415	
D. Bernstein	2400	1977	ISR	416	
S. Bohosjan	2400	1977	BUL	417	
O. Borik	2400	1977	FRG	418	
O. Cuasnicu	2400	1977	ARG	419	
P. Donoso Velasco	2400	1977	CHI	420	
A. Dueckstein	2400	1977	AUT	421	
B. Enklaar	2400	1977	NED	422	
L. Eperjesi	2400	1977	HUN	423	
S. Fedder	2400	1977	DEN	424	
E. Gik	2400	1977	RUS	425	
A. Godes	2400	1977	RUS	426	
A. Haik	2400	1977	FRA	427	
Happel	2400	1977	NED	428	
M. Hermann	2400	1977	FRG	429	
F. Ignatiev	2400	1977	RUS	430	
A.V. Ivanov	2400	1977	RUS	431	
S. Joksic	2400	1977	YUG	432	
Kochner	2400	1977	RUS	433	
A. Kotov	2400	1977	RUS	434	
A.P. Law	2400	1977	ENG	435	
O. Magnusson	2400	1977	ISL	436	
L. Navarovszky	2400	1977	HUN	437	
S. Neamtu	2400	1977	ROM	438	
Rantanen	2400	1977	FIN	439	
Renman	2400	1977	SWE	440	
M. Ruderfer	2400	1977	RUS	441	
E. Sindik	2400	1977	YUG	442	
E. Varnusz	2400	1977	HUN	443	
Z. Vranesic	2400	1977	CAN	444	
L.D. Zaid	2400	1977	RUS	445	
V. Baikov	2395	1977	RUS	446	
Baumbach	2395	1977	DDR	447	
Sr. Cvetkovic	2395	1977	YUG	448	
H. Dobosz	2395	1977	POL	449	
Gutmann	2395	1977	RUS	450	
J. Horner	2395	1977	ENG	451	
Ab. Khassin	2395	1977	RUS	452	
V. Kirpichnikov	2395	1977	RUS	453	
K. Kjarner	2395	1977	RUS	454	
M. Kovacs-Pinter	2395	1977	HUN	455	
U. Kunsztowicz	2395	1977	FRG	456	
P. Mejic	2395	1977	YUG	457	
J. Ost-Hansen	2395	1977	DEN	458	
V. Peresypkin	2395	1977	RUS	459	
L. Piasetski	2395	1977	CAN	460	
Prameshuber	2395	1977	AUT	461	
Radovici	2395	1977	ROM	462	
Gy. Rajna	2395	1977	HUN	463	
A. Rodriguez	2395	1977	CUB	464	
Y. Shabanov	2395	1977	RUS	465	
Shvedchikov	2395	1977	RUS	466	
J. Sloth	2395	1977	DEN	467	
J. Speelman	2395	1977	ENG	468	
V. Stoica	2395	1977	ROM	469	
F. Trois	2395	1977	BRA	470	
Vooremaa	2395	1977	RUS	471	
Vucenovic	2395	1977	SUI	472	
A.J. Whiteley	2395	1977	ENG	473	
Amos	2390	1977	CAN	474	
M.J. Basman	2390	1977	ENG	475	
F. Begovac	2390	1977	YUG	476	
D. Bjelica	2390	1977	YUG	477	
M. Cebalo	2390	1977	YUG	478	
Chjecheljan	2390	1977	RUS	479	
E. Cobo Arteaga	2390	1977	CUB	480	
De Winter	2390	1977	MEX	481	
J. Eising	2390	1977	FRG	482	
J. Emma	2390	1977	ARG	483	
K. Frey	2390	1977	MEX	484	
V. Frias	2390	1977	CHI	485	
Kr. Georgiev	2390	1977	BUL	486	
Grigorov	2390	1977	BUL	487	
L. Kaufman	2390	1977	USA	488	
Y. Kotkov	2390	1977	RUS	489	
A.M. Kremenietsky	2390	1977	RUS	490	
Lipnowski	2390	1977	CAN	491	
A. Machulsky	2390	1977	RUS	492	
P. Markland	2390	1977	ENG	493	
E. Meduna	2390	1977	CSR	494	
Mesiarik	2390	1977	CSR	495	
Ostermeyer	2390	1977	FRG	496	
J. Pogats	2390	1977	HUN	497	
A. Schneider	2390	1977	HUN	498	
Semeniuk	2390	1977	RUS	499	
Skrobek	2390	1977	POL	500	
V. Sokolov	2390	1977	YUG	501	
G. Sorokin	2390	1977	RUS	502	
Szymczak	2390	1977	POL	503	
A. Urzica	2390	1977	ROM	504	
H. Wirthensohn	2390	1977	SUI	505	
B.R. Anderson	2385	1977	DEN	506	
J. Bielczyk	2385	1977	POL	507	
Brond	2385	1977	ARG	508	
L. Bronstein	2385	1977	ARG	509	
M. Chandler	2385	1977	NZL	510	
O. Donchenko	2385	1977	RUS	511	
J. Eslon	2385	1977	SWE	512	
A. Fershter	2385	1977	RUS	513	
S. Friedman	2385	1977	ISR	514	
Gonszor	2385	1977	CSR	515	
H.-U. Gruenberg	2385	1977	DDR	516	
K. Kaiszauri	2385	1977	SWE	517	
J. Kristiansen	2385	1977	DEN	518	
J. Kristinsson	2385	1977	ISL	519	
G. Lebredo	2385	1977	CUB	520	
J. Lechtynsky	2385	1977	CSR	521	
Lj. Masic	2385	1977	YUG	522	
H. Olafsson	2385	1977	ISL	523	
Pahtz	2385	1977	DDR	524	
P. Popovic	2385	1977	YUG	525	
E. Prandstetter	2385	1977	CSR	526	
Scholl	2385	1977	NED	527	
T.I. Shaw	2385	1977	AUS	528	
T. Ujtumen	2385	1977	MGL	529	
E. Ungureanu	2385	1977	ROM	530	
H. Van Riemsdijk	2385	1977	BRA	531	
D. Wolf	2385	1977	ISR	532	
Woodhams	2385	1977	AUS	533	
O. Yepez	2385	1977	ECU	534	
T. Bjerre	2380	1977	DEN	535	
B. Brinck-Claussen	2380	1977	DEN	536	
C. Garcia Palermo	2380	1977	ARG	537	
R. Grabczewski	2380	1977	POL	538	
Gunew	2380	1977	BUL	539	
Gutop	2380	1977	RUS	540	
Hoen	2380	1977	NOR	541	
S. Holm	2380	1977	DEN	542	
B. Jansson	2380	1977	SWE	543	
H. Karner	2380	1977	RUS	544	
Kostro	2380	1977	POL	545	
D. Losev	2380	1977	RUS	546	
Marosi	2380	1977	HUN	547	
Nehmert	2380	1977	FRG	548	
Ch. Niklasson	2380	1977	SWE	549	
Palermo	2380	1977	ARG	550	
P. Passerotti	2380	1977	ITA	551	
Mircea Pavlov	2380	1977	ROM	552	
K. Pedersen	2380	1977	DEN	553	
M. Peretz	2380	1977	ISR	554	
J. Rodriguez	2380	1977	CUB	555	
M.A. Rohde	2380	1977	USA	556	
A. Segal	2380	1977	BRA	557	
M. Solmundarsson	2380	1977	ISL	558	
I. Somogyi	2380	1977	HUN	559	
A.H. Williams	2380	1977	WLS	560	
A. Acevedo	2375	1977	MEX	561	
G. Agzamov	2375	1977	RUS	562	
V.L. Alterman	2375	1977	RUS	563	
R. Behling	2375	1977	FRG	564	
B. Benedictsson	2375	1977	ISL	565	
V. Bykov	2375	1977	RUS	566	
H. De la Vega	2375	1977	ARG	567	
M. Dimitrijevic	2375	1977	YUG	568	
Z. Doda	2375	1977	POL	569	
K. Harandi	2375	1977	IRI	570	
Hindle	2375	1977	ENG	571	
E. Jimenez	2375	1977	CUB	572	
E. Lundin	2375	1977	SWE	573	
A. Morgulov	2375	1977	RUS	574	
K. Notaros	2375	1977	YUG	575	
P. Orlov	2375	1977	YUG	576	
Poch	2375	1977	ARG	577	
Porjazov	2375	1977	BUL	578	
Purev	2375	1977	RUS	579	
K. Regan	2375	1977	USA	580	
Roervall	2375	1977	SWE	581	
Schinzel	2375	1977	POL	582	
L.-A. Schneider	2375	1977	SWE	583	
R. Simic	2375	1977	YUG	584	
I. Szabo	2375	1977	ROM	585	
J.D. Tisdall	2375	1977	USA	586	
Tumurbator	2375	1977	MGL	587	
P. Van der Sterren	2375	1977	NED	588	
M. Wahlbohm	2375	1977	SWE	589	
B. Bujupi	2370	1977	YUG	590	
E. Cekro	2370	1977	YUG	591	
C. Chellstorp	2370	1977	USA	592	
M. Cuellar Gacharna	2370	1977	COL	593	
P. Gesos	2370	1977	HUN	594	
G. Iskov	2370	1977	DEN	595	
B. Jacobsen	2370	1977	DEN	596	
Iz. Jelen	2370	1977	YUG	597	
L. Karlsson	2370	1977	SWE	598	
Kivipelto	2370	1977	FIN	599	
Gy. Kluger	2370	1977	HUN	600	
Linck	2370	1977	ARG	601	
L. Mista	2370	1977	CSR	602	
Nacht	2370	1977	ROM	603	
D. Neukirch	2370	1977	DDR	604	
D. Parr	2370	1977	AUS	605	
J.A. Peters	2370	1977	USA	606	
J.C. Pigott	2370	1977	ENG	607	
O. Popovych	2370	1977	USA	608	
K. Rohrl	2370	1977	AUT	609	
J. Sherwin	2370	1977	USA	610	
G. Szilagyi	2370	1977	HUN	611	
J. Tabor	2370	1977	HUN	612	
K. Bjerring	2365	1977	DEN	613	
M. Bohnisch	2365	1977	DDR	614	
F. Borkowski	2365	1977	POL	615	
R. Borngasser	2365	1977	FRG	616	
M. Campos Lopez	2365	1977	MEX	617	
V. Ciocaltea	2365	1977	ROM	618	
A. Dake	2365	1977	USA	619	
C.A. Fernandez	2365	1977	CUB	620	
A. Feuerstein	2365	1977	USA	621	
M.L. Fuller	2365	1977	AUS	622	
Harper	2365	1977	CAN	623	
I. Hausner	2365	1977	CSR	624	
M. Haygarth	2365	1977	ENG	625	
Hlousek	2365	1977	CSR	626	
Sp. Ivanov	2365	1977	BUL	627	
Kinnmark	2365	1977	SWE	628	
Kirilov	2365	1977	RUS	629	
N. Kopylov	2365	1977	RUS	630	
G. Kuprejanov	2365	1977	CAN	631	
N. Lakic	2365	1977	YUG	632	
Luginbuhl	2365	1977	SUI	633	
K. Mueller	2365	1977	DDR	634	
A. Rocha	2365	1977	BRA	635	
T. Tomalczyk	2365	1977	SIN	636	
J. Trapl	2365	1977	CSR	637	
D. Ugrinovic	2365	1977	YUG	638	
L. Zinn	2365	1977	DDR	639	
R. Bernard	2360	1977	POL	640	
Bordonada	2360	1977	PHI	641	
C. Botez	2360	1977	ROM	642	
G. Braun	2360	1977	DDR	643	
Dienavorian	2360	1977	URU	644	
M. Diesen	2360	1977	USA	645	
Dommes	2360	1977	RUS	646	
R. Eales	2360	1977	ENG	647	
G. Estevez	2360	1977	CUB	648	
L. Ftacnik	2360	1977	CSR	649	
M.-V. Ghinda	2360	1977	ROM	650	
Gilden	2360	1977	USA	651	
J. Hansen	2360	1977	DEN	652	
Jo.J. Hernandez	2360	1977	CUB	653	
I. Koifman	2360	1977	GRE	654	
E. Kozma	2360	1977	CSR	655	
E. Kristiansen	2360	1977	NOR	656	
H. Lambert	2360	1977	AUT	657	
M. Marlow	2360	1977	ENG	658	
M. Moe	2360	1977	DEN	659	
Ervin Nagy	2360	1977	USA	660	
P.E. Nielsen	2360	1977	DEN	661	
F. Ochoa De Echaguen	2360	1977	ESP	662	
M. Osmanagic	2360	1977	YUG	663	
Pablenko	2360	1977	RUS	664	
Perkovich	2360	1977	RUS	665	
Quinones	2360	1977	PER	666	
H. Schussler	2360	1977	SWE	667	
Sharif	2360	1977	IRI	668	
Shestakov	2360	1977	RUS	669	
Shumpiuk	2360	1977	RUS	670	
J. Silman	2360	1977	USA	671	
C. Silva Sanchez	2360	1977	CHI	672	
Trolldalen	2360	1977	NOR	673	
Venalainen	2360	1977	FIN	674	
