Name	Rating	Year	Fed	Rank
L. Ftacnik	2550	1989	CSR	60	
A. Greenfeld	2550	1989	ISR	61	
S. Kudrin	2550	1989	USA	62	
J. Pinter	2550	1989	HUN	63	
Razuvaev	2550	1989	USR	64	
E. Vladimirov	2550	1989	USR	65	
A. Vyzmanavin	2550	1989	USR	66	
Joel Benjamin	2545	1989	USA	67	
I. Csom	2545	1989	HUN	68	
C. Hansen	2545	1989	DEN	69	
J.M. Hodgson	2545	1989	ENG	70	
A. Khalifman	2545	1989	USR	71	
Vlado Kovacevic	2545	1989	YUG	72	
G. Sosonko	2545	1989	NED	73	
R. Dzindzichashvili	2540	1989	USA	74	
L.B. Hansen	2540	1989	DEN	75	
I. Morovic F	2540	1989	CHI	76	
M.A. Rohde	2540	1989	USA	77	
S. Smagin	2540	1989	USR	78	
M. Wilder	2540	1989	USA	79	
L. Yudasin	2540	1989	USR	80	
J. Borges Mateos	2535	1989	CUB	81	
W.S. Browne	2535	1989	USA	82	
R. Dautov	2535	1989	USR	83	
V.N. Gavrikov	2535	1989	USR	84	
A. Goldin	2535	1989	USR	85	
Y. Gruenfeld	2535	1989	ISR	86	
L. Gutman	2535	1989	ISR	87	
G. Kaidanov	2535	1989	USR	88	
K. Lerner	2535	1989	USR	89	
P. Popovic	2535	1989	YUG	90	
M. Todorcevic	2535	1989	YUG	91	
Y. Balashov	2530	1989	USR	92	
L. Christiansen	2530	1989	USA	93	
B. Damljanovic	2530	1989	YUG	94	
B. Ivanovic	2530	1989	YUG	95	
S. Mohr	2530	1989	FRG	96	
M. Petursson	2530	1989	ISL	97	
H. Schussler	2530	1989	SWE	98	
G. Timoshenko	2530	1989	USR	99	
D. Velimirovic	2530	1989	YUG	100	
U. Adianto	2525	1989	INA	101	
A. Adorjan	2525	1989	HUN	102	
O. Cvitan	2525	1989	YUG	103	
M. Illescas Cordoba	2525	1989	ESP	104	
M. Krasenkov	2525	1989	USR	105	
B. Lalic	2525	1989	YUG	106	
E. Pigusov	2525	1989	USR	107	
Tarjan	2525	1989	USA	108	
A. Vaiser	2525	1989	USR	109	
V. Akopian	2520	1989	USR	110	
L.O. Alburt	2520	1989	USA	111	
M.G. Chiburdanidze	2520	1989	USR	112	
V. Cseshkovsky	2520	1989	USR	113	
A. Dreev	2520	1989	USR	114	
A. Kharitonov	2520	1989	USR	115	
V. Kupreichik	2520	1989	USR	116	
V.-P. Malaniuk	2520	1989	USR	117	
Mestelj.	2520	1989	ENG	118	
A.J. Miles	2520	1989	USA	119	
H. Olafsson	2520	1989	ISL	120	
N. Rashkovsky	2520	1989	USR	121	
V. Anand	2515	1989	IND	122	
G. Garcia Gonzales	2515	1989	CUB	123	
F. Gheorghiu	2515	1989	ROM	124	
Hulak	2515	1989	YUG	125	
I.V. Ivanov	2515	1989	CAN	126	
V. Jansa	2515	1989	CSR	127	
L. Karlsson	2515	1989	SWE	128	
S. Kindermann	2515	1989	FRG	129	
Am. Rodriguez	2515	1989	CUB	130	
J. Smejkal	2515	1989	CSR	131	
M. Suba	2515	1989	ROM	132	
E. Ubilava	2515	1989	USR	133	
W. Uhlmann	2515	1989	DDR	134	
M. Wahls	2515	1989	FRG	135	
Zili Wang	2515	1989	CHN	136	
E. Dizdarevic	2510	1989	YUG	137	
V.J.. Frias	2510	1989	USA	138	
T. Georgadze	2510	1989	USR	139	
Jo. Horvath	2510	1989	HUN	140	
R. Kholmov	2510	1989	USR	141	
G. Milos	2510	1989	BRA	142	
L. Oll	2510	1989	USR	143	
Zsu. Polgar	2510	1989	HUN	144	
J. Sunye Neto	2510	1989	BRA	145	
B. Takacs	2510	1989	ROM	146	
Vasiukov	2510	1989	USR	147	
T. Wedberg	2510	1989	SWE	148	
L. Yurtaev	2510	1989	USR	149	
K. Bischoff	2505	1989	FRG	150	
M. Cebalo	2505	1989	YUG	151	
G. Dizdar	2505	1989	YUG	152	
D. Donchev	2505	1989	BUL	153	
M. Drasko	2505	1989	YUG	154	
J.P. Fedorowicz	2505	1989	USA	155	
S. Gligoric	2505	1989	YUG	156	
R. Henley	2505	1989	USA	157	
A. Kosten	2505	1989	ENG	158	
V. Kotronias	2505	1989	GRE	159	
G.P. Kuzmin	2505	1989	USR	160	
J.A. Peters	2505	1989	USA	161	
M. Rivas Pastor	2505	1989	ESP	162	
I. Rogers	2505	1989	AUS	163	
L. Vogt	2505	1989	DDR	164	
W.N. Watson	2505	1989	ENG	165	
Jun Xu	2505	1989	CHN	166	
Jiangchuan Ye	2505	1989	CHN	167	
D.H. Campora	2500	1989	ARG	168	
G.C. Flear	2500	1989	ENG	169	
J.E. Granda Zuniga	2500	1989	PER	170	
A. Groszpeter	2500	1989	HUN	171	
J. Hickl	2500	1989	FRG	172	
D.J. King	2500	1989	ENG	173	
S. Makarichev	2500	1989	USR	174	
V. Malishauskas	2500	1989	USR	175	
K. Mokry	2500	1989	CSR	176	
H. Pfleger	2500	1989	FRG	177	
Je. Piket	2500	1989	NED	178	
D. Rajkovic	2500	1989	YUG	179	
G. Rechlis	2500	1989	ISR	180	
M.F. Stean	2500	1989	ENG	181	
P. Van der Sterren	2500	1989	NED	182	
G. Zaitshik	2500	1989	USR	183	
M. Adams	2495	1989	ENG	184	
G.F. Barbero	2495	1989	ARG	185	
A. Dozorets	2495	1989	USA	186	
I. Farago	2495	1989	HUN	187	
J. Levitt	2495	1989	ENG	188	
M. Marin	2495	1989	ROM	189	
O. Panno	2495	1989	ARG	190	
M. Vukic	2495	1989	YUG	191	
D. Barlov	2490	1989	YUG	192	
U. Boensch	2490	1989	DDR	193	
S. Conquest	2490	1989	ENG	194	
P. Enders	2490	1989	DDR	195	
E. Ermenkov	2490	1989	BUL	196	
A. Fishbein	2490	1989	USA	197	
Z. Franco	2490	1989	PAR	198	
E. Gufeld	2490	1989	USR	199	
Z. Kozul	2490	1989	YUG	200	
S. Marjanovic	2490	1989	YUG	201	
A. Matanovic	2490	1989	YUG	202	
V. Moskalenko	2490	1989	USR	203	
P. Motwani	2490	1989	SCO	204	
K. Ninov	2490	1989	BUL	205	
I.A. Novikov	2490	1989	USR	206	
I. Smirin	2490	1989	USR	207	
A. Strikovic	2490	1989	YUG	208	
A. Zapata	2490	1989	COL	209	
B. Abramovic	2485	1989	YUG	210	
K.N. Aseev	2485	1989	USR	211	
J. Bolbochan	2485	1989	ARG	212	
N.R. Davies	2485	1989	ENG	213	
Kr. Georgiev	2485	1989	BUL	214	
A. Gipslis	2485	1989	USR	215	
J. Hector	2485	1989	SWE	216	
Co. Ionescu	2485	1989	ROM	217	
M. Kuijf	2485	1989	NED	218	
A. Lein	2485	1989	USA	219	
V. Loginov	2485	1989	USR	220	
E. Meduna	2485	1989	CSR	221	
F. Olafsson	2485	1989	ISL	222	
E. Rosentalis	2485	1989	USR	223	
R. Simic	2485	1989	YUG	224	
P.G. Wolff	2485	1989	USA	225	
D. Barua	2480	1989	IND	226	
G. Cabrilo	2480	1989	YUG	227	
V. Chekhov	2480	1989	USR	228	
P. Cramling	2480	1989	SWE	229	
E.P. Geller	2480	1989	USR	230	
D. Gurevich	2480	1989	USA	231	
P. Haba	2480	1989	CSR	232	
A. Huzman	2480	1989	USR	233	
N. Ioseliani	2480	1989	USR	234	
V. Karpman	2480	1989	USR	235	
B. Kurajica	2480	1989	YUG	236	
V. Liberzon	2480	1989	ISR	237	
Parma B.	2480	1989	YUG	238	
V. Raicevic	2480	1989	YUG	239	
O. Renet	2480	1989	FRA	240	
S. Savcenko	2480	1989	USR	241	
H.H. Stefansson	2480	1989	ISL	242	
M. Taimanov	2480	1989	USR	243	
T. Tolnai	2480	1989	HUN	244	
W. Unzicker	2480	1989	FRG	245	
A. Yermolinsky	2480	1989	USR	246	
A. Anastasian	2475	1989	USR	247	
S. Djuric	2475	1989	YUG	248	
M. Dzevlan	2475	1989	YUG	249	
I. Glek	2475	1989	USR	250	
H.-U. Gruenberg	2475	1989	DDR	251	
M. Jukic	2475	1989	YUG	252	
J. Klinger	2475	1989	AUT	253	
A. Kochiyev	2475	1989	USR	254	
A. Kovalev	2475	1989	USR	255	
R. Lau	2475	1989	FRG	256	
M. Makarov	2475	1989	USR	257	
A. Mikhalchishin	2475	1989	USR	258	
. Murshed	2475	1989	BAN	259	
Ji. Nun	2475	1989	CSR	260	
A. Petrosian	2475	1989	USR	261	
R. Tischbierek	2475	1989	DDR	262	
Y.L. Averbakh	2470	1989	USR	263	
J.M. Bellon Lopez	2470	1989	ESP	264	
K. Darga	2470	1989	FRG	265	
V. Didishko	2470	1989	USR	266	
S.I. Dvoirys	2470	1989	USR	267	
M.I. Dvorietzky	2470	1989	USR	268	
L. Dzhandzhava	2470	1989	USR	269	
L. Espig	2470	1989	DDR	270	
L.M. Evans	2470	1989	USA	271	
M. Filip	2470	1989	CSR	272	
C. Garcia Palermo	2470	1989	ARG	273	
V. Inkiov	2470	1989	BUL	274	
A.V. Ivanov	2470	1989	USA	275	
N. Kirov	2470	1989	BUL	276	
B. Kouatly	2470	1989	FRA	277	
V. Lukov	2470	1989	BUL	278	
D. Marovic	2470	1989	YUG	279	
V. Mccambridge	2470	1989	USA	280	
G. Orlov	2470	1989	USR	281	
S. Palatnik	2470	1989	USR	282	
Bernd Schneider	2470	1989	FRG	283	
R. Vera	2470	1989	CUB	284	
N. Aleksic	2465	1989	YUG	285	
S. Arkhipov	2465	1989	USR	286	
O. Averkin	2465	1989	USR	287	
E. Brestian	2465	1989	AUT	288	
S. Brynell	2465	1989	SWE	289	
R. Byrne	2465	1989	USA	290	
R. Cifuentes Parada	2465	1989	CHI	291	
V. Epishin	2465	1989	USR	292	
O. Foisor	2465	1989	ROM	293	
K.J. Helmers	2465	1989	NOR	294	
S. Ivanov	2465	1989	USR	295	
E. Kengis	2465	1989	USR	296	
R. Knaak	2465	1989	DDR	297	
D. Komljenovic	2465	1989	YUG	298	
A. Kuzmin	2465	1989	USR	299	
Weigou Lin	2465	1989	CHN	300	
W. Lombardy	2465	1989	USA	301	
P. Lukacs	2465	1989	HUN	302	
R. Mascarinas	2465	1989	PHI	303	
Najdorf	2465	1989	ARG	304	
J. Nikolac	2465	1989	YUG	305	
A.N. Panchenko	2465	1989	USR	306	
A. Pekarek	2465	1989	CSR	307	
M. Popchev	2465	1989	BUL	308	
Karsten Rasmussen	2465	1989	DEN	309	
Nen. Ristic	2465	1989	YUG	310	
A. Shneider	2465	1989	USR	311	
G. Sigurjonsson	2465	1989	ISL	312	
P. Velikov	2465	1989	BUL	313	
H. Ardiansyah	2460	1989	INA	314	
V.K. Bagirov	2460	1989	USR	315	
An. Bykhovsky	2460	1989	USR	316	
Sr. Cvetkovic	2460	1989	YUG	317	
Th. Ernst	2460	1989	SWE	318	
G. Franzoni	2460	1989	SUI	319	
J.M. Gomez Esteban	2460	1989	ESP	320	
L. Hazai	2460	1989	HUN	321	
Hoi	2460	1989	DEN	322	
B. Ivkov	2460	1989	YUG	323	
A. Kapengut	2460	1989	USR	324	
P. Littlewood	2460	1989	ENG	325	
S. Marangunic	2460	1989	YUG	326	
E. Meyer	2460	1989	USA	327	
K. Murugan	2460	1989	IND	328	
S. Nadyrhanov	2460	1989	USR	329	
A. Ornstein	2460	1989	SWE	330	
D. Paunovic	2460	1989	YUG	331	
Ree	2460	1989	NED	332	
A. Roepert	2460	1989	FRG	333	
D. Root	2460	1989	USA	334	
J. Rubinetti	2460	1989	ARG	335	
Wl. Schmidt	2460	1989	POL	336	
L.-A. Schneider	2460	1989	SWE	337	
S. Semkov	2460	1989	BUL	338	
M.N. Sher	2460	1989	USR	339	
Sturua	2460	1989	USR	340	
G.A. Timoshchenko	2460	1989	USR	341	
J.D. Tisdall	2460	1989	NOR	342	
Mikh.S. Tseitlin	2460	1989	USR	343	
A. Wojtkiewicz	2460	1989	POL	344	
B. Zuckerman	2460	1989	USA	345	
N.I. Andrianov	2455	1989	USR	346	
I. Armas	2455	1989	ROM	347	
L. Basin	2455	1989	USR	348	
F. Braga	2455	1989	ITA	349	
S. Gorelov	2455	1989	USR	350	
M. Hawelko	2455	1989	POL	351	
M. Hebden	2455	1989	ENG	352	
G. Hertneck	2455	1989	FRG	353	
R. Keene	2455	1989	ENG	354	
P. Korzubov	2455	1989	USR	355	
G. Makropoulos	2455	1989	GRE	356	
B. Malich	2455	1989	DDR	357	
R. Martin Del Campo	2455	1989	MEX	358	
I. Radulov	2455	1989	BUL	359	
J. Rukavina	2455	1989	YUG	360	
S. Skembris	2455	1989	GRE	361	
I. Stohl	2455	1989	CSR	362	
A. Sznapik	2455	1989	POL	363	
T. Taylor	2455	1989	USA	364	
I. Tsesarsky	2455	1989	USR	365	
J.E. Vatnikov	2455	1989	USR	366	
Y. Yakovich	2455	1989	USR	367	
R. Zysk	2455	1989	FRG	368	
P. Biyiasas	2450	1989	USA	369	
P. Blatny	2450	1989	CSR	370	
M.L. Condie	2450	1989	SCO	371	
R. Ekstrom	2450	1989	SWE	372	
A. Fauland	2450	1989	AUT	373	
B. Filipovic	2450	1989	YUG	374	
E. Heyken	2450	1989	FRG	375	
S. Kovacevic	2450	1989	YUG	376	
R. Kuczynski	2450	1989	POL	377	
J. Lautier	2450	1989	FRA	378	
J. Lechtynsky	2450	1989	CSR	379	
A. Lukin	2450	1989	USR	380	
A. Machulsky	2450	1989	USR	381	
E. Mednis	2450	1989	USA	382	
G. Mohr	2450	1989	YUG	383	
E. Mortensen	2450	1989	DEN	384	
Zi. Nikolic	2450	1989	YUG	385	
Ostermeyer	2450	1989	FRG	386	
Th. Paehtz	2450	1989	DDR	387	
J. Plachetka	2450	1989	CSR	388	
Podgaets	2450	1989	USR	389	
S. Reshevsky	2450	1989	USA	390	
L. Shamkovich	2450	1989	USA	391	
A. Shirov	2450	1989	USR	392	
N. Weinstein	2450	1989	USA	393	
A. Yap	2450	1989	PHI	394	
Akesson	2445	1989	SWE	395	
Y. Anikaev	2445	1989	USR	396	
A. Antunes	2445	1989	POR	397	
K.C. Arkell	2445	1989	ENG	398	
E. Bukic	2445	1989	YUG	399	
E. Cekro	2445	1989	YUG	400	
R. Douven	2445	1989	NED	401	
A. Frolov	2445	1989	USR	402	
M.-V. Ghinda	2445	1989	ROM	403	
J.H. Gomez Baillo	2445	1989	ARG	404	
I. Hausner	2445	1989	CSR	405	
Cs. Horvath	2445	1989	HUN	406	
W. Hug	2445	1989	SUI	407	
S. Kiselev	2445	1989	USR	408	
Z. Klaric	2445	1989	YUG	409	
M. Knezevic	2445	1989	YUG	410	
B. Kogan	2445	1989	USA	411	
D. Kosic	2445	1989	YUG	412	
Z. Krnic	2445	1989	YUG	413	
Leow	2445	1989	SIN	414	
S. Mariotti	2445	1989	ITA	415	
S. Martinovic	2445	1989	YUG	416	
F. Nijboer	2445	1989	NED	417	
J. Plaskett	2445	1989	ENG	418	
L. Popov	2445	1989	BUL	419	
J. Reyes	2445	1989	PER	420	
D.M. Rodriguez	2445	1989	COL	421	
O. Rodriguez	2445	1989	PER	422	
A. Romero Holmes	2445	1989	ESP	423	
R. Servat	2445	1989	ARG	424	
G.M. Todorovic	2445	1989	YUG	425	
M. Ulibin	2445	1989	USR	426	
M. Vokac	2445	1989	CSR	427	
S.N. Yuferov	2445	1989	USR	428	
Zueger	2445	1989	SUI	429	
J. Bany	2440	1989	POL	430	
I. Buljovcic	2440	1989	YUG	431	
L. Eolian	2440	1989	USR	432	
J. Fernandez Garcia	2440	1989	ESP	433	
G. Georgadze	2440	1989	USR	434	
E. Grivas	2440	1989	GRE	435	
J.C. Howell	2440	1989	ENG	436	
Jr. Karolyi	2440	1989	HUN	437	
Y. Kruppa	2440	1989	USR	438	
Zunian Li	2440	1989	CHN	439	
E. Magerramov	2440	1989	USR	440	
C.S. Matamoros	2440	1989	ECU	441	
B. Miljanic	2440	1989	YUG	442	
Negulescu	2440	1989	ROM	443	
Ney	2440	1989	USR	444	
J.I. Petkevich	2440	1989	USR	445	
Pal Petran	2440	1989	HUN	446	
O. Reeh	2440	1989	FRG	447	
M. Schlosser	2440	1989	AUT	448	
M. Sisniega	2440	1989	MEX	449	
V. Stoica	2440	1989	ROM	450	
M. Tempone	2440	1989	ARG	451	
J. Whitehead	2440	1989	USA	452	
N.R. Zilberman	2440	1989	UNK	453	
J. Adamski	2435	1989	POL	454	
Ch. Beaumont	2435	1989	ENG	455	
D. Blagojevic	2435	1989	YUG	456	
D. Bronstein	2435	1989	USR	457	
J. Dueball	2435	1989	FRG	458	
N. Gaprindashvili	2435	1989	USR	459	
Ro. Gunawan	2435	1989	INA	460	
Rom. Hernandez	2435	1989	CUB	461	
A. Hoffman	2435	1989	ARG	462	
V. Kuporosov	2435	1989	USR	463	
Maiorov	2435	1989	USR	464	
C.A. Mcnab	2435	1989	SCO	465	
I. Naumkin	2435	1989	USR	466	
A. Nenashev	2435	1989	USR	467	
Ochoa De Echaguen	2435	1989	ESP	468	
Padevsky	2435	1989	BUL	469	
I. Rausis	2435	1989	USR	470	
S.-A. Saeed	2435	1989	UAE	471	
L. Schandorff	2435	1989	DEN	472	
P. Scheeren	2435	1989	NED	473	
G. Serper	2435	1989	USR	474	
D. Summermatter	2435	1989	SUI	475	
E. Sveshnikov	2435	1989	USR	476	
T. Toshkov	2435	1989	BUL	477	
G. Tunik	2435	1989	USR	478	
A. Veingold	2435	1989	USR	479	
S. Velickovic	2435	1989	YUG	480	
L. Winants	2435	1989	BEL	481	
E.B. Akhmilovskaya	2430	1989	USR	482	
J. Ambroz	2430	1989	CSR	483	
V. Arapovic	2430	1989	YUG	484	
L. Bass	2430	1989	USA	485	
Y. Bleiman	2430	1989	ISR	486	
V. Bogdanovski	2430	1989	YUG	487	
E. Bukhman	2430	1989	USR	488	
J. Campos Moreno	2430	1989	CHI	489	
D. Cramling	2430	1989	SWE	490	
J De la Villa Garcia	2430	1989	ESP	491	
J.C. Diaz	2430	1989	CUB	492	
Gild. Garcia	2430	1989	COL	493	
S. Giardelli	2430	1989	ARG	494	
K. Harandi	2430	1989	ENG	495	
W. Hartston	2430	1989	ENG	496	
H.-J. Hecht	2430	1989	FRG	497	
Z. Ilincic	2430	1989	YUG	498	
S. Ionov	2430	1989	USR	499	
Z. Jasnikowski	2430	1989	POL	500	
G. Kallai	2430	1989	HUN	501	
B. Kantsler	2430	1989	USR	502	
L. Kaufman	2430	1989	USA	503	
Al. Khassin	2430	1989	USR	504	
A. Kuligowski	2430	1989	POL	505	
R. Mateo	2430	1989	DOM	506	
I. Nemet	2430	1989	YUG	507	
V. Neverov	2430	1989	USR	508	
D. Norwood	2430	1989	ENG	509	
Oltra Caurin	2430	1989	ESP	510	
V. Osnos	2430	1989	USR	511	
J. Ost-Hansen	2430	1989	DEN	512	
R. Pelts	2430	1989	CAN	513	
Peshina	2430	1989	USR	514	
K.-H. Podzielny	2430	1989	FRG	515	
I. Polovodin	2430	1989	USR	516	
M. Sadler	2430	1989	ENG	517	
O. Schulte	2430	1989	FRG	518	
J. Szabolcsi	2430	1989	HUN	519	
K. Thorsteins	2430	1989	ISL	520	
V. Tsarev	2430	1989	USR	521	
Mark Tseitlin	2430	1989	USR	522	
C. Van Wijgerden	2430	1989	NED	523	
M. Wiedenkeller	2430	1989	SWE	524	
Rongguang Ye	2430	1989	CHN	525	
J. Yrjola	2430	1989	FIN	526	
D. Barbulescu	2425	1989	ROM	527	
I. Belov	2425	1989	USR	528	
J.M. Bradford	2425	1989	USA	529	
L. Brunner	2425	1989	FRG	530	
C. D'Amore	2425	1989	ITA	531	
P. David	2425	1989	CSR	532	
A. Davidovic	2425	1989	YUG	533	
M. Godena	2425	1989	ITA	534	
S. Gross	2425	1989	CSR	535	
T. Juroszek	2425	1989	POL	536	
S. Kalinichev	2425	1989	USR	537	
A. Kolev	2425	1989	BUL	538	
J. Magem Badals	2425	1989	ESP	539	
B. Maksimovic	2425	1989	YUG	540	
I. Manor	2425	1989	ISR	541	
F. Muco	2425	1989	ALB	542	
J. Palkovi	2425	1989	HUN	543	
T. Paunovic	2425	1989	YUG	544	
R. Rodriguez	2425	1989	PHI	545	
M. Rotsagov	2425	1989	USR	546	
Savon	2425	1989	USR	547	
E. Schmittdiel	2425	1989	FRG	548	
A. Shabalov	2425	1989	USR	549	
R. Skrobek	2425	1989	POL	550	
Soltis	2425	1989	USA	551	
G. Soppe	2425	1989	ARG	552	
M. Sorokin	2425	1989	USR	553	
M. Tosic	2425	1989	YUG	554	
Tringov	2425	1989	BUL	555	
Z. Varga	2425	1989	HUN	556	
A.A. Vitolinsh	2425	1989	USR	557	
G. Andruet	2420	1989	FRA	558	
J. Barle	2420	1989	YUG	559	
Ch. Bergstrom	2420	1989	SWE	560	
F. Borkowski	2420	1989	POL	561	
V. Dimitrov	2420	1989	BUL	562	
L. Dobrovolsky	2420	1989	CSR	563	
J. Garcia-Padron	2420	1989	ESP	564	
L. Gostisa	2420	1989	YUG	565	
R. Govedarica	2420	1989	YUG	566	
J. Graf	2420	1989	FRG	567	
K.A. Grigorian	2420	1989	USR	568	
J. Hebert	2420	1989	CAN	569	
R. Henao	2420	1989	COL	570	
D.K. Johansen	2420	1989	AUS	571	
D. Keller	2420	1989	SUI	572	
G.A. Kosanovic	2420	1989	YUG	573	
V.A. Kozlov	2420	1989	USR	574	
Y. Kraidman	2420	1989	ISR	575	
Z. Lanka	2420	1989	USR	576	
N.A. Legky	2420	1989	USR	577	
Jinrong Liang	2420	1989	CHN	578	
Y.E. Liao	2420	1989	DOM	579	
G. Ligterink	2420	1989	NED	580	
V. Maki	2420	1989	FIN	581	
C. Mar	2420	1989	USA	582	
M. Marantz	2420	1989	ISR	583	
I. Marinkovic	2420	1989	YUG	584	
M. Matlak	2420	1989	POL	585	
M. Matulovic	2420	1989	YUG	586	
Nickoloff	2420	1989	CAN	587	
P. Orlov	2420	1989	YUG	588	
Z. Pavicic	2420	1989	YUG	589	
V. Petrienko	2420	1989	USR	590	
J. Rizzitano	2420	1989	USA	591	
A. Rotstein	2420	1989	USR	592	
Ruban	2420	1989	USR	593	
F.J. Sanz Alonso	2420	1989	ESP	594	
Ph. Schlosser	2420	1989	FRG	595	
Meh. Sharif	2420	1989	FRA	596	
E.S. Stoliar	2420	1989	USR	597	
Suttles	2420	1989	CAN	598	
P. Szekely	2420	1989	HUN	599	
J. Szmetan	2420	1989	ARG	600	
D.A. Yanofsky	2420	1989	CAN	601	
V.F. Zaltsman	2420	1989	USA	602	
B.A. Zlotnik	2420	1989	USR	603	
B. Ahlander	2415	1989	SWE	604	
M. Ardaman	2415	1989	USA	605	
M. Ashley	2415	1989	USA	606	
S. Atalik	2415	1989	TUR	607	
A. Avshalumov	2415	1989	USR	608	
J. Brenninkmeijer	2415	1989	NED	609	
O. Bruk	2415	1989	ISR	610	
B. Carlier	2415	1989	NED	611	
T. Casper	2415	1989	DDR	612	
J. Diez Del Corral	2415	1989	ESP	613	
H. Dobosz	2415	1989	POL	614	
J. Fleck	2415	1989	FRG	615	
S. Garcia Martinez	2415	1989	CUB	616	
M. Garkov	2415	1989	BUL	617	
F. Gobet	2415	1989	SUI	618	
L. Gofstein	2415	1989	USR	619	
Iz. Jelen	2415	1989	YUG	620	
Al. Karpov	2415	1989	USR	621	
I. Khenkin	2415	1989	USR	622	
M. Kislov	2415	1989	USR	623	
Kolarov	2415	1989	BUL	624	
Kopec	2415	1989	USA	625	
Leski	2415	1989	FRA	626	
R. Lev	2415	1989	ISR	627	
Th. Luther	2415	1989	DDR	628	
And.D. Martin	2415	1989	ENG	629	
Cs. Meleghegyi	2415	1989	HUN	630	
R. Milovanovic	2415	1989	YUG	631	
S. Odendahl	2415	1989	USA	632	
L. Ogaard	2415	1989	NOR	633	
D. Oltean	2415	1989	ROM	634	
G. Pieterse	2415	1989	NED	635	
A. Planinc	2415	1989	YUG	636	
B. Podlesnik	2415	1989	YUG	637	
E. Prandstetter	2415	1989	CSR	638	
R. Radmilovic	2415	1989	YUG	639	
N. Sehner	2415	1989	FRG	640	
Th. Thorhallsson	2415	1989	ISL	641	
D. Verduga	2415	1989	MEX	642	
Veselovsky	2415	1989	USR	643	
S. Videki	2415	1989	HUN	644	
V.V. Vorotnikov	2415	1989	USR	645	
J. Watson	2415	1989	USA	646	
M. Zurek	2415	1989	CSR	647	
M. Andrijevic	2410	1989	YUG	648	
Jr. Antonio	2410	1989	PHI	649	
N.S. Babu	2410	1989	IND	650	
J. Banas	2410	1989	CSR	651	
I. Bilek	2410	1989	HUN	652	
Th. Brueckner	2410	1989	FRG	653	
A.J. Butnoris	2410	1989	USR	654	
G. Clever	2410	1989	FRG	655	
D.H. Cummings	2410	1989	ENG	656	
S. Dejkalo	2410	1989	POL	657	
A. Delchev	2410	1989	BUL	658	
Gy. Feher	2410	1989	HUN	659	
G. Gauglitz	2410	1989	DDR	660	
J. Gdanski	2410	1989	POL	661	
D. Gedevanishvili	2410	1989	USR	662	
A. Godes	2410	1989	USR	663	
O. Gschnitzer	2410	1989	FRG	664	
Gy. Horvath	2410	1989	HUN	665	
D. Jacimovic	2410	1989	YUG	666	
L. Keitlinghaus	2410	1989	FRG	667	
Y. Kosashvili	2410	1989	ISR	668	
A. Lanc	2410	1989	CSR	669	
R. Mainka	2410	1989	FRG	670	
R.M. Mckay	2410	1989	SCO	671	
B. Ostenstad	2410	1989	NOR	672	
M. Paolozzi	2410	1989	BRA	673	
