Name	Rating	Year	Fed	Rank
Manfred Menacher	2295	1998	GER	5082	
Ricado.R Mercadante	2295	1998	BRA	5083	
Thorsten Meyer	2295	1998	GER	5084	
Armin Meyer	2295	1998	GER	5085	
Olaf Michalski	2295	1998	POL	5086	
Christian.D Michel.Yunis	2295	1998	CHI	5087	
Dusan Mikulas	2295	1998	SVK	5088	
Miljenko Milasin	2295	1998	CRO	5089	
Vladimir Milosevic	2295	1998	YUG	5090	
Samir Mohammad	2295	1998	SYR	5091	
Khaled Mohsen	2295	1998	EGY	5092	
V Moliboga	2295	1998	RUS	5093	
Friedrich Mueller	2295	1998	GER	5094	
Michael Mueller	2295	1998	GER	5095	
Stephen.A Muhammad	2295	1998	USA	5096	
Vitaly Muraviov	2295	1998	UKR	5097	
Naing Myo	2295	1998	MYA	5098	
Miroslav Nagrajsalovic	2295	1998	CRO	5099	
Jaan Narva	2295	1998	EST	5100	
Werner Nautsch	2295	1998	GER	5101	
Manfred Neulinger	2295	1998	AUT	5102	
Thai.Binh Nguzen	2295	1998	VIE	5103	
Ivan..K Nogueira	2295	1998	BRA	5104	
Eberhard.Dr Nonnenmacher	2295	1998	GER	5105	
Jaroslav Olsar	2295	1998	CZE	5106	
Francisco Ordonez	2295	1998	VEN	5107	
Maxim.L Orlinkov	2295	1998	RUS	5108	
Dragan Pavlovic	2295	1998	YUG	5109	
Finn Pedersen	2295	1998	DEN	5110	
Manuel.Antonio Perez.Fungueiro	2295	1998	ESP	5111	
Lluis.Maria Perpinya.Rofes	2295	1998	ESP	5112	
Mihajlo Petrovic	2295	1998	YUG	5113	
Vlastimil Piza	2295	1998	CZE	5114	
Cristian Popescu	2295	1998	ROM	5115	
Orest Popovych	2295	1998	USA	5116	
Gabor Portisch	2295	1998	HUN	5117	
Reinhard Postler	2295	1998	GER	5118	
Vladimir Potkin	2295	1998	RUS	5119	
Miodrag Prizmic	2295	1998	CRO	5120	
Vladimir Prosviriakov	2295	1998	USA	5121	
Genrik Prozhanski	2295	1998	ISR	5122	
Zillur Rahman	2295	1998	BAN	5123	
Lorenc Rama	2295	1998	ALB	5124	
Ernesto Ramos	2295	1998	PER	5125	
Igor Rapoport	2295	1998	UKR	5126	
Gediminas Rastenis	2295	1998	LTU	5127	
Srinivasan Rengarajan	2295	1998	IND	5128	
Jorge Renteria	2295	1998	COL	5129	
Tomas Reznicek	2295	1998	CZE	5130	
Nati Ribshtein	2295	1998	ISR	5131	
Primoz Riegler	2295	1998	SLO	5132	
David Roiz.Baztan	2295	1998	ESP	5133	
Willy Rosen	2295	1998	GER	5134	
Yuri Rostovtsev	2295	1998	ISR	5135	
Philipp Roth	2295	1998	USA	5136	
Natalia Ruchieva	2295	1998	RUS	5137	
Evgueni Sabaev	2295	1998	RUS	5138	
Boousueb Sae-Neg	2295	1998	THA	5139	
Anda Safranska	2295	1998	LAT	5140	
Sergei Salov	2295	1998	RUS	5141	
Grigory Sanakooev	2295	1998	RUS	5142	
Allan..G Savage	2295	1998	USA	5143	
Johnny Schalkx	2295	1998	BEL	5144	
Max Scherer	2295	1998	GER	5145	
Reinhold.Dr Schnelzer	2295	1998	GER	5146	
Thomas Schubert	2295	1998	GER	5147	
Ylan Schwartz	2295	1998	USA	5148	
Dusan Sevo	2295	1998	YUG	5149	
Daniel..E Shapiro	2295	1998	USA	5150	
Israel Shrentzel	2295	1998	ISR	5151	
Vaszilij Sikula	2295	1998	UKR	5152	
Masa Sitepu	2295	1998	INA	5153	
Milan Skoko	2295	1998	YUG	5154	
I Soroka	2295	1998	RUS	5155	
Eduard Sosulin	2295	1998	RUS	5156	
Thomas Stenzel	2295	1998	GER	5157	
Yedael Stepak	2295	1998	ISR	5158	
Miroljub Stojkovic	2295	1998	YUG	5159	
Svetlana Struchkova	2295	1998	RUS	5160	
Leszek Szkatula	2295	1998	POL	5161	
Roza Te	2295	1998	RUS	5162	
Sukirman Tedy	2295	1998	INA	5163	
Paulus Thoeng	2295	1998	BEL	5164	
Boris Timanin	2295	1998	UKR	5165	
Igor Timoshenko	2295	1998	UKR	5166	
Klaus Timpel	2295	1998	GER	5167	
Andrei Tregubov	2295	1998	RUS	5168	
Igor.N Tsapin	2295	1998	UKR	5169	
Theodoros Tsorbatzoglou	2295	1998	GRE	5170	
Mikhail Tulchinsky	2295	1998	RUS	5171	
Thomas Unger	2295	1998	USA	5172	
Neron Valiev	2295	1998	TKM	5173	
C.John Van.Baarle	2295	1998	NED	5174	
Pascal Vandevoort	2295	1998	BEL	5175	
Nestor Velez	2295	1998	CUB	5176	
Shukla Vivek.Kumar	2295	1998	IND	5177	
Zdenek Volfl	2295	1998	CZE	5178	
Andrei Volokitin	2295	1998	UKR	5179	
Georg Von.Buelow	2295	1998	GER	5180	
Bernhard.Dr Weigand	2295	1998	GER	5181	
Foong-Yin Wong	2295	1998	SIN	5182	
Mahmut Xheladini	2295	1998	GER	5183	
Anatolij Yashtylov	2295	1998	RUS	5184	
Karl..Y Yee	2295	1998	USA	5185	
V Yermolenko	2295	1998	RUS	5186	
Ronald Young	2295	1998	USA	5187	
Wolfgang Zahn	2295	1998	GER	5188	
Petr Zdenek	2295	1998	CZE	5189	
Dean Zecevic	2295	1998	CRO	5190	
Boris Zegarac	2295	1998	YUG	5191	
Evgeny Zuev	2295	1998	RUS	5192	
A Abdulla	2290	1998	IRQ	5193	
Joel Akesson	2290	1998	SWE	5194	
Sergei Aleksandrov	2290	1998	LAT	5195	
Yuri Aljechin	2290	1998	RUS	5196	
Martin Altenhof	2290	1998	GER	5197	
Vittorio Anceschi	2290	1998	ITA	5198	
Per Andreasen	2290	1998	DEN	5199	
Donny Ariel	2290	1998	USA	5200	
Hossein Aryanejad	2290	1998	IRI	5201	
Jochem Aubel	2290	1998	NED	5202	
Slavko Azaric	2290	1998	YUG	5203	
Adrian Bach	2290	1998	ROM	5204	
Mieczyslaw Bakalarz	2290	1998	GER	5205	
Sergey Balashov	2290	1998	RUS	5206	
Nicol Bathie	2290	1998	SCO	5207	
Yakup Bayram	2290	1998	TUR	5208	
A Bazhin	2290	1998	RUS	5209	
Frank Behrhorst	2290	1998	GER	5210	
Premysl Belaska	2290	1998	CZE	5211	
Sergei.V Beliaev	2290	1998	RUS	5212	
Juan Benito.Imaz	2290	1998	ESP	5213	
Allan Bennett	2290	1998	USA	5214	
Stephen Berry	2290	1998	ENG	5215	
Josef Boey	2290	1998	BEL	5216	
Vitalij Bogdasarov	2290	1998	RUS	5217	
Arpad Borbely	2290	1998	HUN	5218	
Alexandr Borisov	2290	1998	RUS	5219	
Michiel Bosman	2290	1998	NED	5220	
Zeljko Boto	2290	1998	CRO	5221	
Jean-Baptiste Boudenne	2290	1998	FRA	5222	
Viggo Bove-Quist	2290	1998	DEN	5223	
Carlos Burriel	2290	1998	ESP	5224	
Daniel Carlsson	2290	1998	SWE	5225	
Aleksander Chehlov	2290	1998	LAT	5226	
Irina Chelushkina	2290	1998	UKR	5227	
Lucas Cisneros	2290	1998	ESP	5228	
Rene Dausch	2290	1998	GER	5229	
Vincent Deegens	2290	1998	NED	5230	
Adam Deszczynski	2290	1998	POL	5231	
Ricardo Diaz	2290	1998	COL	5232	
Petko Dimitrov	2290	1998	BUL	5233	
Petre Dodu	2290	1998	ROM	5234	
Dusko Dolovic	2290	1998	YUG	5235	
Bernd Donner	2290	1998	GER	5236	
Patrick Donrault	2290	1998	FRA	5237	
Ali Dridi	2290	1998	TUN	5238	
Christopher.R Duncan	2290	1998	ENG	5239	
Jerzy Dybowski	2290	1998	POL	5240	
Hans.Dr Ellinger	2290	1998	GER	5241	
Mikhail Emelianov	2290	1998	RUS	5242	
Anders Eriksson	2290	1998	SWE	5243	
A.G Ermakov	2290	1998	RUS	5244	
Arnold Essing	2290	1998	GER	5245	
Alexander Everet	2290	1998	ITA	5246	
Eid Fadi	2290	1998	LIB	5247	
Ciro.A Fernandez	2290	1998	CUB	5248	
Antonio Ferreira	2290	1998	POR	5249	
Sebastian Fischer	2290	1998	GER	5250	
Michael Forster	2290	1998	ENG	5251	
Bo Jacobsen	2290	1998	DEN	5252	
Istvan Jagicza	2290	1998	HUN	5253	
Ruud Janssen	2290	1998	NED	5254	
Leif.Erlend Johannessen	2290	1998	NOR	5255	
Mikael Jonsson	2290	1998	SWE	5256	
Bojan Jovanovic	2290	1998	YUG	5257	
Jordi Gardela.Batlle	2290	1998	ESP	5258	
Fabian Geisler	2290	1998	GER	5259	
Petko Genov	2290	1998	BUL	5260	
Zoran Gicov	2290	1998	FRM	5261	
Gabor Glatt	2290	1998	HUN	5262	
Hansruedi Glauser	2290	1998	SUI	5263	
Isay..G Golyak	2290	1998	USA	5264	
Vadim Gorkavij	2290	1998	RUS	5265	
Grzegorz Graff	2290	1998	POL	5266	
Roland Grathwohl	2290	1998	GER	5267	
B Gruzmann	2290	1998	RUS	5268	
Guennadij Guelman	2290	1998	ISR	5269	
Selim Gurcan	2290	1998	TUR	5270	
Philippe Guyot	2290	1998	FRA	5271	
Martin Haag	2290	1998	GER	5272	
Georges Haas	2290	1998	LUX	5273	
Georgios Haliamanis	2290	1998	GRE	5274	
Peter Hammer	2290	1998	SUI	5275	
Gevorg Haroutjunian	2290	1998	ARM	5276	
Sabahudin Hasecic	2290	1998	YUG	5277	
Andreas Hauschild	2290	1998	GER	5278	
Dieter Heinemann	2290	1998	GER	5279	
Christian Hess	2290	1998	GER	5280	
Josef Hochreiter	2290	1998	GER	5281	
Nina Hoiberg	2290	1998	DEN	5282	
Daniel Holzapfel	2290	1998	GER	5283	
Joop Houtman	2290	1998	NED	5284	
Petr Hrabe	2290	1998	CZE	5285	
Sate Husari	2290	1998	SYR	5286	
Alejandro Idigoras	2290	1998	ARG	5287	
Boris Ionov	2290	1998	RUS	5288	
Manuel Ippolito	2290	1998	FRA	5289	
Daniel Izquierdo	2290	1998	URU	5290	
Radoslav Karanovic	2290	1998	YUG	5291	
Soel Kartsev	2290	1998	RUS	5292	
Nikolaj Katishonok	2290	1998	LAT	5293	
Vladimir.V Khromov	2290	1998	RUS	5294	
Thorsten Kittler	2290	1998	GER	5295	
Mikko Kivisto	2290	1998	FIN	5296	
Hermann Knoll	2290	1998	AUT	5297	
Ivan Kocovski	2290	1998	FRM	5298	
Yuri Kolotilin	2290	1998	RUS	5299	
Janusch Koscielski	2290	1998	GER	5300	
Josef Kourek	2290	1998	CZE	5301	
Milos Kozak	2290	1998	CZE	5302	
Martin Krajnak	2290	1998	SVK	5303	
Peter Kranzl	2290	1998	AUT	5304	
O Krasin	2290	1998	RUS	5305	
Laszlo.Sr Krizsany	2290	1998	HUN	5306	
Ricardo Kropff	2290	1998	PAR	5307	
Relja Krstic	2290	1998	YUG	5308	
Dejan Kulak	2290	1998	YUG	5309	
Vladimir Kutynec	2290	1998	RUS	5310	
Daniel Laclau	2290	1998	FRA	5311	
M Landtman	2290	1998	NED	5312	
Tino Laux	2290	1998	GER	5313	
Daniel Leiro.Giralt	2290	1998	ESP	5314	
Joao Leonardo	2290	1998	POR	5315	
Damir Levacic	2290	1998	FRA	5316	
Andrew.P Lewis	2290	1998	ENG	5317	
Wenjun Li	2290	1998	CHN	5318	
John.E Littlewood	2290	1998	ENG	5319	
Mircea Lucasciuc	2290	1998	ROM	5320	
Holger Mach	2290	1998	GER	5321	
Babak Malekian	2290	1998	SWE	5322	
Andrej Maljush	2290	1998	BLR	5323	
Lernik Manukian	2290	1998	ARM	5324	
Gregory Markzon	2290	1998	USA	5325	
Juergen Marschner	2290	1998	GER	5326	
Alexander Maslak	2290	1998	RUS	5327	
Waldemar Mazul	2290	1998	POL	5328	
Lucas Mendoza	2290	1998	ESP	5329	
Poman Mikhailis	2290	1998	RUS	5330	
Shahzad Mirza	2290	1998	PAK	5331	
Nikolai Mjasnikov	2290	1998	RUS	5332	
Guenther Moehring	2290	1998	GER	5333	
Farag.Amrou Mohamed	2290	1998	EGY	5334	
Fabrizio Molina	2290	1998	ITA	5335	
Laszlo Molnar	2290	1998	HUN	5336	
Michael Morlo	2290	1998	GER	5337	
Miroslav Mrsevic	2290	1998	YUG	5338	
Bachin Muratov	2290	1998	RUS	5339	
Adrian Musat	2290	1998	ROM	5340	
Dmitry Nadjezhdin	2290	1998	RUS	5341	
Andrei Nechaev	2290	1998	UKR	5342	
Martin Neubauer	2290	1998	AUT	5343	
Jiri Novotny	2290	1998	CZE	5344	
Blazimir Obradovic	2290	1998	YUG	5345	
Erik Oosterom	2290	1998	NED	5346	
Konstantin Orlov	2290	1998	YUG	5347	
Jens Ostergaard	2290	1998	DEN	5348	
Wolfgang Pajeken	2290	1998	GER	5349	
Francisco Pariente.Lopez	2290	1998	ESP	5350	
Alexander Passov	2290	1998	USA	5351	
Fabricio Patuzzo	2290	1998	SUI	5352	
Maxim Pavlov	2290	1998	UKR	5353	
Sergey Pavlychev	2290	1998	RUS	5354	
Angel Perez	2290	1998	CUB	5355	
S Petrov	2290	1998	RUS	5356	
Leili Piarnpuu	2290	1998	EST	5357	
Markus Pierecker	2290	1998	AUT	5358	
Miloslav Pilar	2290	1998	CZE	5359	
Matthew Piper	2290	1998	ENG	5360	
Attila Piroth	2290	1998	HUN	5361	
Daniel Piza-Cortizo	2290	1998	ESP	5362	
Tigran Pogosian	2290	1998	ARM	5363	
S.A Pogosjan	2290	1998	RUS	5364	
Y Poliakov	2290	1998	RUS	5365	
Zoran Popovic	2290	1998	YUG	5366	
Yehya Rahman	2290	1998	EGY	5367	
Olita Rause	2290	1998	LAT	5368	
Alexander Riazantsev	2290	1998	RUS	5369	
Norbert Roth	2290	1998	GER	5370	
Boris Rumiancev	2290	1998	LTU	5371	
Beqali Saidov	2290	1998	UZB	5372	
Oleg Sanarov	2290	1998	RUS	5373	
Antonio..P Santos	2290	1998	POR	5374	
Laszlo Sapi	2290	1998	HUN	5375	
Ilkka.J Saren	2290	1998	FIN	5376	
Holger Schacht	2290	1998	GER	5377	
Helmut Scherer	2290	1998	GER	5378	
Manfred Schigan	2290	1998	AUT	5379	
Friedmar Schirm	2290	1998	GER	5380	
Stefan Schlange	2290	1998	GER	5381	
Hans Schlosser	2290	1998	GER	5382	
Tor.Kristian Scholseth	2290	1998	NOR	5383	
Michal Schula	2290	1998	CZE	5384	
Rainer Schulz	2290	1998	GER	5385	
Rene Schwab	2290	1998	AUT	5386	
Leonid Semeniuk	2290	1998	RUS	5387	
Luis Sepulveda	2290	1998	CHI	5388	
David Shnaider	2290	1998	RUS	5389	
Irina Shved	2290	1998	UKR	5390	
Miguel Sierra	2290	1998	PER	5391	
Henryk Sobura	2290	1998	POL	5392	
Reinhard Sonnberger	2290	1998	GER	5393	
Igor Sorkin	2290	1998	ISR	5394	
Igor Spiric	2290	1998	YUG	5395	
Bozidar Stankovic	2290	1998	YUG	5396	
Anthony Stebbings	2290	1998	ENG	5397	
Vladan.S Stevanovic	2290	1998	YUG	5398	
Galina..N Strutinskaya	2290	1998	RUS	5399	
Lazar Susterman	2290	1998	RUS	5400	
Jacob Sylvan	2290	1998	DEN	5401	
Christian Syre	2290	1998	GER	5402	
Milan Szitkey	2290	1998	SVK	5403	
Oscar Tan	2290	1998	PHI	5404	
A Terentiev	2290	1998	RUS	5405	
Goran Terzic	2290	1998	YUG	5406	
V Turikov	2290	1998	RUS	5407	
Magnus.Orn Ulfarsson	2290	1998	ISL	5408	
Nikita Urusov	2290	1998	RUS	5409	
Julius.H Van.Doeland	2290	1998	NED	5410	
Geert Vanderstricht	2290	1998	BEL	5411	
Sandor Varga	2290	1998	HUN	5412	
Hans-Joachim Vatter	2290	1998	GER	5413	
Nikolai Velcev	2290	1998	BUL	5414	
Andrey.P Velichko	2290	1998	BLR	5415	
J Venkata.Ramana	2290	1998	IND	5416	
Paul Voiculescu	2290	1998	ROM	5417	
Yury Volodarsk	2290	1998	RUS	5418	
Milosav Vukovic	2290	1998	YUG	5419	
Miodrag Vuruna	2290	1998	YUG	5420	
Slawomir Wach	2290	1998	POL	5421	
Joerg Weidemann	2290	1998	GER	5422	
Jeroen Willemze	2290	1998	NED	5423	
Martin Woerdemann	2290	1998	GER	5424	
Stanislav Zhelesny	2290	1998	RUS	5425	
Brenko Zilic	2290	1998	FRA	5426	
Zoran Zlatanovic	2290	1998	YUG	5427	
Yury Zytner	2290	1998	RUS	5428	
Al-Rakib Abdulla	2285	1998	BAN	5429	
Peter Abel	2285	1998	SVK	5430	
Nenad Adamovic	2285	1998	YUG	5431	
Ehab Ahmed	2285	1998	EGY	5432	
Antoni Alcolea.Parra	2285	1998	ESP	5433	
Aleksandr Alpert	2285	1998	RUS	5434	
Igor Ananchenko	2285	1998	RUS	5435	
Roberto.Luiz..Costa Andrade	2285	1998	BRA	5436	
Martin Appleberry	2285	1998	USA	5437	
Burkhard Apsner	2285	1998	GER	5438	
Adalberto Araujo	2285	1998	BRA	5439	
Asrul Aray	2285	1998	INA	5440	
Fatih Atakisi	2285	1998	TUR	5441	
Drasko Babic	2285	1998	YUG	5442	
Aleksandar Bakic	2285	1998	YUG	5443	
Carsten Bank.Friis	2285	1998	DEN	5444	
Ernst-Wolfgang Bayer	2285	1998	GER	5445	
Alexander Beider	2285	1998	RUS	5446	
Juan.S Belmonte	2285	1998	CHI	5447	
Zakaria Bennis	2285	1998	MAR	5448	
Yannick Berthelot	2285	1998	FRA	5449	
Mario Bertok	2285	1998	CRO	5450	
John.D Bick	2285	1998	USA	5451	
Martin Boehm	2285	1998	GER	5452	
Jan Bogaerts	2285	1998	BEL	5453	
Denis Borisov	2285	1998	RUS	5454	
Angela Borsuk	2285	1998	UKR	5455	
Xavier Bosque.Ortega	2285	1998	ESP	5456	
Jozsef Brandics	2285	1998	HUN	5457	
Harald Bredl	2285	1998	GER	5458	
Vladimir Bretsnajdr	2285	1998	CZE	5459	
Jochen Bruch	2285	1998	GER	5460	
Vladimir Budde	2285	1998	GER	5461	
Emil Bukacek	2285	1998	AUT	5462	
Carlos Bulcourf	2285	1998	ARG	5463	
Miomir Cabarkapa	2285	1998	YUG	5464	
Spasoje Cabarkapa	2285	1998	YUG	5465	
Magnus Carlhammar	2285	1998	SWE	5466	
Anatoli Cherchnev	2285	1998	RUS	5467	
Anton.S Cherniak	2285	1998	RUS	5468	
Pavel Chmiel	2285	1998	CZE	5469	
Lasse Christensen	2285	1998	DEN	5470	
Thomas Christensen	2285	1998	DEN	5471	
Denis Collin	2285	1998	FRA	5472	
Harm Cording	2285	1998	GER	5473	
Nicolas Damien	2285	1998	FRA	5474	
Peter Dankert	2285	1998	GER	5475	
Christian Danschczyk	2285	1998	GER	5476	
Bianor.da.Silva Dantas	2285	1998	BRA	5477	
Frank Darnstaedt	2285	1998	GER	5478	
Sybolt De.Boer	2285	1998	NED	5479	
Ramon De.La.Rocha	2285	1998	ESP	5480	
Guido Den.Broeder	2285	1998	NED	5481	
Euci-Pereira Diniz	2285	1998	BRA	5482	
Oleg Divakov	2285	1998	RUS	5483	
Sergej Djachkov	2285	1998	RUS	5484	
Dragan Djordjevic	2285	1998	YUG	5485	
Ivan Dobrev	2285	1998	BUL	5486	
Martin Dolezal	2285	1998	CZE	5487	
Tomislav Doljanin	2285	1998	YUG	5488	
Yann Doornbos	2285	1998	FRA	5489	
Michael Dubeck	2285	1998	GER	5490	
Henrik El-Kher	2285	1998	DEN	5491	
Sergey Erenburg	2285	1998	RUS	5492	
Dominguez.D Escobar	2285	1998	ESP	5493	
Sandor Farago	2285	1998	HUN	5494	
Vladimir Fedorov	2285	1998	RUS	5495	
Jozef Ferenc	2285	1998	POL	5496	
Felix Fernandez.Lopez	2285	1998	ESP	5497	
Pere.E Fernandez.Pena	2285	1998	ESP	5498	
Valery Frenklakh	2285	1998	USA	5499	
Heinrich Fronczek	2285	1998	GER	5500	
Byron.A Jacobs	2285	1998	ENG	5501	
Oivind Johansen	2285	1998	NOR	5502	
Benedikt Jonasson	2285	1998	ISL	5503	
Stephen..L Jones	2285	1998	USA	5504	
Marc Jonker	2285	1998	NED	5505	
Anatoly Jouravljev	2285	1998	RUS	5506	
Ognjen Jovanic	2285	1998	CRO	5507	
Artur Gabrielian	2285	1998	RUS	5508	
Anita Gara	2285	1998	HUN	5509	
Juan.J Garcia.Munoz	2285	1998	ESP	5510	
Eldar Gasanov	2285	1998	UKR	5511	
Parmen Gelazonia	2285	1998	GEO	5512	
Maurizio Genovese	2285	1998	ITA	5513	
Stevce Georgievski	2285	1998	FRM	5514	
Mark Gleizer	2285	1998	ISR	5515	
Alexandros Gogolis	2285	1998	GRE	5516	
Arsen Gogonian	2285	1998	TKM	5517	
Harald Golda	2285	1998	GER	5518	
Nelson Gonzalez.Rabago	2285	1998	CUB	5519	
Johan Goormachtigh	2285	1998	BEL	5520	
Steffen Graef	2285	1998	GER	5521	
Simon.M Gravel	2285	1998	CAN	5522	
Juan-Carlos Gutierrez	2285	1998	ESP	5523	
Paal.Vegard Hagesaether	2285	1998	NOR	5524	
Bragi Halldorsson	2285	1998	ISL	5525	
Soren.Bech Hansen	2285	1998	DEN	5526	
Ingmar Harovelo	2285	1998	FRA	5527	
Mohamed Hegazy	2285	1998	EGY	5528	
Martin Heika	2285	1998	GER	5529	
Markku.I.O Henttinen	2285	1998	FIN	5530	
Aarne Hermlin	2285	1998	EST	5531	
Andres Hidalgo.Mena	2285	1998	ESP	5532	
Hansjoerg Himmel	2285	1998	GER	5533	
Patrick Hugentobler	2285	1998	SUI	5534	
Barbara Hund	2285	1998	SUI	5535	
Urmet Ibadlev	2285	1998	UZB	5536	
Oscar Iman.S.	2285	1998	INA	5537	
A Ioffe	2285	1998	RUS	5538	
V Iosan	2285	1998	UKR	5539	
Lajos Istvandi	2285	1998	HUN	5540	
Istvan Kajari	2285	1998	YUG	5541	
Sonny Kamberi	2285	1998	USA	5542	
Spyridon Kapnisis	2285	1998	GRE	5543	
Arseny Kargin	2285	1998	RUS	5544	
Leslaw Kawczynski	2285	1998	POL	5545	
Claus Kedziora	2285	1998	GER	5546	
Mamatkul Khailaev	2285	1998	UZB	5547	
Elena Kharkova	2285	1998	RUS	5548	
B Khropov	2285	1998	RUS	5549	
Kaj-Erik Kivipelto	2285	1998	FIN	5550	
Atanas Kizov	2285	1998	FRM	5551	
Dariusz Klimaszewski	2285	1998	POL	5552	
Adnan Kobas	2285	1998	BIH	5553	
Gyorgy Kocsis	2285	1998	HUN	5554	
Jochen Kountz	2285	1998	GER	5555	
Dariusz Krzywicki	2285	1998	POL	5556	
Ivan Kutsyk	2285	1998	UKR	5557	
Ioseb Kviriashvili	2285	1998	GEO	5558	
Dirk Lampe	2285	1998	GER	5559	
Juergen Lenz	2285	1998	GER	5560	
David Levin	2285	1998	USA	5561	
Mark Levitt	2285	1998	RSA	5562	
Manuel Li	2285	1998	CUB	5563	
Cristobal Limeres	2285	1998	ESP	5564	
Ivan Loktiev	2285	1998	RUS	5565	
Yuriy Lopatin	2285	1998	RUS	5566	
Petr Lukinov	2285	1998	RUS	5567	
Denis Luminet	2285	1998	BEL	5568	
Paul Mac.Intyre	2285	1998	USA	5569	
P Mahesh.Chandran	2285	1998	IND	5570	
Damir Majer	2285	1998	GER	5571	
Chow Man.Yee	2285	1998	BRA	5572	
Francisco.J Marquinez.Cabrejas	2285	1998	ESP	5573	
Konstantin Maslak	2285	1998	RUS	5574	
Sergei.A Matsnev	2285	1998	RUS	5575	
Miljenko Medic	2285	1998	CRO	5576	
Mirza Mehmedovic	2285	1998	BIH	5577	
Alexander Melnichenko	2285	1998	UKR	5578	
Vincenzo Menoni	2285	1998	ITA	5579	
Rafael Merino.Garcia	2285	1998	ESP	5580	
Martin Messmer	2285	1998	GER	5581	
Richard Meulders	2285	1998	BEL	5582	
Ingo Meyer	2285	1998	GER	5583	
Jan Michalek	2285	1998	CZE	5584	
Carlo Micheli	2285	1998	ITA	5585	
Maxim Milavsky	2285	1998	ISR	5586	
A Minsky	2285	1998	RUS	5587	
Miroslav Misojcic	2285	1998	YUG	5588	
Juergen Moeldner	2285	1998	GER	5589	
Shahin Mohandesi	2285	1998	BEL	5590	
S.V Mozaliov	2285	1998	RUS	5591	
Josef Mudrak	2285	1998	CZE	5592	
Ivan Mukharev	2285	1998	RUS	5593	
Frank Naumann	2285	1998	GER	5594	
Miroslav Netusil	2285	1998	CZE	5595	
Alexej Nikitin	2285	1998	RUS	5596	
Chunhong Ning	2285	1998	CHN	5597	
II..Teodulfo Nones	2285	1998	PHI	5598	
Vitalij Novikov	2285	1998	LTU	5599	
Maciej Nurkiewicz	2285	1998	POL	5600	
Mel O'Cinneide	2285	1998	IRL	5601	
Joan Olivera	2285	1998	CUB	5602	
Femi Oluwaseyitan	2285	1998	NGR	5603	
Oleg Onatsevich	2285	1998	RUS	5604	
Johanna Paasikangas	2285	1998	FIN	5605	
Kevin Pacey	2285	1998	CAN	5606	
Ales Pachmann	2285	1998	CZE	5607	
Nenad Panic	2285	1998	YUG	5608	
Ivajlo Papazov	2285	1998	BUL	5609	
Angel Paredes.Galan	2285	1998	ESP	5610	
Erik Parr	2285	1998	NOR	5611	
Juha Partanen	2285	1998	FIN	5612	
Adam Paszek	2285	1998	POL	5613	
Vladimir Paunovic	2285	1998	YUG	5614	
Aleksander.A Pavlov	2285	1998	RUS	5615	
Carlos Perez.Pietronave	2285	1998	ARG	5616	
Ulises Pina	2285	1998	CUB	5617	
Sviatoslav Popovich	2285	1998	UKR	5618	
Iwan Prihastomo	2285	1998	INA	5619	
Vasily Prokopisin	2285	1998	UKR	5620	
Valery Punskij	2285	1998	UKR	5621	
Johan Quist	2285	1998	NED	5622	
Vlastimir Radonjanin	2285	1998	YUG	5623	
Martin Rehorek	2285	1998	CZE	5624	
Kasmir Ribic	2285	1998	BIH	5625	
Eliska Richtrova	2285	1998	CZE	5626	
Rafael Rodriguez.Lopez	2285	1998	ESP	5627	
Ulrich Roemer	2285	1998	GER	5628	
Hector Rossetto	2285	1998	ARG	5629	
Mikhail Rovensky	2285	1998	RUS	5630	
Rodion Rubenchik	2285	1998	USA	5631	
Nabil Saleh	2285	1998	UAE	5632	
Adrian Sasu-Ducsoara	2285	1998	ROM	5633	
Michel Saucey	2285	1998	FRA	5634	
Michael Schleifer	2285	1998	CAN	5635	
Lothar Schnitzspan	2285	1998	GER	5636	
Dieter Seyb	2285	1998	GER	5637	
K.V Shantharam	2285	1998	IND	5638	
Mikhail Shmatkov	2285	1998	RUS	5639	
R Shushpanov	2285	1998	RUS	5640	
Nikolaos Skalkotas	2285	1998	GRE	5641	
Andrey Skliar	2285	1998	UKR	5642	
Ernesto Solana.Suarez	2285	1998	ESP	5643	
Suat Soylu	2285	1998	TUR	5644	
Andreas Stabolewski	2285	1998	GER	5645	
Branko.T Stanic	2285	1998	YUG	5646	
Witold Stecki	2285	1998	POL	5647	
Malcolm Stephens	2285	1998	AUS	5648	
Heinz Stumpf	2285	1998	GER	5649	
Ilijas Subasic	2285	1998	BIH	5650	
Vladimir Sukhimski	2285	1998	UKR	5651	
Albert Syska	2285	1998	GER	5652	
Lester Tattersall	2285	1998	ESP	5653	
Robert Thoma	2285	1998	AUT	5654	
Arnar Thorsteinsson	2285	1998	ISL	5655	
Robert Timmer	2285	1998	NED	5656	
P Tishin	2285	1998	RUS	5657	
Cristian Tocan	2285	1998	ROM	5658	
Gustav Tomani	2285	1998	ROM	5659	
Ekaterina Ubiennykh	2285	1998	RUS	5660	
Leonardo Valdes-Romero	2285	1998	COL	5661	
Drago Vargic	2285	1998	CRO	5662	
Bozidar Vasiljevic	2285	1998	YUG	5663	
Davor Vlahov	2285	1998	CRO	5664	
Zdravko Vospernik	2285	1998	SLO	5665	
Pavel Vozka	2285	1998	CZE	5666	
Konstantin Vshivkov	2285	1998	RUS	5667	
Mihajlo Vujasinovic	2285	1998	YUG	5668	
