Name	Rating	Year	Fed	Rank
S. Bjarnason	2420	1983	ISL	368	
J.M. Bradford	2420	1983	USA	369	
R. Calvo Minguez	2420	1983	ESP	370	
R. Cifuentes Parada	2420	1983	CHI	371	
V. Ciocaltea	2420	1983	ROM	372	
G. Danner	2420	1983	AUT	373	
Despotovic	2420	1983	YUG	374	
E. Dizdarevic	2420	1983	YUG	375	
J. Donner	2420	1983	NED	376	
Rai. Garcia	2420	1983	ARG	377	
P. Gesos	2420	1983	GRE	378	
Th. Ghitescu	2420	1983	ROM	379	
J. Grefe	2420	1983	USA	380	
E. Handoko	2420	1983	INA	381	
S. Heim	2420	1983	NOR	382	
B. Katalymov	2420	1983	RUS	383	
A. Kosikov	2420	1983	RUS	384	
A. Machulsky	2420	1983	RUS	385	
Matera	2420	1983	USA	386	
V. Mccambridge	2420	1983	USA	387	
Mikadze	2420	1983	RUS	388	
E. Mochalov	2420	1983	RUS	389	
Riabchonok	2420	1983	RUS	390	
K. Robatsch	2420	1983	AUT	391	
R. Rodriguez	2420	1983	PHI	392	
Schweber	2420	1983	ARG	393	
Skrobek	2420	1983	POL	394	
Suttles	2420	1983	CAN	395	
Szalanczy	2420	1983	HUN	396	
M. Todorcevic	2420	1983	YUG	397	
L. Vadasz	2420	1983	HUN	398	
R. Vera	2420	1983	CUB	399	
J. Watson	2420	1983	USA	400	
D.A. Yanofsky	2420	1983	CAN	401	
G. Zaitshik	2420	1983	RUS	402	
P. Zarubin	2420	1983	RUS	403	
J. Aldrete	2415	1983	MEX	404	
G. Andruet	2415	1983	FRA	405	
J. Boey	2415	1983	BEL	406	
L. Bronstein	2415	1983	ARG	407	
A.V. Cherepkov	2415	1983	RUS	408	
D. Cramling	2415	1983	SWE	409	
Sr. Cvetkovic	2415	1983	YUG	410	
O.I. Dziuban	2415	1983	RUS	411	
Gild. Garcia	2415	1983	COL	412	
E. Haag	2415	1983	HUN	413	
K. Harandi	2415	1983	IRI	414	
J. Hase	2415	1983	ARG	415	
A. Hennings	2415	1983	DDR	416	
A. Herzog	2415	1983	AUT	417	
B. Jansson	2415	1983	SWE	418	
Iz. Jelen	2415	1983	YUG	419	
N. Karaklajic	2415	1983	YUG	420	
V.N. Kozlov	2415	1983	RUS	421	
L. Lengyel	2415	1983	HUN	422	
Zunian Li	2415	1983	CHN	423	
Maiorov	2415	1983	RUS	424	
R. Milovanovic	2415	1983	YUG	425	
J. Ost-Hansen	2415	1983	DEN	426	
A.I. Petrushin	2415	1983	RUS	427	
J. Pribyl	2415	1983	CSR	428	
V. Raicevic	2415	1983	YUG	429	
D. Roos	2415	1983	FRA	430	
A.F. Saidy	2415	1983	USA	431	
Shereshevsky	2415	1983	RUS	432	
A. Shneider	2415	1983	RUS	433	
T. Taylor	2415	1983	USA	434	
T. Tomalczyk	2415	1983	SIN	435	
M. Valvo	2415	1983	USA	436	
S. Webb	2415	1983	ENG	437	
J. Bielczyk	2410	1983	POL	438	
C. Blocker	2410	1983	USA	439	
G.S. Botterill	2410	1983	WLS	440	
H. Bouwmeester	2410	1983	NED	441	
R. Cappello	2410	1983	ITA	442	
O. Cvitan	2410	1983	YUG	443	
B. Damljanovic	2410	1983	YUG	444	
M. Diesen	2410	1983	USA	445	
Juan C. Fernandez	2410	1983	CUB	446	
Kir. Georgiev	2410	1983	BUL	447	
F. Gobet	2410	1983	SUI	448	
Grdinic	2410	1983	YUG	449	
T. Horvath	2410	1983	HUN	450	
I.R. Johannsson	2410	1983	ISL	451	
Kaldor	2410	1983	ISR	452	
B. Kouatly	2410	1983	LIB	453	
A.S. Lutikov	2410	1983	RUS	454	
A. Malevinsky	2410	1983	RUS	455	
M. Marantz	2410	1983	ISR	456	
Mariasin	2410	1983	RUS	457	
A. Martin Gonzalez	2410	1983	ESP	458	
C.A. Mcnab	2410	1983	SCO	459	
E. Meyer	2410	1983	USA	460	
Negulescu	2410	1983	YUG	461	
P. Peev	2410	1983	BUL	462	
N. Popov	2410	1983	RUS	463	
J.M. Ramirez Ruacho	2410	1983	MEX	464	
Rusakov	2410	1983	RUS	465	
D. Strauss	2410	1983	USA	466	
N.I. Andrianov	2405	1983	RUS	467	
I. Asmundsson	2405	1983	ISL	468	
L. Bass	2405	1983	USA	469	
I. Bilek	2405	1983	HUN	470	
Dragoljub M. Ciric	2405	1983	YUG	471	
J.W. Donaldson	2405	1983	USA	472	
D. Goodman	2405	1983	ENG	473	
S. Gross	2405	1983	CSR	474	
S. Ivarsson	2405	1983	SWE	475	
G. Kallai	2405	1983	HUN	476	
D. Keller	2405	1983	DDR	477	
H. Kestler	2405	1983	FRG	478	
H. Kjarner	2405	1983	RUS	479	
Y. Kraidman	2405	1983	ISR	480	
F. Kuijpers	2405	1983	NED	481	
L. Lederman	2405	1983	ISR	482	
L. Liptay	2405	1983	HUN	483	
R. Maric	2405	1983	YUG	484	
W. Martz	2405	1983	USA	485	
V. Mikenas	2405	1983	RUS	486	
E.E. Miolo	2405	1983	INA	487	
Z. Novoselski	2405	1983	YUG	488	
Penrose	2405	1983	ENG	489	
Pal Petran	2405	1983	HUN	490	
V. Petrienko	2405	1983	RUS	491	
N.B. Pinal	2405	1983	CUB	492	
K. Pinkas	2405	1983	POL	493	
Ravisekhar	2405	1983	IND	494	
Renman	2405	1983	SWE	495	
Reshko	2405	1983	RUS	496	
Sieiro	2405	1983	CUB	497	
S. Skembris	2405	1983	GRE	498	
N. Spiridonov	2405	1983	BUL	499	
A. Sydor	2405	1983	POL	500	
P. Szilagyi	2405	1983	HUN	501	
D. Ugrinovic	2405	1983	YUG	502	
G. Antunac	2400	1983	YUG	503	
P. Atanasov	2400	1983	BUL	504	
D. Bernstein	2400	1983	ISR	505	
R. Bogdanovic	2400	1983	YUG	506	
V. Bukal	2400	1983	YUG	507	
A.J. Butnoris	2400	1983	RUS	508	
M. Damjanovic	2400	1983	YUG	509	
A. Deze	2400	1983	YUG	510	
V.K. Doroshkievich	2400	1983	RUS	511	
Ekstrom	2400	1983	SWE	512	
N. Grinberg	2400	1983	ISR	513	
C. Guimard	2400	1983	ARG	514	
A. Haik	2400	1983	FRA	515	
Co. Ionescu	2400	1983	ROM	516	
Kotz	2400	1983	RUS	517	
Leow	2400	1983	SIN	518	
H. Liebert	2400	1983	DDR	519	
Ch. Niklasson	2400	1983	SWE	520	
F. Ochoa De Echaguen	2400	1983	ESP	521	
Mircea Pavlov	2400	1983	ROM	522	
K.-H. Podzielny	2400	1983	FRG	523	
Pomar	2400	1983	ESP	524	
Pritchett	2400	1983	SCO	525	
Ravikumar	2400	1983	IND	526	
V. Salov	2400	1983	RUS	527	
Soos	2400	1983	FRG	528	
S. Velickovic	2400	1983	YUG	529	
Villareal	2400	1983	MEX	530	
Z. Vranesic	2400	1983	CAN	531	
I. Zilber	2400	1983	ISR	532	
N.R. Zilberman	2400	1983	RUS	533	
V.I. Zilberstein	2400	1983	RUS	534	
Akesson	2395	1983	SWE	535	
H. Angantysson	2395	1983	ISL	536	
J. Barle	2395	1983	YUG	537	
D. Davcevski	2395	1983	YUG	538	
Delaune	2395	1983	USA	539	
B. Enklaar	2395	1983	NED	540	
G. Estevez	2395	1983	CUB	541	
J. Flesch	2395	1983	HUN	542	
L. Gofstein	2395	1983	RUS	543	
V.T. Grokhotov	2395	1983	RUS	544	
J. Hjartarson	2395	1983	ISL	545	
G. Johansson	2395	1983	SWE	546	
N. Kelecevic	2395	1983	YUG	547	
B. Kileng	2395	1983	INA	548	
Kolarov	2395	1983	BUL	549	
A.M. Kremenietsky	2395	1983	RUS	550	
K. Langeweg	2395	1983	NED	551	
R. Lau	2395	1983	FRG	552	
Jinrong Liang	2395	1983	CHN	553	
V. Loginov	2395	1983	RUS	554	
Cs. Meleghegyi	2395	1983	HUN	555	
R. Morrison	2395	1983	CAN	556	
Musil	2395	1983	YUG	557	
I. Nemet	2395	1983	YUG	558	
Pahtz	2395	1983	DDR	559	
Radashkovich	2395	1983	ISR	560	
D. Root	2395	1983	USA	561	
R. Rowley	2395	1983	USA	562	
Schinzel	2395	1983	POL	563	
R. Tischbierek	2395	1983	DDR	564	
J. Tompa	2395	1983	HUN	565	
F. Trois	2395	1983	BRA	566	
Vainger	2395	1983	ISR	567	
W.N. Watson	2395	1983	ENG	568	
A.H. Williams	2395	1983	WLS	569	
V.F. Zaltsman	2395	1983	USA	570	
B.A. Zlotnik	2395	1983	RUS	571	
I. Bajec	2390	1983	YUG	572	
D. Barua	2390	1983	IND	573	
M.J. Basman	2390	1983	ENG	574	
M.A. Berkovich	2390	1983	RUS	575	
D. Bjelica	2390	1983	YUG	576	
Bouaziz	2390	1983	TUN	577	
O. Cuasnicu	2390	1983	ARG	578	
Dur	2390	1983	AUT	579	
N. Gavrilakis	2390	1983	GRE	580	
M. Gerusel	2390	1983	FRG	581	
M. Ginsburg	2390	1983	USA	582	
J.M. Gomez Esteban	2390	1983	ESP	583	
A. Huzman	2390	1983	RUS	584	
D. Ilijevski	2390	1983	YUG	585	
Sp. Ivanov	2390	1983	BUL	586	
M. Jovicic	2390	1983	YUG	587	
Jr. Karolyi	2390	1983	HUN	588	
D.J. King	2390	1983	ENG	589	
Konikowski	2390	1983	POL	590	
A. Kudrashov	2390	1983	RUS	591	
A. Lanc	2390	1983	CSR	592	
Liu Wenze	2390	1983	CHN	593	
M. Marinkovic	2390	1983	YUG	594	
Lj. Masic	2390	1983	YUG	595	
S. Milanovic	2390	1983	YUG	596	
N. Minev	2390	1983	BUL	597	
D. Minic	2390	1983	YUG	598	
Mohring	2390	1983	DDR	599	
Vl. Muratov	2390	1983	RUS	600	
L. Piasetski	2390	1983	CAN	601	
Poch	2390	1983	ARG	602	
I. Rogers	2390	1983	AUS	603	
M. Ruderfer	2390	1983	RUS	604	
S.-A. Saeed	2390	1983	UAE	605	
D. Samovojska	2390	1983	YUG	606	
Sikora	2390	1983	CSR	607	
P. Spacek	2390	1983	CSR	608	
Z. Sula	2390	1983	ALB	609	
T. Toshkov	2390	1983	BUL	610	
R.N. Vasiliev	2390	1983	RUS	611	
Vooremaa	2390	1983	RUS	612	
T. Wibe	2390	1983	NOR	613	
V.S. Zheliandinov	2390	1983	RUS	614	
J. Zrzawy	2390	1983	CSR	615	
U. Adianto	2385	1983	INA	616	
J. Augustin	2385	1983	CSR	617	
Babula	2385	1983	CSR	618	
A. Balshan	2385	1983	ISR	619	
Begun	2385	1983	RUS	620	
L.A. Belov	2385	1983	RUS	621	
M. Bertok	2385	1983	YUG	622	
Bordonada	2385	1983	PHI	623	
I. Buljovcic	2385	1983	YUG	624	
L. Cserna	2385	1983	HUN	625	
L. Dobrovolsky	2385	1983	CSR	626	
Y. Estrin	2385	1983	RUS	627	
A. Filipowicz	2385	1983	POL	628	
A. Glianietz	2385	1983	RUS	629	
Karoly Honfi	2385	1983	HUN	630	
Kiedrowicz	2385	1983	POL	631	
R. Kuijf	2385	1983	NED	632	
D. Lalev	2385	1983	BUL	633	
B. Lalic	2385	1983	YUG	634	
B. Lengyel	2385	1983	HUN	635	
A. Lilienthal	2385	1983	HUN	636	
G. Makropoulos	2385	1983	GRE	637	
V. Moiseev	2385	1983	RUS	638	
AliS. Nasir	2385	1983	IND	639	
A. Novopashin	2385	1983	RUS	640	
P. Ostojic	2385	1983	YUG	641	
Voj. Petrovic	2385	1983	YUG	642	
W. Pils	2385	1983	AUT	643	
J. Pokojowczyk	2385	1983	POL	644	
I. Polgar	2385	1983	HUN	645	
Rogulj	2385	1983	YUG	646	
K. Ruckschloss	2385	1983	CSR	647	
Rytov	2385	1983	RUS	648	
Saren	2385	1983	FIN	649	
A. Schneider	2385	1983	HUN	650	
Y. Shabanov	2385	1983	RUS	651	
Shashin	2385	1983	RUS	652	
C. Silva Sanchez	2385	1983	CHI	653	
J. Szmetan	2385	1983	ARG	654	
Taborov	2385	1983	RUS	655	
P. Thipsay	2385	1983	IND	656	
Varasdy	2385	1983	HUN	657	
E. Vegh	2385	1983	HUN	658	
Veselovsky	2385	1983	RUS	659	
M. Wiedenkeller	2385	1983	NOR	660	
A. Yap	2385	1983	PHI	661	
J. Zarkovic	2385	1983	YUG	662	
A. Zichichi	2385	1983	ITA	663	
M. Zlotnikov	2385	1983	USA	664	
J.D. Abreu	2380	1983	DOM	665	
S. Agdestein	2380	1983	NOR	666	
V. Baikov	2380	1983	RUS	667	
M. Bajovic	2380	1983	YUG	668	
