Name	Rating	Year	Rank	Fed
Margarita Voiska	2345	1992	BUL	2451	
Viktor Volodin	2345	1992	RUS	2452	
Andres Vooremaa	2345	1992	EST	2453	
Moma Vucicevic	2345	1992	YUG	2454	
Graham A. Waddingham	2345	1992	ENG	2455	
Pin Wang	2345	1992	CHN	2456	
Roberto Watanabe	2345	1992	BRA	2457	
Thomas Welz	2345	1992	GER	2458	
Andrew.J Whiteley	2345	1992	ENG	2459	
Rikard Winsnes	2345	1992	SWE	2460	
Srdjan Zakic	2345	1992	YUG	2461	
Sergey Zhurov	2345	1992	RUS	2462	
Eid.Mahmoud Abou.El.Zein	2340	1992	EGY	2463	
Yochanan Afek	2340	1992	ISR	2464	
Genadi..A Ageichenko	2340	1992	RUS	2465	
Roman Akopov	2340	1992	ARM	2466	
Enrique Almada	2340	1992	SUI	2467	
Harinlal Aturupane	2340	1992	SRI	2468	
Vlastimil Babula	2340	1992	CZE	2469	
R. Bailey	2340	1992	ENG	2470	
Manium R. Balasubra	2340	1992	IND	2471	
Carlo Barlocco	2340	1992	ITA	2472	
Vladimir Bartak	2340	1992	CZE	2473	
Dane Basta	2340	1992	YUG	2474	
Bernd.Dr Baum	2340	1992	GER	2475	
Matthew..A Beelby	2340	1992	USA	2476	
Zdenek Beil	2340	1992	CZE	2477	
Fabio Bellini	2340	1992	ITA	2478	
Borislav Benev	2340	1992	BUL	2479	
Robert Berczy	2340	1992	HUN	2480	
Wolfram Bialas	2340	1992	GER	2481	
Giulio Borgo	2340	1992	ITA	2482	
Radu Breahna	2340	1992	ROM	2483	
Luis.Maria Campos	2340	1992	ARG	2484	
Mario Campos.Lopez	2340	1992	MEX	2485	
Gheorghe Candea	2340	1992	ROM	2486	
Branimir Certic	2340	1992	YUG	2487	
Irina Chelushkina	2340	1992	UKR	2488	
Kasrou Chubook	2340	1992	USA	2489	
Dusan Colovic	2340	1992	YUG	2490	
Marjan Crepan	2340	1992	SLO	2491	
Krisztian Csoke	2340	1992	HUN	2492	
Ronald Cusi	2340	1992	PHI	2493	
Roman Dabek	2340	1992	POL	2494	
Milorad Danilovic	2340	1992	YUG	2495	
Selim Dizdar	2340	1992	BIH	2496	
Josip Drcelic	2340	1992	CRO	2497	
Sadi.Glasser Dumont	2340	1992	BRA	2498	
Pierre Dussol	2340	1992	FRA	2499	
David Efler	2340	1992	CZE	2500	
Roar Elseth	2340	1992	NOR	2501	
Laszlo Eperjesi	2340	1992	HUN	2502	
V. Feldmann	2340	1992	RUS	2503	
Ion Fischer	2340	1992	GER	2504	
Sergey Fokin	2340	1992	RUS	2505	
Todor Galunov	2340	1992	BUL	2506	
Klaus Gawehns	2340	1992	GER	2507	
Marc Geenen	2340	1992	BEL	2508	
Nicolas Giffard	2340	1992	FRA	2509	
Sergej Golovachov	2340	1992	RUS	2510	
Mario Hackel	2340	1992	GER	2511	
Stefan Halasz	2340	1992	SVK	2512	
Robert Hamilton	2340	1992	CAN	2513	
Mads.Smith Hansen	2340	1992	DEN	2514	
Bruce Harper	2340	1992	CAN	2515	
Ragnar Hoen	2340	1992	NOR	2516	
Herbert Holzmann	2340	1992	AUT	2517	
Laszlo Hovanecz	2340	1992	HUN	2518	
Vladimir Ilinsky	2340	1992	KGZ	2519	
Kalman Istvanovszky	2340	1992	HUN	2520	
Milan Jakovljevic	2340	1992	YUG	2521	
Igor Jelen	2340	1992	SLO	2522	
Krishan Jhunjhnuwala	2340	1992	HKG	2523	
Katarina Jovanovic	2340	1992	YUG	2524	
Konstanty Kaiszauri	2340	1992	SWE	2525	
Oleg M Kaminsky	2340	1992	USA	2526	
Vadim Kozlov	2340	1992	RUS	2527	
N Kuzmichev	2340	1992	RUS	2528	
Andrew.P Law	2340	1992	ENG	2529	
Timotheos Lirindzakis	2340	1992	GRE	2530	
Istvan Lorincz	2340	1992	HUN	2531	
Ian D MacKay	2340	1992	SCO	2532	
Syarif Mahmud	2340	1992	INA	2533	
Jose.Eduardo Maia	2340	1992	BRA	2534	
Jens-Uwe Maiwald	2340	1992	GER	2535	
Vitomir Malesevic	2340	1992	YUG	2536	
A Melnikov	2340	1992	RUS	2537	
Martin Messmer	2340	1992	GER	2538	
Salvador Meyer	2340	1992	FRA	2539	
Javier Moreno.Ruiz	2340	1992	ESP	2540	
Vojko Musil	2340	1992	SLO	2541	
Laszlo Navarovszky	2340	1992	HUN	2542	
Georgi Nedev	2340	1992	BUL	2543	
Alejandro Needleman	2340	1992	ARG	2544	
Lars.Aaes Nielsen	2340	1992	DEN	2545	
Adaucto.da Nobrega	2340	1992	BRA	2546	
Antonio Nunez	2340	1992	CUB	2547	
Kemal Osmanovic	2340	1992	BIH	2548	
Andreas Ostl	2340	1992	GER	2549	
Valentin Panbukchian	2340	1992	BUL	2550	
Panayotis Pandavos	2340	1992	GRE	2551	
Dirk Paulsen	2340	1992	GER	2552	
Marcel Peek	2340	1992	NED	2553	
Vitali Pesocki	2340	1992	RUS	2554	
Harry Pohla	2340	1992	EST	2555	
Jerzy Pokojowczyk	2340	1992	POL	2556	
Cristian Popescu	2340	1992	ROM	2557	
Mladen Popovic	2340	1992	YUG	2558	
Reinhard Postler	2340	1992	GER	2559	
Jevgenij Poszpelov	2340	1992	RUS	2560	
Eivind Poulsson	2340	1992	NOR	2561	
Sergey Pozin	2340	1992	RUS	2562	
Eero.J Raaste	2340	1992	FIN	2563	
Jacob Rasin	2340	1992	RUS	2564	
Larry Remlinger	2340	1992	USA	2565	
Mark Ritter	2340	1992	USA	2566	
Denis Rosandic	2340	1992	CRO	2567	
Carlo Rossi	2340	1992	ITA	2568	
Ralf Dr. Runau	2340	1992	GER	2569	
Darius Ruzele	2340	1992	LTU	2570	
Mark Safyanovsky	2340	1992	UKR	2571	
C. Sanchez	2340	1992	VEN	2572	
Juergen Schmall	2340	1992	GER	2573	
Loren R Schmidt	2340	1992	JPN	2574	
Bodo Schmidt	2340	1992	GER	2575	
Ralf Schoene	2340	1992	GER	2576	
Gabriel Schwartzman	2340	1992	USA	2577	
Vasily Sedyshev	2340	1992	RUS	2578	
Vladimir Sergeev	2340	1992	UKR	2579	
Ran Shabtai	2340	1992	ISR	2580	
Joachim Sieglen	2340	1992	GER	2581	
Emilis Slekys	2340	1992	LTU	2582	
V Smirnov	2340	1992	RUS	2583	
Kari.Juhani Sorri	2340	1992	FIN	2584	
Cicerone Spulber	2340	1992	ROM	2585	
Vasil Stanev	2340	1992	BUL	2586	
Jose.L Subit	2340	1992	CUB	2587	
Sunthornpongsathorn	2340	1992	THA	2588	
Pal Suranyi	2340	1992	HUN	2589	
Boguslaw Sygulski	2340	1992	POL	2590	
Leszek Szkatula	2340	1992	POL	2591	
Daniele Taruffi	2340	1992	ITA	2592	
Gordon Taylor	2340	1992	CAN	2593	
Frantisek Tepper	2340	1992	SVK	2594	
James A Thinnsen	2340	1992	USA	2595	
Maurizio Tirabassi	2340	1992	ITA	2596	
Leo-Toivovich Tolonen	2340	1992	RUS	2597	
Franco Trabattoni	2340	1992	ITA	2598	
Morten Trolldalen	2340	1992	NOR	2599	
Emil Ungureanu	2340	1992	ROM	2600	
Arthur Van.De.Oudeweetering	2340	1992	NED	2601	
Jorge Vega	2340	1992	MEX	2602	
Varlam Vepkhvishvili	2340	1992	GEO	2603	
Bernd Voekler	2340	1992	GER	2604	
Alik Vydeslaver	2340	1992	ISR	2605	
John.Paul Wallace	2340	1992	AUS	2606	
Jan Weide	2340	1992	NED	2607	
Steve Wygle	2340	1992	USA	2608	
Wei Xue	2340	1992	CHN	2609	
Vladimir Yemelianov	2340	1992	RUS	2610	
Darius Zagorskis	2340	1992	LTU	2611	
Vladimir Zemerov	2340	1992	RUS	2612	
Negosim Zivkovic	2340	1992	YUG	2613	
Libor Zvolanek	2340	1992	CZE	2614	
Horst Alber	2335	1992	GER	2615	
Bogomil Andonov	2335	1992	BUL	2616	
Thomas Assmann	2335	1992	GER	2617	
Tamas Bauer	2335	1992	HUN	2618	
Jozsef Bense	2335	1992	HUN	2619	
Andras Bernei	2335	1992	HUN	2620	
Mario Bertok	2335	1992	CRO	2621	
Ralph Blasek	2335	1992	GER	2622	
Nikolaj Borge	2335	1992	DEN	2623	
Jozsef Brandics	2335	1992	HUN	2624	
Douglas..M Bryson	2335	1992	SCO	2625	
Vassili Burlov	2335	1992	RUS	2626	
Valery Bykov	2335	1992	RUS	2627	
Rob Caessens	2335	1992	NED	2628	
Gruia Calinescu	2335	1992	ROM	2629	
Robert Callergard	2335	1992	SWE	2630	
Robert Ciemniak	2335	1992	POL	2631	
Adam Collinson	2335	1992	ENG	2632	
Daniel Contin	2335	1992	ITA	2633	
C. Cubitt	2335	1992	ENG	2634	
Ricardo D. D'Arruda	2335	1992	ARG	2635	
Peter Demeter	2335	1992	SVK	2636	
Tolga Demirel	2335	1992	TUR	2637	
Frank Dischinger	2335	1992	GER	2638	
A Dokutchaev	2335	1992	RUS	2639	
Dariusz Drzemicki	2335	1992	POL	2640	
Michael Dubeck	2335	1992	GER	2641	
David Joseph Dunne	2335	1992	IRL	2642	
Brian Eley	2335	1992	ENG	2643	
Harel Elyoseph	2335	1992	ISR	2644	
Joseph Fang	2335	1992	USA	2645	
Bernardo Fernandez	2335	1992	USA	2646	
Martos E. Fernandez	2335	1992	ESP	2647	
Ian.T Findlay	2335	1992	CAN	2648	
Salvador Freijedo-Alvarez	2335	1992	ESP	2649	
Djordje Gajic	2335	1992	YUG	2650	
Juan.Pablo Garcia.Melgar	2335	1992	ESP	2651	
Miladin Gavric	2335	1992	YUG	2652	
Magdy Georg	2335	1992	EGY	2653	
Shlomo Giterman	2335	1992	ISR	2654	
Flip Goldstern	2335	1992	NED	2655	
Bolivar.Ribeiro Gonzalez	2335	1992	BRA	2656	
Robert Gruchacz	2335	1992	USA	2657	
Pablo Guerra	2335	1992	CUB	2658	
Vladimir..A Gusev	2335	1992	RUS	2659	
Juan.C Hase	2335	1992	ARG	2660	
Manfred Heidrich	2335	1992	GER	2661	
Reynir Helgason	2335	1992	SWE	2662	
Karoly Honfi	2335	1992	HUN	2663	
Pavel Houser	2335	1992	CZE	2664	
Jose Ramon Huergo	2335	1992	CUB	2665	
Nicholas W. Ivell	2335	1992	ENG	2666	
Nenad Jovanovic	2335	1992	YUG	2667	
Ljubomir Jovic	2335	1992	YUG	2668	
Grzegorz Jusiak	2335	1992	POL	2669	
A. Kachur	2335	1992	UKR	2670	
Mark Kapitsyn	2335	1992	RUS	2671	
Alexander Karpov	2335	1992	UZB	2672	
Piotr Kaukiel	2335	1992	POL	2673	
Harald Keilhack	2335	1992	GER	2674	
Besarion Khetsuriani	2335	1992	GEO	2675	
Peter Kindl	2335	1992	GER	2676	
Damir Kljako	2335	1992	CRO	2677	
Jens Kolbak	2335	1992	DEN	2678	
Paul Koppens	2335	1992	NED	2679	
Alexander Kozirev	2335	1992	RUS	2680	
Ullrich Krause	2335	1992	GER	2681	
Jon Kristinsson	2335	1992	ISL	2682	
Zbigniew Ksieski	2335	1992	POL	2683	
Oleg Kulikov	2335	1992	RUS	2684	
Rolando Kutirov	2335	1992	FRM	2685	
Sergey Labutin	2335	1992	RUS	2686	
Carlos Larduet	2335	1992	CUB	2687	
Peter G. Large	2335	1992	ENG	2688	
Gordan Lazovic	2335	1992	CRO	2689	
Cedendemberel Lhagvasuren	2335	1992	MGL	2690	
Chee-Meng-Jimmy Liew	2335	1992	MAS	2691	
Alexander Litvinyenko	2335	1992	BLR	2692	
Knut-Ove Loken	2335	1992	NOR	2693	
Marc Lonoff	2335	1992	USA	2694	
Ramon Lontoc	2335	1992	PHI	2695	
Gerhard Lorscheid	2335	1992	GER	2696	
Manlio Lostuzzi	2335	1992	ITA	2697	
Jens Luetke	2335	1992	GER	2698	
Jozsef Lukacs	2335	1992	HUN	2699	
Grzegorz Lukasiewicz	2335	1992	POL	2700	
Karlheinz Maeder	2335	1992	GER	2701	
Fabian Maeser	2335	1992	SUI	2702	
Ilja Makarjev	2335	1992	RUS	2703	
Ioan Marasescu	2335	1992	ROM	2704	
Eugene Martinovsky	2335	1992	USA	2705	
Htun Do Maung	2335	1992	MYA	2706	
Damir Medak	2335	1992	CRO	2707	
Rafael Mendoza	2335	1992	COL	2708	
Bela Meszaros	2335	1992	YUG	2709	
Jan Michalek	2335	1992	CZE	2710	
Laszlo Mihok	2335	1992	HUN	2711	
Vadim Milov	2335	1992	SUI	2712	
Poorna.Sharma Mithrakanth	2335	1992	IND	2713	
Khaled Mohsen	2335	1992	EGY	2714	
Alexsander M Morgulov	2335	1992	RUS	2715	
Nail Muhamedzjanov	2335	1992	RUS	2716	
Sergio Negri	2335	1992	ARG	2717	
Claus-Ulrich Neidhardt	2335	1992	GER	2718	
Detlef Neukirch	2335	1992	GER	2719	
Gennadi Newerovski	2335	1992	RUS	2720	
Claudio Panzeri	2335	1992	ARG	2721	
Carlos Pesantes	2335	1992	PER	2722	
Edin Pezerovic	2335	1992	BIH	2723	
Davoud Pira	2335	1992	FRA	2724	
Igor Piven	2335	1992	UKR	2725	
Sotirios Porfiriadis	2335	1992	GRE	2726	
G.B Prakash	2335	1992	IND	2727	
Felixs L Pripis	2335	1992	RUS	2728	
Gert Rabeler	2335	1992	GER	2729	
Sead Rasidovic	2335	1992	BIH	2730	
Martin Rehorek	2335	1992	CZE	2731	
Jean-Luc Roos	2335	1992	FRA	2732	
Jan Roose	2335	1992	BEL	2733	
Francisco Sanchez.Guirado	2335	1992	ESP	2734	
Walaa Sarwat	2335	1992	EGY	2735	
Ralf Schlehoefer	2335	1992	GER	2736	
Kresten Schmidt	2335	1992	DEN	2737	
Manfred Schoeneberg	2335	1992	GER	2738	
Nicolae Seder	2335	1992	ROM	2739	
Albert Selivjorstov	2335	1992	RUS	2740	
Olav Sepp	2335	1992	EST	2741	
Vladimir Seredenko	2335	1992	KAZ	2742	
Kurt Setterqvist	2335	1992	SWE	2743	
Daniel..E Shapiro	2335	1992	USA	2744	
V Sherbakov	2335	1992	RUS	2745	
Pavel Shterenberg	2335	1992	ISR	2746	
Marco.A Silva-Morales	2335	1992	COL	2747	
Peter Sinkovics	2335	1992	HUN	2748	
Dubravko Slogar	2335	1992	CRO	2749	
Suat Soylu	2335	1992	TUR	2750	
Jan Spesny	2335	1992	CZE	2751	
Luca Stefanelli	2335	1992	ITA	2752	
Matthias.Dr Steinbacher	2335	1992	GER	2753	
Ferdinand Strobel	2335	1992	AUT	2754	
Dragan Tesic	2335	1992	YUG	2755	
Craig S M Thomson	2335	1992	SCO	2756	
Anton P Timman	2335	1992	NED	2757	
Bojan Tonkov	2335	1992	BUL	2758	
Daniel R. Tovillas	2335	1992	ARG	2759	
Marko Tratar	2335	1992	SLO	2760	
Wayne Trosclair	2335	1992	USA	2761	
Hoainhan Truong	2335	1992	USA	2762	
Edson.Kenji Tsuboi	2335	1992	BRA	2763	
Arun..B Vaidya	2335	1992	IND	2764	
Dirk.Daniel Van.Geet	2335	1992	NED	2765	
Jean-Robert Vesin	2335	1992	FRA	2766	
Arne Vinje-Gulbrandsen	2335	1992	NOR	2767	
Ferenc Virag	2335	1992	HUN	2768	
Gerard Welling	2335	1992	NED	2769	
Marc Werner	2335	1992	GER	2770	
Kvetoslav Znamenacek	2335	1992	CZE	2771	
Roger Abella	2330	1992	PHI	2772	
Espen Agdestein	2330	1992	NOR	2773	
Nurzas Aidarov	2330	1992	RUS	2774	
Valery Allegro	2330	1992	SUI	2775	
Alfonso Almeida.Saenz	2330	1992	MEX	2776	
Daniel Alpern	2330	1992	ARG	2777	
Bjorn Andersson	2330	1992	SWE	2778	
Emil Anka	2330	1992	HUN	2779	
Anibal Aparicio	2330	1992	ARG	2780	
Jose Aranda Gonzales	2330	1992	ESP	2781	
Andreas Balzar	2330	1992	GER	2782	
Oleg Barishev	2330	1992	RUS	2783	
Herbert Bastian	2330	1992	GER	2784	
Slavko Bauk	2330	1992	YUG	2785	
Friedrich.Dr Baumbach	2330	1992	GER	2786	
Marc Becker	2330	1992	GER	2787	
Lev A Belov	2330	1992	RUS	2788	
Ferenc Berebora	2330	1992	HUN	2789	
Ralph Betza	2330	1992	USA	2790	
Carlos Bielicki	2330	1992	ARG	2791	
Timothy.F Binham	2330	1992	FIN	2792	
Alexander..R Bitman	2330	1992	RUS	2793	
Natasa Bojkovic	2330	1992	YUG	2794	
Vladimir Borkovic	2330	1992	YUG	2795	
Karl Burger	2330	1992	USA	2796	
Vladimir Burmakin	2330	1992	RUS	2797	
Damian Cappareli	2330	1992	ARG	2798	
Radolfo Tan Cardoso	2330	1992	PHI	2799	
Philippe Cerisier	2330	1992	FRA	2800	
Suchart Chaivichit	2330	1992	THA	2801	
Richard Costigan	2330	1992	USA	2802	
Alexandru Crisan	2330	1992	ROM	2803	
Carlos Cuartas	2330	1992	COL	2804	
Arthur William Dake	2330	1992	USA	2805	
Sergey Daniliuk	2330	1992	RUS	2806	
Jesus De La Cruz Lopez	2330	1992	ESP	2807	
Adolf Delander	2330	1992	GER	2808	
Peter Dengler	2330	1992	GER	2809	
Guido Dermann	2330	1992	GER	2810	
Burghard Dinstuhl	2330	1992	GER	2811	
Otto Dobos	2330	1992	HUN	2812	
Petre Dodu	2330	1992	ROM	2813	
Jeno Doery	2330	1992	HUN	2814	
Johannes Eising	2330	1992	GER	2815	
Guillermo Estevez	2330	1992	CUB	2816	
Sergio Estremera.Panos	2330	1992	ESP	2817	
Felix Fernandez.Lopez	2330	1992	ESP	2818	
Bernd Feustel	2330	1992	GER	2819	
Torsten Fiedler	2330	1992	GER	2820	
David Floreen	2330	1992	USA	2821	
Mariano Fraschini	2330	1992	ARG	2822	
Francisco Garcia.Albarracin	2330	1992	ESP	2823	
Chito Garma	2330	1992	PHI	2824	
Jorge Gatica	2330	1992	CHI	2825	
Eduard Gerskovic	2330	1992	UKR	2826	
Giancarlo Gervasi	2330	1992	ITA	2827	
Michael Geveke	2330	1992	GER	2828	
William Goichberg	2330	1992	USA	2829	
Martin Gola	2330	1992	CZE	2830	
Dov Gorman	2330	1992	USA	2831	
Joerg Gruenenwald	2330	1992	SUI	2832	
Jose Guillen R.	2330	1992	HON	2833	
Jose.A Gutierrez	2330	1992	COL	2834	
John Hawthorne	2330	1992	ENG	2835	
Trevor Hay	2330	1992	AUS	2836	
Alberto Hernandez	2330	1992	CUB	2837	
Ralf Hess	2330	1992	GER	2838	
Slaheddine Hmadi	2330	1992	TUN	2839	
Mathias Hoefker	2330	1992	GER	2840	
Riccardo Ianniello	2330	1992	ITA	2841	
Oleg Impris	2330	1992	GER	2842	
Gyula Izsak	2330	1992	HUN	2843	
Wieslaw Janocha	2330	1992	POL	2844	
Paul Joita	2330	1992	ROM	2845	
Claude Jost	2330	1992	FRA	2846	
Borislav Karadzic	2330	1992	YUG	2847	
Ryszard Kasperek	2330	1992	POL	2848	
Jeffrey Kastner	2330	1992	USA	2849	
Anthony..F Ker	2330	1992	NZL	2850	
Simon.J.B Knott	2330	1992	ENG	2851	
Per Knudsen	2330	1992	DEN	2852	
Paul Koploy	2330	1992	USA	2853	
A. Korjabkin	2330	1992	RUS	2854	
Gyula Kosztolanczi	2330	1992	HUN	2855	
Ove Kroll	2330	1992	DEN	2856	
Uwe Kunsztowicz	2330	1992	GER	2857	
Markus Kunze	2330	1992	GER	2858	
Eugen Kurz	2330	1992	GER	2859	
Roger La-Flair	2330	1992	USA	2860	
Cyrus Lakdawala	2330	1992	USA	2861	
Nikola Lakic	2330	1992	YUG	2862	
Frank Lamprecht	2330	1992	GER	2863	
Mario Lanzani	2330	1992	ITA	2864	
Kenneth Larsen	2330	1992	USA	2865	
Nikolai A Lechy	2330	1992	RUS	2866	
Heinz Dr. Lehmann	2330	1992	GER	2867	
George Levtchouk	2330	1992	CAN	2868	
Andrew.P Lewis	2330	1992	ENG	2869	
Johan Lindstedt	2330	1992	FIN	2870	
Frantisek Lisko	2330	1992	SVK	2871	
John.E Littlewood	2330	1992	ENG	2872	
Jakov Loifenfeld	2330	1992	RUS	2873	
Witezslav Lowy	2330	1992	ISR	2874	
Frode Ludvigsen	2330	1992	NOR	2875	
Miroslaw Maciejewski	2330	1992	POL	2876	
Dougald Macpherson	2330	1992	ENG	2877	
B Mahler	2330	1992	GER	2878	
Levente Majzik	2330	1992	HUN	2879	
Guillermo Malbran	2330	1992	ARG	2880	
Tullio Marinelli	2330	1992	ITA	2881	
Gyorgy Marosi	2330	1992	HUN	2882	
Georgios Mastrokoukos	2330	1992	GRE	2883	
Istvan Mayer	2330	1992	HUN	2884	
Rikard Medancic	2330	1992	CRO	2885	
Holger Meyer	2330	1992	GER	2886	
Peter Meyer	2330	1992	GER	2887	
Stevica Milic	2330	1992	YUG	2888	
Robert Miller	2330	1992	USA	2889	
Arndt Miltner	2330	1992	GER	2890	
Alla Mkrychian	2330	1992	UZB	2891	
Robert Morrison	2330	1992	CAN	2892	
Olaf Mueller	2330	1992	GER	2893	
Vladislav Nasybullin	2330	1992	KAZ	2894	
Antti Nokso-Koivisto	2330	1992	FIN	2895	
Andras Novothny	2330	1992	HUN	2896	
Jose.Amado Palma	2330	1992	MEX	2897	
Pavel Panchev	2330	1992	BUL	2898	
Andreas Papastavropoulos	2330	1992	GRE	2899	
William.M Paschall	2330	1992	USA	2900	
Oleg Pavlenko	2330	1992	AZE	2901	
Nikolaj Purgin	2330	1992	RUS	2902	
Arkady Rabinovich	2330	1992	USA	2903	
Denis Radocaj	2330	1992	CRO	2904	
Domingo Ramos	2330	1992	JPN	2905	
Antonio.Carlos Resende	2330	1992	BRA	2906	
Robert Reynolds	2330	1992	USA	2907	
Norman Rogers	2330	1992	USA	2908	
Alexej V. Roscin	2330	1992	RUS	2909	
David Ross	2330	1992	CAN	2910	
Damir Rukavina	2330	1992	CRO	2911	
V Savic	2330	1992	YUG	2912	
Charles Schulien	2330	1992	USA	2913	
Ulrich Schwekendiek	2330	1992	GER	2914	
Henryk Seifert	2330	1992	POL	2915	
Joerg Seils	2330	1992	GER	2916	
Akaki Shalamberidze	2330	1992	GEO	2917	
Tatiana Shumiakina	2330	1992	RUS	2918	
Anatoli..I Shvedchikov	2330	1992	RUS	2919	
Sebastian Simanjuntak	2330	1992	INA	2920	
Aleksandar Simonovic	2330	1992	YUG	2921	
Sergey Sivokho	2330	1992	RUS	2922	
Peter.J Sowray	2330	1992	ENG	2923	
Todor Spirov	2330	1992	BUL	2924	
Wolfgang Stanka	2330	1992	AUT	2925	
Slava Staskin	2330	1992	RUS	2926	
Heinz Stumpf	2330	1992	GER	2927	
Milan Szitkey	2330	1992	SVK	2928	
Frank Thornalli	2330	1992	USA	2929	
Boris Timanin	2330	1992	UKR	2930	
Guenter Tischer	2330	1992	GER	2931	
Jozsef Tomanovics	2330	1992	HUN	2932	
Ken Tomkins	2330	1992	USA	2933	
Gerd Treppner	2330	1992	GER	2934	
Ivan Ujhazi	2330	1992	YUG	2935	
Fred Van.Der.Vliet	2330	1992	NED	2936	
Nikolai Vasilev	2330	1992	BUL	2937	
Johan Veerman	2330	1992	NED	2938	
Adalberto Villavicencio	2330	1992	ESP	2939	
Istvan Vincze	2330	1992	HUN	2940	
Igor Vlasov	2330	1992	RUS	2941	
Goran Vojinovic	2330	1992	YUG	2942	
Vladimir Voronov	2330	1992	RUS	2943	
Witoslaw Walkusz	2330	1992	POL	2944	
Leszek Weglarz	2330	1992	POL	2945	
Kai Wesseln	2330	1992	GER	2946	
Arthur H Williams	2330	1992	WLS	2947	
Rob Witt	2330	1992	NED	2948	
Hong-Shun Xu	2330	1992	CHN	2949	
Valentin Yaniuk	2330	1992	UKR	2950	
Branko Zelic	2330	1992	YUG	2951	
David Zilberstein	2330	1992	ITA	2952	
Vangiel Adhami	2325	1992	ALB	2953	
Brian L Allen	2325	1992	USA	2954	
Mats Andersson	2325	1992	SWE	2955	
Miguel Andres	2325	1992	CUB	2956	
Jose.Javier Aoiz.Linares	2325	1992	ESP	2957	
Yury Arkhipkin	2325	1992	RUS	2958	
Ferenc Arnold	2325	1992	HUN	2959	
Vladimir..V Arseniev	2325	1992	RUS	2960	
Goran Arsovic	2325	1992	YUG	2961	
Karlheinz Bachmann	2325	1992	GER	2962	
Vladimir Barskij	2325	1992	RUS	2963	
Jorge Behrensen	2325	1992	ARG	2964	
Fernando Bertona	2325	1992	ARG	2965	
Oliver Bewersdorff	2325	1992	GER	2966	
Harallamb Boshku	2325	1992	ALB	2967	
Milorad Boskovic	2325	1992	USA	2968	
Vladimir Bretsnajdr	2325	1992	CZE	2969	
Martin Breutigam	2325	1992	GER	2970	
Ruediger Breyther	2325	1992	GER	2971	
Agnieszka Brustman	2325	1992	POL	2972	
Anders Burman	2325	1992	SWE	2973	
Ronald Burnett	2325	1992	USA	2974	
Helder Camara	2325	1992	BRA	2975	
Alberto Campos	2325	1992	MEX	2976	
Luigi Caselli	2325	1992	ITA	2977	
Toufeeq Catalan	2325	1992	SYR	2978	
Pavel Certek	2325	1992	SVK	2979	
Ivano Ceschia	2325	1992	ITA	2980	
De Chen	2325	1992	CHN	2981	
Stuart Clarke	2325	1992	ENG	2982	
Jorge Clavijo	2325	1992	COL	2983	
Camille Coudari	2325	1992	CAN	2984	
Anton Csulits	2325	1992	GER	2985	
Juan.Carlos De.Las.Heras	2325	1992	ARG	2986	
Gunter Deleyn	2325	1992	BEL	2987	
Momcilo Despotovic	2325	1992	YUG	2988	
Milan Dezelin	2325	1992	YUG	2989	
Bruce Diesen	2325	1992	NOR	2990	
Konstantinos Dimitriadis	2325	1992	GRE	2991	
Milorad Dimitrijevic	2325	1992	YUG	2992	
Thomas Doering	2325	1992	GER	2993	
Christopher.R Duncan	2325	1992	ENG	2994	
Hans Ek	2325	1992	SWE	2995	
Holger.Dr Eng	2325	1992	GER	2996	
Hakan Erdogan	2325	1992	TUR	2997	
Miklos Ezsol	2325	1992	HUN	2998	
Miguel Fabre.Vila	2325	1992	ESP	2999	
Steven Feldman	2325	1992	USA	3000	
Antonio Fernandez	2325	1992	CUB	3001	
David Ferris	2325	1992	AUS	3002	
Milosav Fisekovic	2325	1992	YUG	3003	
Istvan Foldi	2325	1992	HUN	3004	
Roland Fritz	2325	1992	GER	3005	
Ernst Fromme	2325	1992	GER	3006	
Y Frumson	2325	1992	RUS	3007	
Flemming Fuglsang	2325	1992	DEN	3008	
Odondoo Ganbold	2325	1992	MGL	3009	
Florentino Garmendez	2325	1992	MEX	3010	
Dragan Gavela	2325	1992	YUG	3011	
Israel Gelfer	2325	1992	ISR	3012	
Istvan Gelle	2325	1992	HUN	3013	
Hansruedi Glauser	2325	1992	SUI	3014	
Jayant.Suresh Gokhale	2325	1992	IND	3015	
Adalberto Gomez	2325	1992	CUB	3016	
Ivan Gospodinov	2325	1992	BUL	3017	
Artur Hamgokov	2325	1992	RUS	3018	
Gbor Heiligermann	2325	1992	HUN	3019	
Thomas Heinatz	2325	1992	GER	3020	
Daniel Hristodorescu	2325	1992	ROM	3021	
Stuart J Hutchings	2325	1992	WLS	3022	
Viktor Ianov	2325	1992	UKR	3023	
Mario Ivekovic	2325	1992	CRO	3024	
Burt Izumikawa	2325	1992	USA	3025	
Istvan Jagicza	2325	1992	HUN	3026	
Ivan Janakiev	2325	1992	BUL	3027	
Mladen Kelecevic	2325	1992	YUG	3028	
Uwe Kersten	2325	1992	GER	3029	
V..Vladimir Kostic	2325	1992	YUG	3030	
Karoly Kozma	2325	1992	HUN	3031	
Peter Kranzl	2325	1992	AUT	3032	
Jorgen.Juul Kristensen	2325	1992	DEN	3033	
Martin Krockenberger	2325	1992	GER	3034	
Kai Krueger	2325	1992	GER	3035	
Alexander Kurz	2325	1992	GER	3036	
Dragan Lalic	2325	1992	YUG	3037	
Zdenek Lastovicka	2325	1992	CZE	3038	
