Name,Rating,Year,Fed,Rank,name_FED,ISO3
G. Kasparov,2775,1989,RUS,1,Russia,RUS
An. Karpov,2750,1989,RUS,2,Russia,RUS
A. Beliavsky,2640,1989,RUS,4,Russia,RUS
V. Ivanchuk,2635,1989,RUS,6,Russia,RUS
V. Salov,2630,1989,RUS,7,Russia,RUS
S. Lputian,2610,1989,RUS,14,Russia,RUS
Tal,2610,1989,RUS,18,Russia,RUS
A. Yusupov,2610,1989,RUS,20,Russia,RUS
A. Sokolov,2605,1989,RUS,23,Russia,RUS
J. Ehlvest,2600,1989,RUS,25,Russia,RUS
B. Gelfand,2600,1989,RUS,26,Russia,RUS
R. Vaganian,2600,1989,RUS,28,Russia,RUS
M. Gurevich,2590,1989,RUS,30,Russia,RUS
V. Tukmakov,2590,1989,RUS,31,Russia,RUS
L. Psakhis,2585,1989,RUS,32,Russia,RUS
A. Chernin,2580,1989,RUS,33,Russia,RUS
S. Dolmatov,2580,1989,RUS,34,Russia,RUS
Y. Dokhoian,2575,1989,RUS,40,Russia,RUS
L. Polugaevsky,2575,1989,RUS,42,Russia,RUS
V.S. Eingorn,2570,1989,RUS,46,Russia,RUS
I. Dorfman,2565,1989,RUS,47,Russia,RUS
Z. Azmayparashvili,2560,1989,RUS,51,Russia,RUS
V. Smyslov,2560,1989,RUS,53,Russia,RUS
E. Bareev,2555,1989,RUS,55,Russia,RUS
O. Romanishin,2555,1989,RUS,58,Russia,RUS
Razuvaev,2550,1989,RUS,64,Russia,RUS
E. Vladimirov,2550,1989,RUS,65,Russia,RUS
A. Vyzmanavin,2550,1989,RUS,66,Russia,RUS
A. Khalifman,2545,1989,RUS,71,Russia,RUS
S. Smagin,2540,1989,RUS,78,Russia,RUS
L. Yudasin,2540,1989,RUS,80,Russia,RUS
R. Dautov,2535,1989,RUS,83,Russia,RUS
V.N. Gavrikov,2535,1989,RUS,84,Russia,RUS
A. Goldin,2535,1989,RUS,85,Russia,RUS
G. Kaidanov,2535,1989,RUS,88,Russia,RUS
K. Lerner,2535,1989,RUS,89,Russia,RUS
Y. Balashov,2530,1989,RUS,92,Russia,RUS
G. Timoshenko,2530,1989,RUS,99,Russia,RUS
M. Krasenkov,2525,1989,RUS,105,Russia,RUS
E. Pigusov,2525,1989,RUS,107,Russia,RUS
A. Vaiser,2525,1989,RUS,109,Russia,RUS
V. Akopian,2520,1989,RUS,110,Russia,RUS
M.G. Chiburdanidze,2520,1989,RUS,112,Russia,RUS
V. Cseshkovsky,2520,1989,RUS,113,Russia,RUS
A. Dreev,2520,1989,RUS,114,Russia,RUS
A. Kharitonov,2520,1989,RUS,115,Russia,RUS
V. Kupreichik,2520,1989,RUS,116,Russia,RUS
V.-P. Malaniuk,2520,1989,RUS,117,Russia,RUS
N. Rashkovsky,2520,1989,RUS,121,Russia,RUS
E. Ubilava,2515,1989,RUS,133,Russia,RUS
T. Georgadze,2510,1989,RUS,139,Russia,RUS
R. Kholmov,2510,1989,RUS,141,Russia,RUS
L. Oll,2510,1989,RUS,143,Russia,RUS
Vasiukov,2510,1989,RUS,147,Russia,RUS
L. Yurtaev,2510,1989,RUS,149,Russia,RUS
G.P. Kuzmin,2505,1989,RUS,160,Russia,RUS
S. Makarichev,2500,1989,RUS,174,Russia,RUS
V. Malishauskas,2500,1989,RUS,175,Russia,RUS
G. Zaitshik,2500,1989,RUS,183,Russia,RUS
E. Gufeld,2490,1989,RUS,199,Russia,RUS
V. Moskalenko,2490,1989,RUS,203,Russia,RUS
I.A. Novikov,2490,1989,RUS,206,Russia,RUS
I. Smirin,2490,1989,RUS,207,Russia,RUS
K.N. Aseev,2485,1989,RUS,211,Russia,RUS
A. Gipslis,2485,1989,RUS,215,Russia,RUS
V. Loginov,2485,1989,RUS,220,Russia,RUS
E. Rosentalis,2485,1989,RUS,223,Russia,RUS
V. Chekhov,2480,1989,RUS,228,Russia,RUS
E.P. Geller,2480,1989,RUS,230,Russia,RUS
A. Huzman,2480,1989,RUS,233,Russia,RUS
N. Ioseliani,2480,1989,RUS,234,Russia,RUS
V. Karpman,2480,1989,RUS,235,Russia,RUS
S. Savcenko,2480,1989,RUS,241,Russia,RUS
M. Taimanov,2480,1989,RUS,243,Russia,RUS
A. Yermolinsky,2480,1989,RUS,246,Russia,RUS
A. Anastasian,2475,1989,RUS,247,Russia,RUS
I. Glek,2475,1989,RUS,250,Russia,RUS
A. Kochiyev,2475,1989,RUS,254,Russia,RUS
A. Kovalev,2475,1989,RUS,255,Russia,RUS
M. Makarov,2475,1989,RUS,257,Russia,RUS
A. Mikhalchishin,2475,1989,RUS,258,Russia,RUS
A. Petrosian,2475,1989,RUS,261,Russia,RUS
Y.L. Averbakh,2470,1989,RUS,263,Russia,RUS
V. Didishko,2470,1989,RUS,266,Russia,RUS
S.I. Dvoirys,2470,1989,RUS,267,Russia,RUS
M.I. Dvorietzky,2470,1989,RUS,268,Russia,RUS
L. Dzhandzhava,2470,1989,RUS,269,Russia,RUS
G. Orlov,2470,1989,RUS,281,Russia,RUS
S. Palatnik,2470,1989,RUS,282,Russia,RUS
S. Arkhipov,2465,1989,RUS,286,Russia,RUS
O. Averkin,2465,1989,RUS,287,Russia,RUS
V. Epishin,2465,1989,RUS,292,Russia,RUS
S. Ivanov,2465,1989,RUS,295,Russia,RUS
E. Kengis,2465,1989,RUS,296,Russia,RUS
A. Kuzmin,2465,1989,RUS,299,Russia,RUS
A.N. Panchenko,2465,1989,RUS,306,Russia,RUS
A. Shneider,2465,1989,RUS,311,Russia,RUS
V.K. Bagirov,2460,1989,RUS,315,Russia,RUS
An. Bykhovsky,2460,1989,RUS,316,Russia,RUS
A. Kapengut,2460,1989,RUS,324,Russia,RUS
S. Nadyrhanov,2460,1989,RUS,329,Russia,RUS
M.N. Sher,2460,1989,RUS,339,Russia,RUS
Sturua,2460,1989,RUS,340,Russia,RUS
G.A. Timoshchenko,2460,1989,RUS,341,Russia,RUS
