Name,Rating,Year,Fed,Rank,name_FED,ISO3
Tokaji Nagi,2250,1983,HUN,2493,Hungary,HUN
Gy. Emodi,2245,1983,HUN,2527,Hungary,HUN
S. Farago,2245,1983,HUN,2529,Hungary,HUN
P. Gracs,2245,1983,HUN,2537,Hungary,HUN
J. Palkovi,2245,1983,HUN,2567,Hungary,HUN
G. Pirisi,2245,1983,HUN,2569,Hungary,HUN
I. Waldmann,2245,1983,HUN,2591,Hungary,HUN
M. Krajcsovics,2240,1983,HUN,2655,Hungary,HUN
Kapu,2235,1983,HUN,2736,Hungary,HUN
Zs. Veroci-Petronic,2235,1983,HUN,2780,Hungary,HUN
A. Bernei,2230,1983,HUN,2798,Hungary,HUN
Z. Borloy,2230,1983,HUN,2802,Hungary,HUN
Jozsa,2230,1983,HUN,2840,Hungary,HUN
I. Mufics,2230,1983,HUN,2871,Hungary,HUN
J. Ruppaner,2230,1983,HUN,2887,Hungary,HUN
G. Bacso,2220,1983,HUN,3011,Hungary,HUN
Gy. Biro,2220,1983,HUN,3015,Hungary,HUN
S. Horvath,2220,1983,HUN,3038,Hungary,HUN
L.D. Kovacs,2220,1983,HUN,3052,Hungary,HUN
S. Bartha,2215,1983,HUN,3108,Hungary,HUN
Peter Bauer,2215,1983,HUN,3109,Hungary,HUN
Gy. Ondi,2215,1983,HUN,3166,Hungary,HUN
Szirmai,2215,1983,HUN,3182,Hungary,HUN
A. Cseh,2210,1983,HUN,3212,Hungary,HUN
J. Adok,2205,1983,HUN,3283,Hungary,HUN
I. Borsi,2205,1983,HUN,3296,Hungary,HUN
J. Brandics,2205,1983,HUN,3297,Hungary,HUN
Edocs,2205,1983,HUN,3318,Hungary,HUN
G. Hetenyi,2205,1983,HUN,3352,Hungary,HUN
Gy. Honfi,2205,1983,HUN,3354,Hungary,HUN
Laszlo Kiss,2205,1983,HUN,3371,Hungary,HUN
Luque,2205,1983,HUN,3386,Hungary,HUN
S. Poor,2205,1983,HUN,3423,Hungary,HUN
L. Kosa,2200,1983,HUN,3502,Hungary,HUN
G. Laczo,2200,1983,HUN,3503,Hungary,HUN
E. Lenart,2200,1983,HUN,3505,Hungary,HUN
J. Nagy,2200,1983,HUN,3510,Hungary,HUN
E. Salanki,2200,1983,HUN,3515,Hungary,HUN
J. Toth,2200,1983,HUN,3527,Hungary,HUN
M. Ivanka-Budinsky,2165,1983,HUN,3546,Hungary,HUN
Porubszky-Angyalosin,2120,1983,HUN,3578,Hungary,HUN
M. Grosch,2105,1983,HUN,3594,Hungary,HUN
T. Csonkics,2095,1983,HUN,3607,Hungary,HUN
R. Kas,2090,1983,HUN,3613,Hungary,HUN
M. Kovacs-Pinter,2090,1983,HUN,3614,Hungary,HUN
Karakas,2060,1983,HUN,3647,Hungary,HUN
G. Mathe,2030,1983,HUN,3698,Hungary,HUN
L. Szaday,2020,1983,HUN,3720,Hungary,HUN
Buzsor,2015,1983,HUN,3722,Hungary,HUN
Il. Kurucsai,2015,1983,HUN,3726,Hungary,HUN
Karolyne Honfi,2005,1983,HUN,3744,Hungary,HUN
Is. Kurucsai,2000,1983,HUN,3755,Hungary,HUN
Gy. Krizsan-Bilek,1965,1983,HUN,3819,Hungary,HUN
B. Sinka,1955,1983,HUN,3839,Hungary,HUN
Zs. Barta,1950,1983,HUN,3846,Hungary,HUN
Kereszturi,1950,1983,HUN,3852,Hungary,HUN
M. Nemeth,1950,1983,HUN,3857,Hungary,HUN
I. Zsogony,1925,1983,HUN,3906,Hungary,HUN
E. Finta,1920,1983,HUN,3908,Hungary,HUN
E. Mekis,1900,1983,HUN,3999,Hungary,HUN
P. Csatlos,1870,1983,HUN,4074,Hungary,HUN
E. Csom,1840,1983,HUN,4119,Hungary,HUN
M. Kurucsai,1840,1983,HUN,4122,Hungary,HUN
H. Nagy,1825,1983,HUN,4153,Hungary,HUN
I. Deak,1815,1983,HUN,4158,Hungary,HUN
E. Gencs,1805,1983,HUN,4175,Hungary,HUN
J. Timman,2605,1983,NED,11,Netherlands,NLD
G. Sosonko,2585,1983,NED,18,Netherlands,NLD
J. Van der Wiel,2530,1983,NED,47,Netherlands,NLD
Ree,2500,1983,NED,86,Netherlands,NLD
P. Van der Sterren,2460,1983,NED,189,Netherlands,NLD
P. Scheeren,2445,1983,NED,253,Netherlands,NLD
G. Ligterink,2440,1983,NED,271,Netherlands,NLD
C. Van Wijgerden,2440,1983,NED,281,Netherlands,NLD
J. Donner,2420,1983,NED,376,Netherlands,NLD
H. Bouwmeester,2410,1983,NED,441,Netherlands,NLD
F. Kuijpers,2405,1983,NED,481,Netherlands,NLD
B. Enklaar,2395,1983,NED,540,Netherlands,NLD
K. Langeweg,2395,1983,NED,551,Netherlands,NLD
R. Kuijf,2385,1983,NED,632,Netherlands,NLD
H. Bohm,2380,1983,NED,671,Netherlands,NLD
De Wit J.S.,2370,1983,NED,760,Netherlands,NLD
L. Pliester,2370,1983,NED,779,Netherlands,NLD
F. Van der Vliet,2370,1983,NED,790,Netherlands,NLD
R. Hartoch,2360,1983,NED,863,Netherlands,NLD
P.A. Boersma,2355,1983,NED,891,Netherlands,NLD
F.W.M. Borm,2355,1983,NED,892,Netherlands,NLD
Happel,2355,1983,NED,902,Netherlands,NLD
G. Den Broeder,2345,1983,NED,1003,Netherlands,NLD
H. Kuijf,2345,1983,NED,1020,Netherlands,NLD
J. Van Baarle,2345,1983,NED,1047,Netherlands,NLD
D.D. Van Geet,2335,1983,NED,1143,Netherlands,NLD
Faase,2325,1983,NED,1229,Netherlands,NLD
Van Reek,2325,1983,NED,1271,Netherlands,NLD
Van Scheltinga,2325,1983,NED,1272,Netherlands,NLD
J. Vogel,2325,1983,NED,1273,Netherlands,NLD
J.A.J. Van Mil,2315,1983,NED,1392,Netherlands,NLD
G. Welling,2315,1983,NED,1394,Netherlands,NLD
C. Baljon,2310,1983,NED,1400,Netherlands,NLD
H. Grooten,2310,1983,NED,1416,Netherlands,NLD
J. Marcus,2310,1983,NED,1438,Netherlands,NLD
A. Van Dop,2310,1983,NED,1461,Netherlands,NLD
Hofland,2305,1983,NED,1491,Netherlands,NLD
R. Witt,2295,1983,NED,1682,Netherlands,NLD
T. De Jong,2285,1983,NED,1785,Netherlands,NLD
P. Gelpke,2285,1983,NED,1792,Netherlands,NLD
H. Janssen,2285,1983,NED,1808,Netherlands,NLD
F. Nijboer,2285,1983,NED,1823,Netherlands,NLD
G.J. Timmerman,2285,1983,NED,1846,Netherlands,NLD
H. Cardon,2280,1983,NED,1870,Netherlands,NLD
G.J. Ballon,2275,1983,NED,1932,Netherlands,NLD
G.-J. De Boer,2275,1983,NED,1946,Netherlands,NLD
A De Savornin Lohman,2275,1983,NED,1947,Netherlands,NLD
R. Douven,2275,1983,NED,1950,Netherlands,NLD
Van Dijk,2275,1983,NED,2010,Netherlands,NLD
R. Dieks,2270,1983,NED,2031,Netherlands,NLD
Kerkhoff,2270,1983,NED,2050,Netherlands,NLD
C. Stehouwer,2270,1983,NED,2092,Netherlands,NLD
J. De Lange,2265,1983,NED,2118,Netherlands,NLD
F. Goldstern,2260,1983,NED,2219,Netherlands,NLD
Jo. Piket,2260,1983,NED,2265,Netherlands,NLD
F.A. Cuijpers,2255,1983,NED,2320,Netherlands,NLD
B. Carlier,2250,1983,NED,2412,Netherlands,NLD
De Roode,2250,1983,NED,2421,Netherlands,NLD
J. Van den Berg,2250,1983,NED,2495,Netherlands,NLD
Van der Linde,2250,1983,NED,2496,Netherlands,NLD
H. Vlam,2250,1983,NED,2499,Netherlands,NLD
L. Stein,2245,1983,NED,2579,Netherlands,NLD
Westerveld,2245,1983,NED,2594,Netherlands,NLD
D. Dieks,2240,1983,NED,2626,Netherlands,NLD
Hoogendoorn,2240,1983,NED,2645,Netherlands,NLD
P. Van der Weide,2240,1983,NED,2698,Netherlands,NLD
M.A. Wind,2220,1983,NED,3103,Netherlands,NLD
Straat,2215,1983,NED,3179,Netherlands,NLD
Vosselman,2215,1983,NED,3190,Netherlands,NLD
A. Blees,2210,1983,NED,3205,Netherlands,NLD
G. Van Manen,2205,1983,NED,3457,Netherlands,NLD
A. Van der Mije,2145,1983,NED,3557,Netherlands,NLD
E. Belle,2065,1983,NED,3643,Netherlands,NLD
C. Bruinenberg,2045,1983,NED,3667,Netherlands,NLD
C. Vreeken,2040,1983,NED,3682,Netherlands,NLD
Van der Giessen,1990,1983,NED,3770,Netherlands,NLD
Stada,1970,1983,NED,3808,Netherlands,NLD
J. Mulder,1950,1983,NED,3856,Netherlands,NLD
F. Heemskerk,1940,1983,NED,3865,Netherlands,NLD
C. Pluymert,1940,1983,NED,3872,Netherlands,NLD
Vogel-De Graaf,1925,1983,NED,3904,Netherlands,NLD
M. Van Elst,1905,1983,NED,3992,Netherlands,NLD
Van Gent,1900,1983,NED,4006,Netherlands,NLD
H. De Greef,1890,1983,NED,4029,Netherlands,NLD
P. Cameron,1885,1983,NED,4039,Netherlands,NLD
Y. Nagel,1885,1983,NED,4047,Netherlands,NLD
A. Cameron,1875,1983,NED,4063,Netherlands,NLD
Scholl,1860,1983,NED,4098,Netherlands,NLD
Theunissen,1830,1983,NED,4149,Netherlands,NLD
Spook,1810,1983,NED,4168,Netherlands,NLD
V. Kortchnoi,2600,1983,SUI,12,Switzerland,CHE
W. Hug,2440,1983,SUI,265,Switzerland,CHE
Partos,2425,1983,SUI,361,Switzerland,CHE
H. Wirthensohn,2425,1983,SUI,364,Switzerland,CHE
F. Gobet,2410,1983,SUI,448,Switzerland,CHE
E. Bhend,2370,1983,SUI,755,Switzerland,CHE
M. Schauwecker,2370,1983,SUI,782,Switzerland,CHE
H. Karl,2350,1983,SUI,957,Switzerland,CHE
Ph. Ammann,2345,1983,SUI,986,Switzerland,CHE
B. Zueger,2340,1983,SUI,1093,Switzerland,CHE
G. Franzoni,2335,1983,SUI,1106,Switzerland,CHE
M. Wittwer,2335,1983,SUI,1146,Switzerland,CHE
J. Herzog,2325,1983,SUI,1242,Switzerland,CHE
Hohler,2320,1983,SUI,1300,Switzerland,CHE
D. Leuba,2315,1983,SUI,1368,Switzerland,CHE
Schaufelberger,2315,1983,SUI,1385,Switzerland,CHE
W. Bichsel,2305,1983,SUI,1468,Switzerland,CHE
P. Hammer,2305,1983,SUI,1489,Switzerland,CHE
R. Roth,2305,1983,SUI,1518,Switzerland,CHE
Vucenovic,2305,1983,SUI,1531,Switzerland,CHE
M. Hofmann,2300,1983,SUI,1563,Switzerland,CHE
Huss,2300,1983,SUI,1565,Switzerland,CHE
Farron,2290,1983,SUI,1709,Switzerland,CHE
M. Trepp,2270,1983,SUI,2096,Switzerland,CHE
E. Gereben,2260,1983,SUI,2216,Switzerland,CHE
M. Ruefenacht,2260,1983,SUI,2273,Switzerland,CHE
Erismann,2250,1983,SUI,2427,Switzerland,CHE
P. Ammann,2225,1983,SUI,2907,Switzerland,CHE
Halg,2220,1983,SUI,3035,Switzerland,CHE
Krahenbuhl,2220,1983,SUI,3053,Switzerland,CHE
Gfeller,2215,1983,SUI,3132,Switzerland,CHE
J. Rosenthal,2215,1983,SUI,3174,Switzerland,CHE
M. Keller,2085,1983,SUI,3621,Switzerland,CHE
Veprek,1955,1983,SUI,3841,Switzerland,CHE
Burgin,1920,1983,SUI,3907,Switzerland,CHE
Leu,1905,1983,SUI,3968,Switzerland,CHE
M. Steiner,1905,1983,SUI,3986,Switzerland,CHE
C. Baumann,1870,1983,SUI,4073,Switzerland,CHE
Eigenmann,1860,1983,SUI,4094,Switzerland,CHE
Schladetzky,1855,1983,SUI,4104,Switzerland,CHE
Nopfer,1825,1983,SUI,4154,Switzerland,CHE
J. Kuhnle,1820,1983,SUI,4157,Switzerland,CHE
Kung,1800,1983,SUI,4184,Switzerland,CHE
Y. Seirawan,2600,1983,USA,13,United States,USA
L.O. Alburt,2560,1983,USA,27,United States,USA
L. Kavalek,2560,1983,USA,30,United States,USA
W.S. Browne,2540,1983,USA,38,United States,USA
Tarjan,2535,1983,USA,43,United States,USA
R. Henley,2525,1983,USA,48,United States,USA
L. Christiansen,2520,1983,USA,50,United States,USA
R. Byrne,2515,1983,USA,52,United States,USA
L.M. Evans,2515,1983,USA,54,United States,USA
W. Lombardy,2515,1983,USA,58,United States,USA
S. Kudrin,2505,1983,USA,74,United States,USA
K. Rogoff,2505,1983,USA,77,United States,USA
A. Lein,2490,1983,USA,106,United States,USA
S. Reshevsky,2490,1983,USA,111,United States,USA
L. Kaplan,2480,1983,USA,126,United States,USA
J.A. Peters,2480,1983,USA,131,United States,USA
L. Shamkovich,2480,1983,USA,133,United States,USA
Joel Benjamin,2475,1983,USA,138,United States,USA
N. De Firmian,2475,1983,USA,140,United States,USA
B. Zuckerman,2475,1983,USA,152,United States,USA
P. Benko,2470,1983,USA,153,United States,USA
D. Gurevich,2470,1983,USA,156,United States,USA
R. Dzindzichashvili,2460,1983,USA,175,United States,USA
E. Mednis,2460,1983,USA,185,United States,USA
P. Biyiasas,2455,1983,USA,193,United States,USA
Soltis,2455,1983,USA,209,United States,USA
N. Weinstein,2455,1983,USA,212,United States,USA
M. Dlugy,2450,1983,USA,217,United States,USA
Vukcevich,2450,1983,USA,234,United States,USA
K. Commons,2445,1983,USA,240,United States,USA
L. Kaufman,2445,1983,USA,246,United States,USA
J.D. Tisdall,2440,1983,USA,280,United States,USA
M. Wilder,2440,1983,USA,284,United States,USA
K. Regan,2435,1983,USA,303,United States,USA
A. Bisguier,2430,1983,USA,310,United States,USA
J.P. Fedorowicz,2430,1983,USA,315,United States,USA
M.A. Rohde,2430,1983,USA,335,United States,USA
J.M. Bradford,2420,1983,USA,369,United States,USA
J. Grefe,2420,1983,USA,380,United States,USA
Matera,2420,1983,USA,386,United States,USA
V. Mccambridge,2420,1983,USA,387,United States,USA
J. Watson,2420,1983,USA,400,United States,USA
A.F. Saidy,2415,1983,USA,431,United States,USA
T. Taylor,2415,1983,USA,434,United States,USA
M. Valvo,2415,1983,USA,436,United States,USA
C. Blocker,2410,1983,USA,439,United States,USA
M. Diesen,2410,1983,USA,445,United States,USA
E. Meyer,2410,1983,USA,460,United States,USA
D. Strauss,2410,1983,USA,466,United States,USA
L. Bass,2405,1983,USA,469,United States,USA
J.W. Donaldson,2405,1983,USA,472,United States,USA
W. Martz,2405,1983,USA,485,United States,USA
Delaune,2395,1983,USA,539,United States,USA
D. Root,2395,1983,USA,561,United States,USA
R. Rowley,2395,1983,USA,562,United States,USA
V.F. Zaltsman,2395,1983,USA,570,United States,USA
M. Ginsburg,2390,1983,USA,582,United States,USA
M. Zlotnikov,2385,1983,USA,664,United States,USA
Remlinger,2380,1983,USA,699,United States,USA
S. Jones,2375,1983,USA,722,United States,USA
S. Odendahl,2375,1983,USA,730,United States,USA
B. Rind,2375,1983,USA,738,United States,USA
J. Sherwin,2375,1983,USA,745,United States,USA
E.C. Winslow,2375,1983,USA,751,United States,USA
M. Goldberg,2370,1983,USA,764,United States,USA
W.D. Morris,2365,1983,USA,816,United States,USA
B. Baczynskyj,2360,1983,USA,843,United States,USA
R. Blumenfeld,2360,1983,USA,848,United States,USA
K. Burger,2360,1983,USA,852,United States,USA
Hoggatt,2360,1983,USA,865,United States,USA
D. Mcclintock,2360,1983,USA,868,United States,USA
W. Shipman,2360,1983,USA,883,United States,USA
J. Silman,2360,1983,USA,884,United States,USA
J. Meyer,2350,1983,USA,969,United States,USA
I. Dahlberg,2345,1983,USA,1002,United States,USA
Kopec,2345,1983,USA,1018,United States,USA
J.H. Loftsson,2345,1983,USA,1022,United States,USA
A. Hoffmann,2340,1983,USA,1066,United States,USA
D.E. Shapiro,2335,1983,USA,1137,United States,USA
J. Bonin,2330,1983,USA,1152,United States,USA
Goichberg,2330,1983,USA,1174,United States,USA
R. Gruchacz,2330,1983,USA,1177,United States,USA
J. Rizzitano,2330,1983,USA,1198,United States,USA
M.A. Brooks,2325,1983,USA,1220,United States,USA
J. Whitehead,2325,1983,USA,1276,United States,USA
E.W. Formanek,2320,1983,USA,1293,United States,USA
P. Whitehead,2320,1983,USA,1342,United States,USA
L.D. Evans,2315,1983,USA,1355,United States,USA
Sa. Joshi,2315,1983,USA,1362,United States,USA
J.N. Jacobs,2310,1983,USA,1422,United States,USA
J. Kastner,2310,1983,USA,1424,United States,USA
D. London,2310,1983,USA,1434,United States,USA
T. Renna,2310,1983,USA,1447,United States,USA
J. Schroer,2310,1983,USA,1449,United States,USA
M. Shahade,2310,1983,USA,1452,United States,USA
R. Sulman,2310,1983,USA,1457,United States,USA
Ch. Weldon,2310,1983,USA,1462,United States,USA
A. Denker,2305,1983,USA,1478,United States,USA
J.A. Thinnsen,2305,1983,USA,1526,United States,USA
Sh.D. Getz,2300,1983,USA,1553,United States,USA
Gilden,2300,1983,USA,1554,United States,USA
M. Ritter,2300,1983,USA,1594,United States,USA
R. Salgado,2300,1983,USA,1596,United States,USA
Weinberger,2300,1983,USA,1607,United States,USA
P. Brandts,2295,1983,USA,1619,United States,USA
K. Burnett,2295,1983,USA,1622,United States,USA
A. Feuerstein,2295,1983,USA,1628,United States,USA
Middleton,2295,1983,USA,1653,United States,USA
Ch. Van Buskirk,2295,1983,USA,1679,United States,USA
J. Barth,2290,1983,USA,1691,United States,USA
K. Larsen,2290,1983,USA,1731,United States,USA
E. Tangborn,2290,1983,USA,1754,United States,USA
D. Waterman,2290,1983,USA,1761,United States,USA
P. Youngworth,2290,1983,USA,1765,United States,USA
