Name,Rating,Year,Fed,Rank,name_FED,ISO3
B. Jansson,2380,1977,SWE,543,Sweden,SWE
Ch. Niklasson,2380,1977,SWE,549,Sweden,SWE
E. Lundin,2375,1977,SWE,573,Sweden,SWE
Roervall,2375,1977,SWE,581,Sweden,SWE
L.-A. Schneider,2375,1977,SWE,583,Sweden,SWE
M. Wahlbohm,2375,1977,SWE,589,Sweden,SWE
L. Karlsson,2370,1977,SWE,598,Sweden,SWE
Kinnmark,2365,1977,SWE,628,Sweden,SWE
H. Schussler,2360,1977,SWE,667,Sweden,SWE
P. Hesselborn,2355,1977,SWE,689,Sweden,SWE
J. Ivarsson,2355,1977,SWE,690,Sweden,SWE
R. Ekstrom,2350,1977,SWE,717,Sweden,SWE
T. Wedberg,2350,1977,SWE,741,Sweden,SWE
D. Hansson,2345,1977,SWE,752,Sweden,SWE
B. Bengtsson,2340,1977,SWE,778,Sweden,SWE
H. Ek,2335,1977,SWE,833,Sweden,SWE
Thornblom,2325,1977,SWE,915,Sweden,SWE
U. Svanquist,2320,1977,SWE,948,Sweden,SWE
H. Akvist,2315,1977,SWE,952,Sweden,SWE
L. Lijedahl,2315,1977,SWE,968,Sweden,SWE
Nordstrom,2310,1977,SWE,1008,Sweden,SWE
Krantz,2300,1977,SWE,1060,Sweden,SWE
P.I. Helmertz,2295,1977,SWE,1095,Sweden,SWE
R. Lekander,2290,1977,SWE,1121,Sweden,SWE
Ekenberg,2270,1977,SWE,1225,Sweden,SWE
Fredriksson,2270,1977,SWE,1227,Sweden,SWE
A. Fridh,2270,1977,SWE,1228,Sweden,SWE
A. Villeneuve,2270,1977,SWE,1256,Sweden,SWE
G. Svensson,2260,1977,SWE,1309,Sweden,SWE
G. Andersson,2250,1977,SWE,1336,Sweden,SWE
Bergstroen,2250,1977,SWE,1341,Sweden,SWE
P. Karlsson,2250,1977,SWE,1359,Sweden,SWE
Ljungquist,2250,1977,SWE,1362,Sweden,SWE
G. Dahlin,2230,1977,SWE,1466,Sweden,SWE
Ljungdahl,2215,1977,SWE,1556,Sweden,SWE
Friberg,2205,1977,SWE,1599,Sweden,SWE
B. Borisova,2150,1977,SWE,1646,Sweden,SWE
J. Dahlin,2125,1977,SWE,1664,Sweden,SWE
I. Svensson,2015,1977,SWE,1755,Sweden,SWE
H. Van Parreren,1990,1977,SWE,1785,Sweden,SWE
S. Bengtsson,1970,1977,SWE,1803,Sweden,SWE
Haraldsson,1950,1977,SWE,1824,Sweden,SWE
Bohmgren,1900,1977,SWE,1861,Sweden,SWE
Svantesson,1860,1977,SWE,1883,Sweden,SWE
S. Olson,1850,1977,SWE,1888,Sweden,SWE
F. Olafsson,2560,1977,ISL,29,Iceland,ISL
G. Sigurjonsson,2520,1977,ISL,72,Iceland,ISL
I. Asmundsson,2405,1977,ISL,392,Iceland,ISL
I.R. Johannsson,2405,1977,ISL,400,Iceland,ISL
O. Magnusson,2400,1977,ISL,436,Iceland,ISL
J. Kristinsson,2385,1977,ISL,519,Iceland,ISL
H. Olafsson,2385,1977,ISL,523,Iceland,ISL
M. Solmundarsson,2380,1977,ISL,558,Iceland,ISL
B. Benedictsson,2375,1977,ISL,565,Iceland,ISL
H. Angantysson,2350,1977,ISL,708,Iceland,ISL
M. Petursson,2345,1977,ISL,770,Iceland,ISL
Bj. Sigurjonsson,2345,1977,ISL,773,Iceland,ISL
Josteinsson,2335,1977,ISL,837,Iceland,ISL
B. Thornsteinsson,2325,1977,ISL,916,Iceland,ISL
Thorvaldsson,2325,1977,ISL,917,Iceland,ISL
J. Thornsteinsson,2320,1977,ISL,949,Iceland,ISL
Torfason,2320,1977,ISL,950,Iceland,ISL
J. Thor,2315,1977,ISL,977,Iceland,ISL
J. Jonsson,2310,1977,ISL,997,Iceland,ISL
Thorbergsson,2310,1977,ISL,1017,Iceland,ISL
S. Briem,2300,1977,ISL,1039,Iceland,ISL
G. Magnusson,2300,1977,ISL,1065,Iceland,ISL
Viglundsson,2300,1977,ISL,1083,Iceland,ISL
J. Fridjonsson,2295,1977,ISL,1091,Iceland,ISL
B. Kristjansson,2295,1977,ISL,1098,Iceland,ISL
G. Gunnarsson,2290,1977,ISL,1118,Iceland,ISL
Br. Halldorsson,2260,1977,ISL,1291,Iceland,ISL
E. Gudmundsson,2240,1977,ISL,1413,Iceland,ISL
O. Jonsson,2235,1977,ISL,1447,Iceland,ISL
Bj. Halldorsson,2230,1977,ISL,1475,Iceland,ISL
S. Bjarnason,2225,1977,ISL,1498,Iceland,ISL
A.T. Arnason,2205,1977,ISL,1586,Iceland,ISL
J. Erlingsson,2205,1977,ISL,1596,Iceland,ISL
T. Olafsson,2205,1977,ISL,1606,Iceland,ISL
J. Sigurjonsson,2205,1977,ISL,1612,Iceland,ISL
A. Miles,2555,1977,ENG,33,United Kingdom,GBR
R. Keene,2510,1977,ENG,79,United Kingdom,GBR
M.F. Stean,2485,1977,ENG,120,United Kingdom,GBR
W. Hartston,2475,1977,ENG,132,United Kingdom,GBR
S. Webb,2430,1977,ENG,289,United Kingdom,GBR
G. Lambert,2420,1977,ENG,320,United Kingdom,GBR
Mestelj.,2420,1977,ENG,323,United Kingdom,GBR
Penrose,2415,1977,ENG,353,United Kingdom,GBR
Ji. Nun,2410,1977,ENG,376,United Kingdom,GBR
R. Bellin,2400,1977,ENG,415,United Kingdom,GBR
A.P. Law,2400,1977,ENG,435,United Kingdom,GBR
J. Horner,2395,1977,ENG,451,United Kingdom,GBR
J. Speelman,2395,1977,ENG,468,United Kingdom,GBR
A.J. Whiteley,2395,1977,ENG,473,United Kingdom,GBR
M.J. Basman,2390,1977,ENG,475,United Kingdom,GBR
P. Markland,2390,1977,ENG,493,United Kingdom,GBR
Hindle,2375,1977,ENG,571,United Kingdom,GBR
J.C. Pigott,2370,1977,ENG,607,United Kingdom,GBR
M. Haygarth,2365,1977,ENG,625,United Kingdom,GBR
R. Eales,2360,1977,ENG,647,United Kingdom,GBR
M. Marlow,2360,1977,ENG,658,United Kingdom,GBR
Knox,2350,1977,ENG,723,United Kingdom,GBR
J. Littlewood,2350,1977,ENG,726,United Kingdom,GBR
R.G. Wade,2350,1977,ENG,740,United Kingdom,GBR
P. Clarke,2340,1977,ENG,781,United Kingdom,GBR
B. Eley,2340,1977,ENG,788,United Kingdom,GBR
D. Goodman,2340,1977,ENG,794,United Kingdom,GBR
P. Littlewood,2335,1977,ENG,840,United Kingdom,GBR
R. Webb,2330,1977,ENG,886,United Kingdom,GBR
Sugden,2325,1977,ENG,912,United Kingdom,GBR
Holloway,2320,1977,ENG,931,United Kingdom,GBR
P. Lee,2320,1977,ENG,934,United Kingdom,GBR
J. Nicholson,2320,1977,ENG,937,United Kingdom,GBR
Povah,2320,1977,ENG,942,United Kingdom,GBR
G.H. Bennett,2315,1977,ENG,954,United Kingdom,GBR
D. Friedgood,2310,1977,ENG,987,United Kingdom,GBR
Neat,2310,1977,ENG,1007,United Kingdom,GBR
K. Wicker,2310,1977,ENG,1020,United Kingdom,GBR
Perkins,2305,1977,ENG,1030,United Kingdom,GBR
Corden,2300,1977,ENG,1044,United Kingdom,GBR
C. Crouch,2300,1977,ENG,1047,United Kingdom,GBR
De Veauce,2300,1977,ENG,1050,United Kingdom,GBR
M.J. Franklin,2300,1977,ENG,1053,United Kingdom,GBR
B. Cafferty,2290,1977,ENG,1110,United Kingdom,GBR
P. Griffiths,2280,1977,ENG,1171,United Kingdom,GBR
Saverymuttu,2280,1977,ENG,1184,United Kingdom,GBR
J. Kinlay,2275,1977,ENG,1196,United Kingdom,GBR
Macpherson,2275,1977,ENG,1202,United Kingdom,GBR
A.E. Hanreck,2270,1977,ENG,1232,United Kingdom,GBR
D.E. Rumens,2270,1977,ENG,1249,United Kingdom,GBR
J. Carleton,2260,1977,ENG,1287,United Kingdom,GBR
Hartston (F),2240,1977,ENG,1414,United Kingdom,GBR
J.B. Adams,2235,1977,ENG,1431,United Kingdom,GBR
Hempton,2235,1977,ENG,1444,United Kingdom,GBR
S. Ball,2230,1977,ENG,1461,United Kingdom,GBR
D.G. Ellison,2230,1977,ENG,1469,United Kingdom,GBR
G.H. James,2230,1977,ENG,1478,United Kingdom,GBR
Sh. Jackson,2075,1977,ENG,1705,United Kingdom,GBR
P.A. Sunnucks,2065,1977,ENG,1713,United Kingdom,GBR
E. Pritchard,2060,1977,ENG,1718,United Kingdom,GBR
J. Wright,2055,1977,ENG,1722,United Kingdom,GBR
Caldwell,2040,1977,ENG,1730,United Kingdom,GBR
R.M. Bruce,2005,1977,ENG,1762,United Kingdom,GBR
A.E. Clarke,1980,1977,ENG,1793,United Kingdom,GBR
O. Chataway,1935,1977,ENG,1842,United Kingdom,GBR
Povall,1930,1977,ENG,1848,United Kingdom,GBR
Seymour,1895,1977,ENG,1865,United Kingdom,GBR
W. Pritchard,1885,1977,ENG,1870,United Kingdom,GBR
Galtsmith-Clarke,1800,1977,ENG,1907,United Kingdom,GBR
S. Hutchinson,1800,1977,ENG,1908,United Kingdom,GBR
Quinteros,2555,1977,ARG,34,Argentina,ARG
O. Panno,2550,1977,ARG,38,Argentina,ARG
Najdorf,2525,1977,ARG,64,Argentina,ARG
R. Sanguinetti,2505,1977,ARG,86,Argentina,ARG
Schweber,2445,1977,ARG,213,Argentina,ARG
Rai. Garcia,2435,1977,ARG,246,Argentina,ARG
H. Pilnik,2435,1977,ARG,260,Argentina,ARG
J. Szmetan,2435,1977,ARG,270,Argentina,ARG
E. Eliskases,2430,1977,ARG,275,Argentina,ARG
J. Rubinetti,2420,1977,ARG,327,Argentina,ARG
R. Grinberg,2415,1977,ARG,340,Argentina,ARG
Seidler,2415,1977,ARG,356,Argentina,ARG
M. Bernat,2410,1977,ARG,359,Argentina,ARG
J. Hase,2410,1977,ARG,367,Argentina,ARG
H. Rossetto,2410,1977,ARG,382,Argentina,ARG
R. Debarnot,2405,1977,ARG,395,Argentina,ARG
O. Cuasnicu,2400,1977,ARG,419,Argentina,ARG
J. Emma,2390,1977,ARG,483,Argentina,ARG
Brond,2385,1977,ARG,508,Argentina,ARG
L. Bronstein,2385,1977,ARG,509,Argentina,ARG
C. Garcia Palermo,2380,1977,ARG,537,Argentina,ARG
Palermo,2380,1977,ARG,550,Argentina,ARG
H. De la Vega,2375,1977,ARG,567,Argentina,ARG
Poch,2375,1977,ARG,577,Argentina,ARG
Linck,2370,1977,ARG,601,Argentina,ARG
A. Foguelman,2355,1977,ARG,686,Argentina,ARG
H. Garcia,2350,1977,ARG,719,Argentina,ARG
C.E. Juarez,2345,1977,ARG,755,Argentina,ARG
Pelikan,2340,1977,ARG,813,Argentina,ARG
A. Aparicio,2320,1977,ARG,921,Argentina,ARG
S. Giardelli,2315,1977,ARG,959,Argentina,ARG
C. Amado,2310,1977,ARG,980,Argentina,ARG
C.A. Martinez,2310,1977,ARG,1006,Argentina,ARG
Yedlin,2305,1977,ARG,1033,Argentina,ARG
