Name,Rating,Year,Fed,Rank,name_FED,ISO3
D. Keller,2420,1988,SUI,510,Switzerland,CHE
Huss,2390,1988,SUI,806,Switzerland,CHE
Partos,2385,1988,SUI,880,Switzerland,CHE
M. Trepp,2385,1988,SUI,891,Switzerland,CHE
M. Schauwecker,2380,1988,SUI,946,Switzerland,CHE
C. Landerbegue,2375,1988,SUI,989,Switzerland,CHE
Pa. Horn,2370,1988,SUI,1051,Switzerland,CHE
T. Lematschko,2370,1988,SUI,1059,Switzerland,CHE
R. Gerber,2355,1988,SUI,1241,Switzerland,CHE
F. Gobet,2350,1988,SUI,1312,Switzerland,CHE
H. Kaenel,2350,1988,SUI,1320,Switzerland,CHE
E. Bhend,2345,1988,SUI,1375,Switzerland,CHE
J.L. Costa,2345,1988,SUI,1386,Switzerland,CHE
M. Klauser,2345,1988,SUI,1406,Switzerland,CHE
Glauser,2330,1988,SUI,1657,Switzerland,CHE
E. Preissmann,2330,1988,SUI,1700,Switzerland,CHE
Kanel,2320,1988,SUI,1909,Switzerland,CHE
W. Bichsel,2315,1988,SUI,1997,Switzerland,CHE
Hohler,2315,1988,SUI,2029,Switzerland,CHE
M. Ruefenacht,2315,1988,SUI,2072,Switzerland,CHE
J. Gast,2310,1988,SUI,2142,Switzerland,CHE
H. Karl,2310,1988,SUI,2162,Switzerland,CHE
G. Gottardi,2305,1988,SUI,2310,Switzerland,CHE
R. Roth,2305,1988,SUI,2373,Switzerland,CHE
D. Summermatter,2305,1988,SUI,2382,Switzerland,CHE
J. Ditzler,2300,1988,SUI,2435,Switzerland,CHE
J. Adler,2290,1988,SUI,2676,Switzerland,CHE
E. Arikok,2290,1988,SUI,2677,Switzerland,CHE
B. Kamber,2290,1988,SUI,2727,Switzerland,CHE
P. Hammer,2285,1988,SUI,2865,Switzerland,CHE
D. Leuba,2285,1988,SUI,2898,Switzerland,CHE
Ph. Ammann,2280,1988,SUI,2978,Switzerland,CHE
M. Ballmann,2280,1988,SUI,2983,Switzerland,CHE
A. Domont,2270,1988,SUI,3300,Switzerland,CHE
R. Castagna,2265,1988,SUI,3444,Switzerland,CHE
P. Iten,2265,1988,SUI,3475,Switzerland,CHE
G. Kraehenbuehl,2265,1988,SUI,3487,Switzerland,CHE
M. Wittwer,2265,1988,SUI,3568,Switzerland,CHE
Ch. Flueckiger,2260,1988,SUI,3603,Switzerland,CHE
R. Iten,2260,1988,SUI,3624,Switzerland,CHE
G. Kradolfer,2255,1988,SUI,3796,Switzerland,CHE
R. Ott,2255,1988,SUI,3826,Switzerland,CHE
U. Rueetschi,2255,1988,SUI,3849,Switzerland,CHE
M. Schenker,2255,1988,SUI,3853,Switzerland,CHE
H. Fioramonti,2250,1988,SUI,3928,Switzerland,CHE
U. Gast,2250,1988,SUI,3934,Switzerland,CHE
C. Boschetti,2245,1988,SUI,4061,Switzerland,CHE
S. Branca,2245,1988,SUI,4062,Switzerland,CHE
E. Gereben,2245,1988,SUI,4086,Switzerland,CHE
B. Schwaegli,2245,1988,SUI,4170,Switzerland,CHE
B. Spycher,2245,1988,SUI,4179,Switzerland,CHE
V. Vulevic,2245,1988,SUI,4197,Switzerland,CHE
P. Christen,2240,1988,SUI,4223,Switzerland,CHE
P.-A. Bex,2235,1988,SUI,4347,Switzerland,CHE
H. Schoch,2235,1988,SUI,4457,Switzerland,CHE
Mi. Hofmann,2230,1988,SUI,4555,Switzerland,CHE
M. Wildi,2230,1988,SUI,4641,Switzerland,CHE
E. Goldberger,2225,1988,SUI,4695,Switzerland,CHE
J. Herzog,2220,1988,SUI,4847,Switzerland,CHE
A. Robert,2220,1988,SUI,4899,Switzerland,CHE
A. Wueest,2220,1988,SUI,4937,Switzerland,CHE
A. Boog,2215,1988,SUI,4951,Switzerland,CHE
J. Rosenthal,2215,1988,SUI,5034,Switzerland,CHE
Ph. Buerki,2210,1988,SUI,5084,Switzerland,CHE
F.-B. Aschwanden,2205,1988,SUI,5218,Switzerland,CHE
V. De Valliere,2205,1988,SUI,5248,Switzerland,CHE
E. Reimer,2090,1988,SUI,5682,Switzerland,CHE
V. Bilinski,2030,1988,SUI,5857,Switzerland,CHE
C. Baumann,2015,1988,SUI,5910,Switzerland,CHE
N.D. Short,2630,1988,ENG,7,United Kingdom,GBR
J. Speelman,2625,1988,ENG,10,United Kingdom,GBR
J.D.M. Nunn,2615,1988,ENG,14,United Kingdom,GBR
M. Chandler,2590,1988,ENG,25,United Kingdom,GBR
W.N. Watson,2535,1988,ENG,81,United Kingdom,GBR
A. Kosten,2515,1988,ENG,108,United Kingdom,GBR
Mestelj.,2510,1988,ENG,119,United Kingdom,GBR
M.F. Stean,2500,1988,ENG,145,United Kingdom,GBR
J.G. Gallagher,2480,1988,ENG,201,United Kingdom,GBR
J.M. Hodgson,2480,1988,ENG,202,United Kingdom,GBR
M. Hebden,2475,1988,ENG,216,United Kingdom,GBR
D.J. King,2475,1988,ENG,219,United Kingdom,GBR
J. Plaskett,2465,1988,ENG,265,United Kingdom,GBR
G.C. Flear,2460,1988,ENG,280,United Kingdom,GBR
P. Littlewood,2460,1988,ENG,285,United Kingdom,GBR
D. Norwood,2460,1988,ENG,292,United Kingdom,GBR
R. Keene,2455,1988,ENG,306,United Kingdom,GBR
N.R. Davies,2450,1988,ENG,322,United Kingdom,GBR
S. Conquest,2445,1988,ENG,353,United Kingdom,GBR
J. Levitt,2440,1988,ENG,380,United Kingdom,GBR
M. Adams,2430,1988,ENG,433,United Kingdom,GBR
L. Cooper,2430,1988,ENG,440,United Kingdom,GBR
K. Harandi,2430,1988,ENG,446,United Kingdom,GBR
W. Hartston,2430,1988,ENG,447,United Kingdom,GBR
K.C. Arkell,2425,1988,ENG,469,United Kingdom,GBR
D.H. Cummings,2410,1988,ENG,596,United Kingdom,GBR
D. Goodman,2410,1988,ENG,601,United Kingdom,GBR
S. Webb,2410,1988,ENG,625,United Kingdom,GBR
P.K. Wells,2410,1988,ENG,627,United Kingdom,GBR
R. Bellin,2405,1988,ENG,629,United Kingdom,GBR
G.W. Lane,2395,1988,ENG,744,United Kingdom,GBR
M.J. Basman,2385,1988,ENG,843,United Kingdom,GBR
M. Sadler,2385,1988,ENG,881,United Kingdom,GBR
S. Bell,2380,1988,ENG,897,United Kingdom,GBR
G. Crawley,2380,1988,ENG,907,United Kingdom,GBR
J.C. Howell,2380,1988,ENG,921,United Kingdom,GBR
M.L. Pein,2380,1988,ENG,939,United Kingdom,GBR
Povah,2380,1988,ENG,941,United Kingdom,GBR
G.W. Lawton,2375,1988,ENG,991,United Kingdom,GBR
N.R. Mcdonald,2375,1988,ENG,997,United Kingdom,GBR
Hawkesworth,2370,1988,ENG,1046,United Kingdom,GBR
J. Littlewood,2370,1988,ENG,1060,United Kingdom,GBR
And.D. Martin,2365,1988,ENG,1136,United Kingdom,GBR
J.C. Pigott,2365,1988,ENG,1140,United Kingdom,GBR
S. Knott,2360,1988,ENG,1186,United Kingdom,GBR
P.G. Large,2360,1988,ENG,1190,United Kingdom,GBR
Hindle,2355,1988,ENG,1244,United Kingdom,GBR
J. Horner,2355,1988,ENG,1247,United Kingdom,GBR
G. Copeland,2350,1988,ENG,1303,United Kingdom,GBR
G.A. Waddingham,2345,1988,ENG,1449,United Kingdom,GBR
D. Agnos,2340,1988,ENG,1453,United Kingdom,GBR
S. Arkell,2340,1988,ENG,1456,United Kingdom,GBR
A.P.H. Kinsman,2340,1988,ENG,1483,United Kingdom,GBR
K. Bowden,2335,1988,ENG,1531,United Kingdom,GBR
N.W. Ivell,2335,1988,ENG,1566,United Kingdom,GBR
A. Mack,2335,1988,ENG,1577,United Kingdom,GBR
C. Crouch,2330,1988,ENG,1639,United Kingdom,GBR
A.J. Dunnington,2330,1988,ENG,1645,United Kingdom,GBR
J. Hawthorne,2330,1988,ENG,1663,United Kingdom,GBR
P.J. Sowray,2330,1988,ENG,1712,United Kingdom,GBR
A.J. Whiteley,2330,1988,ENG,1726,United Kingdom,GBR
Ch. Kennaugh,2325,1988,ENG,1796,United Kingdom,GBR
A.P. Law,2325,1988,ENG,1807,United Kingdom,GBR
B.A. Jacobs,2320,1988,ENG,1907,United Kingdom,GBR
P. Byway,2315,1988,ENG,2000,United Kingdom,GBR
P.J. Rossiter,2315,1988,ENG,2071,United Kingdom,GBR
I. Thomas,2315,1988,ENG,2087,United Kingdom,GBR
G.H. Bennett,2310,1988,ENG,2113,United Kingdom,GBR
N.L. Carr,2310,1988,ENG,2119,United Kingdom,GBR
A. Miles,2310,1988,ENG,2187,United Kingdom,GBR
Ch. Ward,2310,1988,ENG,2252,United Kingdom,GBR
N.H. Bradbury,2305,1988,ENG,2275,United Kingdom,GBR
J.J. Cox,2305,1988,ENG,2285,United Kingdom,GBR
J.M. Emms,2305,1988,ENG,2297,United Kingdom,GBR
P. Gemmell,2305,1988,ENG,2305,United Kingdom,GBR
Jo.H. Hodgson,2305,1988,ENG,2316,United Kingdom,GBR
R.G. Wade,2305,1988,ENG,2396,United Kingdom,GBR
J.J. Ady,2300,1988,ENG,2406,United Kingdom,GBR
M. Hennigan,2300,1988,ENG,2464,United Kingdom,GBR
P. Kemp,2300,1988,ENG,2473,United Kingdom,GBR
M.J. Franklin,2295,1988,ENG,2569,United Kingdom,GBR
A. Lewis,2295,1988,ENG,2603,United Kingdom,GBR
M. Wheeler,2295,1988,ENG,2671,United Kingdom,GBR
K. Wicker,2295,1988,ENG,2672,United Kingdom,GBR
M. Eke,2290,1988,ENG,2705,United Kingdom,GBR
D. Friedgood,2290,1988,ENG,2707,United Kingdom,GBR
Ch. Holland,2290,1988,ENG,2721,United Kingdom,GBR
A. Potts,2290,1988,ENG,2778,United Kingdom,GBR
S.J. Roe,2290,1988,ENG,2783,United Kingdom,GBR
G.M. Clark,2285,1988,ENG,2840,United Kingdom,GBR
G.D. Lee,2285,1988,ENG,2896,United Kingdom,GBR
J. Nicholson,2285,1988,ENG,2910,United Kingdom,GBR
E.O.M.C. Teichmann,2285,1988,ENG,2957,United Kingdom,GBR
D. Walker,2285,1988,ENG,2966,United Kingdom,GBR
R. Abayasekera,2280,1988,ENG,2974,United Kingdom,GBR
G. Burgess,2280,1988,ENG,3001,United Kingdom,GBR
G. Quillan,2275,1988,ENG,3220,United Kingdom,GBR
A.A. Smith,2275,1988,ENG,3238,United Kingdom,GBR
Sugden,2275,1988,ENG,3247,United Kingdom,GBR
Cooley,2270,1988,ENG,3286,United Kingdom,GBR
R.F. Holmes,2270,1988,ENG,3322,United Kingdom,GBR
R. Lobo,2270,1988,ENG,3346,United Kingdom,GBR
K. Shovel,2270,1988,ENG,3384,United Kingdom,GBR
D. Watts,2270,1988,ENG,3412,United Kingdom,GBR
D.W. Anderton,2265,1988,ENG,3423,United Kingdom,GBR
John Benjamin,2265,1988,ENG,3432,United Kingdom,GBR
Si.D. Brown,2265,1988,ENG,3440,United Kingdom,GBR
R. Granat,2265,1988,ENG,3465,United Kingdom,GBR
A.E. Hanreck,2265,1988,ENG,3471,United Kingdom,GBR
R. Britton,2260,1988,ENG,3587,United Kingdom,GBR
K. Fuller,2260,1988,ENG,3607,United Kingdom,GBR
Sh. Jackson,2260,1988,ENG,3626,United Kingdom,GBR
C. Baker,2255,1988,ENG,3729,United Kingdom,GBR
C.R. Chandler,2255,1988,ENG,3737,United Kingdom,GBR
M.A. Pagden,2255,1988,ENG,3827,United Kingdom,GBR
D.E. Rumens,2255,1988,ENG,3850,United Kingdom,GBR
R. Tozer,2255,1988,ENG,3873,United Kingdom,GBR
C.R. Dawson,2250,1988,ENG,3919,United Kingdom,GBR
Dickenson,2250,1988,ENG,3921,United Kingdom,GBR
A. Dunn,2250,1988,ENG,3923,United Kingdom,GBR
P. Gayson,2250,1988,ENG,3935,United Kingdom,GBR
G. Kenworthy,2250,1988,ENG,3951,United Kingdom,GBR
T. Needham,2250,1988,ENG,3984,United Kingdom,GBR
Ph. Stevenson,2250,1988,ENG,4012,United Kingdom,GBR
I.J. Upton,2250,1988,ENG,4022,United Kingdom,GBR
M.J. Yeo,2250,1988,ENG,4038,United Kingdom,GBR
A. Harley,2245,1988,ENG,4092,United Kingdom,GBR
S. Small,2245,1988,ENG,4177,United Kingdom,GBR
D.A. Wood,2245,1988,ENG,4202,United Kingdom,GBR
J. Goldberg,2240,1988,ENG,4247,United Kingdom,GBR
F.J. Kwiatkowski,2240,1988,ENG,4271,United Kingdom,GBR
D.P. Mooney,2240,1988,ENG,4290,United Kingdom,GBR
J. Poulton,2240,1988,ENG,4303,United Kingdom,GBR
T.E. Wiley,2240,1988,ENG,4327,United Kingdom,GBR
J.W. Branford,2235,1988,ENG,4351,United Kingdom,GBR
D. Lee,2235,1988,ENG,4413,United Kingdom,GBR
N.R. Oliver,2235,1988,ENG,4435,United Kingdom,GBR
N. Thomas,2235,1988,ENG,4474,United Kingdom,GBR
St.C. Brown,2230,1988,ENG,4518,United Kingdom,GBR
M. Hazelton,2230,1988,ENG,4551,United Kingdom,GBR
J. Burnett,2225,1988,ENG,4667,United Kingdom,GBR
P.W. Hempson,2225,1988,ENG,4701,United Kingdom,GBR
M.P. Townsend,2225,1988,ENG,4786,United Kingdom,GBR
O.A. Jackson,2220,1988,ENG,4853,United Kingdom,GBR
G.H. James,2220,1988,ENG,4855,United Kingdom,GBR
A. Summerscale,2220,1988,ENG,4917,United Kingdom,GBR
A. Stebbings,2215,1988,ENG,5046,United Kingdom,GBR
J. Anderson,2210,1988,ENG,5070,United Kingdom,GBR
D. Coleman,2210,1988,ENG,5090,United Kingdom,GBR
S. Lazarus,2210,1988,ENG,5127,United Kingdom,GBR
R. Willmoth,2210,1988,ENG,5192,United Kingdom,GBR
M. Hepworth,2125,1988,ENG,5569,United Kingdom,GBR
S. Christopher,2105,1988,ENG,5623,United Kingdom,GBR
D.M. Norman(Wright),2085,1988,ENG,5694,United Kingdom,GBR
C.E. Whitehead,2070,1988,ENG,5754,United Kingdom,GBR
C.A. Groves,2065,1988,ENG,5763,United Kingdom,GBR
P.A. Sunnucks,2065,1988,ENG,5773,United Kingdom,GBR
C. Haslinger,2060,1988,ENG,5780,United Kingdom,GBR
C. Forbes,2035,1988,ENG,5848,United Kingdom,GBR
R.M. Bruce,2025,1988,ENG,5875,United Kingdom,GBR
S. Wood,2010,1988,ENG,5947,United Kingdom,GBR
Z. Ribli,2620,1988,HUN,12,Hungary,HUN
L. Portisch,2610,1988,HUN,16,Hungary,HUN
Gy. Sax,2610,1988,HUN,17,Hungary,HUN
J. Pinter,2570,1988,HUN,36,Hungary,HUN
A. Adorjan,2540,1988,HUN,65,Hungary,HUN
I. Csom,2495,1988,HUN,149,Hungary,HUN
A. Groszpeter,2495,1988,HUN,152,Hungary,HUN
Gy. Rajna,2495,1988,HUN,158,Hungary,HUN
P. Lukacs,2490,1988,HUN,168,Hungary,HUN
Jo. Horvath,2480,1988,HUN,203,Hungary,HUN
I. Farago,2475,1988,HUN,213,Hungary,HUN
Jr. Karolyi,2475,1988,HUN,218,Hungary,HUN
Zsu. Polgar,2475,1988,HUN,223,Hungary,HUN
T. Tolnai,2465,1988,HUN,272,Hungary,HUN
Laszlo Szabo,2460,1988,HUN,298,Hungary,HUN
G. Kallai,2450,1988,HUN,327,Hungary,HUN
Cs. Horvath,2445,1988,HUN,357,Hungary,HUN
L. Hazai,2440,1988,HUN,375,Hungary,HUN
Gy. Horvath,2440,1988,HUN,376,Hungary,HUN
L. Zsinka,2430,1988,HUN,468,Hungary,HUN
J. Boguszlavzky,2425,1988,HUN,473,Hungary,HUN
Cs. Meleghegyi,2420,1988,HUN,517,Hungary,HUN
J. Palkovi,2420,1988,HUN,519,Hungary,HUN
Pal Petran,2420,1988,HUN,520,Hungary,HUN
A. Schneider,2420,1988,HUN,524,Hungary,HUN
Szalanczy,2420,1988,HUN,528,Hungary,HUN
P. Szekely,2420,1988,HUN,529,Hungary,HUN
T. Utasi,2420,1988,HUN,532,Hungary,HUN
T. Horvath,2415,1988,HUN,551,Hungary,HUN
B. Lengyel,2415,1988,HUN,556,Hungary,HUN
J. Szabolcsi,2415,1988,HUN,578,Hungary,HUN
L. Barczay,2410,1988,HUN,589,Hungary,HUN
I. Bilek,2410,1988,HUN,590,Hungary,HUN
A. Meszaros,2410,1988,HUN,613,Hungary,HUN
L. Cserna,2400,1988,HUN,677,Hungary,HUN
T. Halasz,2400,1988,HUN,687,Hungary,HUN
L. Karsa,2400,1988,HUN,694,Hungary,HUN
L. Liptay,2400,1988,HUN,699,Hungary,HUN
F. Portisch,2400,1988,HUN,710,Hungary,HUN
P. Szilagyi,2400,1988,HUN,719,Hungary,HUN
I. Polgar,2395,1988,HUN,753,Hungary,HUN
J. Tompa,2395,1988,HUN,766,Hungary,HUN
E. Vegh,2395,1988,HUN,775,Hungary,HUN
Gy. Emodi,2385,1988,HUN,853,Hungary,HUN
Karoly Honfi,2385,1988,HUN,866,Hungary,HUN
J. Brandics,2380,1988,HUN,901,Hungary,HUN
E. Haag,2380,1988,HUN,919,Hungary,HUN
I. Madl,2380,1988,HUN,933,Hungary,HUN
A. Kiss,2375,1988,HUN,987,Hungary,HUN
L. Lengyel,2375,1988,HUN,994,Hungary,HUN
M. Orso,2375,1988,HUN,1002,Hungary,HUN
E. Varnusz,2375,1988,HUN,1017,Hungary,HUN
Gy. Forgacs,2370,1988,HUN,1040,Hungary,HUN
B. Perenyi,2370,1988,HUN,1071,Hungary,HUN
J. Rigo,2370,1988,HUN,1076,Hungary,HUN
L. Sapi,2370,1988,HUN,1080,Hungary,HUN
L. Szell,2370,1988,HUN,1089,Hungary,HUN
A. Bernei,2365,1988,HUN,1103,Hungary,HUN
J. Lajos,2365,1988,HUN,1129,Hungary,HUN
T. Fogarasi,2355,1988,HUN,1239,Hungary,HUN
L. Perecz,2355,1988,HUN,1269,Hungary,HUN
P. Hardicsay,2350,1988,HUN,1314,Hungary,HUN
Marosi,2350,1988,HUN,1329,Hungary,HUN
M. Morvay,2350,1988,HUN,1333,Hungary,HUN
Z. Nemeth,2350,1988,HUN,1334,Hungary,HUN
G. Pirisi,2350,1988,HUN,1341,Hungary,HUN
Varasdy,2350,1988,HUN,1359,Hungary,HUN
Z. Varga,2350,1988,HUN,1360,Hungary,HUN
Gy.V. Forintos,2345,1988,HUN,1392,Hungary,HUN
B. Vigh,2345,1988,HUN,1443,Hungary,HUN
S. Horvath,2340,1988,HUN,1474,Hungary,HUN
Z. Horvath,2340,1988,HUN,1475,Hungary,HUN
Ervin Nagy,2340,1988,HUN,1495,Hungary,HUN
K. Baranyai,2335,1988,HUN,1524,Hungary,HUN
I. Foldi,2335,1988,HUN,1552,Hungary,HUN
Kaposztas,2335,1988,HUN,1570,Hungary,HUN
L. Navarovszky,2335,1988,HUN,1585,Hungary,HUN
Puschmann,2335,1988,HUN,1596,Hungary,HUN
E. Salanki,2335,1988,HUN,1603,Hungary,HUN
Zs. Veroci-Petronic,2335,1988,HUN,1618,Hungary,HUN
F. Arnold,2330,1988,HUN,1626,Hungary,HUN
I Egedi,2330,1988,HUN,1646,Hungary,HUN
L. Eperjesi,2330,1988,HUN,1647,Hungary,HUN
T. Erdelyi,2330,1988,HUN,1648,Hungary,HUN
Gyorkos,2330,1988,HUN,1661,Hungary,HUN
L.M. Kovacs,2330,1988,HUN,1680,Hungary,HUN
V. Sass,2330,1988,HUN,1705,Hungary,HUN
J. Tomanovics,2330,1988,HUN,1720,Hungary,HUN
P. Apatoczky,2325,1988,HUN,1733,Hungary,HUN
Gy. Feher,2325,1988,HUN,1761,Hungary,HUN
G. Kadar,2325,1988,HUN,1791,Hungary,HUN
A. Kuklin,2325,1988,HUN,1805,Hungary,HUN
E. Lenart,2325,1988,HUN,1808,Hungary,HUN
I. Lorincz,2325,1988,HUN,1809,Hungary,HUN
A. Ozsvath,2325,1988,HUN,1827,Hungary,HUN
L. Takacs,2325,1988,HUN,1846,Hungary,HUN
I. Waldmann,2325,1988,HUN,1855,Hungary,HUN
I. Csala,2320,1988,HUN,1878,Hungary,HUN
T. Filep,2320,1988,HUN,1887,Hungary,HUN
T. Pfeifer,2320,1988,HUN,1933,Hungary,HUN
J. Pogats,2320,1988,HUN,1934,Hungary,HUN
J. Polgar,2320,1988,HUN,1935,Hungary,HUN
Zso. Polgar,2320,1988,HUN,1936,Hungary,HUN
L. Bekefi,2315,1988,HUN,1995,Hungary,HUN
Gy. Farkas,2315,1988,HUN,2014,Hungary,HUN
J. Frank,2315,1988,HUN,2015,Hungary,HUN
M. Ivanka-Budinsky,2315,1988,HUN,2033,Hungary,HUN
I. Polyak,2315,1988,HUN,2064,Hungary,HUN
Z. Sarosi,2315,1988,HUN,2073,Hungary,HUN
S. Videki,2315,1988,HUN,2092,Hungary,HUN
T. Bauer,2310,1988,HUN,2110,Hungary,HUN
Z. Csapo,2310,1988,HUN,2125,Hungary,HUN
