Name,Rating,Year,Fed,Rank,name_FED,ISO3
H. Van Parreren,2040,1984,SWE,3684,Sweden,SWE
M. Aatolainen,1950,1984,SWE,3837,Sweden,SWE
Nyberg,1890,1984,SWE,3984,Sweden,SWE
L. Portisch,2625,1984,HUN,7,Hungary,HUN
Z. Ribli,2610,1984,HUN,13,Hungary,HUN
Gy. Sax,2575,1984,HUN,20,Hungary,HUN
A. Adorjan,2570,1984,HUN,21,Hungary,HUN
I. Farago,2525,1984,HUN,46,Hungary,HUN
J. Pinter,2515,1984,HUN,60,Hungary,HUN
I. Csom,2505,1984,HUN,69,Hungary,HUN
A. Groszpeter,2490,1984,HUN,99,Hungary,HUN
P. Lukacs,2470,1984,HUN,154,Hungary,HUN
L. Hazai,2460,1984,HUN,188,Hungary,HUN
L. Szabo,2460,1984,HUN,197,Hungary,HUN
F. Portisch,2445,1984,HUN,257,Hungary,HUN
Gy.V. Forintos,2440,1984,HUN,268,Hungary,HUN
T. Horvath,2440,1984,HUN,273,Hungary,HUN
P. Dely,2430,1984,HUN,322,Hungary,HUN
P. Szekely,2430,1984,HUN,338,Hungary,HUN
Szalanczy,2425,1984,HUN,362,Hungary,HUN
L. Cserna,2420,1984,HUN,372,Hungary,HUN
P. Szilagyi,2420,1984,HUN,409,Hungary,HUN
J. Tompa,2420,1984,HUN,411,Hungary,HUN
L. Vadasz,2420,1984,HUN,412,Hungary,HUN
E. Haag,2415,1984,HUN,426,Hungary,HUN
L. Lengyel,2415,1984,HUN,435,Hungary,HUN
L. Liptay,2415,1984,HUN,436,Hungary,HUN
Pal Petran,2415,1984,HUN,438,Hungary,HUN
A. Schneider,2415,1984,HUN,440,Hungary,HUN
L. Barczay,2410,1984,HUN,446,Hungary,HUN
Jr. Karolyi,2410,1984,HUN,458,Hungary,HUN
G. Kallai,2405,1984,HUN,486,Hungary,HUN
J. Flesch,2400,1984,HUN,516,Hungary,HUN
I. Bilek,2395,1984,HUN,545,Hungary,HUN
L. Karsa,2390,1984,HUN,602,Hungary,HUN
Varasdy,2390,1984,HUN,626,Hungary,HUN
Karoly Honfi,2385,1984,HUN,644,Hungary,HUN
Cs. Meleghegyi,2380,1984,HUN,684,Hungary,HUN
Ervin Nagy,2380,1984,HUN,688,Hungary,HUN
Gy. Horvath,2375,1984,HUN,718,Hungary,HUN
Rovid,2375,1984,HUN,734,Hungary,HUN
J. Szabolcsi,2375,1984,HUN,737,Hungary,HUN
L. Eperjesi,2370,1984,HUN,755,Hungary,HUN
Jo. Horvath,2370,1984,HUN,761,Hungary,HUN
L. Navarovszky,2370,1984,HUN,767,Hungary,HUN
J. Rigo,2370,1984,HUN,773,Hungary,HUN
Z. Sarosi,2370,1984,HUN,775,Hungary,HUN
L. Szell,2370,1984,HUN,778,Hungary,HUN
Gyorkos,2365,1984,HUN,800,Hungary,HUN
M. Kaposztas,2365,1984,HUN,807,Hungary,HUN
G. Mathe,2360,1984,HUN,852,Hungary,HUN
B. Perenyi,2360,1984,HUN,860,Hungary,HUN
I. Polgar,2360,1984,HUN,862,Hungary,HUN
E. Varnusz,2360,1984,HUN,869,Hungary,HUN
T. Halasz,2350,1984,HUN,944,Hungary,HUN
B. Lengyel,2350,1984,HUN,953,Hungary,HUN
L. Perecz,2350,1984,HUN,965,Hungary,HUN
Gy. Rajna,2350,1984,HUN,968,Hungary,HUN
T. Utasi,2350,1984,HUN,978,Hungary,HUN
B. Vigh,2350,1984,HUN,980,Hungary,HUN
L.M. Kovacs,2345,1984,HUN,999,Hungary,HUN
Sapi,2345,1984,HUN,1012,Hungary,HUN
I. Csala,2340,1984,HUN,1031,Hungary,HUN
Marosi,2340,1984,HUN,1048,Hungary,HUN
L. Zsinka,2335,1984,HUN,1123,Hungary,HUN
T. Filep,2330,1984,HUN,1142,Hungary,HUN
Lovass,2330,1984,HUN,1162,Hungary,HUN
A. Meszaros,2330,1984,HUN,1164,Hungary,HUN
G. Pirisi,2330,1984,HUN,1169,Hungary,HUN
E. Szurovszky,2325,1984,HUN,1243,Hungary,HUN
E. Vegh,2325,1984,HUN,1250,Hungary,HUN
Gy. Forgacs,2320,1984,HUN,1267,Hungary,HUN
Glatt,2320,1984,HUN,1268,Hungary,HUN
A. Kiss,2320,1984,HUN,1278,Hungary,HUN
J. Pogats,2320,1984,HUN,1291,Hungary,HUN
L. Prelovszky,2320,1984,HUN,1293,Hungary,HUN
J. Dory,2310,1984,HUN,1380,Hungary,HUN
P. Hardicsay,2310,1984,HUN,1387,Hungary,HUN
G. Szilagyi,2310,1984,HUN,1432,Hungary,HUN
B. Balogh,2305,1984,HUN,1441,Hungary,HUN
I. Mayer,2305,1984,HUN,1484,Hungary,HUN
L. Pacsay,2305,1984,HUN,1491,Hungary,HUN
Hradeczky,2300,1984,HUN,1550,Hungary,HUN
J. Itkos,2300,1984,HUN,1552,Hungary,HUN
M. Morvay,2300,1984,HUN,1563,Hungary,HUN
S. Orgovan,2300,1984,HUN,1567,Hungary,HUN
A. Ozsvath,2300,1984,HUN,1568,Hungary,HUN
Titkos,2300,1984,HUN,1581,Hungary,HUN
L. Bencze,2295,1984,HUN,1594,Hungary,HUN
Kormanyos,2295,1984,HUN,1622,Hungary,HUN
I. Lorincz,2295,1984,HUN,1635,Hungary,HUN
P. Sinkovics,2290,1984,HUN,1733,Hungary,HUN
I. Somogyi,2290,1984,HUN,1735,Hungary,HUN
L. Abel,2285,1984,HUN,1748,Hungary,HUN
I. Bokor,2285,1984,HUN,1759,Hungary,HUN
M. Hever,2285,1984,HUN,1782,Hungary,HUN
G. Kadar,2285,1984,HUN,1789,Hungary,HUN
P. Kral,2285,1984,HUN,1795,Hungary,HUN
Z. Nemeth,2285,1984,HUN,1812,Hungary,HUN
I. Schrancz,2285,1984,HUN,1821,Hungary,HUN
T. Tolnai,2285,1984,HUN,1832,Hungary,HUN
Gy. Feher,2280,1984,HUN,1863,Hungary,HUN
Im. Horvath,2280,1984,HUN,1875,Hungary,HUN
L. Kubacsny,2280,1984,HUN,1884,Hungary,HUN
G. Letay,2280,1984,HUN,1887,Hungary,HUN
Ortel,2280,1984,HUN,1899,Hungary,HUN
Sugar,2280,1984,HUN,1914,Hungary,HUN
Szeles,2280,1984,HUN,1915,Hungary,HUN
J. Tabor,2280,1984,HUN,1916,Hungary,HUN
T. Erdelyi,2275,1984,HUN,1939,Hungary,HUN
Gy. Kende,2275,1984,HUN,1954,Hungary,HUN
J. Palkovi,2275,1984,HUN,1972,Hungary,HUN
I. Polyak,2275,1984,HUN,1974,Hungary,HUN
Tokaji Nagi,2275,1984,HUN,1992,Hungary,HUN
S. Fodre,2270,1984,HUN,2023,Hungary,HUN
Gy. Kluger,2270,1984,HUN,2043,Hungary,HUN
L. Kosa,2270,1984,HUN,2044,Hungary,HUN
Puschmann,2270,1984,HUN,2073,Hungary,HUN
O. Magyar,2265,1984,HUN,2157,Hungary,HUN
Sr.L. Szollosi,2265,1984,HUN,2189,Hungary,HUN
I. Kertesz,2260,1984,HUN,2255,Hungary,HUN
I. Mufics,2260,1984,HUN,2276,Hungary,HUN
I. Poor,2260,1984,HUN,2286,Hungary,HUN
B. Radnoti,2260,1984,HUN,2292,Hungary,HUN
Z. Szabo,2260,1984,HUN,2308,Hungary,HUN
Fabian,2255,1984,HUN,2340,Hungary,HUN
R. Ortega,2255,1984,HUN,2385,Hungary,HUN
J. Rigan,2255,1984,HUN,2394,Hungary,HUN
P. Kamaras,2250,1984,HUN,2457,Hungary,HUN
Laszlo Kiss,2250,1984,HUN,2463,Hungary,HUN
Zs. Veroci-Petronic,2250,1984,HUN,2511,Hungary,HUN
Gy. Emodi,2245,1984,HUN,2541,Hungary,HUN
S. Farago,2245,1984,HUN,2543,Hungary,HUN
I. Waldmann,2245,1984,HUN,2610,Hungary,HUN
M. Krajcsovics,2240,1984,HUN,2673,Hungary,HUN
G. Kadas,2235,1984,HUN,2759,Hungary,HUN
S. Sulyok,2235,1984,HUN,2801,Hungary,HUN
A. Bernei,2230,1984,HUN,2828,Hungary,HUN
Gy. Biro,2230,1984,HUN,2829,Hungary,HUN
Z. Borloy,2230,1984,HUN,2830,Hungary,HUN
Jozsa,2230,1984,HUN,2867,Hungary,HUN
J. Ruppaner,2230,1984,HUN,2910,Hungary,HUN
Demeter,2225,1984,HUN,2955,Hungary,HUN
J. Adok,2220,1984,HUN,3038,Hungary,HUN
G. Bacso,2220,1984,HUN,3043,Hungary,HUN
J. Boguszlavzky,2220,1984,HUN,3048,Hungary,HUN
J. Dobos,2220,1984,HUN,3054,Hungary,HUN
Gy. Honfi,2220,1984,HUN,3074,Hungary,HUN
Z. Molnar,2220,1984,HUN,3102,Hungary,HUN
E. Salanki,2220,1984,HUN,3118,Hungary,HUN
S. Bartha,2215,1984,HUN,3146,Hungary,HUN
Peter Bauer,2215,1984,HUN,3147,Hungary,HUN
J. Brandics,2215,1984,HUN,3154,Hungary,HUN
Gy. Ondi,2215,1984,HUN,3213,Hungary,HUN
Szirmai,2210,1984,HUN,3311,Hungary,HUN
A. Egyed,2205,1984,HUN,3359,Hungary,HUN
G. Hetenyi,2205,1984,HUN,3374,Hungary,HUN
Luque,2205,1984,HUN,3389,Hungary,HUN
S. Poor,2205,1984,HUN,3412,Hungary,HUN
S. Videki,2205,1984,HUN,3438,Hungary,HUN
I. Borsi,2200,1984,HUN,3461,Hungary,HUN
L.D. Kovacs,2200,1984,HUN,3484,Hungary,HUN
Porubszky-Angyalosin,2175,1984,HUN,3532,Hungary,HUN
M. Ivanka-Budinsky,2165,1984,HUN,3536,Hungary,HUN
T. Csonkics,2085,1984,HUN,3605,Hungary,HUN
E. Kovacs,2085,1984,HUN,3606,Hungary,HUN
R. Kas,2080,1984,HUN,3616,Hungary,HUN
Il. Kurucsai,2070,1984,HUN,3629,Hungary,HUN
M. Grosch,2065,1984,HUN,3635,Hungary,HUN
I. Madl,2060,1984,HUN,3645,Hungary,HUN
Karakas,2040,1984,HUN,3678,Hungary,HUN
M. Kovacs-Pinter,2040,1984,HUN,3680,Hungary,HUN
L. Szaday,2020,1984,HUN,3713,Hungary,HUN
Is. Kurucsai,1975,1984,HUN,3782,Hungary,HUN
Karolyne Honfi,1970,1984,HUN,3794,Hungary,HUN
Gy. Krizsan-Bilek,1965,1984,HUN,3810,Hungary,HUN
I. Zsogony,1960,1984,HUN,3825,Hungary,HUN
M. Nemeth,1950,1984,HUN,3841,Hungary,HUN
B. Sinka,1950,1984,HUN,3843,Hungary,HUN
Ju. Horvath,1940,1984,HUN,3852,Hungary,HUN
Kereszturi,1940,1984,HUN,3855,Hungary,HUN
M. Kurucsai,1930,1984,HUN,3878,Hungary,HUN
E. Finta,1875,1984,HUN,4008,Hungary,HUN
H. Nagy,1875,1984,HUN,4014,Hungary,HUN
E. Csom,1820,1984,HUN,4106,Hungary,HUN
I. Deak,1815,1984,HUN,4109,Hungary,HUN
E. Gencs,1805,1984,HUN,4127,Hungary,HUN
J. Timman,2610,1984,NED,14,Netherlands,NLD
G. Sosonko,2560,1984,NED,30,Netherlands,NLD
J. Van der Wiel,2515,1984,NED,64,Netherlands,NLD
Ree,2480,1984,NED,129,Netherlands,NLD
P. Van der Sterren,2475,1984,NED,144,Netherlands,NLD
G. Ligterink,2445,1984,NED,250,Netherlands,NLD
P. Scheeren,2445,1984,NED,260,Netherlands,NLD
C. Van Wijgerden,2435,1984,NED,314,Netherlands,NLD
M. Kuijf,2430,1984,NED,331,Netherlands,NLD
J. Donner,2420,1984,NED,374,Netherlands,NLD
H. Bohm,2415,1984,NED,418,Netherlands,NLD
H. Bouwmeester,2410,1984,NED,449,Netherlands,NLD
F. Kuijpers,2405,1984,NED,490,Netherlands,NLD
K. Langeweg,2400,1984,NED,522,Netherlands,NLD
De Wit J.S.,2395,1984,NED,548,Netherlands,NLD
B. Enklaar,2395,1984,NED,551,Netherlands,NLD
P.A. Boersma,2380,1984,NED,666,Netherlands,NLD
F.W.M. Borm,2375,1984,NED,707,Netherlands,NLD
J.A.J. Van Mil,2370,1984,NED,780,Netherlands,NLD
L. Pliester,2360,1984,NED,861,Netherlands,NLD
Happel,2355,1984,NED,886,Netherlands,NLD
R. Hartoch,2355,1984,NED,887,Netherlands,NLD
G. Den Broeder,2345,1984,NED,992,Netherlands,NLD
G.-J. De Boer,2340,1984,NED,1034,Netherlands,NLD
J. Van Baarle,2340,1984,NED,1066,Netherlands,NLD
F. Van der Vliet,2340,1984,NED,1067,Netherlands,NLD
G. Welling,2335,1984,NED,1120,Netherlands,NLD
T. De Jong,2330,1984,NED,1138,Netherlands,NLD
P. Gelpke,2330,1984,NED,1144,Netherlands,NLD
R. Douven,2325,1984,NED,1200,Netherlands,NLD
Faase,2325,1984,NED,1202,Netherlands,NLD
Van Reek,2325,1984,NED,1249,Netherlands,NLD
Van Scheltinga,2320,1984,NED,1308,Netherlands,NLD
J. Vogel,2320,1984,NED,1309,Netherlands,NLD
F.A. Cuijpers,2315,1984,NED,1326,Netherlands,NLD
C. Baljon,2310,1984,NED,1369,Netherlands,NLD
J. Marcus,2310,1984,NED,1401,Netherlands,NLD
A. Van Dop,2310,1984,NED,1434,Netherlands,NLD
H. Grooten,2305,1984,NED,1464,Netherlands,NLD
Hofland,2305,1984,NED,1472,Netherlands,NLD
H. Kuijf,2305,1984,NED,1477,Netherlands,NLD
R. Witt,2295,1984,NED,1670,Netherlands,NLD
H. Janssen,2285,1984,NED,1786,Netherlands,NLD
F. Nijboer,2285,1984,NED,1813,Netherlands,NLD
G.J. Ballon,2275,1984,NED,1923,Netherlands,NLD
De Roode,2275,1984,NED,1935,Netherlands,NLD
G.J. Timmerman,2275,1984,NED,1991,Netherlands,NLD
Kerkhoff,2270,1984,NED,2041,Netherlands,NLD
C. Stehouwer,2265,1984,NED,2187,Netherlands,NLD
J. Voormans,2265,1984,NED,2196,Netherlands,NLD
H. Cardon,2260,1984,NED,2221,Netherlands,NLD
F. Goldstern,2260,1984,NED,2244,Netherlands,NLD
Jo. Piket,2260,1984,NED,2284,Netherlands,NLD
G. Van den Berg,2250,1984,NED,2506,Netherlands,NLD
J. Van den Berg,2250,1984,NED,2507,Netherlands,NLD
Van der Linde,2250,1984,NED,2508,Netherlands,NLD
H. Vlam,2250,1984,NED,2514,Netherlands,NLD
K. Dekker,2245,1984,NED,2535,Netherlands,NLD
E.G.J. Knoppert,2245,1984,NED,2558,Netherlands,NLD
Westerveld,2245,1984,NED,2613,Netherlands,NLD
D. Dieks,2240,1984,NED,2638,Netherlands,NLD
Hoogendoorn,2240,1984,NED,2659,Netherlands,NLD
P. Van der Weide,2240,1984,NED,2721,Netherlands,NLD
A. Blees,2225,1984,NED,2944,Netherlands,NLD
B. Carlier,2225,1984,NED,2951,Netherlands,NLD
L. Stein,2225,1984,NED,3023,Netherlands,NLD
Straat,2225,1984,NED,3025,Netherlands,NLD
N. Hauwert,2220,1984,NED,3073,Netherlands,NLD
Vosselman,2220,1984,NED,3135,Netherlands,NLD
H. Lodeweges,2210,1984,NED,3285,Netherlands,NLD
A.N. Roemersma,2210,1984,NED,3301,Netherlands,NLD
G. Van Manen,2205,1984,NED,3436,Netherlands,NLD
A. Van der Mije,2115,1984,NED,3571,Netherlands,NLD
E. Belle,2060,1984,NED,3638,Netherlands,NLD
C. Bruinenberg,2050,1984,NED,3659,Netherlands,NLD
C. Vreeken,2040,1984,NED,3685,Netherlands,NLD
Van der Giessen,2000,1984,NED,3740,Netherlands,NLD
F. Heemskerk,1965,1984,NED,3807,Netherlands,NLD
C. Pluymert,1965,1984,NED,3811,Netherlands,NLD
H. De Greef,1945,1984,NED,3844,Netherlands,NLD
J. Mulder,1935,1984,NED,3869,Netherlands,NLD
Stada,1930,1984,NED,3882,Netherlands,NLD
M. Van Elst,1905,1984,NED,3951,Netherlands,NLD
P. Cameron,1900,1984,NED,3953,Netherlands,NLD
Van Gent,1900,1984,NED,3965,Netherlands,NLD
Y. Nagel,1895,1984,NED,3976,Netherlands,NLD
M. Drewes,1885,1984,NED,3989,Netherlands,NLD
Vogel-De Graaf,1870,1984,NED,4028,Netherlands,NLD
Scholl,1860,1984,NED,4048,Netherlands,NLD
A. Cameron,1845,1984,NED,4064,Netherlands,NLD
Theunissen,1830,1984,NED,4096,Netherlands,NLD
Spook,1810,1984,NED,4122,Netherlands,NLD
Ji. Nun,2600,1984,ENG,15,United Kingdom,GBR
Mestelj.,2540,1984,ENG,39,United Kingdom,GBR
M. Chandler,2515,1984,ENG,55,United Kingdom,GBR
N.D. Short,2500,1984,ENG,81,United Kingdom,GBR
M.F. Stean,2500,1984,ENG,82,United Kingdom,GBR
J. Speelman,2495,1984,ENG,94,United Kingdom,GBR
R. Keene,2475,1984,ENG,137,United Kingdom,GBR
J. Plaskett,2475,1984,ENG,140,United Kingdom,GBR
M. Hebden,2455,1984,ENG,204,United Kingdom,GBR
W. Hartston,2440,1984,ENG,271,United Kingdom,GBR
J.M. Hodgson,2440,1984,ENG,272,United Kingdom,GBR
Taulbut,2440,1984,ENG,287,United Kingdom,GBR
D.J. King,2435,1984,ENG,299,United Kingdom,GBR
P. Littlewood,2435,1984,ENG,301,United Kingdom,GBR
W.N. Watson,2435,1984,ENG,316,United Kingdom,GBR
N.H. Bradbury,2395,1984,ENG,547,United Kingdom,GBR
G.W. Lawton,2395,1984,ENG,562,United Kingdom,GBR
And. Martin,2395,1984,ENG,564,United Kingdom,GBR
M.J. Basman,2390,1984,ENG,586,United Kingdom,GBR
D.H. Cummings,2390,1984,ENG,593,United Kingdom,GBR
J. Horner,2390,1984,ENG,597,United Kingdom,GBR
G.C. Flear,2385,1984,ENG,641,United Kingdom,GBR
D. Goodman,2380,1984,ENG,676,United Kingdom,GBR
J. Littlewood,2375,1984,ENG,726,United Kingdom,GBR
R. Bellin,2370,1984,ENG,747,United Kingdom,GBR
A. Kosten,2370,1984,ENG,763,United Kingdom,GBR
A.J. Whiteley,2370,1984,ENG,783,United Kingdom,GBR
Hawkesworth,2355,1984,ENG,888,United Kingdom,GBR
R. Lobo,2355,1984,ENG,896,United Kingdom,GBR
Povah,2355,1984,ENG,908,United Kingdom,GBR
J.J. Cox,2350,1984,ENG,936,United Kingdom,GBR
N.W. Ivell,2350,1984,ENG,948,United Kingdom,GBR
J. Levitt,2345,1984,ENG,1001,United Kingdom,GBR
N.R. Davies,2340,1984,ENG,1033,United Kingdom,GBR
A.P. Law,2335,1984,ENG,1102,United Kingdom,GBR
P. Byway,2330,1984,ENG,1133,United Kingdom,GBR
J.C. Pigott,2330,1984,ENG,1167,United Kingdom,GBR
J.C. Howell,2320,1984,ENG,1274,United Kingdom,GBR
P.K. Wells,2320,1984,ENG,1312,United Kingdom,GBR
Knox,2315,1984,ENG,1340,United Kingdom,GBR
R. Britton,2310,1984,ENG,1371,United Kingdom,GBR
B. Cafferty,2310,1984,ENG,1373,United Kingdom,GBR
J. Carleton,2310,1984,ENG,1375,United Kingdom,GBR
G.W. Lane,2310,1984,ENG,1400,United Kingdom,GBR
P.J. Sowray,2310,1984,ENG,1429,United Kingdom,GBR
K. Wicker,2310,1984,ENG,1435,United Kingdom,GBR
P. Clarke,2305,1984,ENG,1452,United Kingdom,GBR
D. Friedgood,2305,1984,ENG,1461,United Kingdom,GBR
J. Hall,2305,1984,ENG,1467,United Kingdom,GBR
C. Crouch,2300,1984,ENG,1531,United Kingdom,GBR
K.C. Arkell,2295,1984,ENG,1591,United Kingdom,GBR
P.G. Large,2295,1984,ENG,1630,United Kingdom,GBR
D.E. Rumens,2295,1984,ENG,1650,United Kingdom,GBR
Corden,2290,1984,ENG,1686,United Kingdom,GBR
G.D. Hillyard,2290,1984,ENG,1699,United Kingdom,GBR
M.J. Franklin,2285,1984,ENG,1775,United Kingdom,GBR
M.L. Pein,2285,1984,ENG,1815,United Kingdom,GBR
E.O.M.C. Teichmann,2285,1984,ENG,1830,United Kingdom,GBR
A.E. Hanrec,2280,1984,ENG,1873,United Kingdom,GBR
B.A. Jacobs,2280,1984,ENG,1879,United Kingdom,GBR
A. Smith,2280,1984,ENG,1911,United Kingdom,GBR
G.D. Lee,2275,1984,ENG,1957,United Kingdom,GBR
M. Marlow,2275,1984,ENG,1964,United Kingdom,GBR
Cooley,2270,1984,ENG,2011,United Kingdom,GBR
Neat,2270,1984,ENG,2062,United Kingdom,GBR
M.A. Pagden,2270,1984,ENG,2066,United Kingdom,GBR
J.R. Richardson,2270,1984,ENG,2076,United Kingdom,GBR
Robinson,2270,1984,ENG,2078,United Kingdom,GBR
J.J. Ady,2260,1984,ENG,2208,United Kingdom,GBR
A.M. Byron,2260,1984,ENG,2220,United Kingdom,GBR
S. Conquest,2260,1984,ENG,2227,United Kingdom,GBR
J.G. Gallagher,2260,1984,ENG,2240,United Kingdom,GBR
S. Knott,2260,1984,ENG,2259,United Kingdom,GBR
J. Nicholson,2260,1984,ENG,2277,United Kingdom,GBR
R.F. Holmes,2255,1984,ENG,2358,United Kingdom,GBR
St.C. Brown,2250,1984,ENG,2423,United Kingdom,GBR
G. Kenworthy,2250,1984,ENG,2459,United Kingdom,GBR
J. Kinlay,2250,1984,ENG,2462,United Kingdom,GBR
Lamford,2250,1984,ENG,2468,United Kingdom,GBR
N.R. Oliver,2250,1984,ENG,2480,United Kingdom,GBR
A. Lewis,2245,1984,ENG,2563,United Kingdom,GBR
A. Miles,2245,1984,ENG,2574,United Kingdom,GBR
D.P. Mooney,2245,1984,ENG,2575,United Kingdom,GBR
