Name,Rating,Year,Fed,Rank,name_FED,ISO3
Konstantin Chernyshov,2510,1995,RUS,302,Russia,RUS
Alexander Raetsky,2510,1995,RUS,313,Russia,RUS
Miron..N Sher,2510,1995,RUS,314,Russia,RUS
Sergei Shipov,2510,1995,RUS,315,Russia,RUS
Alexander Vaulin,2510,1995,RUS,316,Russia,RUS
Yuri..S Balashov,2505,1995,RUS,321,Russia,RUS
Sergey-G Gorelov,2505,1995,RUS,324,Russia,RUS
Anatoly D Machulsky,2505,1995,RUS,334,Russia,RUS
Nikolai Pushkov,2505,1995,RUS,337,Russia,RUS
Mark..E Taimanov,2505,1995,RUS,343,Russia,RUS
Valentin Arbakov,2500,1995,RUS,347,Russia,RUS
Sergei Beshukov,2500,1995,RUS,351,Russia,RUS
Valery..A Chekhov,2500,1995,RUS,353,Russia,RUS
Viktor Kuporosov,2500,1995,RUS,365,Russia,RUS
Alexey Kuzmin,2500,1995,RUS,367,Russia,RUS
Konstantin Landa,2500,1995,RUS,368,Russia,RUS
Evgeni Maljutin,2500,1995,RUS,369,Russia,RUS
Igor Naumkin,2500,1995,RUS,373,Russia,RUS
Rinat Basirov,2495,1995,RUS,386,Russia,RUS
Sergey Kiselev,2495,1995,RUS,399,Russia,RUS
Aleksandar Baburin,2490,1995,RUS,409,Russia,RUS
Oleg I Dementiev,2490,1995,RUS,415,Russia,RUS
Sergej Dyachkov,2490,1995,RUS,416,Russia,RUS
Valery Grechihin,2490,1995,RUS,422,Russia,RUS
Sergey Kishnev,2490,1995,RUS,423,Russia,RUS
I Tseitlin,2490,1995,RUS,437,Russia,RUS
Evgeni Vasiukov,2490,1995,RUS,438,Russia,RUS
Aleksei Lugovoi,2485,1995,RUS,446,Russia,RUS
Marat Muhutdinov,2485,1995,RUS,447,Russia,RUS
Maksim Notkin,2485,1995,RUS,449,Russia,RUS
Alexander..I Petrushin,2485,1995,RUS,451,Russia,RUS
Stanislav Voitsekhovsky,2485,1995,RUS,460,Russia,RUS
Alexander Zlochevskij,2485,1995,RUS,462,Russia,RUS
Alexander Khasin,2480,1995,RUS,473,Russia,RUS
Petr Kiriakov,2480,1995,RUS,475,Russia,RUS
Nikolai..V Krogius,2480,1995,RUS,476,Russia,RUS
Oleg Nikolenko,2480,1995,RUS,480,Russia,RUS
Alexander..N Panchenko,2480,1995,RUS,483,Russia,RUS
Evgeniy Solozhenkin,2480,1995,RUS,489,Russia,RUS
Alex Avshalumov,2475,1995,RUS,493,Russia,RUS
Mark Dvoretzky,2475,1995,RUS,494,Russia,RUS
Alisa.(IM) Galliamova-Ivanchuk,2475,1995,RUS,497,Russia,RUS
Igor Moizhess,2475,1995,RUS,508,Russia,RUS
Alexey Pugachov,2475,1995,RUS,510,Russia,RUS
Yuri N Sakharov,2475,1995,RUS,512,Russia,RUS
Konstantin Starosek,2475,1995,RUS,515,Russia,RUS
Sergey..N Yuferov,2475,1995,RUS,520,Russia,RUS
Vladimir Belikov,2470,1995,RUS,523,Russia,RUS
Aleksander I Tuzovsky,2470,1995,RUS,549,Russia,RUS
Orest..N Averkin,2465,1995,RUS,554,Russia,RUS
Evgeni Dragomarezkij,2465,1995,RUS,557,Russia,RUS
Efim..P Geller,2465,1995,RUS,560,Russia,RUS
Andrei Makarov,2465,1995,RUS,574,Russia,RUS
Alexey Mitenkov,2465,1995,RUS,576,Russia,RUS
Vladimir Petrienko,2465,1995,RUS,581,Russia,RUS
Andrei Shchekachev,2465,1995,RUS,588,Russia,RUS
Roman Skomorokhin,2465,1995,RUS,590,Russia,RUS
Nikolai Vlassov,2465,1995,RUS,597,Russia,RUS
Vadim..Z Faibisovich,2460,1995,RUS,603,Russia,RUS
Victor..L Ivanov,2460,1995,RUS,606,Russia,RUS
Andrey Shariyazdanov,2460,1995,RUS,618,Russia,RUS
Veniamen Shtyrenkov,2460,1995,RUS,619,Russia,RUS
Vladislav..V Vorotnikov,2460,1995,RUS,623,Russia,RUS
Alexei Bezgodov,2455,1995,RUS,627,Russia,RUS
Avigdor Bykhovsky,2455,1995,RUS,630,Russia,RUS
Valerij Filippov,2455,1995,RUS,636,Russia,RUS
Vladimir.Ivanovich Ivanov,2455,1995,RUS,641,Russia,RUS
E Khlian,2455,1995,RUS,645,Russia,RUS
Alexander Kochyev,2455,1995,RUS,648,Russia,RUS
Viktor Moiseev,2455,1995,RUS,656,Russia,RUS
Evgeniy Najer,2455,1995,RUS,658,Russia,RUS
Leonid Totsky,2455,1995,RUS,670,Russia,RUS
Igor..A Zaitsev,2455,1995,RUS,672,Russia,RUS
Victor A Bojarinov,2450,1995,RUS,678,Russia,RUS
Alexander Cherniaev,2450,1995,RUS,680,Russia,RUS
Mikhail..M Ivanov,2450,1995,RUS,688,Russia,RUS
Sergey Janovsky,2450,1995,RUS,689,Russia,RUS
Evgenij Kalegin,2450,1995,RUS,692,Russia,RUS
Jurij Markov,2450,1995,RUS,701,Russia,RUS
Yakov Meister,2450,1995,RUS,703,Russia,RUS
A Monakov,2450,1995,RUS,707,Russia,RUS
Maxim Novik,2450,1995,RUS,708,Russia,RUS
Aleksandr Poluljahov,2450,1995,RUS,715,Russia,RUS
Alexander Rustemov,2450,1995,RUS,720,Russia,RUS
Sergei Shevelev,2450,1995,RUS,725,Russia,RUS
Oleg Vasilchenko,2450,1995,RUS,731,Russia,RUS
Sergey Veselovsky,2450,1995,RUS,733,Russia,RUS
Vadim Akhmadeev,2445,1995,RUS,740,Russia,RUS
Yuri L Averbakh,2445,1995,RUS,741,Russia,RUS
Viacheslav Bashkov,2445,1995,RUS,743,Russia,RUS
Sergey Daniliuk,2445,1995,RUS,752,Russia,RUS
Vladislav Fedorov,2445,1995,RUS,755,Russia,RUS
V I Ivanov,2445,1995,RUS,766,Russia,RUS
Ratmir..D Kholmov,2445,1995,RUS,769,Russia,RUS
Alexey Korotylev,2445,1995,RUS,771,Russia,RUS
Alexander Obukhov,2445,1995,RUS,780,Russia,RUS
Aleksej Shestoperov,2445,1995,RUS,787,Russia,RUS
Vasilij Gagarin,2440,1995,RUS,815,Russia,RUS
Vladimir Genba,2440,1995,RUS,816,Russia,RUS
Wjatscheslaw Gorjatschkin,2440,1995,RUS,819,Russia,RUS
O Karpeshov,2440,1995,RUS,826,Russia,RUS
Pavel E Kondratiev,2440,1995,RUS,827,Russia,RUS
Yuri F Kutyanin,2440,1995,RUS,830,Russia,RUS
Valery Lisik,2440,1995,RUS,833,Russia,RUS
A Neverov,2440,1995,RUS,837,Russia,RUS
Aleksander..S Nikitin,2440,1995,RUS,838,Russia,RUS
Igor Sotnikov,2440,1995,RUS,852,Russia,RUS
Mikhail Umansky,2440,1995,RUS,855,Russia,RUS
A. Vlaskov,2440,1995,RUS,860,Russia,RUS
Viacheslav.V Zakharstov,2440,1995,RUS,865,Russia,RUS
Vladimir..V Zhelnin,2440,1995,RUS,866,Russia,RUS
David..I Bronstein,2435,1995,RUS,874,Russia,RUS
Igor Dmitriev,2435,1995,RUS,882,Russia,RUS
Oleg Eismont,2435,1995,RUS,883,Russia,RUS
Alexey Ivanov,2435,1995,RUS,892,Russia,RUS
Valeri S Korensky,2435,1995,RUS,896,Russia,RUS
Alexander A Kuyindzhi,2435,1995,RUS,900,Russia,RUS
Vassily Orlov,2435,1995,RUS,914,Russia,RUS
Evgeni Ragozin,2435,1995,RUS,918,Russia,RUS
V Shinkevich,2435,1995,RUS,926,Russia,RUS
Mikhail-S Tseitlin,2435,1995,RUS,933,Russia,RUS
Vladimir Vulfson,2435,1995,RUS,936,Russia,RUS
A. Zhachev,2435,1995,RUS,940,Russia,RUS
Igor Belov,2430,1995,RUS,945,Russia,RUS
Vladimir Isupov,2430,1995,RUS,970,Russia,RUS
Gennady Kiselev,2430,1995,RUS,975,Russia,RUS
Valentin Kron,2430,1995,RUS,977,Russia,RUS
Svetlana Matveeva,2430,1995,RUS,987,Russia,RUS
Andrey Mololkin,2430,1995,RUS,991,Russia,RUS
Boris..I Nisman,2430,1995,RUS,995,Russia,RUS
Andrei Obodchuk,2430,1995,RUS,996,Russia,RUS
Viatcheslav Osnos,2430,1995,RUS,998,Russia,RUS
Igor V Platonov,2430,1995,RUS,1001,Russia,RUS
Valerij Popov,2430,1995,RUS,1003,Russia,RUS
Yuri Shabanov,2430,1995,RUS,1012,Russia,RUS
Alexey..S Suetin,2430,1995,RUS,1013,Russia,RUS
Vladimir Zemerov,2430,1995,RUS,1024,Russia,RUS
Boris..A Zlotnik,2430,1995,RUS,1025,Russia,RUS
Nikolai Andrianov,2425,1995,RUS,1027,Russia,RUS
Igor Drozdov,2425,1995,RUS,1044,Russia,RUS
Alexander..V Filipenko,2425,1995,RUS,1045,Russia,RUS
Alexander Gelman,2425,1995,RUS,1046,Russia,RUS
Sergei Iskusnyh,2425,1995,RUS,1053,Russia,RUS
Oleg Ivanov,2425,1995,RUS,1054,Russia,RUS
Timur Ivanov,2425,1995,RUS,1055,Russia,RUS
Gennady Kopjonkin,2425,1995,RUS,1061,Russia,RUS
Sogto Namgilov,2425,1995,RUS,1077,Russia,RUS
Vladimir Nevostrujev,2425,1995,RUS,1078,Russia,RUS
S Putenko,2425,1995,RUS,1085,Russia,RUS
Alexander Volzhin,2425,1995,RUS,1103,Russia,RUS
Igor Yanvarjov,2425,1995,RUS,1105,Russia,RUS
Igor Zakharevich,2425,1995,RUS,1106,Russia,RUS
Pavel Zarubin,2425,1995,RUS,1107,Russia,RUS
Yuri N Anikaev,2420,1995,RUS,1108,Russia,RUS
Leonid Basin,2420,1995,RUS,1112,Russia,RUS
A Borisenko,2420,1995,RUS,1119,Russia,RUS
Anatoly..A Bykhovsky,2420,1995,RUS,1120,Russia,RUS
L Cherniak,2420,1995,RUS,1122,Russia,RUS
A. Chuprov,2420,1995,RUS,1123,Russia,RUS
Andrei Deev,2420,1995,RUS,1124,Russia,RUS
Anatoly..G Donchenko,2420,1995,RUS,1127,Russia,RUS
Anton Gubanov,2420,1995,RUS,1139,Russia,RUS
Vladimir-E Kozlov,2420,1995,RUS,1148,Russia,RUS
Andrei..M Lukin,2420,1995,RUS,1156,Russia,RUS
Pavel Martynov,2420,1995,RUS,1159,Russia,RUS
Edward A Obukhovski,2420,1995,RUS,1168,Russia,RUS
Igor..A Polovodin,2420,1995,RUS,1177,Russia,RUS
Sergei G Rosenberg,2420,1995,RUS,1182,Russia,RUS
Veniamin Sergeev,2420,1995,RUS,1187,Russia,RUS
O Svirin,2420,1995,RUS,1194,Russia,RUS
Aleksander Alienkin,2415,1995,RUS,1205,Russia,RUS
E Arakelian,2415,1995,RUS,1206,Russia,RUS
Alexander..V Cherepkov,2415,1995,RUS,1214,Russia,RUS
Boris Galanov,2415,1995,RUS,1222,Russia,RUS
Alexander Galkin,2415,1995,RUS,1223,Russia,RUS
A. Ibragimov,2415,1995,RUS,1231,Russia,RUS
Aleksandr Karpatchev,2415,1995,RUS,1236,Russia,RUS
Mihail Kobalija,2415,1995,RUS,1238,Russia,RUS
Victor Mololkin,2415,1995,RUS,1261,Russia,RUS
Yuri..V Nikolaevsky,2415,1995,RUS,1265,Russia,RUS
E Riabchonok,2415,1995,RUS,1275,Russia,RUS
Alexander..A Semeniuk,2415,1995,RUS,1280,Russia,RUS
Igor Yagupov,2415,1995,RUS,1291,Russia,RUS
Alexey Yuneev,2415,1995,RUS,1292,Russia,RUS
Vladlen Y Zurakhov,2415,1995,RUS,1294,Russia,RUS
B Bilunov,2410,1995,RUS,1302,Russia,RUS
Vladimir..K Doroshkievich,2410,1995,RUS,1313,Russia,RUS
Alexej Gorbatow,2410,1995,RUS,1322,Russia,RUS
Vladimir Lazarev,2410,1995,RUS,1337,Russia,RUS
Mikhail.I Nepomnishay,2410,1995,RUS,1344,Russia,RUS
Iakov D Rusakov,2410,1995,RUS,1356,Russia,RUS
R. Sandriev,2410,1995,RUS,1357,Russia,RUS
Gerald..K Sorokin,2410,1995,RUS,1366,Russia,RUS
Jurij Veresagin,2410,1995,RUS,1375,Russia,RUS
Arkadi.Eremeevich Vul,2410,1995,RUS,1376,Russia,RUS
Samuel Zhukhovitsky,2410,1995,RUS,1380,Russia,RUS
Igor Berdichevski,2405,1995,RUS,1387,Russia,RUS
Grigory Bogdanovich,2405,1995,RUS,1393,Russia,RUS
Rafail Gabdrakhmanov,2405,1995,RUS,1409,Russia,RUS
Vladimir..I Karasev,2405,1995,RUS,1424,Russia,RUS
Georgiy Kastanieda,2405,1995,RUS,1425,Russia,RUS
Vladimir.P Kharlamov,2405,1995,RUS,1426,Russia,RUS
Alexander Lastin,2405,1995,RUS,1433,Russia,RUS
Ilia Odesskij,2405,1995,RUS,1448,Russia,RUS
S Oganesian,2405,1995,RUS,1449,Russia,RUS
M Poliakov,2405,1995,RUS,1460,Russia,RUS
Svetlana Prudnikova,2405,1995,RUS,1461,Russia,RUS
Mikhail B Pukshansky,2405,1995,RUS,1462,Russia,RUS
Aron G Reshko,2405,1995,RUS,1467,Russia,RUS
Alexei N Shestaperov,2405,1995,RUS,1469,Russia,RUS
Andrei Shuraev,2405,1995,RUS,1470,Russia,RUS
Nikolay Tolstikh,2405,1995,RUS,1477,Russia,RUS
Vladimir Utemov,2405,1995,RUS,1478,Russia,RUS
Rustam N Vasiliev,2405,1995,RUS,1481,Russia,RUS
Boris..T Vladimirov,2405,1995,RUS,1483,Russia,RUS
Viktor Adler,2400,1995,RUS,1489,Russia,RUS
Olef..I Donchenko,2400,1995,RUS,1509,Russia,RUS
Dmitry..R Godes,2400,1995,RUS,1516,Russia,RUS
Leonid Golovin,2400,1995,RUS,1517,Russia,RUS
Felix..N Ignatiev,2400,1995,RUS,1529,Russia,RUS
Abram Khasin,2400,1995,RUS,1534,Russia,RUS
Mikhail Kislov,2400,1995,RUS,1535,Russia,RUS
A Kochner,2400,1995,RUS,1537,Russia,RUS
Yuri..I Kotz,2400,1995,RUS,1539,Russia,RUS
Anatoli A Krutyanski,2400,1995,RUS,1543,Russia,RUS
Viacheslav Mansurov,2400,1995,RUS,1550,Russia,RUS
Mikhail M Yudovich,2400,1995,RUS,1589,Russia,RUS
K Agapov,2395,1995,RUS,1593,Russia,RUS
A Dokutchaev,2395,1995,RUS,1604,Russia,RUS
Vladimir-T Grokhotov,2395,1995,RUS,1619,Russia,RUS
Oleg Kozlov,2395,1995,RUS,1632,Russia,RUS
Vladimir Malakhov,2395,1995,RUS,1636,Russia,RUS
Vladimir A Muratov,2395,1995,RUS,1642,Russia,RUS
D. Osipov,2395,1995,RUS,1644,Russia,RUS
A Petelin,2395,1995,RUS,1650,Russia,RUS
Igor Samarin,2395,1995,RUS,1658,Russia,RUS
Sergey Sivokho,2395,1995,RUS,1661,Russia,RUS
Sergej Skudnov,2395,1995,RUS,1662,Russia,RUS
Kusma Soldatenkov,2395,1995,RUS,1663,Russia,RUS
Vitaly..G Terentiev,2395,1995,RUS,1665,Russia,RUS
Alexander Zakharov,2395,1995,RUS,1675,Russia,RUS
Eduard Bukhman,2390,1995,RUS,1683,Russia,RUS
Seiram A Chekhelian,2390,1995,RUS,1686,Russia,RUS
Oleg..L Chernikov,2390,1995,RUS,1687,Russia,RUS
J. Deich,2390,1995,RUS,1691,Russia,RUS
Sergey Fokin,2390,1995,RUS,1697,Russia,RUS
Alexei Gavrilov,2390,1995,RUS,1705,Russia,RUS
Vjaceslav Hodjko,2390,1995,RUS,1712,Russia,RUS
Vladimir Karavaev,2390,1995,RUS,1715,Russia,RUS
A Kobelev,2390,1995,RUS,1720,Russia,RUS
Yuri M Kotkov,2390,1995,RUS,1721,Russia,RUS
Alexander Kramadzjan,2390,1995,RUS,1722,Russia,RUS
Alexander..V Lisenko,2390,1995,RUS,1732,Russia,RUS
Evgeny Prokopchuk,2390,1995,RUS,1758,Russia,RUS
A Raedski,2390,1995,RUS,1760,Russia,RUS
Sergey Sergienko,2390,1995,RUS,1769,Russia,RUS
Vladimir-D Sergievsky,2390,1995,RUS,1770,Russia,RUS
Vladimir..A Soloviev,2390,1995,RUS,1776,Russia,RUS
Sergei Soloviov,2390,1995,RUS,1777,Russia,RUS
Oleg Yewdokimov,2390,1995,RUS,1791,Russia,RUS
Igor Beresovski,2385,1995,RUS,1804,Russia,RUS
A Bragin,2385,1995,RUS,1809,Russia,RUS
Alexander R. Glianietz,2385,1995,RUS,1830,Russia,RUS
A Glyanets,2385,1995,RUS,1831,Russia,RUS
E. Hlian,2385,1995,RUS,1836,Russia,RUS
Dmitrij Ikonnikov,2385,1995,RUS,1837,Russia,RUS
Andrey Lavrov,2385,1995,RUS,1850,Russia,RUS
A Lunev,2385,1995,RUS,1856,Russia,RUS
Alexander..A Malevinsky,2385,1995,RUS,1857,Russia,RUS
Oleg L Moisieev,2385,1995,RUS,1866,Russia,RUS
Emelbek Moldobaev,2385,1995,RUS,1867,Russia,RUS
Konstantin Nikuljshin,2385,1995,RUS,1869,Russia,RUS
Arkady Novopashin,2385,1995,RUS,1870,Russia,RUS
Evgeny Pospelov,2385,1995,RUS,1881,Russia,RUS
Andrei Purtov,2385,1995,RUS,1882,Russia,RUS
V Sherbakov,2385,1995,RUS,1894,Russia,RUS
Viacheslav Varlamov,2385,1995,RUS,1902,Russia,RUS
V Yasinsky,2385,1995,RUS,1909,Russia,RUS
Ilia Alexandrov,2380,1995,RUS,1912,Russia,RUS
Igor Blechzin,2380,1995,RUS,1923,Russia,RUS
V Feofanov,2380,1995,RUS,1942,Russia,RUS
S Hlusevich,2380,1995,RUS,1950,Russia,RUS
Georgi A Ilivitzki,2380,1995,RUS,1954,Russia,RUS
A Isaev,2380,1995,RUS,1956,Russia,RUS
Alexander Kalinin,2380,1995,RUS,1960,Russia,RUS
I Komissarov,2380,1995,RUS,1963,Russia,RUS
I Kopylov,2380,1995,RUS,1965,Russia,RUS
David Kudischewitsch,2380,1995,RUS,1967,Russia,RUS
Vasilij Malysev,2380,1995,RUS,1972,Russia,RUS
Nikolay Monin,2380,1995,RUS,1976,Russia,RUS
G Mukhim,2380,1995,RUS,1978,Russia,RUS
Gennadi Newerovski,2380,1995,RUS,1983,Russia,RUS
Mikhail Perelshteyn,2380,1995,RUS,1989,Russia,RUS
Yury.N Prudnikov,2380,1995,RUS,1990,Russia,RUS
Pavel Romanov,2380,1995,RUS,1998,Russia,RUS
Efim.Samoilovich Stoliar,2380,1995,RUS,2005,Russia,RUS
Vladimir Terterians,2380,1995,RUS,2006,Russia,RUS
Sergey Volkov,2380,1995,RUS,2010,Russia,RUS
Alexey Ageev,2375,1995,RUS,2018,Russia,RUS
S Appolonov,2375,1995,RUS,2022,Russia,RUS
Boris Arkhangelsky,2375,1995,RUS,2023,Russia,RUS
Yuri Foltz,2375,1995,RUS,2044,Russia,RUS
N Gavrilov,2375,1995,RUS,2050,Russia,RUS
Anatolij Golikov,2375,1995,RUS,2051,Russia,RUS
Viktor Harlamov,2375,1995,RUS,2058,Russia,RUS
Alexander P Korelov,2375,1995,RUS,2073,Russia,RUS
Alexander Kozirev,2375,1995,RUS,2074,Russia,RUS
K Mesropov,2375,1995,RUS,2080,Russia,RUS
Sergej Nikolaev,2375,1995,RUS,2089,Russia,RUS
V Novichkov,2375,1995,RUS,2090,Russia,RUS
Axelander Ostrovsky,2375,1995,RUS,2091,Russia,RUS
Yuri N Popov,2375,1995,RUS,2098,Russia,RUS
Alexander Potapov,2375,1995,RUS,2100,Russia,RUS
J Purev,2375,1995,RUS,2101,Russia,RUS
V Shushpanov,2375,1995,RUS,2113,Russia,RUS
Jakov Silberman,2375,1995,RUS,2114,Russia,RUS
Igor Sirin,2375,1995,RUS,2115,Russia,RUS
I. Spivak,2375,1995,RUS,2119,Russia,RUS
Vladimir Stepovoj,2375,1995,RUS,2121,Russia,RUS
V Stjazhkin,2375,1995,RUS,2122,Russia,RUS
Jevgenij Sutorikhin,2375,1995,RUS,2123,Russia,RUS
Vil Syrtlanov,2375,1995,RUS,2125,Russia,RUS
Aleksandr Ukolov,2375,1995,RUS,2131,Russia,RUS
Nikolai Vekshenkov,2375,1995,RUS,2134,Russia,RUS
G Sergei Vorobets,2375,1995,RUS,2135,Russia,RUS
Aleksandar Zamruk,2375,1995,RUS,2143,Russia,RUS
Boris Abrashkin,2370,1995,RUS,2144,Russia,RUS
Ilja Biriukov,2370,1995,RUS,2158,Russia,RUS
Pavel Bogumil,2370,1995,RUS,2162,Russia,RUS
A Cherenkov,2370,1995,RUS,2169,Russia,RUS
L Kandyba,2370,1995,RUS,2198,Russia,RUS
M. Kazgaleev,2370,1995,RUS,2199,Russia,RUS
M Kiselev,2370,1995,RUS,2200,Russia,RUS
Sergey Konstantinov,2370,1995,RUS,2201,Russia,RUS
Andrej Koruchin,2370,1995,RUS,2202,Russia,RUS
Ekaterina Kovalevskaya,2370,1995,RUS,2203,Russia,RUS
Jakov Loifenfeld,2370,1995,RUS,2208,Russia,RUS
Nikolai..M Mishuchkov,2370,1995,RUS,2218,Russia,RUS
Y Simkin,2370,1995,RUS,2256,Russia,RUS
Sergey M Sokolov,2370,1995,RUS,2262,Russia,RUS
Georgy I Ustinov,2370,1995,RUS,2268,Russia,RUS
Raffael Altshul,2365,1995,RUS,2280,Russia,RUS
Vladimir Anokhin,2365,1995,RUS,2281,Russia,RUS
Boris Anufriev,2365,1995,RUS,2282,Russia,RUS
Aleksandr Bolhovitin,2365,1995,RUS,2294,Russia,RUS
Dmitry Chuprikov,2365,1995,RUS,2299,Russia,RUS
Boris Fradkin,2365,1995,RUS,2308,Russia,RUS
Jouri Goriatchkin,2365,1995,RUS,2320,Russia,RUS
Lazar Kapeljus,2365,1995,RUS,2334,Russia,RUS
Vladimir.A Karagodin,2365,1995,RUS,2335,Russia,RUS
O. Kirsanov,2365,1995,RUS,2341,Russia,RUS
Yury Kolobov,2365,1995,RUS,2344,Russia,RUS
Nikolai G Kopylov,2365,1995,RUS,2345,Russia,RUS
Gennadi Makarov,2365,1995,RUS,2358,Russia,RUS
Jacob Rasin,2365,1995,RUS,2370,Russia,RUS
Alexander Sakadin,2365,1995,RUS,2374,Russia,RUS
Vadim Skomorokhin,2365,1995,RUS,2378,Russia,RUS
A Smit,2365,1995,RUS,2379,Russia,RUS
Pavel Stepanov,2365,1995,RUS,2384,Russia,RUS
Anatoly Utiatsky,2365,1995,RUS,2387,Russia,RUS
Anatoly-V Alexeev,2360,1995,RUS,2405,Russia,RUS
Pavel.S Dvalishvili,2360,1995,RUS,2428,Russia,RUS
Anatoly B Fershter,2360,1995,RUS,2434,Russia,RUS
Alexander Hait,2360,1995,RUS,2447,Russia,RUS
Simcho Kataev,2360,1995,RUS,2463,Russia,RUS
Igor Khudiakov,2360,1995,RUS,2464,Russia,RUS
Ilya I Koifman,2360,1995,RUS,2465,Russia,RUS
Alexei Kornev,2360,1995,RUS,2466,Russia,RUS
S Krasnov,2360,1995,RUS,2469,Russia,RUS
B Labok,2360,1995,RUS,2472,Russia,RUS
Sergey Labutin,2360,1995,RUS,2473,Russia,RUS
Alexey Martynov,2360,1995,RUS,2484,Russia,RUS
Slava Rodnishchev,2360,1995,RUS,2513,Russia,RUS
Boris Shpilker,2360,1995,RUS,2520,Russia,RUS
A Shumpiuk,2360,1995,RUS,2521,Russia,RUS
Vladimir Sutorikhin,2360,1995,RUS,2527,Russia,RUS
Vladimir Tsirkov,2360,1995,RUS,2533,Russia,RUS
Kirill Umnov,2360,1995,RUS,2535,Russia,RUS
A Verner,2360,1995,RUS,2539,Russia,RUS
Viliam Voloshin,2360,1995,RUS,2541,Russia,RUS
Ruslan Yandarbiev,2360,1995,RUS,2545,Russia,RUS
S. Abramov,2355,1995,RUS,2550,Russia,RUS
Genadi..A Ageichenko,2355,1995,RUS,2551,Russia,RUS
Vladimir Barskij,2355,1995,RUS,2559,Russia,RUS
Dimitri Biriukhatnikov,2355,1995,RUS,2565,Russia,RUS
M Blokh,2355,1995,RUS,2567,Russia,RUS
Igor Brodsky,2355,1995,RUS,2575,Russia,RUS
Josif Feigelson,2355,1995,RUS,2594,Russia,RUS
Denis Frolov,2355,1995,RUS,2597,Russia,RUS
N Gerasimov,2355,1995,RUS,2598,Russia,RUS
Sergej Grebennikov,2355,1995,RUS,2604,Russia,RUS
