Name,Rating,Year,Fed,Rank,name_FED,ISO3
F. Goldstern,2315,1990,NED,2509,Netherlands,NLD
H. Klarenbeek,2315,1990,NED,2531,Netherlands,NLD
P. Nieuwenhuis,2315,1990,NED,2561,Netherlands,NLD
M. Okkes,2315,1990,NED,2562,Netherlands,NLD
R. Faase,2310,1990,NED,2660,Netherlands,NLD
C. Stehouwer,2310,1990,NED,2774,Netherlands,NLD
A.J. Van Dop,2310,1990,NED,2785,Netherlands,NLD
Y. Volman,2310,1990,NED,2790,Netherlands,NLD
J. Bosch,2305,1990,NED,2812,Netherlands,NLD
E.G.J. Knoppert,2305,1990,NED,2880,Netherlands,NLD
J.R. Markus,2305,1990,NED,2903,Netherlands,NLD
M.A. Wind,2305,1990,NED,2989,Netherlands,NLD
C. Becx,2300,1990,NED,3000,Netherlands,NLD
E. Blokhuis,2300,1990,NED,3006,Netherlands,NLD
M. Bosman,2300,1990,NED,3009,Netherlands,NLD
R. Daam,2300,1990,NED,3022,Netherlands,NLD
B. Den Boer,2300,1990,NED,3026,Netherlands,NLD
W. Heemskerk,2300,1990,NED,3054,Netherlands,NLD
J. Marcus,2300,1990,NED,3083,Netherlands,NLD
R. Timmer,2300,1990,NED,3154,Netherlands,NLD
G.J. Timmerman,2300,1990,NED,3155,Netherlands,NLD
P. Tolk,2300,1990,NED,3156,Netherlands,NLD
J. Vogel,2300,1990,NED,3163,Netherlands,NLD
A. Jongsma,2295,1990,NED,3236,Netherlands,NLD
F. Hallebeek,2290,1990,NED,3392,Netherlands,NLD
P.W Van Voorthuijsen,2290,1990,NED,3490,Netherlands,NLD
G.J. Ballon,2285,1990,NED,3524,Netherlands,NLD
J. Booij,2285,1990,NED,3534,Netherlands,NLD
H.I. Oei,2285,1990,NED,3633,Netherlands,NLD
J. Willemsen,2285,1990,NED,3696,Netherlands,NLD
P. Bierenbroodspot,2280,1990,NED,3721,Netherlands,NLD
H.A. Happel,2280,1990,NED,3772,Netherlands,NLD
J. Quist,2280,1990,NED,3862,Netherlands,NLD
G. Van Laatum,2280,1990,NED,3893,Netherlands,NLD
F. Krudde,2275,1990,NED,4020,Netherlands,NLD
R.A.J.A. Olthof,2275,1990,NED,4044,Netherlands,NLD
P. De Roode,2270,1990,NED,4173,Netherlands,NLD
M.D. Etmans,2270,1990,NED,4185,Netherlands,NLD
A. Bezemer,2265,1990,NED,4349,Netherlands,NLD
H. Kuijf,2265,1990,NED,4424,Netherlands,NLD
Ph.J. Du Chattel,2260,1990,NED,4571,Netherlands,NLD
M. Kremer,2260,1990,NED,4632,Netherlands,NLD
A. Dekker,2255,1990,NED,4784,Netherlands,NLD
T. Bottema,2240,1990,NED,5439,Netherlands,NLD
J. Harmsen,2240,1990,NED,5494,Netherlands,NLD
R. Hofman,2240,1990,NED,5499,Netherlands,NLD
M. Beulen,2235,1990,NED,5649,Netherlands,NLD
A De Savornin Lohman,2235,1990,NED,5666,Netherlands,NLD
G. Dorenberg,2235,1990,NED,5669,Netherlands,NLD
R. Segers,2235,1990,NED,5793,Netherlands,NLD
A. Schneiders,2230,1990,NED,6005,Netherlands,NLD
E.-J. Straat,2230,1990,NED,6018,Netherlands,NLD
A.M.J. Van den Berg,2230,1990,NED,6032,Netherlands,NLD
J. Van den Berg,2230,1990,NED,6033,Netherlands,NLD
J. Voormans,2230,1990,NED,6040,Netherlands,NLD
D. Reinderman,2225,1990,NED,6195,Netherlands,NLD
A.J. Schwartz,2225,1990,NED,6202,Netherlands,NLD
J. Geselschop,2220,1990,NED,6291,Netherlands,NLD
M. Van Schaardenburg,2220,1990,NED,6404,Netherlands,NLD
H. Vlam,2220,1990,NED,6409,Netherlands,NLD
O. Wilgenhof,2220,1990,NED,6412,Netherlands,NLD
N. Hauwert,2215,1990,NED,6496,Netherlands,NLD
D. Tjiam,2215,1990,NED,6604,Netherlands,NLD
H. Kerkmeester,2210,1990,NED,6687,Netherlands,NLD
L. Konings,2210,1990,NED,6691,Netherlands,NLD
W. Van der Wijk,2210,1990,NED,6776,Netherlands,NLD
G.M. Van Manen,2210,1990,NED,6778,Netherlands,NLD
H. Galje,2205,1990,NED,6862,Netherlands,NLD
A. Van der Mije,2180,1990,NED,7111,Netherlands,NLD
H. De Greef,2165,1990,NED,7139,Netherlands,NLD
H. Van Parreren,2145,1990,NED,7191,Netherlands,NLD
E. De Kleuver,2140,1990,NED,7193,Netherlands,NLD
C. Vreeken,2140,1990,NED,7200,Netherlands,NLD
M. Drewes,2120,1990,NED,7246,Netherlands,NLD
E. Belle,2100,1990,NED,7310,Netherlands,NLD
C. Bruinenberg,2090,1990,NED,7347,Netherlands,NLD
Y. Nagel,2085,1990,NED,7383,Netherlands,NLD
A. Riemslag,2080,1990,NED,7409,Netherlands,NLD
A.L. Van der Giessen,2045,1990,NED,7554,Netherlands,NLD
P. Cameron,2035,1990,NED,7588,Netherlands,NLD
C. Pluymert,2030,1990,NED,7629,Netherlands,NLD
A. Cameron,2025,1990,NED,7643,Netherlands,NLD
F. Heemskerk,2020,1990,NED,7673,Netherlands,NLD
F. Selmeier,2015,1990,NED,7692,Netherlands,NLD
M. Van Elst,2005,1990,NED,7778,Netherlands,NLD
E. Vogel-De Graaf,2005,1990,NED,7783,Netherlands,NLD
N.D. Short,2635,1990,ENG,8,United Kingdom,GBR
J.S. Speelman,2610,1990,ENG,19,United Kingdom,GBR
J.D.M. Nunn,2600,1990,ENG,29,United Kingdom,GBR
M. Chandler,2585,1990,ENG,34,United Kingdom,GBR
M. Adams,2555,1990,ENG,67,United Kingdom,GBR
J.M. Hodgson,2540,1990,ENG,94,United Kingdom,GBR
M. Hebden,2530,1990,ENG,112,United Kingdom,GBR
D. Norwood,2530,1990,ENG,116,United Kingdom,GBR
J.A. Mestel,2525,1990,ENG,129,United Kingdom,GBR
D.J. King,2515,1990,ENG,149,United Kingdom,GBR
M. Suba,2505,1990,ENG,175,United Kingdom,GBR
A.C. Kosten,2485,1990,ENG,241,United Kingdom,GBR
N.R. Davies,2475,1990,ENG,275,United Kingdom,GBR
G.C. Flear,2470,1990,ENG,305,United Kingdom,GBR
J.G. Gallagher,2470,1990,ENG,306,United Kingdom,GBR
J. Plaskett,2470,1990,ENG,317,United Kingdom,GBR
W.N. Watson,2470,1990,ENG,325,United Kingdom,GBR
S. Conquest,2465,1990,ENG,328,United Kingdom,GBR
J. Levitt,2465,1990,ENG,337,United Kingdom,GBR
M. Sadler,2465,1990,ENG,343,United Kingdom,GBR
K.C. Arkell,2460,1990,ENG,353,United Kingdom,GBR
P.E. Littlewood,2460,1990,ENG,365,United Kingdom,GBR
J.C. Howell,2450,1990,ENG,416,United Kingdom,GBR
W.R. Hartston,2430,1990,ENG,547,United Kingdom,GBR
And.D. Martin,2430,1990,ENG,555,United Kingdom,GBR
K. Harandi,2420,1990,ENG,616,United Kingdom,GBR
M.L. Pein,2420,1990,ENG,633,United Kingdom,GBR
S. Webb,2415,1990,ENG,700,United Kingdom,GBR
P.K. Wells,2410,1990,ENG,753,United Kingdom,GBR
G. Crawley,2400,1990,ENG,829,United Kingdom,GBR
J.M. Emms,2400,1990,ENG,836,United Kingdom,GBR
R. Bellin,2395,1990,ENG,893,United Kingdom,GBR
D. Agnos,2390,1990,ENG,935,United Kingdom,GBR
Ch. Ward,2390,1990,ENG,1003,United Kingdom,GBR
S. Bell,2385,1990,ENG,1017,United Kingdom,GBR
Ch. Beaumont,2380,1990,ENG,1082,United Kingdom,GBR
J.C. Pigott,2380,1990,ENG,1123,United Kingdom,GBR
N.E. Povah,2380,1990,ENG,1127,United Kingdom,GBR
G.W. Lawton,2375,1990,ENG,1209,United Kingdom,GBR
Ph. Morris,2375,1990,ENG,1215,United Kingdom,GBR
M.J. Basman,2370,1990,ENG,1248,United Kingdom,GBR
A.J. Dunnington,2370,1990,ENG,1262,United Kingdom,GBR
J.C. Hawksworth,2370,1990,ENG,1274,United Kingdom,GBR
G.W. Lane,2370,1990,ENG,1281,United Kingdom,GBR
K. Bowden,2365,1990,ENG,1332,United Kingdom,GBR
N.H. Bradbury,2360,1990,ENG,1415,United Kingdom,GBR
N.R. Mc Donald,2360,1990,ENG,1463,United Kingdom,GBR
M. Hennigan,2355,1990,ENG,1537,United Kingdom,GBR
G. Copeland,2350,1990,ENG,1609,United Kingdom,GBR
B.A. Jacobs,2350,1990,ENG,1637,United Kingdom,GBR
S.J.B. Knott,2345,1990,ENG,1736,United Kingdom,GBR
I. Thomas,2345,1990,ENG,1784,United Kingdom,GBR
G.A. Waddingham,2345,1990,ENG,1791,United Kingdom,GBR
A. Corkett,2340,1990,ENG,1811,United Kingdom,GBR
A.P.H. Kinsman,2340,1990,ENG,1840,United Kingdom,GBR
A.J. Whiteley,2340,1990,ENG,1897,United Kingdom,GBR
G. Burgess,2335,1990,ENG,1919,United Kingdom,GBR
M.J. Franklin,2335,1990,ENG,1942,United Kingdom,GBR
V.W. Knox,2335,1990,ENG,1958,United Kingdom,GBR
A.P. Law,2335,1990,ENG,1962,United Kingdom,GBR
A. Ledger,2335,1990,ENG,1963,United Kingdom,GBR
G.D. Lee,2335,1990,ENG,1964,United Kingdom,GBR
M. Forester,2330,1990,ENG,2057,United Kingdom,GBR
Ch. Kennaugh,2330,1990,ENG,2083,United Kingdom,GBR
P. Byway,2325,1990,ENG,2170,United Kingdom,GBR
J. Cavendish,2325,1990,ENG,2173,United Kingdom,GBR
P.G. Large,2325,1990,ENG,2221,United Kingdom,GBR
J.G. Nicholson,2325,1990,ENG,2252,United Kingdom,GBR
J. Parker,2325,1990,ENG,2257,United Kingdom,GBR
D. Walker,2325,1990,ENG,2290,United Kingdom,GBR
J.E. Littlewood,2320,1990,ENG,2374,United Kingdom,GBR
Ph.J. Rossiter,2320,1990,ENG,2408,United Kingdom,GBR
L. Webb,2320,1990,ENG,2447,United Kingdom,GBR
S. Bibby,2315,1990,ENG,2465,United Kingdom,GBR
C.S. Crouch,2315,1990,ENG,2474,United Kingdom,GBR
A.P. Lewis,2315,1990,ENG,2547,United Kingdom,GBR
P.J. Sowray,2315,1990,ENG,2593,United Kingdom,GBR
D. Stewart,2315,1990,ENG,2596,United Kingdom,GBR
N.L. Carr,2310,1990,ENG,2642,United Kingdom,GBR
L. Cooper,2310,1990,ENG,2646,United Kingdom,GBR
J. Singh Sukh,2310,1990,ENG,2766,United Kingdom,GBR
A. Collinson,2305,1990,ENG,2829,United Kingdom,GBR
J.J. Cox,2305,1990,ENG,2831,United Kingdom,GBR
P. Gemmell,2305,1990,ENG,2854,United Kingdom,GBR
D. Hassapis,2300,1990,ENG,3051,United Kingdom,GBR
J.J. Ady,2295,1990,ENG,3171,United Kingdom,GBR
R. Lobo,2295,1990,ENG,3261,United Kingdom,GBR
A. Summerscale,2295,1990,ENG,3328,United Kingdom,GBR
M. Wheeler,2295,1990,ENG,3336,United Kingdom,GBR
D. Friedgood,2290,1990,ENG,3382,United Kingdom,GBR
Ch. Holland,2290,1990,ENG,3398,United Kingdom,GBR
B.D. Lund,2290,1990,ENG,3428,United Kingdom,GBR
A. Potts,2290,1990,ENG,3456,United Kingdom,GBR
G. Quillan,2290,1990,ENG,3457,United Kingdom,GBR
E.O.M.C. Teichmann,2290,1990,ENG,3480,United Kingdom,GBR
R. Tozer,2290,1990,ENG,3486,United Kingdom,GBR
S. Cullip,2285,1990,ENG,3551,United Kingdom,GBR
P. Edwards,2285,1990,ENG,3558,United Kingdom,GBR
S. Giddins,2280,1990,ENG,3762,United Kingdom,GBR
A. Harley,2280,1990,ENG,3774,United Kingdom,GBR
P.W. Hempson,2280,1990,ENG,3777,United Kingdom,GBR
T. Wall,2280,1990,ENG,3901,United Kingdom,GBR
B. Beake,2275,1990,ENG,3924,United Kingdom,GBR
Ch. Franklin,2275,1990,ENG,3966,United Kingdom,GBR
A. Mortazavi,2275,1990,ENG,4042,United Kingdom,GBR
S.J. Roe,2275,1990,ENG,4068,United Kingdom,GBR
D. Sands,2275,1990,ENG,4073,United Kingdom,GBR
A.A. Smith,2275,1990,ENG,4087,United Kingdom,GBR
A. Webster,2275,1990,ENG,4118,United Kingdom,GBR
K.J. Wicker,2275,1990,ENG,4119,United Kingdom,GBR
S. Arkell,2270,1990,ENG,4135,United Kingdom,GBR
A.E. Hanreck,2270,1990,ENG,4205,United Kingdom,GBR
R.F. Holmes,2270,1990,ENG,4210,United Kingdom,GBR
G. Kenworthy,2270,1990,ENG,4220,United Kingdom,GBR
A. Mack,2270,1990,ENG,4241,United Kingdom,GBR
K. Shovel,2270,1990,ENG,4293,United Kingdom,GBR
D. Watts,2270,1990,ENG,4320,United Kingdom,GBR
D.W. Anderton,2265,1990,ENG,4332,United Kingdom,GBR
Ch.W. Baker,2265,1990,ENG,4338,United Kingdom,GBR
Johnc. Benjamin,2265,1990,ENG,4345,United Kingdom,GBR
Si.D. Brown,2265,1990,ENG,4353,United Kingdom,GBR
R. Granat,2265,1990,ENG,4392,United Kingdom,GBR
P. Jowett,2265,1990,ENG,4408,United Kingdom,GBR
M. Walker,2265,1990,ENG,4521,United Kingdom,GBR
D. Knox,2260,1990,ENG,4627,United Kingdom,GBR
F.J. Kwiatkowski,2260,1990,ENG,4635,United Kingdom,GBR
S. Wood,2260,1990,ENG,4746,United Kingdom,GBR
A. Bryce,2255,1990,ENG,4771,United Kingdom,GBR
P. Gayson,2255,1990,ENG,4805,United Kingdom,GBR
M. Harris,2255,1990,ENG,4823,United Kingdom,GBR
M. Piper,2255,1990,ENG,4887,United Kingdom,GBR
D.E. Rumens,2255,1990,ENG,4903,United Kingdom,GBR
R. Britton,2250,1990,ENG,4982,United Kingdom,GBR
C.R. Dawson,2250,1990,ENG,4993,United Kingdom,GBR
N.F. Dickenson,2250,1990,ENG,4999,United Kingdom,GBR
T. Needham,2250,1990,ENG,5101,United Kingdom,GBR
G. Wall,2250,1990,ENG,5174,United Kingdom,GBR
T.E. Wiley,2250,1990,ENG,5181,United Kingdom,GBR
D.A. Wood,2250,1990,ENG,5183,United Kingdom,GBR
J. Charp,2245,1990,ENG,5224,United Kingdom,GBR
A. Dunn,2245,1990,ENG,5236,United Kingdom,GBR
P.I. Georghiou,2245,1990,ENG,5246,United Kingdom,GBR
P. Helbig,2245,1990,ENG,5260,United Kingdom,GBR
J.N. Sugden,2245,1990,ENG,5385,United Kingdom,GBR
I.J. Upton,2245,1990,ENG,5398,United Kingdom,GBR
J. Wilson,2245,1990,ENG,5410,United Kingdom,GBR
J. Bellin,2240,1990,ENG,5433,United Kingdom,GBR
D. Coleman,2240,1990,ENG,5459,United Kingdom,GBR
J. Merriman,2240,1990,ENG,5550,United Kingdom,GBR
G. Oswald,2240,1990,ENG,5562,United Kingdom,GBR
I. Rogers,2240,1990,ENG,5589,United Kingdom,GBR
N.R. Oliver,2235,1990,ENG,5766,United Kingdom,GBR
N. Thomas,2235,1990,ENG,5818,United Kingdom,GBR
A. Tucker,2235,1990,ENG,5826,United Kingdom,GBR
G. Buckley,2230,1990,ENG,5872,United Kingdom,GBR
M. Hazelton,2230,1990,ENG,5907,United Kingdom,GBR
P. Kemp,2230,1990,ENG,5928,United Kingdom,GBR
D. Kumaran,2230,1990,ENG,5934,United Kingdom,GBR
M.J. Yeo,2230,1990,ENG,6043,United Kingdom,GBR
S. Ansell,2225,1990,ENG,6050,United Kingdom,GBR
J. Burnett,2225,1990,ENG,6070,United Kingdom,GBR
S.D. Singh,2225,1990,ENG,6205,United Kingdom,GBR
P.M. Townsend,2225,1990,ENG,6223,United Kingdom,GBR
Ph. Hughes,2220,1990,ENG,6300,United Kingdom,GBR
Sh. Jackson,2220,1990,ENG,6304,United Kingdom,GBR
M. Lyell,2220,1990,ENG,6325,United Kingdom,GBR
T. Parkes,2220,1990,ENG,6350,United Kingdom,GBR
L. Smart,2220,1990,ENG,6384,United Kingdom,GBR
Ch. Duncan,2215,1990,ENG,6473,United Kingdom,GBR
N. Foster,2215,1990,ENG,6477,United Kingdom,GBR
K.I. Norman,2215,1990,ENG,6559,United Kingdom,GBR
A. Stebbings,2215,1990,ENG,6595,United Kingdom,GBR
N. Fox,2210,1990,ENG,6657,United Kingdom,GBR
O.A. Jackson,2210,1990,ENG,6679,United Kingdom,GBR
J. Anderson,2205,1990,ENG,6798,United Kingdom,GBR
P. Moulton,2205,1990,ENG,6943,United Kingdom,GBR
R. Willmoth,2205,1990,ENG,7043,United Kingdom,GBR
Ch. Flear,2185,1990,ENG,7088,United Kingdom,GBR
S. Christopher,2100,1990,ENG,7311,United Kingdom,GBR
M. Hepworth,2080,1990,ENG,7398,United Kingdom,GBR
C. Forbes,2075,1990,ENG,7421,United Kingdom,GBR
C.A. Groves,2065,1990,ENG,7457,United Kingdom,GBR
J. Harwar,2065,1990,ENG,7459,United Kingdom,GBR
C. Haslinger,2065,1990,ENG,7460,United Kingdom,GBR
A.P. Sunnucks,2045,1990,ENG,7551,United Kingdom,GBR
R.M. Bruce,2025,1990,ENG,7642,United Kingdom,GBR
N. Regan,2010,1990,ENG,7715,United Kingdom,GBR
U. Andersson,2630,1990,SWE,9,Sweden,SWE
F. Hellers,2525,1990,SWE,127,Sweden,SWE
L. Karlsson,2520,1990,SWE,143,Sweden,SWE
R. Wessman,2505,1990,SWE,178,Sweden,SWE
H. Schussler,2490,1990,SWE,232,Sweden,SWE
T. Wedberg,2485,1990,SWE,250,Sweden,SWE
P. Cramling,2470,1990,SWE,298,Sweden,SWE
J. Hector,2465,1990,SWE,332,Sweden,SWE
J. Johansson,2465,1990,SWE,334,Sweden,SWE
D. Cramling,2445,1990,SWE,447,Sweden,SWE
A. Ornstein,2445,1990,SWE,468,Sweden,SWE
Th. Ernst,2440,1990,SWE,483,Sweden,SWE
R. Akesson,2435,1990,SWE,511,Sweden,SWE
S. Brynell,2430,1990,SWE,539,Sweden,SWE
Ch. Bergstrom,2425,1990,SWE,573,Sweden,SWE
M. Wiedenkeller,2425,1990,SWE,607,Sweden,SWE
L.-A. Schneider,2415,1990,SWE,691,Sweden,SWE
R. Ekstrom,2405,1990,SWE,770,Sweden,SWE
B. Svensson,2405,1990,SWE,809,Sweden,SWE
B. Ahlander,2400,1990,SWE,821,Sweden,SWE
N.-G. Renman,2395,1990,SWE,922,Sweden,SWE
Th. Welin,2390,1990,SWE,1004,Sweden,SWE
L. Degerman,2385,1990,SWE,1026,Sweden,SWE
R. Winsnes,2385,1990,SWE,1074,Sweden,SWE
Ch. Niklasson,2375,1990,SWE,1217,Sweden,SWE
I. Andreasson,2370,1990,SWE,1245,Sweden,SWE
R. Bator,2370,1990,SWE,1249,Sweden,SWE
O. Kinnmark,2365,1990,SWE,1354,Sweden,SWE
B. Lindberg,2365,1990,SWE,1360,Sweden,SWE
M. Sjoberg,2365,1990,SWE,1393,Sweden,SWE
R. Callergard,2360,1990,SWE,1418,Sweden,SWE
J. Eslon,2360,1990,SWE,1428,Sweden,SWE
B. Hammar,2360,1990,SWE,1439,Sweden,SWE
I. Kristiansson,2360,1990,SWE,1453,Sweden,SWE
Ch. Hartman,2355,1990,SWE,1535,Sweden,SWE
C. Carleson,2345,1990,SWE,1702,Sweden,SWE
J. Ingbrandt,2345,1990,SWE,1729,Sweden,SWE
N. Hjelm,2340,1990,SWE,1829,Sweden,SWE
K. Kaiszauri,2340,1990,SWE,1836,Sweden,SWE
Th. Engqvist,2335,1990,SWE,1937,Sweden,SWE
B. Andersson,2330,1990,SWE,2031,Sweden,SWE
G. Svenn,2330,1990,SWE,2133,Sweden,SWE
M. Andersson,2325,1990,SWE,2154,Sweden,SWE
C.-M. Bjork,2325,1990,SWE,2165,Sweden,SWE
S. Cicak,2325,1990,SWE,2175,Sweden,SWE
F. Lukez,2325,1990,SWE,2235,Sweden,SWE
L.-E. Pettersson,2325,1990,SWE,2258,Sweden,SWE
P. Sjodahl,2325,1990,SWE,2273,Sweden,SWE
P. Lichtenstein,2320,1990,SWE,2372,Sweden,SWE
K. Setterqvist,2320,1990,SWE,2416,Sweden,SWE
R. Astrom,2315,1990,SWE,2456,Sweden,SWE
P. Berkell,2315,1990,SWE,2463,Sweden,SWE
G. Johansson,2315,1990,SWE,2525,Sweden,SWE
H. Jonsson,2315,1990,SWE,2526,Sweden,SWE
M. Carlson,2310,1990,SWE,2640,Sweden,SWE
P. Ekelund,2310,1990,SWE,2657,Sweden,SWE
P. Larsson,2310,1990,SWE,2708,Sweden,SWE
L. Liljedahl,2310,1990,SWE,2713,Sweden,SWE
E. Rayner,2310,1990,SWE,2745,Sweden,SWE
A. Ebenfelt,2305,1990,SWE,2845,Sweden,SWE
B. Bengtsson,2300,1990,SWE,3001,Sweden,SWE
T. Hellborg,2295,1990,SWE,3221,Sweden,SWE
S. Lindemann,2295,1990,SWE,3258,Sweden,SWE
P. Bjarnehag,2290,1990,SWE,3355,Sweden,SWE
R. Helgason,2290,1990,SWE,3395,Sweden,SWE
T. Hillarp-Person,2290,1990,SWE,3396,Sweden,SWE
R. Lekander,2290,1990,SWE,3423,Sweden,SWE
A. Ziegler,2290,1990,SWE,3504,Sweden,SWE
Th. Angqvist,2285,1990,SWE,3512,Sweden,SWE
P.-I. Helmertz,2285,1990,SWE,3582,Sweden,SWE
C. Holst,2285,1990,SWE,3584,Sweden,SWE
A. Olsson,2285,1990,SWE,3634,Sweden,SWE
P. Ostberg,2285,1990,SWE,3638,Sweden,SWE
L. Sandstrom,2285,1990,SWE,3665,Sweden,SWE
G. Astrom,2280,1990,SWE,3708,Sweden,SWE
P. Backe,2280,1990,SWE,3710,Sweden,SWE
M. Eriksson,2280,1990,SWE,3750,Sweden,SWE
J. Magnusson,2280,1990,SWE,3818,Sweden,SWE
L.-G. Eklund,2275,1990,SWE,3957,Sweden,SWE
J. Hall,2275,1990,SWE,3981,Sweden,SWE
A. Loven,2275,1990,SWE,4028,Sweden,SWE
S. Sanden,2275,1990,SWE,4072,Sweden,SWE
N. Tornblom,2275,1990,SWE,4105,Sweden,SWE
A. Eriksson,2270,1990,SWE,4183,Sweden,SWE
P. Vernersson,2270,1990,SWE,4317,Sweden,SWE
S. Winge,2270,1990,SWE,4323,Sweden,SWE
M. Carlhammar,2265,1990,SWE,4359,Sweden,SWE
H. Friberg,2265,1990,SWE,4386,Sweden,SWE
Ch. Jepson,2265,1990,SWE,4407,Sweden,SWE
A. Lundin,2265,1990,SWE,4435,Sweden,SWE
Th. Marttala,2265,1990,SWE,4441,Sweden,SWE
K. Engstrom,2260,1990,SWE,4576,Sweden,SWE
P. Fransson,2260,1990,SWE,4583,Sweden,SWE
A. Laato,2260,1990,SWE,4637,Sweden,SWE
D. Ostergaard,2260,1990,SWE,4662,Sweden,SWE
K. Vanman,2255,1990,SWE,4941,Sweden,SWE
H. Hansson,2250,1990,SWE,5026,Sweden,SWE
U. Johansson,2250,1990,SWE,5036,Sweden,SWE
J. Runnby,2250,1990,SWE,5128,Sweden,SWE
G. Andersson,2245,1990,SWE,5191,Sweden,SWE
M. Bergstrom,2245,1990,SWE,5206,Sweden,SWE
A. Kling,2245,1990,SWE,5278,Sweden,SWE
P. Lacko,2245,1990,SWE,5287,Sweden,SWE
L. Madebrink,2245,1990,SWE,5301,Sweden,SWE
Per Green,2240,1990,SWE,5488,Sweden,SWE
J. Barkhagen,2235,1990,SWE,5643,Sweden,SWE
A. Fridh,2235,1990,SWE,5683,Sweden,SWE
M. Johansson,2235,1990,SWE,5709,Sweden,SWE
B. Kyhle,2235,1990,SWE,5726,Sweden,SWE
M. Lindgren,2235,1990,SWE,5737,Sweden,SWE
R. Backelin,2230,1990,SWE,5856,Sweden,SWE
C.F. Johansson,2230,1990,SWE,5922,Sweden,SWE
J. Engsner,2225,1990,SWE,6096,Sweden,SWE
P. Hammargren,2225,1990,SWE,6121,Sweden,SWE
F. Nordstrom,2225,1990,SWE,6174,Sweden,SWE
A. Nylen,2220,1990,SWE,6348,Sweden,SWE
T. Andersson,2215,1990,SWE,6426,Sweden,SWE
