Name,Rating,Year,Fed,Rank,name_FED,ISO3
V. Kortchnoi,2695,1980,SUI,3,Switzerland,CHE
W. Hug,2455,1980,SUI,191,Switzerland,CHE
Partos,2425,1980,SUI,342,Switzerland,CHE
H. Wirthensohn,2425,1980,SUI,353,Switzerland,CHE
A. Lombard,2395,1980,SUI,537,Switzerland,CHE
M. Schauwecker,2380,1980,SUI,647,Switzerland,CHE
Luginbuhl,2370,1980,SUI,728,Switzerland,CHE
R. Roth,2370,1980,SUI,742,Switzerland,CHE
Huss,2350,1980,SUI,903,Switzerland,CHE
E. Bhend,2340,1980,SUI,973,Switzerland,CHE
P. Hammer,2335,1980,SUI,1036,Switzerland,CHE
E. Gereben,2315,1980,SUI,1213,Switzerland,CHE
And. Martin,2315,1980,SUI,1227,Switzerland,CHE
Schaufelberger,2315,1980,SUI,1242,Switzerland,CHE
W. Bichsel,2310,1980,SUI,1263,Switzerland,CHE
Halg,2290,1980,SUI,1480,Switzerland,CHE
R. Ott,2245,1980,SUI,1925,Switzerland,CHE
Kanel,2240,1980,SUI,1969,Switzerland,CHE
P. Ammann,2225,1980,SUI,2112,Switzerland,CHE
B. Zueger,2225,1980,SUI,2161,Switzerland,CHE
P. Fecht,2220,1980,SUI,2172,Switzerland,CHE
M. Keller,2035,1980,SUI,2607,Switzerland,CHE
Veprek,1960,1980,SUI,2720,Switzerland,CHE
Burgin,1950,1980,SUI,2728,Switzerland,CHE
Nopfer,1870,1980,SUI,2828,Switzerland,CHE
Eigenmann,1860,1980,SUI,2832,Switzerland,CHE
Wettstein,1845,1980,SUI,2848,Switzerland,CHE
Schladetzky,1810,1980,SUI,2869,Switzerland,CHE
Ludwig,1800,1980,SUI,2881,Switzerland,CHE
Lussy,1800,1980,SUI,2882,Switzerland,CHE
L. Portisch,2655,1980,HUN,4,Hungary,HUN
Z. Ribli,2610,1980,HUN,9,Hungary,HUN
Gy. Sax,2570,1980,HUN,26,Hungary,HUN
A. Adorjan,2550,1980,HUN,33,Hungary,HUN
J. Pinter,2535,1980,HUN,50,Hungary,HUN
I. Csom,2510,1980,HUN,77,Hungary,HUN
I. Farago,2505,1980,HUN,89,Hungary,HUN
L. Szabo,2505,1980,HUN,94,Hungary,HUN
L. Vadasz,2500,1980,HUN,100,Hungary,HUN
Gy.V. Forintos,2490,1980,HUN,112,Hungary,HUN
A. Groszpeter,2480,1980,HUN,131,Hungary,HUN
F. Portisch,2470,1980,HUN,151,Hungary,HUN
J. Flesch,2455,1980,HUN,187,Hungary,HUN
L. Barczay,2450,1980,HUN,205,Hungary,HUN
L. Lengyel,2445,1980,HUN,232,Hungary,HUN
Pal Petran,2445,1980,HUN,238,Hungary,HUN
Szeles,2440,1980,HUN,266,Hungary,HUN
J. Tompa,2440,1980,HUN,267,Hungary,HUN
I. Bilek,2435,1980,HUN,273,Hungary,HUN
E. Haag,2430,1980,HUN,303,Hungary,HUN
P. Dely,2425,1980,HUN,329,Hungary,HUN
L. Hazai,2425,1980,HUN,330,Hungary,HUN
G. Barcza,2420,1980,HUN,357,Hungary,HUN
Karoly Honfi,2420,1980,HUN,369,Hungary,HUN
L. Liptay,2415,1980,HUN,405,Hungary,HUN
E. Varnusz,2410,1980,HUN,451,Hungary,HUN
P. Lukacs,2405,1980,HUN,468,Hungary,HUN
Ervin Nagy,2405,1980,HUN,473,Hungary,HUN
Gy. Rajna,2400,1980,HUN,514,Hungary,HUN
P. Szilagyi,2400,1980,HUN,515,Hungary,HUN
Varasdy,2400,1980,HUN,517,Hungary,HUN
L. Navarovszky,2395,1980,HUN,539,Hungary,HUN
A. Lilienthal,2385,1980,HUN,602,Hungary,HUN
J. Pogats,2375,1980,HUN,693,Hungary,HUN
I. Polgar,2375,1980,HUN,694,Hungary,HUN
J. Rigo,2375,1980,HUN,696,Hungary,HUN
Sapi,2375,1980,HUN,699,Hungary,HUN
G. Szilagyi,2375,1980,HUN,702,Hungary,HUN
Marosi,2370,1980,HUN,730,Hungary,HUN
Puschmann,2370,1980,HUN,739,Hungary,HUN
Cs. Meleghegyi,2365,1980,HUN,779,Hungary,HUN
