Name,Rating,Year,Fed,Rank,name_FED,ISO3
A.V. Cherepkov,2420,1981,RUS,373,Russia,RUS
B. Katalymov,2420,1981,RUS,377,Russia,RUS
A. Machulsky,2420,1981,RUS,379,Russia,RUS
N. Mishuchkov,2420,1981,RUS,381,Russia,RUS
Riabchonok,2420,1981,RUS,387,Russia,RUS
Shashin,2420,1981,RUS,389,Russia,RUS
Shereshevsky,2420,1981,RUS,390,Russia,RUS
Shmit,2420,1981,RUS,391,Russia,RUS
Shpilker,2420,1981,RUS,392,Russia,RUS
G. Zaitshik,2420,1981,RUS,404,Russia,RUS
L. Gofstein,2415,1981,RUS,417,Russia,RUS
S. Gorelov,2415,1981,RUS,418,Russia,RUS
Vl. Muratov,2415,1981,RUS,427,Russia,RUS
V. Tierentiev,2415,1981,RUS,434,Russia,RUS
Vooremaa,2415,1981,RUS,435,Russia,RUS
S.N. Yuferov,2415,1981,RUS,437,Russia,RUS
V. Gusev,2410,1981,RUS,452,Russia,RUS
K. Kjarner,2410,1981,RUS,457,Russia,RUS
Rusakov,2410,1981,RUS,464,Russia,RUS
R. Etruk,2405,1981,RUS,477,Russia,RUS
Ab. Khassin,2405,1981,RUS,486,Russia,RUS
V. Kirpichnikov,2405,1981,RUS,487,Russia,RUS
V.N. Kozlov,2405,1981,RUS,489,Russia,RUS
Mariasin,2405,1981,RUS,493,Russia,RUS
V. Mikenas,2405,1981,RUS,496,Russia,RUS
V. Petrienko,2405,1981,RUS,498,Russia,RUS
Pukshansky,2405,1981,RUS,500,Russia,RUS
Reshko,2405,1981,RUS,502,Russia,RUS
A.J. Butnoris,2400,1981,RUS,514,Russia,RUS
O. Donchenko,2400,1981,RUS,517,Russia,RUS
V.K. Doroshkievich,2400,1981,RUS,518,Russia,RUS
A. Godes,2400,1981,RUS,520,Russia,RUS
F. Ignatiev,2400,1981,RUS,522,Russia,RUS
A.I. Petrushin,2400,1981,RUS,531,Russia,RUS
N. Popov,2400,1981,RUS,533,Russia,RUS
M. Ruderfer,2400,1981,RUS,540,Russia,RUS
M. Yudovich,2400,1981,RUS,544,Russia,RUS
A. Donchenko,2395,1981,RUS,550,Russia,RUS
V.T. Grokhotov,2395,1981,RUS,553,Russia,RUS
B.A. Zlotnik,2395,1981,RUS,568,Russia,RUS
V.I. Karasev,2390,1981,RUS,585,Russia,RUS
Semeniuk,2390,1981,RUS,600,Russia,RUS
V. Varlamov,2390,1981,RUS,606,Russia,RUS
V.S. Zheliandinov,2390,1981,RUS,610,Russia,RUS
Begun,2385,1981,RUS,614,Russia,RUS
E. Chaplinsky,2385,1981,RUS,619,Russia,RUS
Y. Estrin,2385,1981,RUS,622,Russia,RUS
E. Kengis,2385,1981,RUS,626,Russia,RUS
Kivlan,2385,1981,RUS,628,Russia,RUS
V. Loginov,2385,1981,RUS,631,Russia,RUS
V. Moiseev,2385,1981,RUS,632,Russia,RUS
Rytov,2385,1981,RUS,636,Russia,RUS
Taborov,2385,1981,RUS,638,Russia,RUS
A. Vaiser,2385,1981,RUS,642,Russia,RUS
Veselovsky,2385,1981,RUS,643,Russia,RUS
Z. Azmayparashvili,2380,1981,RUS,645,Russia,RUS
V. Baikov,2380,1981,RUS,646,Russia,RUS
Y. Gusev,2380,1981,RUS,659,Russia,RUS
A.M. Kremenietsky,2380,1981,RUS,666,Russia,RUS
V.P. Malaniuk,2380,1981,RUS,670,Russia,RUS
Nisman,2380,1981,RUS,674,Russia,RUS
A. Novopashin,2380,1981,RUS,675,Russia,RUS
S. Sokolov,2380,1981,RUS,684,Russia,RUS
L. Yurtaev,2380,1981,RUS,692,Russia,RUS
V. Bykov,2375,1981,RUS,699,Russia,RUS
A. Hermlin,2375,1981,RUS,713,Russia,RUS
N. Monin,2375,1981,RUS,722,Russia,RUS
Vorobets,2375,1981,RUS,745,Russia,RUS
A. Glianietz,2370,1981,RUS,759,Russia,RUS
A. Kakageldyev,2370,1981,RUS,763,Russia,RUS
O. Pavlenko,2370,1981,RUS,776,Russia,RUS
Simkin,2370,1981,RUS,781,Russia,RUS
Uusi,2370,1981,RUS,782,Russia,RUS
I. Efimov,2365,1981,RUS,798,Russia,RUS
V.N. Gavrikov,2365,1981,RUS,800,Russia,RUS
V. Litvinov,2365,1981,RUS,804,Russia,RUS
Taruffi,2365,1981,RUS,818,Russia,RUS
L. Yudasin,2365,1981,RUS,819,Russia,RUS
L.D. Zaid,2365,1981,RUS,820,Russia,RUS
Y. Arkhipkin,2360,1981,RUS,822,Russia,RUS
L.A. Belov,2360,1981,RUS,824,Russia,RUS
Dommes,2360,1981,RUS,829,Russia,RUS
A. Fershter,2360,1981,RUS,832,Russia,RUS
A. Frolov,2360,1981,RUS,833,Russia,RUS
Vakulienko,2360,1981,RUS,863,Russia,RUS
N.I. Andrianov,2355,1981,RUS,866,Russia,RUS
L. Eolian,2355,1981,RUS,874,Russia,RUS
O. Kaminsky,2355,1981,RUS,886,Russia,RUS
O. Khalikian,2355,1981,RUS,888,Russia,RUS
Rutman,2355,1981,RUS,901,Russia,RUS
Suchanov,2355,1981,RUS,905,Russia,RUS
V.V. Zhelnin,2355,1981,RUS,908,Russia,RUS
M.A. Berkovich,2350,1981,RUS,914,Russia,RUS
A.N. Chudinovsky,2350,1981,RUS,917,Russia,RUS
A. Gorshkov,2350,1981,RUS,921,Russia,RUS
F.I. Sideif-Sade,2350,1981,RUS,945,Russia,RUS
I. Foigel,2345,1981,RUS,960,Russia,RUS
A. Goldin,2345,1981,RUS,961,Russia,RUS
N. Ioseliani,2345,1981,RUS,966,Russia,RUS
R. Kimelfeld,2345,1981,RUS,968,Russia,RUS
Z. Lanka,2345,1981,RUS,972,Russia,RUS
H. Luyk,2345,1981,RUS,975,Russia,RUS
A. Genin,2340,1981,RUS,1010,Russia,RUS
Smirnov,2340,1981,RUS,1033,Russia,RUS
A. Filipenko,2335,1981,RUS,1045,Russia,RUS
S. Kalinichev,2335,1981,RUS,1053,Russia,RUS
Peshina,2335,1981,RUS,1068,Russia,RUS
Pripis,2335,1981,RUS,1071,Russia,RUS
W. Serrano,2335,1981,RUS,1075,Russia,RUS
Yuneev,2335,1981,RUS,1085,Russia,RUS
Av. Bykhovsky,2330,1981,RUS,1095,Russia,RUS
Loifenfeld,2330,1981,RUS,1117,Russia,RUS
G. Makarov,2330,1981,RUS,1119,Russia,RUS
A. Lukovnikov,2325,1981,RUS,1162,Russia,RUS
E. Pigusov,2325,1981,RUS,1168,Russia,RUS
V.E.V. Adler,2320,1981,RUS,1190,Russia,RUS
V. Heuer,2320,1981,RUS,1208,Russia,RUS
I.S. Levitina,2320,1981,RUS,1216,Russia,RUS
B. Malisov,2320,1981,RUS,1221,Russia,RUS
E. Mukhin,2320,1981,RUS,1224,Russia,RUS
Privakov,2320,1981,RUS,1229,Russia,RUS
Ruban,2320,1981,RUS,1232,Russia,RUS
V. Salov,2320,1981,RUS,1233,Russia,RUS
K. Agapov,2315,1981,RUS,1245,Russia,RUS
V. Akopian,2315,1981,RUS,1246,Russia,RUS
A. Bangiev,2315,1981,RUS,1248,Russia,RUS
D. Gedevanishvili,2315,1981,RUS,1259,Russia,RUS
A. Georgadze,2315,1981,RUS,1260,Russia,RUS
Goljak,2315,1981,RUS,1261,Russia,RUS
L. Kaplun,2315,1981,RUS,1268,Russia,RUS
K. Klaman,2315,1981,RUS,1269,Russia,RUS
S.T. Pinchuk,2315,1981,RUS,1277,Russia,RUS
Ragialis,2315,1981,RUS,1280,Russia,RUS
Roizman,2315,1981,RUS,1284,Russia,RUS
Stopkin,2315,1981,RUS,1295,Russia,RUS
V. Buturin,2310,1981,RUS,1310,Russia,RUS
S.I. Dvoirys,2310,1981,RUS,1318,Russia,RUS
D. Losev,2310,1981,RUS,1336,Russia,RUS
Pokhla,2310,1981,RUS,1349,Russia,RUS
S. Arkhipov,2305,1981,RUS,1370,Russia,RUS
Fiodorov,2305,1981,RUS,1387,Russia,RUS
Goberman,2305,1981,RUS,1389,Russia,RUS
D. Kaiumov,2305,1981,RUS,1396,Russia,RUS
B. Kantsler,2305,1981,RUS,1397,Russia,RUS
Bukhtin,2300,1981,RUS,1440,Russia,RUS
A. Chistiakov,2300,1981,RUS,1445,Russia,RUS
Domuls,2300,1981,RUS,1456,Russia,RUS
J. Ehlvest,2300,1981,RUS,1460,Russia,RUS
N. Gaprindashvili,2300,1981,RUS,1463,Russia,RUS
V. Gefenas,2300,1981,RUS,1465,Russia,RUS
N. Kagan,2300,1981,RUS,1477,Russia,RUS
R. Korsunsky,2300,1981,RUS,1479,Russia,RUS
Lutzkan,2300,1981,RUS,1482,Russia,RUS
Tiulin,2300,1981,RUS,1503,Russia,RUS
Veremeichik,2300,1981,RUS,1506,Russia,RUS
N. Alexandria,2295,1981,RUS,1509,Russia,RUS
V. Borisov,2295,1981,RUS,1513,Russia,RUS
I.A. Novikov,2295,1981,RUS,1538,Russia,RUS
K. Ojanen,2295,1981,RUS,1539,Russia,RUS
A.R. Bitman,2290,1981,RUS,1564,Russia,RUS
Djalilov,2290,1981,RUS,1566,Russia,RUS
N.D. Gurieli,2290,1981,RUS,1577,Russia,RUS
G. Kaidanov,2290,1981,RUS,1585,Russia,RUS
E.B. Akhmilovskaya,2285,1981,RUS,1616,Russia,RUS
Kokkinos,2285,1981,RUS,1639,Russia,RUS
Vetemaa,2285,1981,RUS,1659,Russia,RUS
Zigura,2285,1981,RUS,1661,Russia,RUS
Goldstein,2280,1981,RUS,1681,Russia,RUS
O. Kalinin,2280,1981,RUS,1690,Russia,RUS
Klimenok,2280,1981,RUS,1693,Russia,RUS
M. Litinskaya-Shul,2280,1981,RUS,1699,Russia,RUS
N. Bakulin,2275,1981,RUS,1726,Russia,RUS
B. Itkis,2275,1981,RUS,1749,Russia,RUS
Lipman,2275,1981,RUS,1757,Russia,RUS
K. Movsisian,2275,1981,RUS,1762,Russia,RUS
A. Yoffe,2275,1981,RUS,1784,Russia,RUS
A. Faas,2270,1981,RUS,1798,Russia,RUS
Kalascan,2270,1981,RUS,1810,Russia,RUS
V. Kim,2270,1981,RUS,1812,Russia,RUS
D. Lapenis,2270,1981,RUS,1814,Russia,RUS
Ljavdansky,2270,1981,RUS,1818,Russia,RUS
V. Kondratiev,2265,1981,RUS,1864,Russia,RUS
Mamatov,2265,1981,RUS,1868,Russia,RUS
Petukhov,2265,1981,RUS,1874,Russia,RUS
A. Sokolov,2265,1981,RUS,1883,Russia,RUS
K. Kaunas,2260,1981,RUS,1913,Russia,RUS
Turikov,2260,1981,RUS,1942,Russia,RUS
Yurkov,2260,1981,RUS,1951,Russia,RUS
Via. Agzamov,2255,1981,RUS,1953,Russia,RUS
Radomsky,2255,1981,RUS,1996,Russia,RUS
Rastianis,2255,1981,RUS,1997,Russia,RUS
S. Salov,2255,1981,RUS,2001,Russia,RUS
Asbjornsson,2250,1981,RUS,2011,Russia,RUS
V. Epishin,2250,1981,RUS,2024,Russia,RUS
M. Lazarevic,2250,1981,RUS,2045,Russia,RUS
G. Magnusson,2250,1981,RUS,2048,Russia,RUS
M. Nepomnishay,2250,1981,RUS,2055,Russia,RUS
Shulman,2250,1981,RUS,2065,Russia,RUS
G. Chepukaitis,2245,1981,RUS,2093,Russia,RUS
Pismenny,2245,1981,RUS,2133,Russia,RUS
Kveinis,2235,1981,RUS,2269,Russia,RUS
R. Barstatis,2230,1981,RUS,2308,Russia,RUS
E. Fatalibekova,2225,1981,RUS,2403,Russia,RUS
Katishonok,2225,1981,RUS,2415,Russia,RUS
I. Kogan,2225,1981,RUS,2416,Russia,RUS
Stotika,2225,1981,RUS,2440,Russia,RUS
Kleinman,2220,1981,RUS,2483,Russia,RUS
Minsker,2220,1981,RUS,2495,Russia,RUS
L.K. Semenova,2220,1981,RUS,2510,Russia,RUS
V. Shishkov,2220,1981,RUS,2511,Russia,RUS
Tamme,2220,1981,RUS,2516,Russia,RUS
V. Levchenkov,2215,1981,RUS,2559,Russia,RUS
M. Ranniku,2215,1981,RUS,2575,Russia,RUS
K. Skegina,2215,1981,RUS,2579,Russia,RUS
Voitsek,2215,1981,RUS,2590,Russia,RUS
Val. Agzamov,2210,1981,RUS,2597,Russia,RUS
Chesnauskas,2210,1981,RUS,2608,Russia,RUS
Kivioja,2210,1981,RUS,2627,Russia,RUS
Polikarpov,2210,1981,RUS,2646,Russia,RUS
T. Zaitseva,2210,1981,RUS,2658,Russia,RUS
Z. Lelchuk,2205,1981,RUS,2696,Russia,RUS
A. Mikenas,2205,1981,RUS,2706,Russia,RUS
L.A. Tsifanskaya,2200,1981,RUS,2802,Russia,RUS
V. Kozlovskaya,2195,1981,RUS,2811,Russia,RUS
H. Zurowski,2195,1981,RUS,2812,Russia,RUS
Sammula,2190,1981,RUS,2813,Russia,RUS
Shjerbina,2190,1981,RUS,2814,Russia,RUS
N. Titorenko,2190,1981,RUS,2815,Russia,RUS
Krilova,2175,1981,RUS,2820,Russia,RUS
Geo. Timoshenko,2175,1981,RUS,2823,Russia,RUS
T.M Chekhova-Kostina,2170,1981,RUS,2824,Russia,RUS
R.I. Bilunova,2165,1981,RUS,2825,Russia,RUS
Muslimova,2165,1981,RUS,2827,Russia,RUS
E.D. Epstein,2160,1981,RUS,2831,Russia,RUS
V. Borisenko,2155,1981,RUS,2835,Russia,RUS
T. Zatulovskaya,2155,1981,RUS,2836,Russia,RUS
O.S. Pedko,2150,1981,RUS,2838,Russia,RUS
Golovei,2145,1981,RUS,2839,Russia,RUS
S. Mednikova,2145,1981,RUS,2841,Russia,RUS
Mulenko,2140,1981,RUS,2844,Russia,RUS
L. Saunina,2140,1981,RUS,2845,Russia,RUS
L. Lubarskaya,2135,1981,RUS,2847,Russia,RUS
I. Masenaite,2135,1981,RUS,2848,Russia,RUS
T.V. Morosova,2135,1981,RUS,2849,Russia,RUS
Lopatina,2130,1981,RUS,2851,Russia,RUS
K. Melashvili,2125,1981,RUS,2855,Russia,RUS
Zsiltzova-Lisenko,2125,1981,RUS,2857,Russia,RUS
I. Eruslanova,2120,1981,RUS,2859,Russia,RUS
Grinfeld,2120,1981,RUS,2861,Russia,RUS
M. Zereteli,2120,1981,RUS,2866,Russia,RUS
T. Belova,2115,1981,RUS,2868,Russia,RUS
T.E. Kasoshvili,2115,1981,RUS,2871,Russia,RUS
Polnarieva,2115,1981,RUS,2873,Russia,RUS
W. Belavenets,2110,1981,RUS,2875,Russia,RUS
Makarycheva Ostrovsk,2110,1981,RUS,2877,Russia,RUS
E. Stupina,2110,1981,RUS,2878,Russia,RUS
N.S. Zubova,2110,1981,RUS,2879,Russia,RUS
E Belova-Bistriakova,2105,1981,RUS,2880,Russia,RUS
Ignatieva,2105,1981,RUS,2883,Russia,RUS
Sternina,2105,1981,RUS,2884,Russia,RUS
G.N. Strutinskaya,2105,1981,RUS,2885,Russia,RUS
Fokina,2100,1981,RUS,2888,Russia,RUS
A. Kislova,2100,1981,RUS,2890,Russia,RUS
Klovane,2100,1981,RUS,2891,Russia,RUS
N.V. Alekhina,2095,1981,RUS,2896,Russia,RUS
V. Baranova,2095,1981,RUS,2897,Russia,RUS
Z. Kahabrishvili,2085,1981,RUS,2908,Russia,RUS
V. Kislova,2085,1981,RUS,2911,Russia,RUS
T.V. Fomina,2080,1981,RUS,2914,Russia,RUS
Hugashvili,2065,1981,RUS,2933,Russia,RUS
Koloyartseva,2065,1981,RUS,2934,Russia,RUS
T.V. Voronova,2065,1981,RUS,2936,Russia,RUS
Kruchonok,2055,1981,RUS,2943,Russia,RUS
Popivoda,2055,1981,RUS,2944,Russia,RUS
Berzinia,2050,1981,RUS,2946,Russia,RUS
Ibragimova,2050,1981,RUS,2948,Russia,RUS
E. Balashova,2040,1981,RUS,2958,Russia,RUS
L. Piarnpuu,2040,1981,RUS,2964,Russia,RUS
R. Kartanaite,2035,1981,RUS,2967,Russia,RUS
Samaganova,2035,1981,RUS,2968,Russia,RUS
M.G. Zaitseva,2035,1981,RUS,2974,Russia,RUS
Shadura,2025,1981,RUS,2985,Russia,RUS
R. Eidelson,2005,1981,RUS,3006,Russia,RUS
Meskhi,2005,1981,RUS,3010,Russia,RUS
L.L. Muchnik,2000,1981,RUS,3019,Russia,RUS
T. Kobaidze,1995,1981,RUS,3031,Russia,RUS
Zsolnay,1995,1981,RUS,3035,Russia,RUS
Chernisheva,1980,1981,RUS,3055,Russia,RUS
Donchenko,1980,1981,RUS,3056,Russia,RUS
Abroshina,1975,1981,RUS,3064,Russia,RUS
Tje,1975,1981,RUS,3071,Russia,RUS
A. Akopian,1950,1981,RUS,3099,Russia,RUS
Malinicheva,1950,1981,RUS,3104,Russia,RUS
T. Zivaeva,1950,1981,RUS,3106,Russia,RUS
Z. Zelic,1945,1981,RUS,3115,Russia,RUS
Goldman,1935,1981,RUS,3129,Russia,RUS
E. Alieva,1925,1981,RUS,3143,Russia,RUS
T.N. Pudkova,1910,1981,RUS,3164,Russia,RUS
Uretzkaya,1905,1981,RUS,3168,Russia,RUS
Elina,1895,1981,RUS,3187,Russia,RUS
N. Agababian,1845,1981,RUS,3258,Russia,RUS
Khamrakulova,1830,1981,RUS,3282,Russia,RUS
Mangrjan,1830,1981,RUS,3284,Russia,RUS
V. Kortchnoi,2650,1981,SUI,2,Switzerland,CHE
W. Hug,2435,1981,SUI,292,Switzerland,CHE
Partos,2425,1981,SUI,359,Switzerland,CHE
H. Wirthensohn,2420,1981,SUI,402,Switzerland,CHE
A. Lombard,2395,1981,SUI,557,Switzerland,CHE
M. Schauwecker,2375,1981,SUI,738,Switzerland,CHE
Luginb Hl,2370,1981,SUI,769,Switzerland,CHE
B. Zueger,2360,1981,SUI,865,Switzerland,CHE
E. Bhend,2355,1981,SUI,869,Switzerland,CHE
Karlik,2350,1981,SUI,925,Switzerland,CHE
P. Hammer,2330,1981,SUI,1106,Switzerland,CHE
W. Bichsel,2320,1981,SUI,1194,Switzerland,CHE
Schaufelberger,2315,1981,SUI,1288,Switzerland,CHE
R. Roth,2305,1981,SUI,1414,Switzerland,CHE
Farron,2300,1981,SUI,1462,Switzerland,CHE
E. Gereben,2300,1981,SUI,1466,Switzerland,CHE
Huss,2295,1981,SUI,1526,Switzerland,CHE
G. Franzoni,2255,1981,SUI,1972,Switzerland,CHE
R. Ott,2245,1981,SUI,2128,Switzerland,CHE
Kanel,2240,1981,SUI,2195,Switzerland,CHE
P. Ammann,2225,1981,SUI,2383,Switzerland,CHE
P. Fecht,2220,1981,SUI,2463,Switzerland,CHE
Halg,2220,1981,SUI,2473,Switzerland,CHE
M. Ruefenacht,2220,1981,SUI,2508,Switzerland,CHE
M. Keller,2055,1981,SUI,2942,Switzerland,CHE
Veprek,1970,1981,SUI,3080,Switzerland,CHE
Burgin,1910,1981,SUI,3162,Switzerland,CHE
Schladetzky,1880,1981,SUI,3216,Switzerland,CHE
Nopfer,1870,1981,SUI,3229,Switzerland,CHE
Eigenmann,1860,1981,SUI,3237,Switzerland,CHE
Wettstein,1845,1981,SUI,3264,Switzerland,CHE
Meyer,1830,1981,SUI,3285,Switzerland,CHE
Fassler,1820,1981,SUI,3296,Switzerland,CHE
C. Baumann,1805,1981,SUI,3307,Switzerland,CHE
Lussy,1800,1981,SUI,3317,Switzerland,CHE
L. Portisch,2650,1981,HUN,3,Hungary,HUN
Z. Ribli,2585,1981,HUN,21,Hungary,HUN
Gy. Sax,2560,1981,HUN,28,Hungary,HUN
J. Pinter,2550,1981,HUN,34,Hungary,HUN
A. Adorjan,2545,1981,HUN,36,Hungary,HUN
I. Farago,2535,1981,HUN,44,Hungary,HUN
L. Szabo,2510,1981,HUN,73,Hungary,HUN
I. Csom,2500,1981,HUN,85,Hungary,HUN
L. Vadasz,2470,1981,HUN,157,Hungary,HUN
Gy.V. Forintos,2465,1981,HUN,159,Hungary,HUN
P. Lukacs,2465,1981,HUN,163,Hungary,HUN
L. Hazai,2450,1981,HUN,214,Hungary,HUN
I. Bilek,2440,1981,HUN,257,Hungary,HUN
J. Flesch,2435,1981,HUN,288,Hungary,HUN
A. Groszpeter,2435,1981,HUN,290,Hungary,HUN
F. Portisch,2425,1981,HUN,361,Hungary,HUN
P. Szekely,2425,1981,HUN,368,Hungary,HUN
G. Barcza,2420,1981,HUN,372,Hungary,HUN
J. Tompa,2420,1981,HUN,396,Hungary,HUN
L. Barczay,2415,1981,HUN,407,Hungary,HUN
P. Dely,2415,1981,HUN,413,Hungary,HUN
L. Liptay,2415,1981,HUN,426,Hungary,HUN
Pal Petran,2415,1981,HUN,430,Hungary,HUN
T. Horvath,2410,1981,HUN,454,Hungary,HUN
L. Lengyel,2410,1981,HUN,458,Hungary,HUN
Ervin Nagy,2400,1981,HUN,529,Hungary,HUN
E. Varnusz,2395,1981,HUN,567,Hungary,HUN
A. Lilienthal,2385,1981,HUN,630,Hungary,HUN
Gy. Rajna,2385,1981,HUN,635,Hungary,HUN
T. Halasz,2375,1981,HUN,710,Hungary,HUN
Karoly Honfi,2375,1981,HUN,715,Hungary,HUN
Marosi,2375,1981,HUN,719,Hungary,HUN
L. Navarovszky,2375,1981,HUN,724,Hungary,HUN
J. Pogats,2375,1981,HUN,731,Hungary,HUN
I. Polgar,2375,1981,HUN,732,Hungary,HUN
Sapi,2375,1981,HUN,736,Hungary,HUN
