Name,Rating,Year,Fed,Rank,name_FED,ISO3
Mikhail Umansky,2445,1993,RUS,683,Russia,RUS
Boris..A Zlotnik,2445,1993,RUS,685,Russia,RUS
Vadim Zvjaginsev,2445,1993,RUS,686,Russia,RUS
Igor Belov,2440,1993,RUS,690,Russia,RUS
Boris Galanov,2440,1993,RUS,697,Russia,RUS
Wjatscheslaw Gorjatschkin,2440,1993,RUS,700,Russia,RUS
Pavel E Kondratiev,2440,1993,RUS,704,Russia,RUS
Yuri F Kutyanin,2440,1993,RUS,707,Russia,RUS
Alexander Morozevich,2440,1993,RUS,715,Russia,RUS
Sogto Namgilov,2440,1993,RUS,716,Russia,RUS
Viatcheslav Osnos,2440,1993,RUS,721,Russia,RUS
Vladimir Petrienko,2440,1993,RUS,727,Russia,RUS
Vladimir-D Sergievsky,2440,1993,RUS,733,Russia,RUS
Josif..E Vatnikov,2440,1993,RUS,742,Russia,RUS
Sergei Beshukov,2435,1993,RUS,751,Russia,RUS
Alexander Cherniaev,2435,1993,RUS,755,Russia,RUS
Vadim..Z Faibisovich,2435,1993,RUS,757,Russia,RUS
Andrej Harlov,2435,1993,RUS,761,Russia,RUS
Gennady Kiselev,2435,1993,RUS,763,Russia,RUS
Valeri S Korensky,2435,1993,RUS,765,Russia,RUS
Alexander A Kuyindzhi,2435,1993,RUS,766,Russia,RUS
Andrei Makarov,2435,1993,RUS,772,Russia,RUS
A. Zhachev,2435,1993,RUS,799,Russia,RUS
Valentin Arbakov,2430,1993,RUS,801,Russia,RUS
Andrei Deev,2430,1993,RUS,811,Russia,RUS
Valentin Kron,2430,1993,RUS,828,Russia,RUS
Vladimir Lazarev,2430,1993,RUS,831,Russia,RUS
Andrei Maximenko,2430,1993,RUS,836,Russia,RUS
Boris..I Nisman,2430,1993,RUS,839,Russia,RUS
Maxim Novik,2430,1993,RUS,840,Russia,RUS
Mikhail Rychagov,2430,1993,RUS,844,Russia,RUS
Igor V Platonov,2430,1993,RUS,846,Russia,RUS
Andrei Purtov,2430,1993,RUS,847,Russia,RUS
L. Sokolin,2430,1993,RUS,849,Russia,RUS
Vladimir Utemov,2430,1993,RUS,854,Russia,RUS
Vladimir..V Zhelnin,2430,1993,RUS,860,Russia,RUS
Leonid Basin,2425,1993,RUS,864,Russia,RUS
Grigory Bogdanovich,2425,1993,RUS,868,Russia,RUS
Vladimir..K Doroshkievich,2425,1993,RUS,879,Russia,RUS
Vladislav Fedorov,2425,1993,RUS,880,Russia,RUS
Pavel Martynov,2425,1993,RUS,896,Russia,RUS
Yuri..V Nikolaevsky,2425,1993,RUS,899,Russia,RUS
Gerald..K Sorokin,2425,1993,RUS,921,Russia,RUS
Leonid Totsky,2425,1993,RUS,927,Russia,RUS
Viacheslav.V Zakharstov,2425,1993,RUS,929,Russia,RUS
Yuri N Anikaev,2420,1993,RUS,931,Russia,RUS
Igor Berdichevski,2420,1993,RUS,933,Russia,RUS
Anatoly..A Bykhovsky,2420,1993,RUS,936,Russia,RUS
L Cherniak,2420,1993,RUS,937,Russia,RUS
Sergey Fokin,2420,1993,RUS,943,Russia,RUS
Dmitry..R Godes,2420,1993,RUS,948,Russia,RUS
Vladimir-E Kozlov,2420,1993,RUS,960,Russia,RUS
Alexey Mitenkov,2420,1993,RUS,973,Russia,RUS
Aleksander..S Nikitin,2420,1993,RUS,975,Russia,RUS
Edward A Obukhovski,2420,1993,RUS,976,Russia,RUS
E Riabchonok,2420,1993,RUS,980,Russia,RUS
Sergei G Rosenberg,2420,1993,RUS,982,Russia,RUS
Svetlana Prudnikova,2420,1993,RUS,987,Russia,RUS
Sergey Sergienko,2420,1993,RUS,992,Russia,RUS
Sergei Soloviov,2420,1993,RUS,996,Russia,RUS
Sergey Veselovsky,2420,1993,RUS,1005,Russia,RUS
Aleksander Alienkin,2415,1993,RUS,1011,Russia,RUS
Alexander..V Cherepkov,2415,1993,RUS,1017,Russia,RUS
Oleg Eismont,2415,1993,RUS,1023,Russia,RUS
Igor Foigel,2415,1993,RUS,1024,Russia,RUS
A. Ibragimov,2415,1993,RUS,1029,Russia,RUS
Oleg Ivanov,2415,1993,RUS,1030,Russia,RUS
Konstantin Nikuljshin,2415,1993,RUS,1052,Russia,RUS
M Poliakov,2415,1993,RUS,1067,Russia,RUS
Andrei Shuraev,2415,1993,RUS,1073,Russia,RUS
Igor Yagupov,2415,1993,RUS,1079,Russia,RUS
Sergey..N Yuferov,2415,1993,RUS,1081,Russia,RUS
Pavel Zarubin,2415,1993,RUS,1082,Russia,RUS
Vladlen Y Zurakhov,2415,1993,RUS,1086,Russia,RUS
B Bilunov,2410,1993,RUS,1093,Russia,RUS
Leonid Golovin,2410,1993,RUS,1113,Russia,RUS
Alexander Hait,2410,1993,RUS,1119,Russia,RUS
Igor Khudiakov,2410,1993,RUS,1127,Russia,RUS
P. Kotsur,2410,1993,RUS,1130,Russia,RUS
Vladimir A Muratov,2410,1993,RUS,1147,Russia,RUS
Iakov D Rusakov,2410,1993,RUS,1154,Russia,RUS
Yuri N Popov,2410,1993,RUS,1161,Russia,RUS
R. Sandriev,2410,1993,RUS,1164,Russia,RUS
Alexey..S Suetin,2410,1993,RUS,1170,Russia,RUS
Viktor Volodin,2410,1993,RUS,1175,Russia,RUS
Alexander Volzhin,2410,1993,RUS,1176,Russia,RUS
Vladimir Vulfson,2410,1993,RUS,1178,Russia,RUS
Yuri Zimmerman,2410,1993,RUS,1181,Russia,RUS
David..I Bronstein,2405,1993,RUS,1196,Russia,RUS
A Dokutchaev,2405,1993,RUS,1202,Russia,RUS
Anatoly..G Donchenko,2405,1993,RUS,1204,Russia,RUS
Gannadiy Fish,2405,1993,RUS,1209,Russia,RUS
Rafail Gabdrakhmanov,2405,1993,RUS,1211,Russia,RUS
Armen Kovalevsky,2405,1993,RUS,1226,Russia,RUS
Oleg Kozlov,2405,1993,RUS,1227,Russia,RUS
Pavel Malyakin,2405,1993,RUS,1230,Russia,RUS
G Mukhim,2405,1993,RUS,1237,Russia,RUS
Handszar Odeev,2405,1993,RUS,1239,Russia,RUS
Aron G Reshko,2405,1993,RUS,1247,Russia,RUS
Mikhail B Pukshansky,2405,1993,RUS,1253,Russia,RUS
Alexei N Shestaperov,2405,1993,RUS,1255,Russia,RUS
Anatoli..I Shvedchikov,2405,1993,RUS,1256,Russia,RUS
Boris..T Vladimirov,2405,1993,RUS,1261,Russia,RUS
Anatoly-V Alexeev,2400,1993,RUS,1263,Russia,RUS
Oleg..L Chernikov,2400,1993,RUS,1271,Russia,RUS
Olef..I Donchenko,2400,1993,RUS,1275,Russia,RUS
Valerij Filippov,2400,1993,RUS,1283,Russia,RUS
Alexei Gavrilov,2400,1993,RUS,1286,Russia,RUS
Felix..N Ignatiev,2400,1993,RUS,1293,Russia,RUS
Victor..L Ivanov,2400,1993,RUS,1294,Russia,RUS
Vladimir..I Karasev,2400,1993,RUS,1301,Russia,RUS
A Kochner,2400,1993,RUS,1302,Russia,RUS
Yuri..I Kotz,2400,1993,RUS,1305,Russia,RUS
Anatoli A Krutyanski,2400,1993,RUS,1306,Russia,RUS
Alexander..V Lisenko,2400,1993,RUS,1308,Russia,RUS
Vasilij Malysev,2400,1993,RUS,1314,Russia,RUS
Alexander..I Petrushin,2400,1993,RUS,1324,Russia,RUS
Igor Tansky,2400,1993,RUS,1338,Russia,RUS
Vitaly..G Terentiev,2400,1993,RUS,1339,Russia,RUS
Mikhail M Yudovich,2400,1993,RUS,1351,Russia,RUS
K Agapov,2395,1993,RUS,1355,Russia,RUS
Alexander..V Filipenko,2395,1993,RUS,1385,Russia,RUS
Vladimir-T Grokhotov,2395,1993,RUS,1393,Russia,RUS
A Guseinov,2395,1993,RUS,1395,Russia,RUS
Svetlana Matveeva,2395,1993,RUS,1409,Russia,RUS
Eldar Mukhametov,2395,1993,RUS,1411,Russia,RUS
D. Osipov,2395,1993,RUS,1419,Russia,RUS
Evgeny Pospelov,2395,1993,RUS,1427,Russia,RUS
Yuri Shabanov,2395,1993,RUS,1430,Russia,RUS
Sergei Shevelev,2395,1993,RUS,1431,Russia,RUS
Igor Yanvarjov,2395,1993,RUS,1441,Russia,RUS
A. Yegiazarian,2395,1993,RUS,1442,Russia,RUS
Eduard Bukhman,2390,1993,RUS,1454,Russia,RUS
Seiram A Chekhelian,2390,1993,RUS,1456,Russia,RUS
Alexander Chernosvitov,2390,1993,RUS,1457,Russia,RUS
J. Deich,2390,1993,RUS,1459,Russia,RUS
Dmitrij Ikonnikov,2390,1993,RUS,1473,Russia,RUS
Abram Khasin,2390,1993,RUS,1478,Russia,RUS
Sergey Konstantinov,2390,1993,RUS,1481,Russia,RUS
Yuri M Kotkov,2390,1993,RUS,1483,Russia,RUS
Magaram Magamedov,2390,1993,RUS,1491,Russia,RUS
Viacheslav Mansurov,2390,1993,RUS,1494,Russia,RUS
Axelander Ostrovsky,2390,1993,RUS,1503,Russia,RUS
A Raedski,2390,1993,RUS,1504,Russia,RUS
Mark..B Ruderfer,2390,1993,RUS,1509,Russia,RUS
Igor Samarin,2390,1993,RUS,1520,Russia,RUS
Vladimir..A Soloviev,2390,1993,RUS,1532,Russia,RUS
Vladimir Sutorikhin,2390,1993,RUS,1535,Russia,RUS
L.I. Tockij,2390,1993,RUS,1538,Russia,RUS
Oleg Vasilchenko,2390,1993,RUS,1542,Russia,RUS
Viktor Adler,2385,1993,RUS,1552,Russia,RUS
V G Alekseev,2385,1993,RUS,1554,Russia,RUS
Konstantin Chernyshov,2385,1993,RUS,1576,Russia,RUS
Boris Fradkin,2385,1993,RUS,1589,Russia,RUS
Alexander R. Glianietz,2385,1993,RUS,1595,Russia,RUS
A Glyanets,2385,1993,RUS,1596,Russia,RUS
Alexej Gorbatow,2385,1993,RUS,1598,Russia,RUS
Sergej Grebennikov,2385,1993,RUS,1599,Russia,RUS
Oleg L Moisieev,2385,1993,RUS,1627,Russia,RUS
Emelbek Moldobaev,2385,1993,RUS,1628,Russia,RUS
Arkady Novopashin,2385,1993,RUS,1630,Russia,RUS
Boris Rytov,2385,1993,RUS,1636,Russia,RUS
Veniamin Sergeev,2385,1993,RUS,1650,Russia,RUS
V Sherbakov,2385,1993,RUS,1651,Russia,RUS
Efim.Samoilovich Stoliar,2385,1993,RUS,1656,Russia,RUS
A Verner,2385,1993,RUS,1663,Russia,RUS
Nikolai Vlassov,2385,1993,RUS,1665,Russia,RUS
Ilia Alexandrov,2380,1993,RUS,1672,Russia,RUS
Alexander Berezovics,2380,1993,RUS,1682,Russia,RUS
S Hlusevich,2380,1993,RUS,1713,Russia,RUS
Georgi A Ilivitzki,2380,1993,RUS,1716,Russia,RUS
A Isaev,2380,1993,RUS,1717,Russia,RUS
I Kopylov,2380,1993,RUS,1723,Russia,RUS
Alexander P Korelov,2380,1993,RUS,1724,Russia,RUS
S Krasnov,2380,1993,RUS,1726,Russia,RUS
David Kudischewitsch,2380,1993,RUS,1728,Russia,RUS
Nikolai..M Mishuchkov,2380,1993,RUS,1739,Russia,RUS
Alexander Potapov,2380,1993,RUS,1752,Russia,RUS
Alekper Shahtahtinsky,2380,1993,RUS,1759,Russia,RUS
Sergej Skudnov,2380,1993,RUS,1761,Russia,RUS
Rustam N Vasiliev,2380,1993,RUS,1774,Russia,RUS
Vasily Yemelin,2380,1993,RUS,1780,Russia,RUS
Oleg Yewdokimov,2380,1993,RUS,1781,Russia,RUS
Samuel Zhukhovitsky,2380,1993,RUS,1783,Russia,RUS
Boris Arkhangelsky,2375,1993,RUS,1787,Russia,RUS
Sergej Bystrov,2375,1993,RUS,1793,Russia,RUS
Igor Drozdov,2375,1993,RUS,1801,Russia,RUS
Yuri Foltz,2375,1993,RUS,1803,Russia,RUS
N Gavrilov,2375,1993,RUS,1808,Russia,RUS
Anatolij Golikov,2375,1993,RUS,1810,Russia,RUS
Yuri..V Gutop,2375,1993,RUS,1813,Russia,RUS
Viktor Harlamov,2375,1993,RUS,1815,Russia,RUS
Valentin Ivlev,2375,1993,RUS,1819,Russia,RUS
Alexander Kalinin,2375,1993,RUS,1825,Russia,RUS
Sergej Nikolaev,2375,1993,RUS,1846,Russia,RUS
A Petelin,2375,1993,RUS,1855,Russia,RUS
J Purev,2375,1993,RUS,1866,Russia,RUS
Jakov Silberman,2375,1993,RUS,1872,Russia,RUS
Igor Sirin,2375,1993,RUS,1874,Russia,RUS
Leonid Sluckij,2375,1993,RUS,1876,Russia,RUS
V Stjazhkin,2375,1993,RUS,1881,Russia,RUS
Udo Tarva,2375,1993,RUS,1885,Russia,RUS
Jan Teplicki,2375,1993,RUS,1886,Russia,RUS
G Sergei Vorobets,2375,1993,RUS,1893,Russia,RUS
Aleksandar Zamruk,2375,1993,RUS,1900,Russia,RUS
Ilja Biriukov,2370,1993,RUS,1912,Russia,RUS
A Cherenkov,2370,1993,RUS,1921,Russia,RUS
Lazar Kapeljus,2370,1993,RUS,1954,Russia,RUS
Igor Koba,2370,1993,RUS,1957,Russia,RUS
Andrej Koruchin,2370,1993,RUS,1958,Russia,RUS
Anatoly A Kudriashov,2370,1993,RUS,1960,Russia,RUS
K Mesropov,2370,1993,RUS,1968,Russia,RUS
Alexander..A Semeniuk,2370,1993,RUS,2001,Russia,RUS
Y Simkin,2370,1993,RUS,2004,Russia,RUS
Sergey M Sokolov,2370,1993,RUS,2007,Russia,RUS
Georgy I Ustinov,2370,1993,RUS,2015,Russia,RUS
Stanislav Voitsekhovsky,2370,1993,RUS,2019,Russia,RUS
Alexey Yuneev,2370,1993,RUS,2023,Russia,RUS
Vladimir Anokhin,2365,1993,RUS,2024,Russia,RUS
Dmitry Chuprikov,2365,1993,RUS,2043,Russia,RUS
Julia Demina,2365,1993,RUS,2050,Russia,RUS
Vladimir.A Karagodin,2365,1993,RUS,2074,Russia,RUS
O Karpeshov,2365,1993,RUS,2076,Russia,RUS
G Khavsky,2365,1993,RUS,2079,Russia,RUS
Nikolai G Kopylov,2365,1993,RUS,2084,Russia,RUS
Gennadi Makarov,2365,1993,RUS,2093,Russia,RUS
Andrei Obodchuk,2365,1993,RUS,2106,Russia,RUS
Dmitrij Scerbin,2365,1993,RUS,2116,Russia,RUS
Pavel Stepanov,2365,1993,RUS,2124,Russia,RUS
Vladimir Terterians,2365,1993,RUS,2131,Russia,RUS
Maxim Boguslawsky,2360,1993,RUS,2145,Russia,RUS
Igor Brodsky,2360,1993,RUS,2150,Russia,RUS
Anatoly B Fershter,2360,1993,RUS,2162,Russia,RUS
Y Frolov,2360,1993,RUS,2164,Russia,RUS
Evgeny Gik,2360,1993,RUS,2167,Russia,RUS
M Kiselev,2360,1993,RUS,2185,Russia,RUS
Ilya I Koifman,2360,1993,RUS,2188,Russia,RUS
Alexey Martynov,2360,1993,RUS,2200,Russia,RUS
Gennadi Newerovski,2360,1993,RUS,2206,Russia,RUS
Maksim Notkin,2360,1993,RUS,2207,Russia,RUS
Mikhail Perelshteyn,2360,1993,RUS,2216,Russia,RUS
Boris Shpilker,2360,1993,RUS,2224,Russia,RUS
A Shumpiuk,2360,1993,RUS,2225,Russia,RUS
Anatoly Sidorov,2360,1993,RUS,2226,Russia,RUS
Kirill Umnov,2360,1993,RUS,2232,Russia,RUS
V Vakulienko,2360,1993,RUS,2234,Russia,RUS
Nikolai Vekshenkov,2360,1993,RUS,2235,Russia,RUS
Viliam Voloshin,2360,1993,RUS,2240,Russia,RUS
Arkadi.Eremeevich Vul,2360,1993,RUS,2242,Russia,RUS
Ruslan Yandarbiev,2360,1993,RUS,2246,Russia,RUS
S Appolonov,2355,1993,RUS,2256,Russia,RUS
Dimitri Biriukhatnikov,2355,1993,RUS,2260,Russia,RUS
Igor Blechzin,2355,1993,RUS,2261,Russia,RUS
Valery Bykov,2355,1993,RUS,2266,Russia,RUS
Josif Feigelson,2355,1993,RUS,2281,Russia,RUS
N Gerasimov,2355,1993,RUS,2283,Russia,RUS
K Gevorgjan,2355,1993,RUS,2284,Russia,RUS
Isai G Goliak,2355,1993,RUS,2286,Russia,RUS
Leonid Kadishev,2355,1993,RUS,2308,Russia,RUS
Evgenij Kalegin,2355,1993,RUS,2310,Russia,RUS
Valerij Kuksov,2355,1993,RUS,2320,Russia,RUS
Anatoly S Lutikov,2355,1993,RUS,2327,Russia,RUS
A Malcsev,2355,1993,RUS,2329,Russia,RUS
Nikolay Monin,2355,1993,RUS,2337,Russia,RUS
Aleksandr Rutman,2355,1993,RUS,2354,Russia,RUS
V Suchanov,2355,1993,RUS,2369,Russia,RUS
A. Zajogin,2355,1993,RUS,2382,Russia,RUS
Alexander Zakharov,2355,1993,RUS,2383,Russia,RUS
Pavel Bogumil,2350,1993,RUS,2399,Russia,RUS
Ilya Frog,2350,1993,RUS,2415,Russia,RUS
Alexander A Gorshkov,2350,1993,RUS,2420,Russia,RUS
Viktor Juroschkin,2350,1993,RUS,2427,Russia,RUS
Vladimir.P Kharlamov,2350,1993,RUS,2431,Russia,RUS
Sergey..V Khavsky,2350,1993,RUS,2432,Russia,RUS
Anatoly..M Kremenietsky,2350,1993,RUS,2436,Russia,RUS
Victor Kurochkin,2350,1993,RUS,2440,Russia,RUS
Andrey Lavrov,2350,1993,RUS,2443,Russia,RUS
Vladimir Lepeshkin,2350,1993,RUS,2446,Russia,RUS
Alexander..A Malevinsky,2350,1993,RUS,2452,Russia,RUS
Jacob Rasin,2350,1993,RUS,2468,Russia,RUS
Savkat Saripov,2350,1993,RUS,2486,Russia,RUS
Alexsander A Shashin,2350,1993,RUS,2490,Russia,RUS
Arkadi Shmirin,2350,1993,RUS,2491,Russia,RUS
Sergey Zhurov,2350,1993,RUS,2514,Russia,RUS
Alexei Bezgodov,2345,1993,RUS,2529,Russia,RUS
V. Emelin,2345,1993,RUS,2551,Russia,RUS
Vladimir M Goldin,2345,1993,RUS,2560,Russia,RUS
Yuri..S Gusev,2345,1993,RUS,2564,Russia,RUS
I. Hmelnicky,2345,1993,RUS,2569,Russia,RUS
Rudolf L Kimelfeld,2345,1993,RUS,2583,Russia,RUS
I Kogan,2345,1993,RUS,2585,Russia,RUS
Manukjan Lernik,2345,1993,RUS,2596,Russia,RUS
Dmitry Losev,2345,1993,RUS,2602,Russia,RUS
Anisim Radovszki,2345,1993,RUS,2626,Russia,RUS
Mihail Rodin,2345,1993,RUS,2628,Russia,RUS
Alexander Scetinin,2345,1993,RUS,2645,Russia,RUS
Boris Schipkov,2345,1993,RUS,2647,Russia,RUS
Anatolij Semakin,2345,1993,RUS,2653,Russia,RUS
Sergei Sestjakov,2345,1993,RUS,2654,Russia,RUS
Nikolay Tolstikh,2345,1993,RUS,2670,Russia,RUS
Jurij Veresagin,2345,1993,RUS,2674,Russia,RUS
Igor Vlasov,2345,1993,RUS,2677,Russia,RUS
Igor Zakharevich,2345,1993,RUS,2684,Russia,RUS
Genadi..A Ageichenko,2340,1993,RUS,2687,Russia,RUS
Andrey Alekseev,2340,1993,RUS,2688,Russia,RUS
K Begunov,2340,1993,RUS,2694,Russia,RUS
Sergei Bukanov,2340,1993,RUS,2703,Russia,RUS
Sergey Daniliuk,2340,1993,RUS,2710,Russia,RUS
Vladimir Gaspariants,2340,1993,RUS,2725,Russia,RUS
Sergej Golovachov,2340,1993,RUS,2729,Russia,RUS
Mikhail Kislov,2340,1993,RUS,2758,Russia,RUS
Vadim Kozlov,2340,1993,RUS,2764,Russia,RUS
N Kuzmichev,2340,1993,RUS,2767,Russia,RUS
A Melnikov,2340,1993,RUS,2775,Russia,RUS
Slava Rodnishchev,2340,1993,RUS,2799,Russia,RUS
Vitali Pesocki,2340,1993,RUS,2807,Russia,RUS
Jevgenij Poszpelov,2340,1993,RUS,2812,Russia,RUS
Sergey Pozin,2340,1993,RUS,2814,Russia,RUS
Vasily Sedyshev,2340,1993,RUS,2827,Russia,RUS
