Name,Rating,Year,Fed,Rank,name_FED,ISO3
M. Johansson,2430,1976,SWE,246,Sweden,SWE
B. Bengtsson,2410,1976,SWE,340,Sweden,SWE
Ekstrom,2400,1976,SWE,392,Sweden,SWE
D. Uddenfeldt,2395,1976,SWE,439,Sweden,SWE
B. Jansson,2390,1976,SWE,457,Sweden,SWE
Kinnmark,2390,1976,SWE,459,Sweden,SWE
Ch. Niklasson,2380,1976,SWE,519,Sweden,SWE
J. Eslon,2365,1976,SWE,584,Sweden,SWE
E. Lundin,2365,1976,SWE,597,Sweden,SWE
L.-A. Schneider,2365,1976,SWE,602,Sweden,SWE
K. Kaiszauri,2360,1976,SWE,619,Sweden,SWE
P. Hesselborn,2355,1976,SWE,644,Sweden,SWE
J. Ivarsson,2355,1976,SWE,645,Sweden,SWE
M. Wahlbohm,2355,1976,SWE,659,Sweden,SWE
H. Ek,2335,1976,SWE,752,Sweden,SWE
Schussler,2335,1976,SWE,765,Sweden,SWE
H. Akvist,2325,1976,SWE,810,Sweden,SWE
G. Andersson,2315,1976,SWE,880,Sweden,SWE
L. Lijedahl,2315,1976,SWE,887,Sweden,SWE
Nordstrom,2310,1976,SWE,927,Sweden,SWE
R. Lekander,2305,1976,SWE,947,Sweden,SWE
T. Wedberg,2305,1976,SWE,952,Sweden,SWE
Fredriksson,2300,1976,SWE,964,Sweden,SWE
D. Hansson,2290,1976,SWE,1022,Sweden,SWE
P.I. Helmertz,2280,1976,SWE,1063,Sweden,SWE
Y. Stepak,2280,1976,SWE,1086,Sweden,SWE
Thornblom,2280,1976,SWE,1087,Sweden,SWE
Ekenberg,2270,1976,SWE,1117,Sweden,SWE
A. Fridh,2270,1976,SWE,1119,Sweden,SWE
A. Villeneuve,2270,1976,SWE,1141,Sweden,SWE
Krantz,2265,1976,SWE,1153,Sweden,SWE
G. Svensson,2260,1976,SWE,1189,Sweden,SWE
Ljungquist,2250,1976,SWE,1221,Sweden,SWE
G. Dahlin,2230,1976,SWE,1289,Sweden,SWE
Ljungdahl,2215,1976,SWE,1359,Sweden,SWE
P. Karlsson,2205,1976,SWE,1396,Sweden,SWE
J. Dahlin,2125,1976,SWE,1447,Sweden,SWE
B. Borisova,2120,1976,SWE,1450,Sweden,SWE
I. Svensson,2010,1976,SWE,1544,Sweden,SWE
Bohmgren,1900,1976,SWE,1617,Sweden,SWE
Haraldsson,1885,1976,SWE,1624,Sweden,SWE
S. Olson,1840,1976,SWE,1636,Sweden,SWE
W.S. Browne,2585,1976,USA,15,United States,USA
R. Byrne,2540,1976,USA,38,United States,USA
L.M. Evans,2540,1976,USA,40,United States,USA
L. Kavalek,2540,1976,USA,42,United States,USA
W. Lombardy,2520,1976,USA,63,United States,USA
S. Reshevsky,2515,1976,USA,70,United States,USA
Tarjan,2490,1976,USA,104,United States,USA
Vukcevich,2490,1976,USA,107,United States,USA
L. Shamkovich,2485,1976,USA,117,United States,USA
P. Benko,2480,1976,USA,121,United States,USA
K. Rogoff,2480,1976,USA,127,United States,USA
L. Kaplan,2450,1976,USA,176,United States,USA
Soltis,2450,1976,USA,185,United States,USA
B. Zuckerman,2450,1976,USA,190,United States,USA
D. Byrne,2445,1976,USA,191,United States,USA
A. Bisguier,2440,1976,USA,201,United States,USA
E. Mednis,2435,1976,USA,222,United States,USA
A.F. Saidy,2435,1976,USA,232,United States,USA
E.W. Formanek,2430,1976,USA,239,United States,USA
N. Weinstein,2430,1976,USA,263,United States,USA
G. De Fotis,2425,1976,USA,273,United States,USA
K. Commons,2420,1976,USA,292,United States,USA
D. Ghizdavu,2420,1976,USA,296,United States,USA
J. Grefe,2420,1976,USA,297,United States,USA
Matera,2420,1976,USA,304,United States,USA
W. Martz,2410,1976,USA,347,United States,USA
O. Popovych,2405,1976,USA,379,United States,USA
L. Christiansen,2400,1976,USA,389,United States,USA
L. Kaufman,2390,1976,USA,458,United States,USA
J.D. Tisdall,2390,1976,USA,474,United States,USA
C. Chellstorp,2380,1976,USA,505,United States,USA
Weinberger,2375,1976,USA,549,United States,USA
J.A. Peters,2370,1976,USA,570,United States,USA
A. Dake,2360,1976,USA,609,United States,USA
Gilden,2360,1976,USA,615,United States,USA
E. Meyer,2360,1976,USA,626,United States,USA
M.A. Rohde,2360,1976,USA,630,United States,USA
A. Karklins,2335,1976,USA,758,United States,USA
G. Kane,2330,1976,USA,785,United States,USA
J. Kent,2330,1976,USA,787,United States,USA
L. Levy,2330,1976,USA,795,United States,USA
F. Thornally,2330,1976,USA,806,United States,USA
A. Denker,2325,1976,USA,812,United States,USA
M. Diesen,2325,1976,USA,813,United States,USA
S. Wagman,2325,1976,USA,848,United States,USA
Ervin Nagy,2320,1976,USA,869,United States,USA
J.N. Jacobs,2315,1976,USA,886,United States,USA
J. Silman,2310,1976,USA,936,United States,USA
D. Strauss,2300,1976,USA,988,United States,USA
C. Barnes,2280,1976,USA,1053,United States,USA
D. Berry,2280,1976,USA,1055,United States,USA
Momic,2280,1976,USA,1074,United States,USA
R. Shocron,2280,1976,USA,1084,United States,USA
D. Waterman,2280,1976,USA,1090,United States,USA
Stoutenborough,2270,1976,USA,1138,United States,USA
P. Winston,2260,1976,USA,1192,United States,USA
A.M. Akhsharumova,2220,1976,USA,1329,United States,USA
D. Savereide,2165,1976,USA,1429,United States,USA
Orton,2090,1976,USA,1477,United States,USA
Herstein,2080,1976,USA,1483,United States,USA
G.K. Gresser,2055,1976,USA,1505,United States,USA
Karff,2050,1976,USA,1513,United States,USA
G. Olsson,2020,1976,USA,1536,United States,USA
R. Crotto,2000,1976,USA,1549,United States,USA
Aaronson,1970,1976,USA,1572,United States,USA
Simmons,1930,1976,USA,1604,United States,USA
Donelly,1845,1976,USA,1633,United States,USA
F. Olafsson,2550,1976,ISL,30,Iceland,ISL
G. Sigurjonsson,2530,1976,ISL,52,Iceland,ISL
I. Asmundsson,2415,1976,ISL,318,Iceland,ISL
B. Thornsteinsson,2415,1976,ISL,335,Iceland,ISL
H. Angantysson,2400,1976,ISL,386,Iceland,ISL
O. Magnusson,2400,1976,ISL,405,Iceland,ISL
I.R. Johannsson,2395,1976,ISL,426,Iceland,ISL
M. Petursson,2390,1976,ISL,467,Iceland,ISL
J. Kristinsson,2385,1976,ISL,485,Iceland,ISL
B. Benedictsson,2375,1976,ISL,530,Iceland,ISL
H. Olafsson,2370,1976,ISL,566,Iceland,ISL
M. Solmundarsson,2370,1976,ISL,574,Iceland,ISL
Bj. Sigurjonsson,2345,1976,ISL,718,Iceland,ISL
Josteinsson,2335,1976,ISL,757,Iceland,ISL
Thorvaldsson,2325,1976,ISL,845,Iceland,ISL
J. Thornsteinsson,2320,1976,ISL,876,Iceland,ISL
Toro Sanchez,2320,1976,ISL,877,Iceland,ISL
J. Thor,2315,1976,ISL,902,Iceland,ISL
G. Gunnarsson,2310,1976,ISL,920,Iceland,ISL
J.G. Jonsson,2310,1976,ISL,922,Iceland,ISL
Thorbergsson,2310,1976,ISL,938,Iceland,ISL
Viglundsson,2310,1976,ISL,940,Iceland,ISL
S. Briem,2300,1976,ISL,954,Iceland,ISL
J. Fridjonsson,2295,1976,ISL,1000,Iceland,ISL
B. Kristjansson,2295,1976,ISL,1005,Iceland,ISL
Br. Halldorsson,2275,1976,ISL,1094,Iceland,ISL
E. Gudmundsson,2235,1976,ISL,1274,Iceland,ISL
Bj. Halldorsson,2230,1976,ISL,1294,Iceland,ISL
Thorleifsson,2230,1976,ISL,1310,Iceland,ISL
S. Bjarnason,2225,1976,ISL,1313,Iceland,ISL
Georgsson,2220,1976,ISL,1339,Iceland,ISL
J. Sigurjonsson,2205,1976,ISL,1407,Iceland,ISL
J. Timman,2550,1976,NED,31,Netherlands,NLD
G. Sosonko,2505,1976,NED,78,Netherlands,NLD
J. Donner,2475,1976,NED,133,Netherlands,NLD
K. Langeweg,2450,1976,NED,179,Netherlands,NLD
C. Zuidema,2445,1976,NED,199,Netherlands,NLD
F. Kuijpers,2430,1976,NED,251,Netherlands,NLD
H. Bohm,2425,1976,NED,267,Netherlands,NLD
H. Bouwmeester,2420,1976,NED,290,Netherlands,NLD
Ree,2420,1976,NED,309,Netherlands,NLD
B. Enklaar,2410,1976,NED,342,Netherlands,NLD
G. Ligterink,2400,1976,NED,403,Netherlands,NLD
Scholl,2385,1976,NED,493,Netherlands,NLD
P. Van der Sterren,2370,1976,NED,576,Netherlands,NLD
R. Hartoch,2365,1976,NED,588,Netherlands,NLD
J. Marcus,2365,1976,NED,598,Netherlands,NLD
P.A. Boersma,2345,1976,NED,701,Netherlands,NLD
Schouten,2345,1976,NED,716,Netherlands,NLD
T. Timman,2335,1976,NED,767,Netherlands,NLD
Van Reek,2335,1976,NED,769,Netherlands,NLD
Kramer,2330,1976,NED,790,Netherlands,NLD
J. Van Baarle,2330,1976,NED,808,Netherlands,NLD
Vogel,2330,1976,NED,809,Netherlands,NLD
F. Van der Vliet,2320,1976,NED,878,Netherlands,NLD
R. Dieks,2300,1976,NED,961,Netherlands,NLD
A. Van Dop,2300,1976,NED,991,Netherlands,NLD
A. Van der Mije,2295,1976,NED,1009,Netherlands,NLD
G. Van den Berg,2290,1976,NED,1031,Netherlands,NLD
P. Van der Weide,2290,1976,NED,1032,Netherlands,NLD
Du Chattell,2280,1976,NED,1059,Netherlands,NLD
Knol,2280,1976,NED,1068,Netherlands,NLD
L. Prins,2265,1976,NED,1161,Netherlands,NLD
N. Bloch,2260,1976,NED,1170,Netherlands,NLD
R. Witt,2260,1976,NED,1193,Netherlands,NLD
F.W.M. Borm,2220,1976,NED,1333,Netherlands,NLD
Nijdam,2215,1976,NED,1361,Netherlands,NLD
C. Baljon,2210,1976,NED,1369,Netherlands,NLD
C. Vreeken,2155,1976,NED,1437,Netherlands,NLD
Van der Giessen,2095,1976,NED,1471,Netherlands,NLD
I. Janssen,2055,1976,NED,1507,Netherlands,NLD
R. Timmer,2050,1976,NED,1517,Netherlands,NLD
F. Heemskerk,2035,1976,NED,1529,Netherlands,NLD
C. Bruinenberg,2025,1976,NED,1535,Netherlands,NLD
De Graaf,2010,1976,NED,1543,Netherlands,NLD
J. Mulder,1950,1976,NED,1587,Netherlands,NLD
E. Belle,1940,1976,NED,1592,Netherlands,NLD
Haak,1870,1976,NED,1626,Netherlands,NLD
V. Liberzon,2540,1976,ISR,43,Israel,ISR
Y. Kraidman,2465,1976,ISR,148,Israel,ISR
Radashkovich,2445,1976,ISR,195,Israel,ISR
Y. Bleiman,2440,1976,ISR,202,Israel,ISR
S. Kagan,2430,1976,ISR,248,Israel,ISR
L. Lederman,2420,1976,ISR,301,Israel,ISR
A. Balshan,2415,1976,ISR,319,Israel,ISR
Kaldor,2395,1976,ISR,427,Israel,ISR
M. Czerniak,2385,1976,ISR,478,Israel,ISR
S. Friedman,2385,1976,ISR,483,Israel,ISR
Gluzman,2380,1976,ISR,507,Israel,ISR
M. Peretz,2370,1976,ISR,569,Israel,ISR
A. Kushnir,2365,1976,ISR,595,Israel,ISR
Porat,2335,1976,ISR,764,Israel,ISR
Z. Domnitz,2330,1976,ISR,777,Israel,ISR
I. Gelfer,2325,1976,ISR,817,Israel,ISR
U. Geller,2310,1976,ISR,918,Israel,ISR
Romm,2305,1976,ISR,950,Israel,ISR
A. Ginsberger,2300,1976,ISR,966,Israel,ISR
Grinfeld,2280,1976,ISR,1062,Israel,ISR
Ein-Dor,2270,1976,ISR,1116,Israel,ISR
A. Mart,2260,1976,ISR,1182,Israel,ISR
O. Podrazhanskaya,2120,1976,ISR,1455,Israel,ISR
Nudelman,2060,1976,ISR,1502,Israel,ISR
L. Gal,2000,1976,ISR,1550,Israel,ISR
A. Zakaria,1935,1976,ISR,1599,Israel,ISR
L. Kaufman,1890,1976,ISR,1621,Israel,ISR
Quinteros,2540,1976,ARG,44,Argentina,ARG
O. Panno,2520,1976,ARG,65,Argentina,ARG
Najdorf,2510,1976,ARG,73,Argentina,ARG
R. Sanguinetti,2480,1976,ARG,129,Argentina,ARG
Schweber,2455,1976,ARG,169,Argentina,ARG
J. Szmetan,2450,1976,ARG,188,Argentina,ARG
H. Pilnik,2435,1976,ARG,228,Argentina,ARG
J. Hase,2430,1976,ARG,243,Argentina,ARG
Rai. Garcia,2425,1976,ARG,279,Argentina,ARG
R. Grinberg,2425,1976,ARG,280,Argentina,ARG
J. Emma,2420,1976,ARG,293,Argentina,ARG
H. Rossetto,2420,1976,ARG,311,Argentina,ARG
O. Cuasnicu,2400,1976,ARG,390,Argentina,ARG
Seidler,2400,1976,ARG,412,Argentina,ARG
L. Bronstein,2380,1976,ARG,503,Argentina,ARG
Palermo,2380,1976,ARG,520,Argentina,ARG
J. Rubinetti,2380,1976,ARG,524,Argentina,ARG
Poch,2375,1976,ARG,546,Argentina,ARG
H. De la Vega,2370,1976,ARG,555,Argentina,ARG
C. Garcia Palermo,2370,1976,ARG,558,Argentina,ARG
Leski,2370,1976,ARG,563,Argentina,ARG
R. Debarnot,2350,1976,ARG,671,Argentina,ARG
H. Garcia,2350,1976,ARG,674,Argentina,ARG
Brond,2345,1976,ARG,702,Argentina,ARG
C.A. Martinez,2340,1976,ARG,736,Argentina,ARG
Pelikan,2340,1976,ARG,740,Argentina,ARG
C.E. Juarez,2330,1976,ARG,784,Argentina,ARG
Reinhardt,2325,1976,ARG,841,Argentina,ARG
A. Aparicio,2320,1976,ARG,850,Argentina,ARG
S. Giardelli,2315,1976,ARG,884,Argentina,ARG
Sumiacher,2315,1976,ARG,901,Argentina,ARG
C.F. Adad,2300,1976,ARG,953,Argentina,ARG
F. Casas,2300,1976,ARG,955,Argentina,ARG
R. Hase,2300,1976,ARG,969,Argentina,ARG
J. Morgado,2300,1976,ARG,979,Argentina,ARG
Szlos,2295,1976,ARG,1008,Argentina,ARG
O. Bazan,2290,1976,ARG,1011,Argentina,ARG
F. Benko,2290,1976,ARG,1012,Argentina,ARG
J. Gomez Baillo,2290,1976,ARG,1021,Argentina,ARG
Steinbaum,2290,1976,ARG,1030,Argentina,ARG
Paglilla,2280,1976,ARG,1077,Argentina,ARG
Rebizzo,2280,1976,ARG,1081,Argentina,ARG
R. Sabao,2275,1976,ARG,1100,Argentina,ARG
C. Amado,2265,1976,ARG,1142,Argentina,ARG
Bartis,2265,1976,ARG,1144,Argentina,ARG
N. Lopez,2260,1976,ARG,1177,Argentina,ARG
Marcussi,2260,1976,ARG,1181,Argentina,ARG
Barea,2250,1976,ARG,1210,Argentina,ARG
A. Anelli,2245,1976,ARG,1235,Argentina,ARG
J.M. Carbone,2235,1976,ARG,1271,Argentina,ARG
Castillo,2225,1976,ARG,1314,Argentina,ARG
Miana,2220,1976,ARG,1344,Argentina,ARG
Nogues,2220,1976,ARG,1346,Argentina,ARG
Rodriguez,2220,1976,ARG,1348,Argentina,ARG
I. Radulov,2515,1976,BUL,69,Bulgaria,BGR
V. Spasov,2490,1976,BUL,102,Bulgaria,BGR
N. Spiridonov,2490,1976,BUL,103,Bulgaria,BGR
Tringov,2490,1976,BUL,105,Bulgaria,BGR
N. Kirov,2485,1976,BUL,111,Bulgaria,BGR
Padevsky,2475,1976,BUL,137,Bulgaria,BGR
K.S. Bonchev,2440,1976,BUL,204,Bulgaria,BGR
E. Ermenkov,2435,1976,BUL,216,Bulgaria,BGR
Kolarov,2435,1976,BUL,219,Bulgaria,BGR
Kajkamdzozov,2430,1976,BUL,249,Bulgaria,BGR
N. Minev,2430,1976,BUL,255,Bulgaria,BGR
P. Peev,2430,1976,BUL,258,Bulgaria,BGR
L. Popov,2430,1976,BUL,260,Bulgaria,BGR
G. Atanasov,2405,1976,BUL,365,Bulgaria,BGR
S. Bohosjan,2405,1976,BUL,367,Bulgaria,BGR
M. Bobotsov,2400,1976,BUL,388,Bulgaria,BGR
P. Velikov,2385,1976,BUL,497,Bulgaria,BGR
Porjazov,2380,1976,BUL,523,Bulgaria,BGR
P. Orev,2370,1976,BUL,567,Bulgaria,BGR
Radev,2370,1976,BUL,572,Bulgaria,BGR
A. Merdinjan,2365,1976,BUL,600,Bulgaria,BGR
Spirov,2360,1976,BUL,633,Bulgaria,BGR
G. Daskalov,2355,1976,BUL,641,Bulgaria,BGR
J. Ajanski,2345,1976,BUL,697,Bulgaria,BGR
Karapchanski,2345,1976,BUL,707,Bulgaria,BGR
A. Babev,2340,1976,BUL,725,Bulgaria,BGR
V. Inkiov,2330,1976,BUL,783,Bulgaria,BGR
T. Lematchko,2330,1976,BUL,794,Bulgaria,BGR
P. Liangov,2325,1976,BUL,828,Bulgaria,BGR
P. Petrov,2325,1976,BUL,840,Bulgaria,BGR
K. Angelov,2320,1976,BUL,849,Bulgaria,BGR
Jankov,2320,1976,BUL,863,Bulgaria,BGR
D. Pelitov,2315,1976,BUL,893,Bulgaria,BGR
Prodanov,2315,1976,BUL,897,Bulgaria,BGR
Sp. Ivanov,2310,1976,BUL,921,Bulgaria,BGR
Manolov,2310,1976,BUL,926,Bulgaria,BGR
D. Pantaleev,2310,1976,BUL,931,Bulgaria,BGR
V. Antonov,2305,1976,BUL,944,Bulgaria,BGR
A. Drumev,2300,1976,BUL,963,Bulgaria,BGR
Hadjipetrov,2300,1976,BUL,968,Bulgaria,BGR
Mandrov,2290,1976,BUL,1024,Bulgaria,BGR
Srebrov,2280,1976,BUL,1085,Bulgaria,BGR
V. Lukov,2270,1976,BUL,1128,Bulgaria,BGR
Stankov,2270,1976,BUL,1137,Bulgaria,BGR
P. Arnaudov,2265,1976,BUL,1143,Bulgaria,BGR
S. Bonchev,2265,1976,BUL,1145,Bulgaria,BGR
Kizov,2265,1976,BUL,1152,Bulgaria,BGR
Sidjakov,2265,1976,BUL,1163,Bulgaria,BGR
Konstantinov,2250,1976,BUL,1220,Bulgaria,BGR
Panbukchian,2250,1976,BUL,1225,Bulgaria,BGR
Kerchev,2235,1976,BUL,1278,Bulgaria,BGR
Milev,2230,1976,BUL,1300,Bulgaria,BGR
Tomov,2230,1976,BUL,1311,Bulgaria,BGR
Sirakov,2225,1976,BUL,1326,Bulgaria,BGR
Gudzenov,2215,1976,BUL,1357,Bulgaria,BGR
Slavkov,2210,1976,BUL,1383,Bulgaria,BGR
Dragasevic-Georgieva,2190,1976,BUL,1413,Bulgaria,BGR
V. Asenova,2160,1976,BUL,1431,Bulgaria,BGR
 Gocheva(Bojadgieva),2115,1976,BUL,1458,Bulgaria,BGR
Kruger,2085,1976,BUL,1478,Bulgaria,BGR
Shikova,2085,1976,BUL,1480,Bulgaria,BGR
Todorova,2080,1976,BUL,1484,Bulgaria,BGR
Ivanova,2050,1976,BUL,1512,Bulgaria,BGR
