1st January 1988 FIDE Rating List

Name                                 Fed  Rtng 
Dankert,P.                           FRG  2255
Danner,G.                            AUT  2425
Danova,T.                            BUL  2100
Darakorn                             THA  2275
Darcyl,T.                            ARG  2370
Darmayanti,T.D.                      INA  2015
Das,D.                               IND  2250
Daskalova,M.                         BUL  2015
Dautov,R.                            USR  2515
Dauvergne,P.                         CAN  2275
Davcevski,D.                         YUG  2285
Dave,S.                              IND  2225
David,Ad.                            FRG  2380
David,Al.                            LUX  2365
David,P.                             CSR  2335
Davidovic,A.                         YUG  2405
Davies,N.R.                          ENG  2450
Davilla,J.                           PUR  2235
Dawidow,J.                           POL  2330
Dawson,C.R.                          ENG  2250
Day,L.                               CAN  2375
De Armas,A.                          CUB  2180
De Blasio,M.                         ITA  2240
De Boer,G.-J.                        NED  2390
De Eccher                            ITA  2290
De Firmian,N.                        USA  2515
De Fotis,G.                          USA  2405
De Greef,H.                          NED  2240
De Greif,B.                          COL  2255
De Guzman,R.                         PHI  2350
De Jong,T.                           NED  2300
De Jonghe,P.                         BEL  2345
De Kleuver,E.                        NED  2145
De la Cruz Lopez,J.                  ESP  2265
De la Cruz,A.                        CUB  2215
De la Vega,H.                        ARG  2375
De la Villa Garcia,J                 ESP  2435
De Lange,D.                          NOR  2210
De Linde,A.                          NOR  2020
De Los Santos,I.                     URU  2005
De Oliveira,M.C.                     BRA  2095
De Roode                             NED  2270
De Savornin Lohman,A                 NED  2235
De Valliere,V.                       SUI  2205
De Winter                            MEX  2250
De Wit,J.S.                          NED  2405
Deak,S.                              HUN  2280
Debarnot,R.                          ARG  2375
Debowska,T.                          POL  2005
Dedes,N.                             GRE  2290
Deev,A.                              USR  2335
Defize,A.                            BEL  2305
Deforges,J.                          CAN  2235
Degen,V.                             FRG  2255
Degenhardt,H.                        FRG  2270
Degerman,L.                          SWE  2390
Degraeve,J.-M.                       FRA  2310
Dehmelt,K.                           USA  2290
Dejkalo,S.                           POL  2390
Dekic,J.                             YUG  2210
Dekic-Novakovic,B.                   YUG  2130
Del Faro,Ch.                         USA  2270
Del Rio,R.                           FRG  2240
Delaney,A.                           IRL  2110
Delaney,J.                           IRL  2280
Delanoy,A.                           FRA  2215
Delaune                              USA  2405
Delchev,A.                           BUL  2415
Deleyn                               BEL  2300
Delgado,I.                           CUB  2205
Delibasic,G.                         YUG  2300
Delithanasis,D.                      GRE  2255
Delitzsch,J.                         FRG  2270
Deltell,N.G.                         ESP  2210
Delukiewicz,J.                       POL  2270
Demeny,A.                            HUN  2215
Demeter                              HUN  2305
Demina,Y.                            USR  2260
Demovioova,A.                        CSR  2060
Den Broeder,G.                       NED  2355
Dena,B.                              YUG  2310
Deng,K.                              CHN  2245
Denijs,A.                            BEL  2275
Denk,A.                              AUT  2255
Denker,A.                            USA  2300
Denny,K.                             BAR  2225
Depasquale,Ch.                       AUS  2300
Derlukiewicz,J.                      POL  2270
Desancic,M.                          YUG  2360
Deshmukh,A.                          IND  2220
Despotovic                           YUG  2350
Deutsch,L.                           AUT  2240
Devide,Z.                            YUG  2220
Dewan,M.A.                           BAN  2240
Dextre,E.                            FRA  2240
Dezan,P.                             FRA  2260
Deze,A.                              YUG  2395
Di Clerico,E.                        ARG  2215
Diaz,J.C.                            CUB  2485
Dichev,N.                            BUL  2260
Dickenson                            ENG  2250
Didenko,L.                           USR  2030
Didishko,V.                          USR  2470
Diebert,Ch.                          USA  2215
Dienavorian                          URU  2210
Diesen,B.                            NOR  2335
Dietze,F.                            FRG  2240
Dietze,W.                            DDR  2315
Dietzsch,H.                          FRG  2230
Diez Del Corral,J.                   ESP  2415
Diker,M.                             ISR  2290
Dimitriadis,G.                       GRE  2305
Dimitriadis,K.                       GRE  2320
Dimitrijevic,D.                      YUG  2330
Dimitrijevic,M.                      YUG  2310
Dimitrov,A.                          BUL  2365
Dimitrov,K.                          BUL  2270
Dimitrov,Lj.                         BUL  2245
Dimitrov,P.                          BUL  2280
Dimitrov,V.                          BUL  2360
Dimitrovski,J.                       YUG  2210
Dimovski                             YUG  2335
Dinic, C                             YUG  2235
Dinis De Souse,J.                    POR  2295
Dinner,L.                            MEX  2215
Ditt,E.                              FRG  2305
Ditzler,J.                           SUI  2300
Dive,R.                              NZL  2235
Dizdar,G.                            YUG  2490
Dizdar,S.                            YUG  2345
Dizdarevic,E.                        YUG  2485
Djantar,Dj.                          YUG  2270
Djipa,N.                             YUG  2325
Djokic,N.                            YUG  2300
Djoric,D.                            YUG  2355
Djukanovic,M.                        YUG  2220
Djukic,Z.                            YUG  2405
Djurdjevic,P.                        YUG  2305
Djurhuus,R.                          NOR  2315
Djuric,S.                            YUG  2475
Djuric,V.                            YUG  2270
Djuric,Z.                            YUG  2240
Djurovic,D.                          YUG  2230
Djurovic,S.                          YUG  2335
Dlugosz,K.                           POL  2230
Dlugy,M.                             USA  2550
Dobos,D.                             ROM  2010
Dobos,J.                             HUN  2260
Dobos,O.                             HUN  2220
Dobosz,H.                            POL  2395
Dobosz,J.                            POL  2255
Dobren,N.                            BUL  2305
Dobrev,D.                            BUL  2345
Dobrev,I.                            BUL  2340
Dobrovolsky,L.                       CSR  2400
Dobrzynski,W.                        POL  2310
Dobson Aguilar,L.F.                  CHI  2250
Doda,Z.                              POL  2330
Dodson,C.S.                          USA  2065
Dodu,P.                              ROM  2280
Doery,J.                             HUN  2300
Doghri,N.                            TUN  2260
Dokhoian,Y.                          USR  2515
Doleschall,Gy.                       HUN  2270
Dolezal,M.                           CSR  2305
Dolgitser,K.                         USA  2290
Doljanin,T.                          YUG  2255
Dolmadjan,A.                         BUL  2305
Dolmatov,S.                          USR  2565
Dolovic,D.                           YUG  2280
Domagala,S.                          POL  2230
Domaradzka,A.                        POL  2070
Domarkaite,L.                        USR  2100
Dombovari,A.                         HUN  2010
Dominguez Sanz,J.                    ESP  2285
Dominguez,J.M.                       DOM  2245
Domkute,V.                           USR  2035
Domont,A.                            SUI  2270
Domotor,J.                           HUN  2280
Donaldson,J.W.                       USA  2415
Doncevic,D.                          FRG  2360
Donchenko,A.                         USR  2370
Donchev,D.                           BUL  2470
Donev,I.                             BUL  2325
Donnelly,R.A.                        USA  2065
Donnely,B.                           ZIM  2205
Donoso Velasco,P.                    CHI  2370
Dorfman,I.                           USR  2520
Dorin,M.                             ARG  2255
Dorner,M.                            FRG  2295
Dornieden,M.                         FRG  2290
Doroftei,N.                          ROM  2285
Doroshkievich,V.K.                   USR  2390
Dors,R.                              POL  2235
Dos Ramos,R.                         SUR  2205
Dos Santos,H.C.                      BRA  2285
Dos Santos,I.                        POR  2005
Dostan,J.                            YUG  2265
Douven,R.                            NED  2410
Dozorets,A.                          USA  2495
Dragasevic-Georgieva                 YUG  2245
Dragojlovic,A.                       YUG  2345
Dragomarezkij,E.                     USR  2325
Dragos,D.                            ROM  2285
Dragovic,M.                          YUG  2325
Drasko,M.                            YUG  2465
Draskovic,D.                         YUG  2255
Drazic,S.                            YUG  2215
Drcelic,J.                           YUG  2385
Dreev,A.                             USR  2485
Drei,A.                              ITA  2235
Drepaniotis,P.                       GRE  2215
Dresen                               FRG  2270
Drewes,M.                            NED  2065
Drimer,D.                            ROM  2355
Drogou,G.                            FRA  2230
Droletz,J.                           BUL  2220
Drozd                                POL  2230
Drtina                               CSR  2260
Druckenthaner,A.                     AUT  2270
Drumev,A.                            BUL  2225
Drvodelic,M.                         YUG  2210
Drvota,A.                            CSR  2300
Drzemicki,D.                         POL  2295
Duarte,M.R.                          CHI  2360
Dubisch,R.                           USA  2270
Dubois,J.-M.                         FRA  2300
Dubois-Schall,M.                     FRA  2045
Duckworth,M.                         USA  2310
Dudakov,Sh.                          ISR  2225
Dudek                                POL  2300
Dueball,J.                           FRG  2445
Dueckstein,A.                        AUT  2360
Duer,A.                              AUT  2380
Duer,M.                              AUT  2005
Duester,Th.                          FRG  2315
Duhayon,Y.                           BEL  2220
Duhr,S.                              FRG  2285
Duminica,M.                          ROM  2125
Dumitrache,D.                        ROM  2405
Dumont                               BRA  2245
Dumpor,A.                            YUG  2290
Dunn,A.                              ENG  2250
Dunne,D.                             IRL  2325
Dunnington,A.J.                      ENG  2330
Dupuis,S.                            CAN  2230
Durao,J.                             POR  2230
Durham,D.                            USA  2310
Duriga,S.                            CSR  2310
Dusper,H.                            YUG  2335
Dussol,P.                            FRA  2240
Dutreeuw,M.                          BEL  2395
Dvoirys,S.I.                         USR  2440
Dvorietzky,M.I.                      USR  2475
Dybala,M.                            POL  2290
Dybowski,J.                          POL  2305
Dyczka,K.                            POL  2035
Dzera,V.                             CAN  2225
Dzevlan,M.                           YUG  2465
Dzhandzhava,L.                       USR  2425
Dzieniszewski,A.                     POL  2360
Dzindzichashvili,R.                  USA  2530
Dziuban,O.I.                         USR  2395
Ebalard,M.                           FRA  2240
Ebeling,M.                           FIN  2320
Ebenfelt,A.                          SWE  2305
Eberlein,R.B.                        USA  2275
Ebner,H.                             AUT  2255
Echevarria,R.                        CUB  2235
Eckert,D.D.                          USA  2305
Edelman,D.                           USA  2360
Efimov,I.                            USR  2395
Efstathiou,D.                        GRE  2235
Efthimiatos,G.                       GRE  2210
Egedi,I                              HUN  2330
Egerland,E.                          HUN  2245
Egger,Th.                            FRG  2255
Eglezos,H.                           GRE  2260
Egyed,A.                             HUN  2210
Ehlvest,J.                           USR  2585
Ehrenfeucht,W.                       POL  2295
Ehrke,M.                             FRG  2225
Eichner,A.                           FRG  2025
Eidelson,R.                          USR  2225
Einarsson,A.                         ISL  2285
Einarsson,H.                         ISL  2215
Eingorn,V.S.                         USR  2570
Eising,J.                            FRG  2315
Eisterer,H.                          AUT  2315
Eke,M.                               ENG  2290
Ekstrom,R.                           SWE  2430
El Ghagah,Y.                         EGY  2255
El Ghazali-Yousef                    EGY  2220
El Kreni,N.                          LBA  2205
Elguezabal Varela,D.                 ARG  2255
Elizart Cardenas,H.                  CUB  2315
Elseth,R.                            NOR  2275
Elyoseph,H.                          ISR  2300
Emms,J.M.                            ENG  2305
Emodi,Gy.                            HUN  2385
Enders,P.                            DDR  2430
Eng,H.                               FRG  2325
Eng,K.                               USA  2210
Engel,B.                             FRG  2295
Engelbert,Ch.                        FRG  2220
Engstrom,K.                          SWE  2250
Enigl,K.                             AUT  2205
Enklaar,B.                           NED  2400
Enoshi,A.                            ISR  2255
Eolian,L.                            USR  2440
Eperjesi,L.                          HUN  2330
Epishin,V.                           USR  2475
Eppinger,G.                          FRG  2305
Epstein,E.D.                         USR  2250
Erdelyi,T.                           HUN  2330
Erdeus                               ROM  2330
Erenska-Radzewska,H.                 POL  2275
Erenski,P.                           POL  2275
Eretova,K.                           CSR  2200
Eric,D.                              YUG  2245
Erikalov,A.                          USR  2275
Eriksson,A.                          SWE  2270
Eriksson,M.                          SWE  2270
Eriyagama,S.                         SRI  2215
Ermenkov,E.                          BUL  2480
Erneste,I.                           USR  2195
Ernst,Th.                            SWE  2455
Eruslanova,I.                        USR  2230
Escalante                            VEN  2205
Escandell,J.C.                       ARG  2270
Escondrillas                         MEX  2245
Eshenko,D.                           USR  2180
Eslon,J.                             SWE  2395
Espig,L.                             DDR  2455
Espig,Th.                            DDR  2280
Espig-Camin,G.                       DDR  2135
Espinosa,J.                          CUB  2215
Espinoza,R.                          MEX  2450
Estevez,G.                           CUB  2315
Estrella,J.                          ESP  2315
Estremera Panos,S.                   ESP  2340
Estrin,Y.                            USR  2385
Etmans,M.D.                          NED  2320
Ettinger,A.                          ISR  2225
Evangelisti,C.                       ITA  2265
Evtouchenko-Boulogne                 FRA  2005
Faase                                NED  2310
Fabbri,M.                            ITA  2240
Fabian                               HUN  2270
Fabrega,B.                           PAN  2250
Fabrega,E.                           PAN  2275
Fahnenschmidt,G.                     FRG  2355
Faibisovich,V.Z.                     USR  2400
Fairclough,N.                        JAM  2265
Falcon Martin,C.                     ESP  2260
Falcon,R.                            PUR  2210
Falero,R.                            CUB  2235
Falk,U.                              FRG  2235
Fang,J.                              USA  2295
Farago,I.                            HUN  2475
Farago,S.                            HUN  2265
Farah,R.                             ARG  2205
Farias,S.A.                          BRA  2210
Farkas,Gy.                           HUN  2315
Farkas,J.                            HUN  2285
Farooqui,Z.                          PAK  2250
Fatalibekova,E.                      USR  2185
Fati,F.M.                            IRQ  2005
Fatin,T.                             EGY  2310
Fauland,A.                           AUT  2390
Fauzi,A.                             INA  2225
Fayard,A.                            FRA  2210
Fecht,H.P.                           FRG  2265
Fedder,S.                            DEN  2390
Federau,J.M.                         FRG  2230
Fedorov,V.V.                         USR  2405
Fedorowicz,J.P.                      USA  2560
Feher,A.                             HUN  2235
Feher,Gy.                            HUN  2325
Fehling,M.                           FRG  2255
Feibert,F.                           FRG  2225
Feick,S.                             FRG  2365
Feistenauer,F.                       AUT  2300
Fekete,A.                            HUN  2245
Feldman,S.                           USA  2340
Felegyhazi,L.                        HUN  2300
Felsberger,A.                        AUT  2320
Fercec,N.                            YUG  2350
Ferenc,P.                            CSR  2245
Ferguson,B.                          USA  2235
Fernandes,Al.                        POR  2245
Fernandes,An.M.                      POR  2400
Fernandez Garcia,J.                  ESP  2435
Fernandez,Ant.                       VEN  2345
Fernandez,B.                         USA  2335
Fernandez,C.A.                       CUB  2235
Fernandez,E.                         ESP  2355
Fernandez,G.                         CUB  2265
Fernandez,Jorge                      ARG  2235
Fernandez,Jose                       ARG  2220
Fernandez,Juan C.                    CUB  2395
Fernandez,M.E.                       ESP  2365
Fernandez,R.                         CUB  2240
Ferraez,J.                           MEX  2255
Ferreira,A.                          POR  2300
Ferrer-Lucas,P.                      ESP  2125
Ferris,D.                            AUS  2335
Ferry,R.                             FRA  2320
Fette,M.                             FRG  2320
Feuerstein,A.                        USA  2240
Feustel,P.                           FRG  2255
Fichtl,J.                            CSR  2235
Figiel,M.                            POL  2320
Figueroa,H.                          PUR  2005
Figueroa,M.                          CUB  2220
Filep,T.                             HUN  2320
Filgueira,H.                         ARG  2230
Filguth,R.A.                         BRA  2410
Filip,M.                             CSR  2480
Filipenko,A.                         USR  2365
Filipovic,B.                         YUG  2450
Filipovic,Z.                         YUG  2215
Filipovich,D.                        CAN  2220
Filipowicz,A.                        POL  2410
Findlay,D.J.                         SCO  2240
Findlay,I.T.                         CAN  2355
Finegold,B.                          USA  2380
Fink,P.                              FRG  2120
Finkenzeller,A.                      FRG  2260
Finta,E.                             HUN  2040
Fioramonti,H.                        SUI  2250
Fiorito,F.                           ARG  2305
Firt,S.                              CSR  2355
Fischdick,G.                         FRG  2305
Fischer,I.                           ROM  2340
Fischer,Johann                       AUT  2310
Fischer,Johannes                     FRG  2270
Fishbein,A.                          USA  2435
Flatow,A.                            AUS  2325
Flear,Ch.                            FRA  2185
Flear,G.C.                           ENG  2460
Fleck,J.                             FRG  2385
Fleger,H.                            FRG  2250
Flis,J.                              POL  2335
Flores,P.                            CHI  2230
Floresvillar,L.M.                    MEX  2240
Flueckiger,Ch.                       SUI  2260
Fodor,L.                             YUG  2270
Fogarasi,T.                          HUN  2355
Fogel,U.                             FIN  2005
Foguenne,M.                          BEL  2225
Foisor,O.                            ROM  2495
Fokin,S.                             USR  2380
Foldi,I.                             HUN  2335
Foldi,J.                             HUN  2265
Fomina,T.V.                          USR  2215
Fong,J.                              USA  2220
Fonseca,J.L.                         NCA  2230
Fontanilla,G.                        PHI  2015
Foo,Boon-Poh-Paul                    MAS  2210
Forbes,C.                            ENG  2035
Forgacs,F.                           HUN  2250
Forgacs,Gy.                          HUN  2370
Forgacs,J.                           HUN  2295
Forgo,E.                             HUN  2125
Forintos,Gy.V.                       HUN  2345
Formanek,E.W.                        USA  2320
Fornal,A.                            POL  2115
Forster,A.                           FRG  2215
Fossan,P.                            NOR  2305
Foster,F.                            NZL  2005
Foulon,G.                            BEL  2005
Fraczek,D.                           POL  2255
Fraguela Gil,J.                      ESP  2295
Francisco,J.                         ANG  2205
Franco,Z.                            PAR  2425
Franic,M.                            YUG  2335
Frank,J.                             HUN  2315
Frank,V.                             YUG  2285
Franke,H.                            FRG  2395
Frankle,J.                           USA  2265
Franklin,M.J.                        ENG  2295
Fransson,P.                          SWE  2250
Franzen,J.                           CSR  2310
Franzoni,G.                          SUI  2435
Frederick,R.C.                       FRA  2210
Freeman,M.J.                         SCO  2240
Freisler,P.                          CSR  2325
Frendzas,P.                          GRE  2330
Frenkel,F.                           USA  2235
Frenkel,O.                           USA  2290
Frenkel,V.                           USA  2120
Frey,K.                              MEX  2400
Freynik,Th.                          FRG  2260
Freyre,J.                            PUR  2265
Frias,V.J..                          USA  2485
Friberg,H.                           SWE  2265
Fridjonsson,J.                       ISL  2235
Fridthjofsdottir,S.                  ISL  2005
Friedgood,D.                         ENG  2290
Friedman,A.                          ISR  2300
Friedrich,N.                         FRG  2310
Friedrich,U.                         FRG  2270
Fries-Nielsen,J.O.                   DEN  2370
Fries-Nielsen,N.J.                   DEN  2305
Fritsche,L.                          FRG  2280
Fritz,R.                             FRG  2330
Fritzinger,D.                        USA  2215
Frmesk,W.                            IRQ  2010
Froeschl,F.                          AUT  2235
Frois,A.                             POR  2315
Frometa,Z.                           CUB  2205
Fromme,E.                            FRG  2335
Frommelt,H.-J.                       DDR  2255
Fronczek,B.                          POL  2205
Fronczek,H.                          POL  2290
Ftacnik,L.                           CSR  2570
Fucak,E.                             YUG  2270
Fuentes,L.                           CUB  2205
Fuentes,M.                           CUB  2260
Fuesthy,Z.                           HUN  2270
Fufuengmongkolk                      THA  2205
Fuhrman,D.                           ROM  2220
Fulgenzi,E.                          ARG  2250
Fullbrook,N.                         CAN  2260
Fuller,K.                            ENG  2260
Fuller,M.L.                          AUS  2330
Fulton,T.                            GCI  2205
Fuster,G.                            CAN  2235
Gachon,L.                            FRA  2305
Gadau,R.                             FRG  2025
Gagliardi,P.                         ITA  2265
Gagloshvilli,R.                      USR  2070
Gajadin,D.                           SUR  2205
Gajic,Dj.                            YUG  2290
Gajic,Z.                             YUG  2260
Gal,A.                               ISR  2225
Galagovsky,C.                        ARG  2220
Galakhov,S.                          USR  2310
Galego,L.                            POR  2320
Galic,V.                             YUG  2275
Galindo,R.                           ARG  2300
Gallagher,J.G.                       ENG  2480
Gallego Eraso,F.                     ESP  2405
Gallego,J.                           ESP  2060
Gallego,R.                           ARG  2260
Galliamova,A.                        USR  2250
Gallo,E.                             ITA  2230
Gallo,J.                             FRG  2235
Gallus,G.                            FRG  2220
Galunov,T.                           BUL  2280
Gamarra Caseres,C.                   PAR  2335
Ganchev,G.                           BUL  2330
Ganesan,S.                           IND  2270
Gansvind,V.                          USR  2125
Gant,O.                              ROM  2130
Gaprindashvili,N.                    USR  2485
Gara,Gy.                             HUN  2300
Garbarino,R.                         ARG  2330
Garbett,P.A.                         NZL  2285
Garces,N.                            ECU  2235
Garcia Conesa,G.                     ESP  2270
Garcia Fernandez,C.                  ESP  2280
Garcia Gonzales,G.                   CUB  2485
Garcia Larrouy,J.L.                  ESP  2255
Garcia Martinez,S.                   CUB  2405
Garcia Palermo,C.                    ARG  2505
Garcia,A.E.                          DOM  2005
Garcia,Al.                           COL  2210
Garcia,Ana.                          URU  2005
Garcia,Gild.                         COL  2430
Garcia,H.                            ARG  2295
Garcia,I.                            HON  2205
Garcia,N.                            ESP  2230
Garcia,P.J.                          CUB  2305
Garcia,Rai.                          ARG  2385
Garcia,Raul                          AND  2220
Garcia,Ri.                           ESP  2330
Garcia,W.                            CUB  2245
Garcia-Padron,J.                     ESP  2420
Garcia-Padron,M.P.                   ESP  2225
Garkov,M.                            BUL  2415
Garma,Ch.                            PHI  2280
Garmendez,F.                         MEX  2315
Garrard,C.                           ZIM  2205
Garriga Nvalart,J.                   ESP  2350
Garwell,J.                           WLS  2185
Gasic,B.                             YUG  2245
Gasiunas,N.                          USR  2110
Gaso,D.                              YUG  2065
Gast,J.                              SUI  2310
Gast,U.                              SUI  2250
Gatlin,M.J.                          USA  2255
Gauglitz,G.                          DDR  2405
Gausel,E.                            NOR  2360
Gavela,D.                            YUG  2350
Gavilanes,A.                         CUB  2225
Gavric,M.                            YUG  2380
Gavrikov,V.N.                        USR  2545
Gavrila,E.                           ROM  2065
Gavrila,Gh.                          ROM  2265
Gavrilakis,N.                        GRE  2400
Gavrilov,A.                          USR  2405
Gawarecki,L.                         POL  2235
Gawehns,K.                           FRG  2365
Gayson,P.                            ENG  2250
Gazarek,D.                           YUG  2310
Gazda,I.                             HUN  2300
Gazik,I.                             CSR  2415
Gdanski,J.                           POL  2355
Gdanski,P.                           POL  2310
Geenen,M.                            BEL  2310
Gefenas,V.                           USR  2310
Geisler,J.                           USR  2320
Gekas,S.                             GRE  2215
Geleta,J.                            YUG  2270
Gelfand,B.                           USR  2505
Gelfer,I.                            ISR  2315
Geller,A.                            YUG  2235
Geller,E.P.                          USR  2505
Gelpke,P.                            NED  2395
Gemmell,P.                           ENG  2305
Gencs,E.                             HUN  2030
Geneciran,G.                         PHI  2025
Genov,Peter                          BUL  2290
Genov,Petko                          BUL  2325
Genova(Tsvetkova),R.                 BUL  2190
Gentes,K.                            CAN  2235
Geofroy,M.                           TRI  2005
Georgadze,G.                         USR  2375
Georgadze,T.                         USR  2505
Georgandzis,K.                       GRE  2310
Georgescu,V.                         ROM  2360
Georgiev,B.                          BUL  2320
Georgiev,Kir.                        BUL  2595
Georgiev,Kr.                         BUL  2490
Georgiev,V.                          BUL  2230
Georgievski,S.                       YUG  2325
Georgievski,V.                       YUG  2215
Georgiou,A.                          CYP  2205
Gerber,R.                            SUI  2355
Gere,V.                              YUG  2075
Gereben,E.                           SUI  2245
Gerenski                             BUL  2320
Gerer,J.                             FRG  2285
Gerf Gert                            FRG  2325
Gerogiannis,Ch.                      GRE  2320
Gerstenberger,H.                     FRG  2225
Gertler,D.                           USA  2245
Gerusel,M.                           FRG  2380
Gervasi,G.                           ITA  2350
Gervasio,R.C.                        BRA  2245
Gesos,P.                             GRE  2375
Getz,Sh.D.                           USA  2300
Geveke,M.                            FRG  2320
Ghenzer,Ch.                          AUS  2220
Gheorghiu,F.                         ROM  2535
Gherghe,D.                           USA  2080
Ghica,R.                             USA  2225
Ghinda,E.                            ROM  2225
Ghinda,M.-V.                         ROM  2500
Ghitescu,Th.                         ROM  2415
Ghosh,A.K.                           IND  2235
Giam                                 SIN  2240
Giardelli,S.                         ARG  2380
Gibbons,B.F.                         USA  2250
Gibbons,R.                           NZL  2205
Gibson,F.                            BAH  2205
Gicev,B.                             YUG  2295
Gicov,Z.                             YUG  2265
Gieruszynski                         POL  2315
Giffard,N.                           FRA  2310
Gikas,B.                             FRG  2290
Gil Gonzales,J.M.                    ESP  2300
Gil Reguera,J.C.                     ESP  2415
Gil,J.                               AUS  2305
Giles,M.                             USA  2330
Gillam,S.R.                          SCO  2235
Gilruth,P.                           KEN  2205
Ginat,M.                             AUS  2285
Ginsberger,A.                        ISR  2275
Ginsburg,M.                          USA  2385
Ginting,N.                           INA  2385
Ginting,S.                           INA  2355
Gipslis,A.                           USR  2505
Girard,R.                            CAN  2215
Girault,E.                           MNC  2210
Giulian,Ph.                          SCO  2270
Giulian,R.                           SCO  2090
Giurumia,S.                          ROM  2320
Gizynski                             POL  2325
Glatt                                HUN  2250
Glauser                              SUI  2330
Glavica,Z.                           YUG  2315
Glavina,P.                           ARG  2240
Glaz,L.                              ISR  2215
Gleizerov,K.                         USR  2405
Glek,I.                              USR  2500
Glienke,M.                           FRG  2300
Gligoric,S.                          YUG  2515
Gliksman,Dar.                        YUG  2285
Gliksman,Dav.                        USA  2235
Glimbrant,T.                         UNK  2210
Glinska,I.                           POL  2025
Glisic,V.                            YUG  2265
Glodeanu,I.                          ROM  2260
Gloria,E.                            PHI  2220
Glueck,D.                            USA  2375
Glyanets,A.                          USR  2410
Gobet,F.                             SUI  2350
Gochev,M.                            BUL  2300
Gocheva(Bojadgieva),                 BUL  2240
Goczan,L.                            HUN  2285
Godena,M.                            ITA  2430
Godes,A.                             USR  2385
Godinez                              MEX  2245
Godoy,C.                             ARG  2275
Godoy,D.A.                           CHI  2305
Goetz,R.                             FRG  2275
Goetze,J.                            USA  2225
Goffin,P.                            NZL  2205
Gofstein,L.                          USR  2380
Gogalea,E.                           ROM  2045
Gogas,D.                             GRE  2205
Gogel,D.                             USA  2255
Goh,Cheng-Hong                       SIN  2325
Gojceta,T.                           YUG  2315
Gojkovic,P.                          YUG  2335
Gola,M.                              CSR  2275
Goldberg,A.                          DDR  2330
Goldberg,J.                          ENG  2240
Goldberger,E.                        SUI  2225
Goldenberg,R.                        FRA  2325
Goldin,A.                            USR  2500
Goldschmidt,B.                       ARG  2255
Goldstern,F.                         NED  2310
Gollogly,D.                          NZL  2215
Golota,A.                            POL  2275
Golubovic,Z.                         YUG  2315
Gomez Baillo,J.H.                    ARG  2405
Gomez Esteban,J.M.                   ESP  2435
Gomez,A.                             CUB  2300
Gomez,E                              COL  2035
Gomez,F.                             CUB  2295
Gonsior,E.                           CSR  2305
Gonzales Anta,D.                     MEX  2230
Gonzales Mata,J.                     MEX  2295
Gonzales Mateos,R.                   ESP  2255
Gonzales,E.                          DOM  2255
Gonzales,J.A.                        COL  2375
Gonzales,S.                          COL  2305
Gonzalez,N.                          CUB  2270
Gonzalez,R.                          ARG  2330
Gonzalez-Maza,R.                     ESP  2320
Goodman,D.                           ENG  2410
Goonetilleke                         SRI  2260
Goormachtigh,J.                      BEL  2315
Gopalkrishna,P.                      IND  2225
Gordan,N.                            ROM  2345
Gordero Montoya,F.                   ESP  2220
Goregliad,S.                         USA  2270
Gorelov,S.                           USR  2440
Gorgs,A.                             FRG  2240
Goric,E.                             YUG  2350
Gorisnic,E.                          ARG  2285
Gorniak,T.                           POL  2225
Gosic,B.                             YUG  2280
Gosta,S.                             SWE  2380
Gostisa,L.                           YUG  2420
Gostovic(Bos.),M.                    YUG  2115
Gottardi,G.                          SUI  2305
Gottesman,J.                         USA  2335
Gouveia                              BRA  2370
Govedarica,R.                        YUG  2415
Goy,U.                               FRG  2295
Grabarczyk,B.                        POL  2295
Grabczewski,R.                       POL  2295
Grabowski,A.                         POL  2280
Gracs,P.                             HUN  2215
Gradstein,M.                         ISR  2250
Graf,Gerd                            FRG  2325
Graf,J.                              FRG  2390
Gralka,J.                            POL  2320
Gramignani,R.                        ITA  2025
Granat,R.                            ENG  2265
Granda Zuniga,J.E.                   PER  2540
Gransky                              ISR  2300
Gratseas,S.                          GRE  2275
Grbovic,V.                           YUG  2290
Green,E.                             NZL  2280
Greenberg                            USA  2245
Greenfeld,A.                         ISR  2510
Grefe,J.                             USA  2390
Gregory,V.                           MAS  2245
Grek,J.                              YUG  2050
Gresser,G.K.                         USA  2090
Gretarsson,A.A.                      ISL  2325
Grguri,M.                            YUG  2205
Grguric,Z.                           YUG  2270
Griego,D.W.                          USA  2315
Grigorian,K.A.                       USR  2420
Grigorov,J.N.                        BUL  2385
Grillitsch,K.                        AUT  2265
Grimaldi                             ESA  2285
Grimberg,G.                          FRA  2285
Grinberg,N.                          ISR  2385
Grinberg,R.                          ARG  2360
Grinfeld,A.B.                        USR  2215
Grinza                               ITA  2305
Griszpan,M.                          ARG  2320
Grivas,E.                            GRE  2425
Grizou,R.                            FRA  2220
Grochot,Cz.                          POL  2090
Groenegress,W.                       FRG  2220
Grooten,H.                           NED  2325
Grosar,A.                            YUG  2345
Grosch,M.                            HUN  2145
Grosic,D.                            YUG  2315
Gross,G.                             FRG  2235
Gross,R.J.                           USA  2210
Gross,S.                             CSR  2405
Grossmann,R.                         POL  2280
Groszpeter,A.                        HUN  2495
Grotnes,N.                           NOR  2300
Groves,C.A.                          ENG  2065
Gruchacz,R.                          USA  2325
Gruen,G.-P.                          FRG  2380
Gruenberg,H.-U.                      DDR  2465
Gruenberg,Ra.                        FRG  2290
Gruenberg,Re.                        FRG  2140
