1st January 1987 FIDE Rating List

Name                                 Fed  Rtng 
Arnold,L.                            FRG  2305
Aronoff,I.                           USA  2165
Artamonova,V.                        USR  2070
Asaturoglu,R.                        TUR  2280
Aseev,K.N.                           USR  2430
Aseeva,M.                            USR  2190
Asenova,V.                           BUL  2075
Asfora,M.                            BRA  2330
Ashok,A.                             HKG  2250
Asmah,F.                             GHA  2205
Asmundsson,I.                        ISL  2375
Assem,M.                             EGY  2280
Atakisi,F.                           TUR  2285
Atalik,S.                            TUR  2375
Atanasijadis,A.                      YUG  2305
Atanasov,G.                          BUL  2315
Atanasov,P.                          BUL  2375
Athala                               MEX  2285
Attard                               MLT  2210
Aturupane,Harin.                     SRI  2320
Aturupane,Harsha                     SRI  2385
Auchenberg,P.                        DEN  2250
Auer,M.                              FRG  2300
Augustin,J.                          CSR  2385
Autenrieth,M.                        FRG  2360
Autowicz,B.                          POL  2035
Autowicz,Z.                          POL  2240
Averbakh,Y.L.                        USR  2465
Avgerinos,H.                         GRE  2215
Avni,A.                              ISR  2295
Avshalumov,A.                        USR  2465
Awate,A.S.                           IND  2285
Axamit,R.                            CSR  2250
Ayza,B.J.                            ESP  2310
Azaric,S.                            YUG  2265
Azmayparashvili,Z.                   USR  2505
Babault,P.                           FRA  2290
Babev,A.                             BUL  2310
Babits,A.                            HUN  2220
Babos,Cs.                            ROM  2230
Babovic,N.                           YUG  2215
Babu,N.S.                            IND  2355
Babula                               CSR  2365
Babur,M.T.                           IND  2230
Baccelliere                          CHI  2275
Bach,A.                              ROM  2295
Bachchevanski,H.                     BUL  2315
Bachmann,A.                          FRG  2235
Backwinkel,P.                        FRG  2345
Bacso,G.                             HUN  2330
Baczynskyj,B.                        USA  2340
Badita,L.                            ROM  2010
Badulescu,Ch.                        ROM  2295
Baez,S.                              DOM  2005
Bagaturov                            USR  2365
Baginskaite,K.                       USR  2295
Bagirov,V.K.                         USR  2495
Bagonyai,A.                          HUN  2250
Baja,V.                              USA  2265
Bajovic,M.                           YUG  2350
Baka,G.                              HUN  2210
Bakalarz,M.                          POL  2265
Baker,B.                             USA  2225
Baker,C.                             ENG  2245
Bakic,D.                             YUG  2340
Bakic,R.                             YUG  2330
Bako,L.                              HUN  2255
Bakos,S.                             HUN  2245
Balaban,N.                           YUG  2050
Balashov,Y.                          USR  2525
Balashova,E.                         USR  2165
Balcerowski,W.                       POL  2255
Baldauf,M.                           FRG  2325
Balenovic,Z.                         YUG  2330
Balev,K.                             BUL  2310
Balicki,C.                           POL  2305
Balinas,R.                           PHI  2380
Ball,S.                              CAN  2230
Ballester Sanz,J.                    ESP  2250
Ballicora,M.                         ARG  2255
Ballmann,M.                          SUI  2305
Ballon,G.J.                          NED  2330
Balogh,B.                            HUN  2285
Balun,A.                             POL  2210
Bammoune,A.-E.                       ALG  2265
Banas,J.                             CSR  2400
Banaszek,M.                          POL  2270
Banchev,B.                           BUL  2250
Bang,A.                              DEN  2210
Banhazi,I.                           HUN  2245
Bank Frijs,C.                        DEN  2290
Bank,M.                              ISR  2245
Bany,J.                              POL  2430
Baquero,L.A.                         COL  2240
Baragar,F.                           CAN  2320
Baranyai,K.                          HUN  2335
Barash,D.                            ISR  2240
Barba,E.                             MEX  2290
Barbeau                              CAN  2330
Barber,H.J.                          AUS  2355
Barbera Estelles,R.                  ESP  2280
Barbero,G.F.                         ARG  2405
Barbulescu,D.                        ROM  2465
Barbulovic,S.                        YUG  2240
Barczay,L.                           HUN  2375
Bareev,E.                            USR  2535
Barenbaum,A.                         ARG  2245
Barkovsky,E.                         USR  2280
Barlay,I.                            USA  2275
Barle,J.                             YUG  2420
Barlocco,C.                          ITA  2270
Barlov,D.                            YUG  2495
Baron (Dworaczek),I.                 POL  2010
Barouty,D.                           USA  2235
Barraza,S.                           PAN  2205
Barreras,A.                          CUB  2335
Barreto,L.N.M.                       BRA  2280
Barria,B.                            PAN  2205
Barry,C.                             IRL  2235
Barstatis,R.                         USR  2240
Barta,S.                             HUN  2230
Barta,Zs.                            HUN  2040
Bartels,H.A.                         NED  2315
Barth,J.                             USA  2295
Bartha,S.                            HUN  2240
Barthel,B.                           FRG  2045
Bartsch,B.                           FRG  2255
Bartulovic,S.                        YUG  2325
Barua,D.                             IND  2450
Barus,C.                             INA  2295
Barwinski,D.                         POL  2250
Basagic,Z.                           YUG  2385
Basagic-Misanovic,V.                 YUG  2175
Basin,L.                             USR  2350
Basman,M.J.                          ENG  2385
Bass,L.                              USA  2435
Basta,E.                             AUS  2245
Basta-Sohair,F.                      EGY  2005
Bastian,H.                           FRG  2375
Batchelder,W.                        USA  2245
Bator,R.                             SWE  2350
Bator,Z.                             POL  2325
Batres,F.                            GUA  2210
Battikhi,H.                          JOR  2205
Baudrier,J.                          FRA  2275
Bauer,F.                             AUT  2005
Bauer,Peter                          HUN  2235
Bauer,Peter                          FRG  2295
Bauer,R.N.                           USA  2205
Bauer,T.                             HUN  2330
Baumbach                             DDR  2315
Baumgartner,H.                       AUT  2340
Baumhus,R.                           FRG  2265
Baumstark,G.                         ROM  2080
Bauza,A.                             URU  2250
Bayer,E.-W.                          FRG  2315
Bayramicli,M.                        TUR  2270
Bazaj,S.                             YUG  2225
Bazan,O.                             ARG  2245
Beckenmeyer,W.                       FRG  2315
Becker,Mi.                           DDR  2235
Becx,C.                              NED  2295
Bednarski,J.B.                       POL  2360
Bedolla,L.M.                         MEX  2005
Beelby,M.A.                          USA  2270
Begnis,N.                            GRE  2210
Begovac,F.                           YUG  2420
Behle,K.-W.                          FRG  2290
Behling,R.                           FRG  2290
Behrens,H.                           FRG  2305
Behrensen,J.                         ARG  2370
Behrhorst,F.                         FRG  2335
Beil,Z.                              CSR  2405
Beilfuss,W.                          FRG  2250
Beitar                               SYR  2310
Bekefi,L.                            HUN  2260
Belamaric,T.                         YUG  2250
Belani,M.                            YUG  2260
Beliavsky,A.                         USR  2585
Belkhodja,S.                         FRA  2360
Bell,S.                              ENG  2380
Belle,E.                             NED  2140
Bellia,F.                            ITA  2280
Bellin,R.                            ENG  2400
Bellini,F.                           ITA  2285
Bellon Lopez,J.M.                    ESP  2370
Belopolsky,B.                        USA  2320
Belotti,B.                           ITA  2365
Belov,I.                             USR  2405
Belov,L.A.                           USR  2330
Belova,T.                            USR  2055
Beltran,S.                           ESP  2290
Bencze,L.                            HUN  2325
Benedetti,F.                         ITA  2250
Benedictsson,B.                      ISL  2285
Bengtsson,B.                         SWE  2300
Benhadi,M.                           ALG  2205
Beni,A.                              AUT  2220
Benjamin,Joel                        USA  2565
Benjamin,John                        ENG  2250
Benko,P.                             USA  2460
Bennett,G.H.                         ENG  2310
Benoit,M.                            FRA  2240
Berechet,O.                          ROM  2260
Berenyi,G.                           HUN  2205
Berezina,I.                          USR  2185
Berg,K.                              DEN  2365
Berg,M.                              SWE  2245
Berg,T.                              DEN  2095
Bergmann,Th.                         ISL  2250
Bergstad,O.                          NOR  2240
Bergstrom,Ch.                        SWE  2435
Berkell                              SWE  2325
Berkovich,M.A.                       USR  2345
Berlinsky,V.                         USR  2205
Bernal,E.                            PHI  2355
Bernard,Ch.                          FRA  2315
Bernard,N.                           BEL  2265
Bernard,R.                           POL  2350
Bernat,M.                            POL  2280
Bernei,A.                            HUN  2300
Bernschutz                           BER  2205
Bernstein,D.                         ISR  2380
Bernstein,E.                         ISR  2005
Berrocal,J.                          BOL  2320
Berry,J.                             CAN  2295
Bersutzki,G.                         ISR  2250
Berthelot,Y.                         FRA  2205
Bertok,M.                            YUG  2360
Besztercsenyi,T.                     HUN  2305
Betancourt,D.                        COL  2265
Betza,R.                             USA  2340
Bex,P.-A.                            SUI  2245
Beyen                                BEL  2270
Bezdan,T.                            HUN  2280
Bhagwat,M.                           IND  2295
Bhend,E.                             SUI  2380
Biaggi,E.                            ARG  2305
Bianchi,G.                           ARG  2370
Bianco,V.                            ITA  2285
Bichsel,W.                           SUI  2305
Bieganski,Z.                         POL  2230
Bielczyk,J.                          POL  2385
Bielicki,C.                          ARG  2240
Bielinski,L.                         POL  2220
Bierenbroodspot,P.                   NED  2260
Bilek,I.                             HUN  2415
Bilek,M.                             FRG  2345
Bilinski,V.                          SUI  2030
Bilobrk,F.                           YUG  2350
Bilunova,R.I.                        USR  2275
Binham,T.F.                          FIN  2350
Biocanin,G.                          YUG  2070
Biriescu,I.                          ROM  2340
Birke,A.                             DDR  2255
Birke,M.                             FRG  2290
Birmingham,E.                        FRA  2300
Birnboim,N.                          ISR  2465
Biro,A.                              HUN  2290
Biro,K.                              CSR  2265
Biro,S.                              ROM  2285
Birriel,N.                           URU  2005
Bischoff,K.                          FRG  2485
Bisguier,A.                          USA  2420
Bistric,F.                           YUG  2370
Bistrikova,E.V.                      USR  2160
Bitman,A.R.                          USR  2330
Biyiasas,P.                          USA  2450
Bjarnason,S.                         ISL  2355
Bjarnehag,P.                         SWE  2355
Bjazevic Montavo,P.                  ECU  2220
Bjelajac,M.                          YUG  2380
Bjelajac-Prokopovic,                 YUG  2135
Bjelica,D.                           YUG  2385
Bjerke,R.                            NOR  2295
Bjerring,K.                          DEN  2280
Bjornsson,T.                         ISL  2245
Blackstock,L.                        SCO  2265
Blackstone,J.                        USA  2260
Blagojevic,D.                        YUG  2355
Blasco,D.                            ITA  2365
Blaskowski,J.                        FRG  2230
Blatny,F.                            CSR  2295
Blatny,P.                            CSR  2405
Blazi,J.                             FRG  2260
Blees,A.                             NED  2345
Bleiman,Y.                           ISR  2425
Bletz,H.                             FRG  2315
Blocker,C.                           USA  2370
Blodig,R.                            FRG  2230
Blumenfeld,R.                        USA  2375
Boaziz,N.                            SWE  2205
Bobic,Z.                             YUG  2240
Bockius,A.                           FRG  2265
Bockowski,R.                         POL  2235
Boctor,W.                            USA  2210
Bodic,D.                             YUG  2275
Bodulic,V.                           YUG  2215
Body,J.                              NED  2310
Boehm,J.                             FRG  2255
Boehm,U.                             FRG  2250
Boensch,U.                           DDR  2530
Boersma,P.A.                         NED  2415
Boesken,C.P.                         FRG  2240
Boey,J.                              BEL  2390
Bofill,A.                            ESP  2405
Bogaerts,J.                          BEL  2325
Bogdanos,A.                          GRE  2265
Bogdanovic,R.                        YUG  2345
Bogdanovski,V.                       YUG  2325
Bogic,S.                             YUG  2290
Bogner,H.                            USA  2290
Bogoevski,J.                         YUG  2265
Bogumil,T.                           USR  2070
Boguszlavzky,J.                      HUN  2370
Bogza,R.                             ROM  2235
Bohm,H.                              NED  2385
Bohm,M.                              FRG  2235
Bohnisch,M.                          DDR  2305
Bohosjan,S.                          BUL  2365
Boicu,S.                             ROM  2130
Boissonet,C.P.                       ARG  2320
Bojczuk,Z.                           POL  2335
Bojkovic,N.                          YUG  2215
Bojkovic,S.                          YUG  2360
Bokor,I.                             HUN  2275
Bolbochan,J.                         ARG  2485
Bolduc,S.                            CAN  2280
Boljos,L.                            YUG  2295
Bombardiere Rosas,E.                 CHI  2220
Bonaldi,P.                           ARG  2260
Bonchev,S.                           BUL  2275
Bondoc,D.                            ROM  2230
Bonin,J.                             USA  2425
Bonne,M.                             BEL  2225
Borchardt,A.                         POL  2215
Bordell Rosell,R.                    ESP  2285
Borg,G.                              MLT  2365
Borges Mateos,J.                     CUB  2365
Borges,D.                            PUR  2005
Borghi,H.                            ARG  2350
Boric,M.                             YUG  2340
Borik,A.                             FRG  2090
Borik,O.                             FRG  2340
Borisova,B.                          SWE  2210
Borisova,L.                          USR  2030
Borkovic,V.                          YUG  2280
Borkowski,F.                         POL  2450
Borloy,K.                            HUN  2235
Borm,F.W.M.                          NED  2420
Borngaesser,R.                       FRG  2370
Borsi,I.                             HUN  2250
Borsova,B.                           SWE  2210
Borulia,E.                           USR  2175
Borysiak,B.                          POL  2270
Bosbach,G.                           FRG  2220
Bosboom,M.                           NED  2365
Boschetti,C.                         SUI  2245
Bosco,R.                             ARG  2220
Boskovic,M. (F)                      YUG  2200
Botez,C.                             ROM  2335
Boto,Z.                              YUG  2305
Botsari,A.-M.                        GRE  2005
Botterill,G.S.                       WLS  2370
Bouaziz                              TUN  2370
Boudre,J.P.                          FRA  2225
Boudy,J.                             CUB  2450
Boulard,E.                           FRA  2260
Bounena,N.                           MAU  2205
Bousios,H.                           GRE  2230
Boutteville,C.                       FRA  2290
Bowden,K.                            ENG  2320
Boyd,S.                              CAN  2250
Bozek,A.                             POL  2305
Bozovic,M. (F)                       YUG  2015
Bradbury,N.H.                        ENG  2335
Bradford,J.M.                        USA  2440
Bradlow,H.B.                         USA  2220
Braga,C.                             BRA  2370
Braga,F.                             ITA  2445
Brajovic,R.                          YUG  2290
Branca,S.                            SUI  2245
Brandics,J.                          HUN  2370
Branford,J.W.                        ENG  2225
Brasket,C.J.                         USA  2330
Braso,J.                             URU  2225
Bratimirova,D.                       BUL  2065
Bratu,N.                             ROM  2220
Braun,L.                             USA  2285
Braun,W.                             AUT  2295
Brdicko,P.                           CSR  2260
Brekke,O.                            NOR  2215
Brekken,E.                           NOR  2225
Brendel,V.                           FRG  2290
Brenninkmeijer,J.                    NED  2360
Brestian,E.                          AUT  2295
Bretsnajdr,V.                        HUN  2335
Breutigam,M.                         FRG  2275
Breyer,M.                            FRG  2210
Breyther,R.                          FRG  2335
Brglez,R.                            YUG  2310
Bricard,E.                           FRA  2365
Briestensky,R.                       CSR  2275
Brigljevic,M.                        YUG  2235
Brinck-Claussen,B.                   DEN  2390
Brito,L.J.                           BRA  2335
Britton,R.                           ENG  2295
Brkic,Dj.                            YUG  2240
Brkljaca,A.                          YUG  2380
Brkovic,Z.                           YUG  2350
Broeder,I.                           DDR  2225
Brondum,E.                           DEN  2265
Bronstein,L.                         ARG  2400
Brooks,M.A.                          USA  2335
Brown,Si.D.                          ENG  2240
Brown,St.C.                          ENG  2230
Brown,T.G.                           USA  2275
Browne,W.S.                          USA  2495
Bruce,R.M.                           ENG  2030
Brueckner,Th.                        FRG  2345
Bruinenberg,C.                       NED  2175
Brujic,B.                            YUG  2270
Bruk,O.                              ISR  2320
Brunner,L.                           FRG  2305
Bruno,F.                             ITA  2245
Brustman,A.                          POL  2335
Brustman-Gawarecka,E                 POL  2035
Brynell,S.                           SWE  2295
Bryson,D.M.                          SCO  2310
Buchal,S.                            FRG  2320
Buchanan,W.                          SCO  2230
Buchenthal,D.                        FRG  2280
Buckmire,R.                          BAR  2295
Budde,V.                             FRG  2325
Budensky,N.                          USR  2205
Budinszky,A.                         HUN  2250
Buecker,P.                           FRG  2310
Buecker,S.                           FRG  2300
Buela,D.V.                           CUB  2320
Bueno,A.                             CUB  2265
Bueno-Perez,L.                       CUB  2290
Buerki,Ph.                           SUI  2225
Bugajski                             POL  2340
Bujupi,F.                            YUG  2255
Bukal,V.                             YUG  2445
Bukhari,M.                           JOR  2205
Bukhman,E.                           USR  2430
Bulat,A.                             YUG  2405
Bulatovic,D.                         YUG  2305
Bulcourf,C.                          ARG  2250
Buljovcic,I.                         YUG  2415
Buma,M.                              YUG  2210
Bunis,V.                             BUL  2320
Burchard-Hofmann,B.                  DDR  2295
Burger,K.                            USA  2310
Burgess,M.R.                         SCO  2280
Burijovich,L.                        ARG  2065
Burjan,A.                            HUN  2070
Burkart,P.                           FRG  2245
Burmakin,V.                          USR  2345
Burnett,K.                           USA  2295
Busch,K.                             FRG  2330
Busch,R.                             FRG  2300
Busquets,L.                          USA  2380
Busu,C.                              ROM  2245
Busumtwi,K.                          GHA  2205
Butnoris,A.J.                        USR  2410
Butorac,I.                           YUG  2210
Butt,D.                              PAK  2345
Butt,R.                              PAK  2245
Buturin,V.                           USR  2375
Buxade Roca,G.                       ESP  2270
Buza,A.                              ROM  2235
Buzbuchi,I.                          FRG  2325
Bwanika,D.                           UGA  2205
Byrne,R.                             USA  2495
Byway,P.                             ENG  2315
Cabarkapa,M.                         YUG  2285
Cabarkapa,S.                         YUG  2240
Cabrilo,G.                           YUG  2435
Cacic,S.                             YUG  2285
Caels,V.                             BEL  2005
Caessens,R.                          NED  2300
Caiafas,T.                           NGR  2205
Calinescu,G.                         ROM  2240
Calogridis,M.                        USA  2250
Calvo Minguez,R.                     ESP  2390
Camara,H.                            BRA  2320
Camaton                              ECU  2305
Cameron,P.                           NED  2030
Campora,D.H.                         ARG  2550
Campos De Ocampo,A.                  MEX  2020
Campos Lopez,M.                      MEX  2335
Campos Moreno,J.                     CHI  2420
Campos,F.                            MEX  2230
Campos,Luis                          ARG  2245
Campos-Ruiz,A.                       MEX  2335
Canda,D.                             NCA  2400
Candea,Gh.                           ROM  2295
Candea,I.                            ROM  2145
Canela,T.                            ESP  2100
Capelan,G.                           FRG  2395
Capo,J.                              CHI  2245
Carbone,J.M.                         ARG  2220
Cardon,H.                            NED  2380
Cardoso,R. (F)                       BRA  2045
Carleson                             SWE  2355
Carlier,B.                           NED  2360
Carlson,M.                           SWE  2310
Carmel,E.                            ISR  2320
Carr,N.L.                            ENG  2305
Carrillo,A.                          MEX  2245
Carrion,M.                           DOM  2230
Cartagena,O.                         PHI  2280
Carton,P.                            IRL  2290
Caruhana,M.                          MNC  2205
Carvalho,H.                          BRA  2255
Cary,F.                              POR  2250
Casa,A.                              FRA  2230
Casafus,R.                           ARG  2345
Casagrande,H.                        AUT  2325
Casas,F.                             ARG  2255
Casper,T.                            DDR  2430
Castagna,R.                          SUI  2255
Castagnetta,G.                       ITA  2335
Castaneda,B.                         MEX  2315
Castro,A.D.                          BRA  2390
Castro,O.                            COL  2365
Catalan,T.                           SYR  2325
Cazon,M.                             ARG  2015
Cebalo,M.                            YUG  2480
Cecconi,G.A.                         ITA  2300
Cecilia Ortiz,J.L.                   ESP  2285
Cejic,D.                             YUG  2140
Ceko,J.                              YUG  2205
Cekro,E.                             YUG  2445
Centgraf,J.                          HUN  2270
Cerisier,Ph.                         FRA  2275
Cervenka,I.                          CSR  2250
Cesal,J.                             CSR  2330
Ceschia,I.                           ITA  2330
Cetkovic,B.                          YUG  2240
Cetkovic,M.                          YUG  2335
Chabris,Ch.                          USA  2230
Chachaj,T.                           POL  2325
Chachkarov,S.                        BUL  2240
Chacon,J.A.                          CUB  2215
Chaivichit                           THA  2332
Chan,Peng-Kong                       SIN  2260
Chandler,C.R.                        ENG  2255
Chandler,M.                          ENG  2595
Chankov,Ch.                          BUL  2320
Chao,Lan                             CHN  2090
Chaourar,N.-E.                       ALG  2210
Chapman,A.                           BAR  2205
Chapman,M.                           AUS  2365
Charpentier,W.                       CRC  2350
Chase,Ch.                            USA  2295
Chataway,O.                          ENG  2005
Chaudry,A.                           PAK  2260
Chaves,Jo.                           BRA  2070
Chavez,Ju.                           BRA  2095
Chavez,R.                            BOL  2225
Cheah,E.                             MAS  2290
Chekhov,V.                           USR  2500
Chekhova-Kostina,T.M                 USR  2300
Chelushkina,I.                       USR  2280
Chen,Yu-Shuin                        HKG  2240
Cheparinov,N.                        BUL  2210
Cherepkov,A.V.                       USR  2405
Chernikov,O.L.                       USR  2465
Chernin,A.                           USR  2570
Chernin,O.                           USA  2265
Chevaldonnet,F.                      FRA  2275
Chevallier,D.                        FRA  2220
Cheviano,M.                          CUB  2225
Chia,A.                              SIN  2400
Chia,Ch.S.                           SIN  2280
Chia,Soon-Keat                       MAS  2235
Chiburdanidze,M.G.                   USR  2530
Chin A Lein,H.                       SUR  2205
Chin,F.                              MAS  2205
Chinchilla,E.                        CRC  2215
Chiong,L.                            PHI  2380
Chiricuta Kantor,I.                  ROM  2190
Chiricuta,M.                         ROM  2235
Chis,E.                              ROM  2070
Chkaidze,H.                          USR  2225
Chochulski,A.                        POL  2300
Choleva,Z.                           CSR  2270
Chomet,P.                            FRA  2245
Chomu,C.                             KEN  2205
Chong,D.                             SIN  2205
Choudhry,A.                          IND  2265
Chow,A.                              USA  2315
Chow,R.                              USA  2320
Christian                            ANT  2205
Christiansen,L.                      USA  2575
Christoffel,M.                       SUI  2225
Christopher,S.                       ENG  2155
Chua-Depasquale,C.                   AUS  2050
Chubook,K.                           USA  2345
Cibulka,V.                           CSR  2280
Cicak,S.                             SWE  2345
Cichocki,A.                          POL  2375
Cicovacki,J.                         YUG  2030
Cicovacki,P.                         YUG  2225
Cid,M.A.                             ARG  2380
Ciechanski,J.                        POL  2220
Cifuentes Parada,R.                  CHI  2490
Cigan,S.                             YUG  2385
Cinar,N.                             TUR  2005
Ciolac,Gh.                           ROM  2315
Ciprianova-Kubikova,                 CSR  2145
Ciric,Dragan                         YUG  2225
Ciric,Dragoljub M.                   YUG  2405
Ciszek,M.                            POL  2260
Cladouras,P.                         FRG  2345
Clark,G.M.                           ENG  2285
Clarke,C.                            JAM  2005
Clarke,Th.                           IRL  2245
Clausen,S.                           DEN  2270
Clayton,K.R.                         USA  2240
Clemanse,Ph.                         NZL  2290
Clementi,J.                          AUS  2005
Cline,J.                             USA  2260
Cmiel,Th.                            FRG  2300
Cnaan,M.                             ISR  2285
Cochrane,J.M.                        ZIM  2205
Cocozza,M.                           ITA  2315
Cohn,I.                              FRG  2110
Cojocaru,C.                          ROM  2245
Colias,B.                            USA  2245
Colindres,D.                         HON  2205
Collado,J.                           ESP  2260
Colon,A.                             PUR  2220
Colure,S.T.                          USA  2285
Comai,O.                             ISR  2295
Comas Fabrego,L.                     ESP  2385
Condie,A.                            SCO  2045
Condie,M.L.                          SCO  2415
Conejares                            PNG  2205
Connolly,S.                          IRL  2040
Conover,W.                           USA  2300
Conquest,S.                          ENG  2445
Contin,D.                            ARG  2280
Cooley                               ENG  2270
Cools,G.                             BEL  2265
Cooper,D.                            WLS  2015
Cooper,J.G.                          WLS  2380
Coppini,G.                           ITA  2255
Corbin,P.                            UNK  2205
Cordara,M.                           ITA  2235
Cordes,H.-J.                         FRG  2305
Cording,H.                           FRG  2310
Cordon,I.                            BER  2205
Cordovil,J.                          POR  2285
Coret Frasquet,J.                    ESP  2320
