1st January 1989 FIDE Rating List

Name                                 Fed  Rtng 
Anilkumar,N.R.                       IND  2240
Anino,S.                             ARG  2290
Anitoaie,D.                          ROM  2345
Anka,E.                              HUN  2400
Ankerst,M                            YUG  2230
Annageldiev,O.                       USR  2385
Anquandah                            GHA  2205
Antic,D.                             YUG  2345
Antkowiak,G.                         POL  2250
Antonio,Jr.                          PHI  2410
Antonov,V.                           BUL  2405
Antoshik,A.                          CSR  2245
Antoshin,V.S.                        USR  2305
Antunes,A.                           POR  2445
Aparicio,A.                          ARG  2290
Apatoczky,P.                         HUN  2330
Apel,S.                              DDR  2265
Apicella,M.                          FRA  2400
Apostolou,A.                         GRE  2205
Appel,R.                             FRG  2320
Arakhamia,K.                         USR  2395
Arapovic,V.                          YUG  2430
Araujo,R.                            BRA  2220
Araya,C.                             CRC  2205
Araya,R.                             CHI  2330
Arbakov,V.M.                         USR  2400
Arbouche,M.                          MAR  2225
Arbunic Castro,G.B.                  CHI  2185
Ardaman,M.                           USA  2415
Ardeleanu,A.                         ROM  2320
Ardeleanu,C.                         UNK  2245
Ardiansyah,H.                        INA  2460
Arduman,C.                           TUR  2305
Arencibia,J.J.                       CUB  2405
Arencibia,W.                         CUB  2395
Arikok,E.                            SUI  2270
Arjona Monforte,F.                   MEX  2205
Arkell,K.C.                          ENG  2445
Arkell,S.                            ENG  2310
Arkhipkin,Y.                         USR  2325
Arkhipov,S.                          USR  2465
Arlandi,E.                           ITA  2390
Armas,A.                             CUB  2060
Armas,I.                             ROM  2455
Armas,J.                             CUB  2385
Arnason,A.T.                         ISL  2265
Arnason,J.                           ISL  2550
Arnason,Th.                          ISL  2230
Arnaudov,P.                          BUL  2245
Arnold,F.                            HUN  2335
Arnold,L.                            FRG  2275
Aronoff,I.                           USA  2165
Arrata,P.                            ECU  2210
Arriba,M.                            CUB  2210
Arsovic,Z.                           YUG  2305
Artamonova,V.                        USR  2070
Asaturoglu,R.                        TUR  2280
Aschwanden,F.-B.                     SUI  2205
Ascic,A.                             YUG  2350
Aseev,K.N.                           USR  2485
Aseeva,M.                            USR  2065
Asfora,M.                            BRA  2330
Ashley,M.                            USA  2415
Ashok,A.                             IND  2250
Asmah,F.                             GHA  2205
Asmundsson,I.                        ISL  2360
Assem,M.                             EGY  2285
Astrom,R.                            SWE  2260
Atakisi,F.                           TUR  2285
Atala                                CUB  2265
Atalik,S.                            TUR  2415
Atanasijadis,A.                      YUG  2305
Atanasov,G.                          BUL  2295
Atanasov,P.                          BUL  2350
Atanasov,R.                          BUL  2265
Athala                               MEX  2285
Atia,J.A.                            IRQ  2220
Aturupane,Harin.                     SRI  2335
Aturupane,Harsha                     SRI  2385
Auchenberg,P.                        DEN  2245
Auer,M.                              FRG  2250
Augustin,J.                          CSR  2385
Aurel,J.L.                           FRA  2320
Autenrieth,M.                        FRG  2270
Autowicz,B.                          POL  2035
Autowicz,Z.                          POL  2215
Averahami,R.                         ISR  2245
Averbakh,Y.L.                        USR  2470
Averkin,O.                           USR  2465
Avgerinos,H.                         GRE  2215
Avner,U.                             ISR  2245
Avni,A.                              ISR  2360
Avramov,A.                           BUL  2320
Avramov,B.                           YUG  2275
Avshalumov,A.                        USR  2415
Awate,A.S.                           IND  2285
Axamit,R.                            CSR  2230
Ayas,A.                              ESP  2305
Ayza B.J.                            ESP  2325
Azaric,S.                            YUG  2300
Azmayparashvili,Z.                   USR  2560
Babaeva,F.                           USR  2030
Babault,P.                           FRA  2300
Babev,A.                             BUL  2310
Babic,D.                             YUG  2385
Babic,T.                             YUG  2245
Babits,A.                            HUN  2260
Babos,Cs.                            ROM  2215
Babovic,N.                           YUG  2215
Babu,N.S.                            IND  2410
Babula                               CSR  2305
Babur,M.T.                           IND  2230
Baccelliere                          CHI  2280
Bach                                 FRG  2225
Bachareva,C.C.                       USR  2100
Bachchevanski,H.                     BUL  2315
Bachler,R.                           AUT  2340
Bachmann,A.                          FRG  2225
Bachtiar,A.                          INA  2285
Baciu,S.                             ROM  2255
Backe,P.                             SWE  2280
Backelin,R.                          SWE  2205
Backwinkel,P.                        FRG  2325
Bacso,G.                             HUN  2305
Baczynskyj,B.                        USA  2340
Bademian,J.                          URU  2300
Badii,M.                             FRA  2230
Badrossian,D.                        LIB  2005
Badulescu,Ch.                        ROM  2315
Baez,S.                              DOM  2005
Bagaturov                            USR  2365
Baginskaite,K.                       USR  2295
Bagirov,V.K.                         USR  2460
Bagonyai,A.                          HUN  2260
Baikov,V.                            USR  2345
Bailey,D.                            CAN  2355
Baja,V.                              USA  2250
Bajkovic                             YUG  2010
Bajovic,M.                           YUG  2310
Baka,G.                              HUN  2210
Bakalar,P.                           CSR  2325
Bakalarz,L.                          POL  2265
Bakalarz,M.                          POL  2250
Baker,B.                             USA  2265
Baker,C.                             ENG  2270
Bakic,D.                             YUG  2335
Bakic,R.                             YUG  2360
Bako,L.                              HUN  2245
Bakos,S.                             HUN  2245
Balaban,N.                           YUG  2030
Balashov,Y.                          USR  2530
Balashova,E.                         USR  2165
Balcerowski,W.                       POL  2285
Baldauf,M.                           FRG  2255
Balenovic,Z.                         YUG  2325
Balev,K.                             BUL  2305
Balicki,C.                           POL  2285
Balinas,R.                           PHI  2390
Balinov,I.                           BUL  2340
Ball,S.                              CAN  2225
Ballester Sanz,J.                    ESP  2250
Ballicora,M.                         ARG  2280
Ballmann,M.                          SUI  2260
Ballon,G.J.                          NED  2300
Balogh,B.                            HUN  2255
Balun,A.                             POL  2210
Balvianu,M.                          ROM  2025
Balzar,A.                            FRG  2335
Bammoune,A.-E.                       ALG  2245
Banas,J.                             CSR  2410
Banasik,H.                           POL  2250
Banaszek,M.                          POL  2295
Banchev,B.                           BUL  2390
Bang,A.                              DEN  2315
Bangiev,A.                           USR  2335
Banhazi,I.                           HUN  2220
Bank Frijs,C.                        DEN  2305
Bank,M.                              ISR  2245
Bany,J.                              POL  2440
Baquero,L.A.                         COL  2335
Baragar,F.                           CAN  2290
Baranyai,K.                          HUN  2315
Barash,D.                            ISR  2245
Barba,E.                             MEX  2285
Barbeau                              CAN  2385
Barber,H.J.                          AUS  2350
Barbera Estelles,R.                  ESP  2280
Barbero,G.F.                         ARG  2495
Barboza,N.                           URU  2225
Barbulescu,D.                        ROM  2425
Barbulescu,V.                        ROM  2240
Barbulovic,S.                        YUG  2320
Barcenilla,R.                        PHI  2355
Barczay,L.                           HUN  2395
Bareev,E.                            USR  2555
Barenbaum,A.                         ARG  2235
Baretic,D.                           YUG  2225
Barkovsky,E.                         USR  2280
Barlay,I.                            USA  2280
Barle,J.                             YUG  2420
Barlov,D.                            YUG  2490
Baron (Dworaczek),I.                 POL  2010
Barouty,D.                           USA  2235
Barraza,S.                           PAN  2205
Barredo,L.                           CUB  2250
Barreras,A.                          CUB  2355
Barreto,L.N.M.                       BRA  2280
Barria,B.                            PAN  2205
Barrientos,V.                        MEX  2240
Barros,R.                            COL  2280
Barry,C.                             IRL  2255
Barsov,Y.                            USR  2380
Barta,S.                             HUN  2210
Barta,Zs.                            HUN  2040
Bartelborth,Th.                      FRG  2210
Bartels,H.A.                         NED  2405
Barth,J.                             USA  2295
Barth,R.                             DDR  2280
Barthel,B.                           FRG  2060
Bartsch,B.                           FRG  2275
Barua,D.                             IND  2480
Barus,C.                             INA  2335
Barwinski,D.                         POL  2245
Basagic,Z.                           YUG  2375
Basagic-Misanovic,V.                 YUG  2285
Basanta,G.                           CAN  2260
Basin,L.                             USR  2455
Basman,M.J.                          ENG  2385
Bass,L.                              USA  2430
Basta,D.                             YUG  2205
Basta,E.                             AUS  2245
Basta-Sohair,F.                      EGY  2005
Bastian,H.                           FRG  2315
Bastian,M.                           FRG  2230
Batchelder,W.                        USA  2240
Batke,Ch.                            AUT  2225
Bator,R.                             SWE  2370
Bator,Z.                             POL  2330
Batruch,K.                           POL  2215
Battikhi,H.                          JOR  2205
Battsetseg,T.                        MGL  2130
Baudot,D.                            LUX  2260
Baudrier,J.                          FRA  2260
Bauer,F.                             AUT  2005
Bauer,Peter                          HUN  2245
Bauer,Peter                          FRG  2275
Bauer,R.                             DDR  2300
Bauer,R.N.                           USA  2240
Bauer,T.                             HUN  2330
Bauk,S.                              YUG  2310
Baum                                 DDR  2230
Baumann,C.                           SUI  2020
Baumbach                             DDR  2315
Baumgartner,H.                       AUT  2365
Baumhus,R.                           FRG  2270
Baumstark,G.                         ROM  2180
Bauza,A.                             URU  2240
Bayarma,G.                           MGL  2155
Bayer,E.-W.                          FRG  2360
Bayramicli,M.                        TUR  2270
Bazaj,S.                             YUG  2235
Bazan,O.                             ARG  2220
Bazhina,E.                           USR  2105
Beaumont,Ch.                         ENG  2435
Bebcuk,E.                            USR  2350
Becher,H.                            FRG  2295
Beck,G.                              FRG  2260
Beckenmeyer,W.                       FRG  2370
Becker,Ma.                           FRG  2300
Becker,Mi.                           DDR  2310
Becx,C.                              NED  2315
Bednarek,S.                          POL  2300
Bednarski,J.B.                       POL  2355
Beelby,M.A.                          USA  2260
Begnis,N.                            GRE  2245
Begovac,F.                           YUG  2390
Begum,Y.                             BAN  2005
Behle,K.-W.                          FRG  2315
Behling,R.                           FRG  2290
Behrens,H.                           FRG  2305
Behrensen,J.                         ARG  2335
Behrhorst,F.                         FRG  2295
Behrmann,J.                          FRG  2225
Beider,A.                            USR  2315
Beil,Z.                              CSR  2375
Beilfuss,W.                          FRG  2250
Beitar                               SYR  2295
Bekefi,L.                            HUN  2320
Belakovskaya,A.                      USR  2125
Belamaric,T.                         YUG  2235
Belani,M.                            YUG  2260
Belavenec,L.                         USR  2020
Belfiore,D.                          ARG  2250
Beliavsky,A.                         USR  2640
Belik,D.                             CSR  2255
Belkadi,R.                           TUN  2345
Belke,F.                             DDR  2230
Belkhodja,S.                         FRA  2365
Bell,S.                              ENG  2385
Belle,E.                             NED  2125
Bellia,F.                            ITA  2255
Bellin,J.                            ENG  2240
Bellin,R.                            ENG  2390
Bellini,F.                           ITA  2325
Bellon Lopez,J.M.                    ESP  2470
Belopolsky,B.                        USA  2285
Belotti,B.                           ITA  2350
Belov,I.                             USR  2425
Belov,L.A.                           USR  2330
Belova,T.                            USR  2055
Beltran,S.                           ESP  2295
Ben-Menachem,I.                      ISR  2285
Bencze,L.                            HUN  2275
Benderac,S.                          YUG  2260
Benedetti,F.                         ITA  2250
Benedictsson,B.                      ISL  2285
Bener,A.                             SWE  2095
Benesko,A.                           ARG  2275
Benev,B.                             BUL  2355
Bengtsson,B.                         SWE  2300
Benhadi,M.                           ALG  2205
Beni,A.                              AUT  2235
Benjamin,Joel                        USA  2545
Benjamin,John                        ENG  2265
Benko,F.                             ARG  2290
Benko,P.                             USA  2405
Bennett,C.                           JAM  2005
Bennett,G.H.                         ENG  2310
Beran,J.                             CSR  2270
Berebora,F.                          HUN  2265
Berechet,O.                          ROM  2340
Berecz,A.                            HUN  2260
Berend,F.                            LUX  2210
Berenyi,G.                           HUN  2225
Berezina,I.                          USR  2195
Berezujk,S.                          USR  2300
Berg,K.                              DEN  2390
Berg,M.                              SWE  2230
Berg,M.                              FRG  2265
Berg,S.                              NOR  2290
Berg,T.                              DEN  2095
Berg,T.                              FRG  2270
Berger,G.                            FRG  2275
Berghoefer,G.                        AUT  2215
Bergmann,J.                          DEN  2245
Bergmann,Th.                         ISL  2250
Bergstrom,Ch.                        SWE  2420
Bergstrom,M.                         SWE  2245
Berkell                              SWE  2300
Berkovich,M.A.                       USR  2325
Berlinka,M.                          ARG  2225
Berlinsky,V.                         USR  2205
Bern,I.                              NOR  2360
Bernal,E.                            PHI  2375
Bernal,Luis J.                       ESP  2360
Bernal,Luis                          CUB  2240
Bernard,Ch.                          FRA  2265
Bernard,N.                           BEL  2255
Bernard,R.                           POL  2345
Bernat,M.                            POL  2280
Bernei,A.                            HUN  2395
Bernschutz                           BER  2205
Bernstein,D.                         ISR  2380
Berrocal,J.                          BOL  2275
Berry,J.                             CAN  2265
Berstatis,R.                         USR  2240
Bersutzki,G.                         ISR  2230
Bertaccini,D.                        ARG  2230
Berthelot,Y.                         FRA  2330
Berti,L.                             CHI  2270
Bertok,M.                            YUG  2345
Berube,R.                            CAN  2260
Besdan,T.                            HUN  2290
Besztercsenyi,T.                     HUN  2305
Beszterczey,L.                       HUN  2275
Betancort Curbelo,J.                 ESP  2260
Betancourt,D.                        COL  2235
Betkowski,A.                         POL  2275
Betza,R.                             USA  2330
Beuhler,H.                           FRG  2305
Beulen,M.                            NED  2225
Beutelhoff,J.                        FRG  2215
Bevia,L.M.                           ESP  2290
Bewersdorff,O.                       FRG  2320
Bex,P.-A.                            SUI  2230
Beyen                                BEL  2270
Bezdan,T.                            HUN  2285
Bezsilko,P.                          FRA  2210
Bhagwat,M.                           IND  2230
Bharti,S.C.                          IND  2225
Bhend,E.                             SUI  2315
Bialas,W.                            FRG  2365
Bialole,P.                           ARG  2285
Bianchi,G.                           ARG  2330
Bianco,V.                            ITA  2280
Bichsel,W.                           SUI  2310
Bieganski,Z.                         POL  2215
Biehler                              FRG  2225
Bielczyk,J.                          POL  2355
Bielicki,C.                          ARG  2315
Bierenbroodspot,P.                   NED  2275
Bilek,I.                             HUN  2410
Bilek,M.                             FRG  2345
Bilik,M.                             YUG  2220
Bilinski,V.                          SUI  2030
Bilobrk,F.                           YUG  2340
Bilunova,R.I.                        USR  2275
Binham,T.F.                          FIN  2340
Biocanin,G.                          YUG  2055
Biocanin,Goran                       YUG  2230
Birer,A.                             ROM  2240
Biriescu,I.                          ROM  2340
Birke,A.                             DDR  2255
Birke,M.                             FRG  2290
Birmingham,E.                        FRA  2335
Birnboim,N.                          ISR  2390
Biro,A.                              HUN  2290
Biro,Gy.                             HUN  2210
Biro,K.                              CSR  2250
Biro,S.                              ROM  2320
Bischoff,K.                          FRG  2505
Bisguier,A.                          USA  2405
Bistric,F.                           YUG  2330
Bistrikova,E.V.                      USR  2235
Bitman,A.R.                          USR  2330
Biyiasas,P.                          USA  2450
Bjarnason,S.                         ISL  2335
Bjarnehag,P.                         SWE  2285
Bjazevic Montavo,P.                  ECU  2220
Bjelajac,M.                          YUG  2375
Bjelajac-Prokopovic,                 YUG  2125
Bjelica,D.                           YUG  2380
Bjerke,R.                            NOR  2335
Bjerring,K.                          DEN  2355
Bjertrup,M.                          DEN  2395
Bjork                                SWE  2325
Bjornsson,T.                         ISL  2285
Blackstock,L.                        SCO  2260
Blackstone,J.                        USA  2260
Blaggi,E.                            ARG  2270
Blagojevic,D.                        YUG  2435
Blagojevic,N.                        YUG  2225
Blankenau,M.                         USA  2245
Blasco,D.                            ITA  2285
Blasek,R.                            FRG  2300
Blaskowski,J.                        FRG  2260
Blasovszky,I.                        HUN  2240
Blatny,F.                            CSR  2290
Blatny,P.                            CSR  2450
Blauert,J.                           FRG  2275
Blazi,J.                             FRG  2260
Blees,A.                             NED  2345
Bleiman,Y.                           ISR  2430
Bletz,H.                             FRG  2280
Blocker,C.                           USA  2375
Blodig,R.                            FRG  2215
Blodstein,A.                         USR  2355
Blokhuis,E.                          NED  2250
Blucha                               CSR  2305
Bluhm,G.                             FRG  2335
Blumenfeld,R.                        USA  2365
Bobak,S.                             HUN  2220
Bobanac,M.                           YUG  2280
Bochev,K.                            BUL  2315
Bockius,A.                           FRG  2260
Bockowski,R.                         POL  2230
Boctor,W.                            USA  2210
Bode,U.                              FRG  2280
Bodic,D.                             YUG  2280
Boege,N.                             DEN  2245
Boehm,J.                             FRG  2250
Boehm,M.                             FRG  2210
Boehm,U.                             FRG  2225
Boensch,U.                           DDR  2490
Boersma,P.A.                         NED  2390
Boesken,C.P.                         FRG  2270
Boey,J.                              BEL  2360
Bofill,A.                            ESP  2375
Bogaerts,J.                          BEL  2315
Bogdanov,V.                          USR  2405
Bogdanovic,R.                        YUG  2315
Bogdanovici,G.                       USR  2295
Bogdanovski,V.                       YUG  2430
Bogic,S.                             YUG  2220
Bogner,H.                            USA  2245
Bogoevski,J.                         YUG  2290
Bogumil,T.                           USR  2070
Boguszlavzky,J.                      HUN  2355
Bogza,R.                             ROM  2230
Bohak,J.                             YUG  2215
Bohm,H.                              NED  2390
Bohn,Th.                             FRG  2205
Bohnisch,M.                          DDR  2295
Bohosjan,S.                          BUL  2365
Boicu,S.                             ROM  2145
Boim,I.                              ISR  2255
Boissonet,C.P.                       ARG  2290
Bojczuk,Z.                           POL  2345
Bojik,D.                             YUG  2300
Bojkovic,N.                          YUG  2260
Bojkovic,S.                          YUG  2345
Bokan,D.                             YUG  2255
Bokelbrink                           FRG  2315
Bokor,I.                             HUN  2265
Bolbochan,J.                         ARG  2485
Boljos,L.                            YUG  2310
Bolzoni,V.                           BEL  2270
Bombardiere Rosas,E.                 CHI  2260
Bonaldi,P.                           ARG  2260
Bonati,G.                            ITA  2285
Bonchev,K.S.                         BUL  2325
Bonchev,S.                           BUL  2215
Bondoc,D.                            ROM  2205
Bonin,J.                             USA  2400
Bonne,M.                             BEL  2235
Boog,A.                              SUI  2220
Booth,S.A.                           USA  2300
Booy,J.                              NED  2295
Borcz                                POL  2220
Bordas,Gy.                           HUN  2255
Bordell Rosell,R.                    ESP  2280
Borek,J.                             AUT  2060
Borg,A.                              MLT  2205
Borg,G.                              MLT  2365
Borges Mateos,J.                     CUB  2535
Borges,D.                            PUR  2010
Borges,W.                            BRA  2265
Borghi,H.                            ARG  2320
Borgo,G.                             ITA  2300
Borgstadt,M.                         FRG  2260
Boric,M.                             YUG  2330
Borik,A.                             FRG  2045
Borik,O.                             FRG  2350
Borisova,B.                          SWE  2180
Borisova,L.                          USR  2030
Borkovic,V.                          YUG  2285
Borkowski,F.                         POL  2420
Borm,F.W.M.                          NED  2400
Borngaesser,R.                       FRG  2375
Boronyak,A.                          HUN  2240
Borriss,M.                           DDR  2270
Borsi,I.                             HUN  2215
Borulia,E.                           USR  2175
Borysiak,B.                          POL  2245
Bosbach,G.                           FRG  2250
Bosboom,M.                           NED  2375
Bosch,J.                             NED  2320
Boschetti,C.                         SUI  2215
Bosco,R.                             ARG  2285
Boskovic,M. (F)                      YUG  2140
Bosman,M.                            NED  2330
Bosnic,Lj.                           YUG  2030
Botez,C.                             ROM  2300
Boto,Z.                              YUG  2305
Botsari,A.-M.                        GRE  2160
Bottema,T.                           NED  2240
Botterill,G.S.                       WLS  2360
Botvinnik,I.                         USR  2010
Bouaziz,N.                           SWE  2205
Bouaziz,S.                           TUN  2345
Boudiba,N.                           ALG  2345
Boudre,J.P.                          FRA  2380
Boudy,J.                             CUB  2310
Bouhallel,R.                         FRG  2240
Boulard,E.                           FRA  2260
Bounena,N.                           MAU  2205
Bousios,H.                           GRE  2235
Boutguin,P.                          CAN  2270
Boutteville,C.                       FRA  2275
Bowden,K.                            ENG  2355
Boyd,S.                              CAN  2265
Bozek,A.                             POL  2375
Bozic,M.                             YUG  2260
Bozovic,M. (F)                       YUG  2010
Bozovic,N.                           YUG  2300
Bracken,C.                           IRL  2250
Bradaric,R.                          YUG  2220
Bradbury,N.H.                        ENG  2360
Bradford,J.M.                        USA  2425
Bradlow,H.B.                         USA  2220
Braga,C.                             BRA  2385
Braga,F.                             ITA  2455
Brajovic,R.                          YUG  2275
Braley,J.                            USA  2215
Branca,S.                            SUI  2230
Brandics,J.                          HUN  2335
Brandner,S.                          AUT  2270
Branford,J.W.                        ENG  2235
Brankov,K.D.                         BUL  2320
Brasket,C.J.                         USA  2305
Bratimirova,D.                       BUL  2095
Bratu,N.                             ROM  2220
Brauer,G.                            MEX  2305
Braun,L.                             USA  2285
Braun,M.                             FRG  2365
Braun,W.                             AUT  2245
Brdicko,P.                           CSR  2270
Breahna,R.                           ROM  2295
Brekke,O.                            NOR  2215
Brekken,E.                           NOR  2225
Bremond,E.                           FRA  2345
Brendel,O.                           FRG  2340
Brendel,V.                           FRG  2285
Brenninkmeijer,J.                    NED  2415
Brestak,J.                           CSR  2300
Brestian,E.                          AUT  2465
Bretsnajdr,V.                        CSR  2310
Breutigam,M.                         FRG  2295
Breyther,R.                          FRG  2365
Brglez,R.                            YUG  2240
Bricard,E.                           FRA  2370
Briem,S.                             ISL  2215
Briestensky,R.                       CSR  2240
Briffel,F.                           ANG  2215
Brigljevic,M.                        YUG  2225
Brinck-Claussen,B.                   DEN  2375
Brito,A.                             ESP  2360
Brito,L.J.                           BRA  2335
Britt,Th.                            USA  2215
Britton,R.                           ENG  2255
Brkic,Dj.                            YUG  2250
Brkljaca,A.                          YUG  2405
Brkovic,Z.                           YUG  2360
Broeder,I.                           DDR  2205
Bromel,R.                            DDR  2240
Brondum,E.                           DEN  2260
Bronnum,J.                           DEN  2285
Bronstein,D.                         USR  2435
Bronstein,L.                         ARG  2395
Brooks,M.A.                          USA  2385
Brown,D.                             USA  2225
Brown,Si.D.                          ENG  2265
Brown,St.C.                          ENG  2230
Brown,T.G.                           USA  2270
Browne,W.S.                          USA  2535
Bruce,R.M.                           ENG  2025
Brueckner,Th.                        FRG  2410
Bruinenberg,C.                       NED  2090
Brujic,B.                            YUG  2295
Bruk,O.                              ISR  2415
Brumm,C.                             FRG  2210
Brunner,L.                           FRG  2425
Bruno,F.                             ITA  2245
Brunski,I.                           YUG  2220
Brustman,A.                          POL  2300
Brustman-G.E.                        POL  2060
Bruustkern,J.                        FRG  2315
Brychta,I.                           CSR  2355
Brynell,S.                           SWE  2465
Bryson,D.M.                          SCO  2275
Brzezicki,D.                         POL  2305
Buchal,S.                            FRG  2320
Buchenau,F.                          FRG  2350
Buchenthal,D.                        FRG  2265
Buckmire,R.                          BAR  2300
Budde,V.                             FRG  2325
Budinszky,A.                         HUN  2255
Budovic,E.                           USR  2230
Buechle,R.                           FRG  2025
Buecker,P.                           FRG  2320
Buecker,S.                           FRG  2335
Bueder,Th.                           DDR  2260
Buela,D.V.                           CUB  2300
