1st January 1983 FIDE Rating List

Name                                 Fed  Rtng 
Amir Sawadkuhi                       IRI  2240
Ammann,P.                            SUI  2225
Ammann,Ph.                           SUI  2345
An,Yang-Feng                         CHN  2065
Anbuhl                               FRG  2200
Andersen,D.                          DEN  2230
Anderson,B.R.                        NZL  2230
Anderson,J.                          DEN  2215
Andersson,B.                         SWE  2310
Andersson,G.                         SWE  2260
Andersson,U.                         SWE  2635
Andonov,B.                           BUL  2220
Andonovski,Lj.                       YUG  2280
Andre,W.                             FRG  2235
Andres,M.                            CUB  2295
Andrianov,N.I.                       USR  2405
Andric,Z.                            YUG  2230
Andrijevic,M.                        YUG  2340
Andruet,G.                           FRA  2415
Andrzejewski                         POL  2305
Anelli,A.                            ARG  2305
Anev,A.                              BUL  2215
Angantysson,H.                       ISL  2395
Angelov,A.                           BUL  2295
Angelov,K.                           BUL  2305
Angelov,R.                           BUL  2295
Angelova-Chilinginov                 BUL  2105
Anguera Maestro,J.                   ESP  2220
Anguiano,R.                          MEX  2270
Anic,D.                              YUG  2270
Anikaev,Y.                           USR  2460
Anitoaie,D.                          ROM  2295
Ankerst,M.                           YUG  2110
Anson,J.                             WLS  1890
Antonov,V.                           BUL  2320
Antoshik,A.                          CSR  2290
Antoshin,V.S.                        USR  2335
Antunac,G.                           YUG  2400
Antunes,A.                           POR  2265
Antypas,D.                           CYP  2205
Aparicio,A.                          ARG  2310
Apostolou,A.                         GRE  2225
Aptekar,L.                           NZL  2240
Araiza                               MEX  2225
Arakhamia,K.                         USR  2040
Araos                                CHI  2295
Arapovic,V.                          YUG  2360
Araya Ibarra,M.I.                    CHI  2260
Araya,R.                             CHI  2285
Arbakov,V.M.                         USR  2425
Arbil,J.E.                           TUR  1915
Arbunic Castro,G.B.                  CHI  2010
Ardeleanu,A.                         ROM  2300
Ardiansyah,H.                        INA  2450
Arduman,C.                           TUR  2270
Arellano,J.R.                        NCA  2240
Arencibia,W.                         CUB  2230
Arias                                ARG  1970
Aring,G.                             DDR  2230
Aristegui,J.C.                       ESP  2240
Arkell,K.C.                          ENG  2290
Arkhipkin,Y.                         USR  2360
Arkhipov,S.                          USR  2305
Arlandi,E.                           ITA  2300
Armas,I.                             ROM  2335
Armas,J.                             CUB  2375
Arnason,A.T.                         ISL  2260
Arnason,J.                           ISL  2460
Arnaudov,P.                          BUL  2345
Arnold,L.                            FRG  2275
Arrata,P.                            ECU  2245
Arseniev,V.                          USR  2325
Artamonova,V.                        USR  2005
Asaturoglu,R.                        TUR  2240
Asbjornsson                          ISL  2295
Aseev,K.N.                           USR  2315
Asenova,V.                           BUL  1955
Asmundsson,I.                        ISL  2405
Asparuhov                            BUL  2225
Atanasov,P.                          BUL  2400
Athala                               MEX  2320
Aturupane,Harin.                     SRI  2240
Aturupane,Harsha                     SRI  2435
Auchenberg,P.                        DEN  2240
Augustin,J.                          CSR  2385
Autowicz,B.                          POL  1825
Autowicz,Z.                          POL  2210
Averahami,R.                         ISR  2225
Averbakh,Y.L.                        USR  2465
Averkin,O.                           USR  2450
Avner,U.                             ISR  2250
Avni,A.                              ISR  2225
Awate,A.S.                           IND  2210
Ayyar,R.                             USA  2250
Ayza,B.J.                            ESP  2310
Azadharf,F.                          IRI  2240
Azmayparashvili,Z.                   USR  2455
Azzopardi                            MLT  2205
Babaniotis                           USA  2220
Babev,A.                             BUL  2330
Babrikowski                          DDR  2280
Babula                               CSR  2385
Baccelliere                          CHI  2245
Bachareva,C.C.                       USR  1995
Bachmann,K.-H.                       FRG  2325
Bachtiar,A.                          INA  2360
Bacic                                YUG  2275
Backwinkel,P.                        FRG  2330
Bacso,G.                             HUN  2220
Baczynskyj,B.                        USA  2360
Bade                                 DDR  1925
Badici                               ROM  2040
Badulescu,Ch.                        ROM  1845
Bagaturov                            USR  2280
Bagirov,V.K.                         USR  2500
Baikov,V.                            USR  2380
Bailey,R.                            ENG  2340
Bajec,I.                             YUG  2390
Bajkovic                             YUG  1930
Bajovic,M.                           YUG  2380
Bakalarz,M.                          POL  2315
Baker,C.                             ENG  2235
Bakovic                              YUG  2260
Balaban,N.                           YUG  1910
Balashov,Y.                          USR  2540
Balashova,E.                         USR  2020
Balaskas                             GRE  2250
Balcerowski,W.                       POL  2355
Balduzzi                             ARG  2370
Balenovic,Z.                         YUG  2350
Balicki,C.                           POL  2230
Balinas,R.                           PHI  2360
Baljon,C.                            NED  2310
Ball,S.                              CAN  2230
Ballester Sanz,J.                    ESP  2230
Ballicora,M.                         ARG  2225
Ballon,G.J.                          NED  2275
Balogh,B.                            HUN  2270
Balshan,A.                           ISR  2385
Balsinde                             PUR  2235
Baltgailis,V.                        CAN  1895
Banas,J.                             CSR  2325
Banchev,B.                           BUL  2295
Bang,E.                              DEN  2290
Bank,M.                              ISR  2225
Banks                                ENG  2200
Bany,J.                              POL  2345
Baragar,F.                           CAN  2280
Baranova,V.                          USR  2045
Barba,E.                             MEX  2300
Barbeau                              CAN  2245
Barbera Estelles,R.                  ESP  2255
Barbero,G.F.                         ARG  2295
Barbulescu,D.                        ROM  2320
Barbulovic,S.                        YUG  2200
Barczay,L.                           HUN  2445
Barda,Y.                             NOR  2235
Baretic,D.                           YUG  2340
Barkan,O.I.                          TUR  2205
Barkovsky,E.                         USR  2285
Barlay,I.                            USA  2285
Barle,J.                             YUG  2395
Barlov,D.                            YUG  2435
Baron (Dworaczek),I.                 POL  1910
Barreno                              GUA  2200
Barreras,A.                          CUB  2345
Barrientos,V.                        MEX  2250
Barrios                              MEX  2200
Barry,C.                             IRL  2225
Barta,Zs.                            HUN  1950
Barth,J.                             USA  2290
Bartha,S.                            HUN  2215
Bartsch,B.                           FRG  2255
Barua,D.                             IND  2390
Barwinski,D.                         POL  2200
Basagic,Z.                           YUG  2345
Basagic-Misanovic,V.                 YUG  1980
Basman,M.J.                          ENG  2390
Bass,A.                              ARG  2310
Bass,L.                              USA  2405
Bassler,M.                           FRG  2290
Basta,D.                             YUG  2200
Basta-Sohair,F.                      EGY  1885
Bastian,H.                           FRG  2375
Batchelder,W.                        USA  2235
Bator,R.                             POL  2315
Bator,Z.                             POL  2260
Batres,F.                            GUA  2235
Batruch,K.                           POL  2240
Battikhi,H.                          JOR  2205
Battsengel,S.H.                      MGL  1905
Bauer,Peter                          HUN  2215
Bauer,R.N.                           USA  2240
Baumann,C.                           SUI  1870
Baumbach                             DDR  2335
Baumgartner,H.                       AUT  2285
Baumstark,G.                         ROM  2095
Baytel,W.                            POL  1800
Bazaj,S.                             YUG  1915
Bazan,O.                             ARG  2260
Beckenmeyer,W.                       FRG  2280
Bednarski,J.B.                       POL  2360
Beelby,M.A.                          USA  2220
Beggi                                ITA  2265
Begos,D.                             AUS  1805
Begovac,F.                           YUG  2350
Begun                                USR  2385
Behle,K.-W.                          FRG  2300
Behling,R.                           FRG  2340
Behrenfelt                           ZAI  2205
Behrhorst,F.                         FRG  2280
Beil,Z.                              CSR  2370
Beilfuss,W.                          FRG  2255
Beitar                               SYR  2260
Belamaric,T.                         YUG  2100
Belavenets,W.                        USR  2110
Beliavsky,A.                         USR  2570
Belkadi,R.                           TUN  2330
Belke,F.                             DDR  2230
Belkhodja,S.                         TUN  2205
Belle,E.                             NED  2065
Bellin,R.                            ENG  2380
Bellizzi                             USA  2225
Bellon Lopez,J.M.                    ESP  2425
Belmont,A.                           MEX  2260
Belmonte,D.                          ARG  2215
Belmonte,J.                          CHI  2275
Belov,L.A.                           USR  2385
Belova,T.                            USR  2075
Belova-Bistriakova,E                 USR  2070
Beltzung,J.L.                        FRA  2210
Benes                                CSR  2215
Benesova                             CSR  1890
Bengtsson,S.                         SWE  2025
Benhadi,M.                           ALG  2205
Beni,A.                              AUT  2240
Benjamin,Joel                        USA  2475
Benjamin,John                        ENG  2210
Benko,F.                             ARG  2220
Benko,P.                             USA  2470
Bennett,T.B.                         ENG  2280
Benoit,M.                            FRA  2240
Benova                               CSR  1890
Berechet,O.                          ROM  2255
Berend,D.                            ISR  2250
Berg,K.                              DEN  2375
Berg,S.                              NOR  2290
Bergman-Olsen,M.                     SWE  2230
Bergstrom,Ch.                        SWE  2345
Bergstrom,M.                         SWE  2285
Berkell                              SWE  2330
Berkovich,M.A.                       USR  2390
Bernal,E.                            PHI  2285
Bernard,Ch.                          FRA  2335
Bernard,R.                           POL  2340
Bernat,M.                            ARG  2380
Bernei,A.                            HUN  2230
Bernhardt,R.                         FRG  2370
Bernstein,D.                         ISR  2400
Bernstein,E.                         ISR  1865
Berry,D.                             USA  2285
Berry,J.                             CAN  2265
Berry,S.                             ENG  2225
Bersutzki,G.                         ISR  2260
Bert                                 USA  1875
Berthelot,Y.                         FRA  2255
Bertok,M.                            YUG  2385
Berzinia                             USR  2050
Besser                               FRG  2360
Betancort Curbelo,J.                 ESP  2260
Betancourt,D.                        COL  2215
Bezyk,I.                             USR  2055
Bhend,E.                             SUI  2370
Bialas,W.                            FRG  2345
Bianchi,G.                           ARG  2370
Bichsel,W.                           SUI  2305
Bieganski,Z.                         POL  2225
Bielczyk,J.                          POL  2410
Bielecki,W.                          POL  2210
Bielicki,C.                          ARG  2270
Bielinski,L.                         POL  2220
Bilek,I.                             HUN  2405
Bilek,M.                             FRG  2335
Bilunova,R.I.                        USR  2175
Binham,T.F.                          FIN  2360
Binns                                ENG  1895
Biriescu,I.                          ROM  2320
Birjukov,S.                          USR  2300
Birkestrand,T.                       NOR  1905
Birnboim,N.                          ISR  2450
Biro,Gy.                             HUN  2220
Biro,S.                              ROM  2245
Bischoff,K.                          FRG  2445
Bisguier,A.                          USA  2430
Bistric,F.                           YUG  2325
Bitman,A.R.                          USR  2370
Biyiasas,P.                          USA  2455
Bjarnason,S.                         ISL  2420
Bjelajac,M.                          YUG  2430
Bjelica,D.                           YUG  2390
Bjerke,R.                            NOR  2280
Bjerring,K.                          DEN  2310
Bjork                                SWE  2350
Bjornsson,A.                         ISL  2225
Blackstock,L.                        SCO  2275
Blackstone,J.                        USA  2265
Blaeser                              LUX  2235
Blaskowski,J.                        FRG  2205
Blatny,F.                            CSR  2325
Blau,R.                              ISR  2260
Blazic                               YUG  2210
Blees,A.                             NED  2210
Bleiman,Y.                           ISR  2425
Bletz,H.                             FRG  2320
Blocker,C.                           USA  2410
Blodig,R.                            FRG  2215
Bludova                              USR  1860
Blumenfeld,R.                        USA  2360
Bobic,Z.                             YUG  2250
Bockius,A.                           FRG  2245
Boctor,W.                            USA  2210
Bodic,D.                             YUG  2270
Bodulic,V.                           YUG  2235
Boensch,U.                           DDR  2450
Boersma,P.A.                         NED  2355
Boey,J.                              BEL  2415
Bogda                                PAR  2240
Bogdan                               ROM  2075
Bogdanos,A.                          GRE  2230
Bogdanovic,R.                        YUG  2400
Bogner,H.                            USA  2230
Bogucka,E.                           POL  1835
Bogumil,T.                           USR  2000
Boguszlavzky,J.                      HUN  2270
Bohak,J.                             YUG  2255
Bohlig,H.                            DDR  2315
Bohm,H.                              NED  2380
Bohm,J.                              FRG  2275
Bohmfeldt                            FRG  2275
Bohnisch                             DDR  2335
Bohosjan,S.                          BUL  2380
Boicu,S.                             ROM  1960
Bojczuk,Z.                           POL  2290
Bojkovic,S.                          YUG  2360
Bokor,I.                             HUN  2285
Boljos,L.                            YUG  2265
Bondoc,D.                            ROM  2295
Bonfa                                ITA  2285
Bonin,J.                             USA  2330
Bonne,E.                             ISR  2210
Bonner,G.                            SCO  2230
Book,E.                              FIN  2305
Borcz                                POL  2215
Bordell Rosell,R.                    ESP  2250
Bordonada                            PHI  2385
Borg,G.                              MLT  2205
Borghe,R.                            NCA  2235
Borghe,S.                            NCA  2225
Borghi,H.                            ARG  2360
Boric,M.                             YUG  2275
Borik,O.                             FRG  2370
Borisenko,G.K.                       USR  2425
Borisenko,V.                         USR  2105
Borisova,B.                          SWE  2170
Borkovic,V.                          YUG  2325
Borkowski,F.                         POL  2380
Borloy,Z.                            HUN  2230
Borm,F.W.M.                          NED  2355
Borngosser                           FRG  2340
Borsi,I.                             HUN  2205
Borysiak,B.                          POL  2290
Boskovic,M. (F)                      YUG  2020
Boskovic,M.                          YUG  2325
Bossero                              ARG  1805
Botez,C.                             ROM  2355
Boto,Z.                              YUG  2355
Botterill,G.S.                       WLS  2410
Botvinnik,N.                         USR  1890
Bouaziz                              TUN  2390
Boudre,J.P.                          FRA  2215
Boudy,J.                             CUB  2335
Boukal,P.                            CSR  2245
Boulard,E.                           FRA  2235
Bousios,H.                           GRE  2265
Bouwmeester,H.                       NED  2410
Bowar,B.                             IND  2225
Boyd,S.                              CAN  2240
Bozek,A.                             POL  2265
Bozic,S.                             YUG  2230
Bozovic,M.                           YUG  2250
Braathen                             NOR  2285
Bracchi                              ARG  2215
Bradbury,N.H.                        ENG  2305
Bradford,J.M.                        USA  2420
Braga,C.                             BRA  2350
Braga,F.                             ARG  2440
Brajovic,R.                          YUG  2290
Braley,J.                            USA  2275
Brandics,J.                          HUN  2205
Brandts,P.                           USA  2295
Branford,J.W.                        ENG  2205
Bratu,N.                             ROM  2230
Brauer,G.                            MEX  2280
Braun,G.                             DDR  2365
Braun,L.                             USA  2210
Braun,W.                             AUT  2330
Breyther,R.                          FRG  2340
Brichikova                           BUL  1845
Briem,S.                             ISL  2245
Brinck-Claussen,B.                   DEN  2380
Brito,L.J.                           BRA  2360
Britton,R.                           ENG  2330
Brkic,Dj.                            YUG  2280
Brkljaca,A.                          YUG  2345
Brkovic,Z.                           YUG  2300
Broder                               DDR  2110
Brodeur,G.                           CAN  2275
Brondum,E.                           DEN  2260
Bronstein,D.                         USR  2490
Bronstein,L.                         ARG  2415
Brooks,M.A.                          USA  2325
Broomes,G.                           GUY  2225
Broomes,M.                           GUY  2210
Brown,Si.D.                          ENG  2240
Brown,St.C.                          ENG  2250
Browne,W.S.                          USA  2540
Bruce,R.M.                           ENG  1950
Bruggemann                           DDR  2295
Bruinenberg,C.                       NED  2045
Brujic,B.                            YUG  2205
Bruno,F.                             ITA  2295
Brustman,A.                          POL  2095
Brustman-Gawarecka,E                 POL  1860
Bryson,D.M.                          SCO  2240
Bubicic,J.                           YUG  2270
Buchal,S.                            FRG  2275
Buchenthal,D.                        FRG  2280
Buchholz,M.                          CAN  2345
Bucker S.                            FRG  2230
Buckos                               YUG  1840
Budde,V.                             FRG  2350
Buela,D.V.                           CUB  2310
Bueno,A.                             CUB  2330
Bueno-Perez,L.                       CUB  2305
Bugajski                             POL  2260
Buha,M.                              YUG  2245
Bujukliev,E.                         BUL  2205
Bujupi,B.                            YUG  2330
Bujupi,F.                            YUG  2255
Bukal,V.                             YUG  2400
Bukhari,M.                           JOR  2205
Bukhman,E.                           USR  2425
Bukic,E.                             YUG  2470
Bulatovic,D.                         YUG  2290
Bulcourf,C.                          ARG  2255
Bulford                              ENG  2285
Buljovcic,I.                         YUG  2385
Bunic,S.                             YUG  1875
Burchardt                            DDR  2230
Burger,K.                            USA  2360
Burgin                               SUI  1920
Burijovich,L.                        ARG  1895
Burndred-Vivian,J.                   NZL  1905
Burnett,J.                           ENG  2215
Burnett,K.                           USA  2295
Busch,R.                             FRG  2285
Busu,C.                              ROM  2260
Butnoris,A.J.                        USR  2400
Butorin                              USR  2350
Buxade Roca,G.                       ESP  2285
Buysschaert,R.                       ZAI  2205
Buza,A.                              ROM  2290
Buzhinlham,P.                        MGL  1905
Buzsor                               HUN  2015
Bykhovsky,An.                        USR  2445
Bykov,V.                             USR  2335
Byrne,R.                             USA  2515
Byron,A.M.                           ENG  2270
Byway,P.                             ENG  2365
Cabariu,A.                           ROM  1905
Cabarkapa,M.                         YUG  2275
Cabarkapa,S.                         YUG  2285
Cabrilo,G.                           YUG  2445
Cafferty,B.                          ENG  2310
Cain,C.                              PHI  2310
Caldwell                             ENG  2050
Calinescu,V.                         ROM  1835
Calvo Minguez,R.                     ESP  2420
Camacho,R.                           ESA  2360
Camara,H.                            BRA  2330
Cameron,A.                           NED  1875
Cameron,P.                           NED  1885
Camilleri,H.                         MLT  2205
Campora,D.H.                         ARG  2480
Campos Aucejo,V.                     ESP  2255
Campos Lopez,M.                      MEX  2305
Campos Moreno,J.                     CHI  2380
Campos,F.                            MEX  2215
Campos-Ortega,S.                     MEX  2200
Campos-Ruiz,A.                       MEX  2360
Camps,A.                             MEX  1805
Canalejo,P.                          CUB  2275
Canda,D.                             NCA  2350
Cappello,R.                          ITA  2410
Carbone,J.M.                         ARG  2225
Cardon,H.                            NED  2280
Cardoso,R. (F)                       BRA  1965
Cardoso,R.T.                         PHI  2330
Carl                                 FRG  2275
Carleson                             SWE  2280
Carleton,J.                          ENG  2310
Carlier,B.                           NED  2250
Carlson,C.                           USA  2260
Carlson,M.                           SWE  2290
Carlsson,G.                          DEN  2200
Carmel,E.                            ISR  2265
Carpinter,A.                         NZL  2225
Carrasco                             CHI  2065
Carrillo,A.                          MEX  2230
Carrion,M.                           DOM  2225
Carvajal,A.L.                        CUB  1885
Carvajal,N.                          MEX  1905
Carvalho,H.                          BRA  2270
Carvalho,L.                          BRA  1835
Casa,A.                              FRA  2210
Casafus,R.                           ARG  2330
Casas,F.                             ARG  2280
Casper,T.                            DDR  2355
Castaneda,A.                         MEX  2240
Castaneda,B.                         MEX  2250
Castillo,F.                          NCA  2245
Castillo,M.A.                        MEX  2225
Castro,O.                            COL  2380
Catalan,T.                           SYR  2290
Caturla,C.                           PHI  2280
Cazon,M.                             ARG  1915
Cebalo,M.                            YUG  2460
Cejic,D.                             YUG  2095
Ceko,J.                              YUG  2285
Cekro,E.                             YUG  2365
Ceschia,I.                           ITA  2310
Cespedes                             COL  2230
Cetkovic,M.                          YUG  2360
Chaivichit                           THA  2345
Chan,Peng-Kong                       SIN  1890
Chandler,C.R.                        ENG  2240
Chandler,M.                          ENG  2500
Chaourar,N.E.                        ALG  2205
Charpentier,W.                       CRC  2320
Chaudry,A.                           PAK  2230
Chaves,Jo.                           BRA  1985
Chavez,Ju.                           BRA  2000
Chavez,M.                            NCA  2220
Chavez,R.                            BOL  2225
Chekhov,V.                           USR  2510
Chekhova-Kostina,T.M                 USR  2195
Chelushkina,I.                       USR  2040
Chen,De.                             CHN  2320
Chen,Yu-Shuin                        HKG  2235
Chepukaitis,G.                       USR  2245
Cherepkov,A.V.                       USR  2415
Chernikov,O.L.                       USR  2460
Chernin,A.                           USR  2475
Chernisheva                          USR  1980
Chesnauskas                          USR  2210
Chevaldonnet,F.                      FRA  2345
Cheviano,M.                          CUB  2305
Chhaidze                             USR  2000
Chia,A.                              SIN  2205
Chia,Chee-Seng                       SIN  2325
Chiburdanidze,M.G.                   USR  2355
Chinchilla,E.                        CRC  2220
Chiong,L.                            PHI  2340
Chiricuta,M.                         ROM  2200
Chirinos                             VEN  2215
Chis Dima                            ROM  1950
Chistiakov,A.                        USR  2255
Choleva,Z.                           CSR  2280
Choong,Y.C.                          MAS  2205
Choudhry,A.                          IND  2250
Chrapkowski                          POL  2240
Christiansen,L.                      USA  2520
Christoph,M.                         FRG  2300
Chudinovsky,A.N.                     USR  2350
Churelbaatar,C.                      MGL  2205
Cibulka,V.                           CSR  2310
Cichocki,A.                          POL  2285
Cicovacki,J.                         YUG  1955
Ciechocinska                         POL  1900
Cifuentes Parada,R.                  CHI  2420
Ciocaltea,V.                         ROM  2420
Ciolac,Gh.                           ROM  2345
Ciprianova-Kubikova,                 CSR  1885
Ciric,Dragoljub M.                   YUG  2405
Cladouras,P.                         FRG  2275
Clark,G.M.                           ENG  2275
Clarke,M.E.E.                        ENG  1970
Clarke,P.                            ENG  2305
Clayton,K.R.                         USA  2220
Clemens                              FRG  2380
Clementi,J.                          AUS  1905
Cline,J.                             USA  2265
Cnaan,M.                             ISR  2250
Cobo Arteaga,E.                      CUB  2345
Cocchi,A.                            ITA  2250
Cocozza,M.                           ITA  2280
Cohn,I.                              FRG  2015
Cojocaru,C.                          ROM  2235
Collado,J.                           ESP  2290
Comay                                ISR  2320
Commons,K.                           USA  2445
Condie,A.                            SCO  1905
Condie,M.L.                          SCO  2345
Connelly,S.                          IRL  1905
Conner                               USA  2225
Conover,W.                           USA  2235
Conquest,S.                          ENG  2255
Contin,D.                            ARG  2250
Cooley                               ENG  2220
Cooper,J.G.                          WLS  2345
Coppini,G.                           ITA  2250
Corden                               ENG  2290
Cordero                              ARG  2205
Cordes,H.-J.                         FRG  2295
Cording,H.                           FRG  2285
Cordovil,J.                          POR  2310
Correa,A.A.                          BRA  2240
Cosic,M.                             YUG  2325
Costigan,Th.J.                       USA  2240
Coudari,C.                           CAN  2315
Couzo,O.                             CUB  1850
Covic,D.                             YUG  2205
Cowen                                USA  2230
Cox,J.J.                             ENG  2345
Craciun                              ROM  2245
Craig,C.                             AUS  1835
Cramling,D.                          SWE  2415
Cramling,P.                          SWE  2355
Cranbourne,C.                        ARG  2265
Crepinsek,Lj.                        YUG  2320
Cronin,A.                            IRL  1900
Crotto,R.                            USA  2030
Crouch,C.                            ENG  2300
Cruz-Lima,J.M.                       CUB  2325
Csala,I.                             HUN  2340
Csatlos,P.                           HUN  1870
Cseh,A.                              HUN  2210
Cserna,L.                            HUN  2385
Cseshkovsky,V.                       USR  2560
Csom,E.                              HUN  1840
Csom,I.                              HUN  2505
Csonkics,T.                          HUN  2095
Cuartas,C.                           COL  2330
Cuasnicu,O.                          ARG  2390
Cubrak,S.                            YUG  2270
Cuellar Gacharna,M.                  COL  2280
Cuellar,J.                           VEN  2255
Cuevas-Rodriguez,L.                  ESP  1900
Cuijpers,F.A.                        NED  2255
Cukic,R.                             YUG  2295
Cummings,D.H.                        ENG  2360
Cunningham,P.                        WLS  2330
Curtin                               IRL  2265
Cusi                                 PHI  2285
Cvetanovic,G.                        YUG  1860
Cvetkov                              BUL  2265
Cvetkova                             BUL  1890
Cvetkovic,Sr.                        YUG  2415
Cvetnic,V.                           YUG  2220
Cvitan,O.                            YUG  2410
Cylwik,Z.                            POL  2240
Czajka,Z.                            POL  2225
Czapczyk,K.                          POL  2230
Czarska,K.                           POL  1895
Czarska,M.                           POL  1805
Czerniak,M.                          ISR  2270
Czesakov,Z.                          ISR  2260
D'Amore,C.                           ITA  2305
D'Arruda,R.D.                        ARG  2205
Dabek,R.                             POL  2230
Dahl,I.                              NOR  1905
Dahlberg,I.                          USA  2345
Damanik                              INA  2300
Damjanovic,M.                        YUG  2400
Damljanovic,B.                       YUG  2410
Dan,S.                               ROM  1910
Danailov,S.                          BUL  2330
Danek,L.                             CSR  2290
Daniels,A.                           MEX  2220
Dankert,P.                           FRG  2330
Danner,G.                            AUT  2420
Danova,T.                            BUL  1805
Dantar                               YUG  2325
Darakorn                             THA  2245
Darga,K.                             FRG  2480
Darmayanti,T.D.                      INA  1800
Dautov,R.                            USR  2215
Davcevski,D.                         YUG  2395
Davies,N.R.                          ENG  2370
Davila,E.                            NCA  2250
Davila,J.                            PUR  2205
Day,A.                               CAN  1850
Day,L.                               CAN  2365
De Armas,A.                          CUB  2105
De Blasio,M.                         ITA  2210
De Boer,G.-J.                        NED  2275
De Bruycker,B.                       BEL  2205
De Corte                             BEL  1905
De Eccher                            ITA  2325
De Firmian,N.                        USA  2475
De Greef,H.                          NED  1890
De Greif,B.                          COL  2250
De Guzman,R.                         PHI  2305
De Jong,T.                           NED  2285
De la Garza,A.                       MEX  2235
De la Villa Garcia,J                 ESP  2285
De Lange,D.                          NOR  2235
De Lange,J.                          NED  2265
De Roode                             NED  2250
De Savornin Lohman,A                 NED  2275
De Veauce                            ENG  2300
De Winter                            MEX  2315
De Wit J.S.                          NED  2370
Deak,I.                              HUN  1815
Debarnot,R.                          ARG  2365
Dedes,N.                             GRE  2260
Defize,A.                            BEL  2285
Deghenghi                            ITA  1905
Dehmelt,K.                           USA  2245
Dejkalo,S.                           POL  2295
Dekic-Novakovic,B.                   YUG  1990
Delander,A.                          FRG  2330
Delaney,A.                           IRL  1835
Delaney,J.                           IRL  2205
Delaney,P.                           IRL  2305
Delaune                              USA  2395
Deleyn                               BEL  2230
Delgado,C.                           VEN  1905
Delgado,F.                           ECU  2205
Delithanasis,D.                      GRE  2200
Deltell,N.G.                         ESP  2280
Dely,P.                              HUN  2430
Dementiev,O.                         USR  2490
Demers                               CAN  1940
Demeter                              HUN  2255
Demetrakis                           CYP  2205
Den Broeder,G.                       NED  2345
Denk,A.                              AUT  2200
Denker,A.                            USA  2305
Denman                               SCO  2230
Depasquale,Ch.                       AUS  2240
Deras                                GUA  2210
Despotovic                           YUG  2420
Devide,Z.                            YUG  2240
Dewan,M.A.                           BAN  2230
Deze,A.                              YUG  2400
Diaz Sanz,A.                         ESP  2230
Diaz,A.                              VEN  2245
Diaz,J.C.                            CUB  2365
Diaz,J.D.                            CUB  2225
Diaz,J.L.                            CUB  2215
Dichev,N.                            BUL  2250
Dickenson                            ENG  2225
Didishko,V.                          USR  2460
Dieks,D.                             NED  2240
Dieks,R.                             NED  2270
Dienavorian                          URU  2275
Diesen,M.                            USA  2410
Dietrich                             FRG  2200
Dietze,W.                            DDR  2320
Dietzsch,H.                          FRG  2230
Diez Del Corral,J.                   ESP  2430
Dill,J.                              BER  2205
