1st January 1975 FIDE Rating List

Name                                 Fed  Rtng 
Bolbochan,J.                         ARG  2420
Boleslavsky,I.                       USR  2530
Bonchev,S.                           BUL  2240
Bonne,M.                             BEL  2255
Bonner,G.                            SCO  2275
Bordonada                            PHI  2300
Borik,O.                             FRG  2330
Borisenko,G.K.                       USR  2430
Borisenko,V.                         USR  2230
Borisova,B.                          SWE  2085
Borngosser                           FRG  2365
Boskova,M.                           CSR  2000
Boskovic,M. (F)                      YUG  2050
Botez,C.                             ROM  2370
Bottcher                             DDR  2005
Botterill,G.S.                       WLS  2400
Bouaziz                              TUN  2350
Boudy,J.                             CUB  2355
Bouwmeester,H.                       NED  2420
Braun,G.                             DDR  2395
Braunlin                             FRG  2080
Braymeyer                            DDR  2270
Brichikova                           BUL  1970
Brinck-Claussen,B.                   DEN  2390
Brodeur,G.                           MGL  2295
Brond                                ARG  2310
Brondum,E.                           DEN  2320
Bronstein,D.                         USR  2590
Bronstein,L.                         ARG  2355
Bronstrom                            SWE  2410
Browne,W.S.                          USA  2550
Bruggemann                           DDR  2310
Bruinenberg,C.                       NED  2015
Buch,O.                              DEN  2215
Buchal,S.                            FRG  2290
Bukal,V.                             YUG  2415
Bukhman,E.                           USR  2420
Bukhtin                              USR  2335
Bukic,E.                             YUG  2455
Bulcourf,C.                          ARG  2230
Buljovcic,I.                         YUG  2435
Busch,R.                             FRG  2240
Butnoris,A.J.                        USR  2385
Butorin                              USR  2330
Butt                                 PAK  2275
Buza,A.                              ROM  2290
Bykov,V.                             USR  2390
Bykova,E.                            USR  1985
Byrne,D.                             USA  2445
Byrne,R.                             USA  2600
Cabarkapa,M.                         YUG  2275
Cabrilo,G.                           YUG  2295
Cafferty,B.                          ENG  2335
Caldwell                             ENG  2050
Calvo Minguez,R.                     ESP  2435
Camara,H.                            BRA  2340
Camaton                              ECU  2235
Camilleri,H.                         MLT  2210
Campos Lopez,M.                      MEX  2340
Campos                               MEX  1810
Capece                               ITA  2205
Capelan,G.                           FRG  2425
Cappello,G.                          ITA  2285
Cappello,R.                          ITA  2310
Carbone,J.M.                         ARG  2220
Cardoso,R.                           BRA  2015
Cardoso,T.                           PHI  2410
Carleton,J.                          ENG  2250
Carmaniciu                           ROM  1940
Caro                                 VEN  2235
Carpinter,A.                         NZL  2245
Carvalho,H.                          BRA  2270
Carvalho,M.                          CHI  2285
Casas,F.                             ARG  2360
Cassidy                              IRL  2250
Castellon                            PUR  1830
Castillo                             ARG  2215
Castro,O.                            COL  2360
Caturla,C.                           PHI  2220
Cebalo,M.                            YUG  2370
Cejic,D.                             YUG  1960
Cellario                             MNC  1820
Cetkovic,M.                          YUG  2390
Chalupova                            CSR  2150
Chapkunova                           BUL  1805
Chaplinsky,E.                        USR  2375
Chataway,O.                          ENG  2050
Chavsky                              USR  2390
Chebanenko,V.                        USR  2410
Chellstorp,C.                        USA  2380
Chemin,V.                            BRA  2220
Chepukaitis,G.                       USR  2385
Cherenkov,A.                         USR  2370
Cherepkov,A.V.                       USR  2425
Chermlin                             USR  2360
Chernikov,O.L.                       USR  2450
Cheuer                               USR  2375
Chia,Chee-Seng                       SIN  2205
Chiburdanidze,M.G.                   USR  2220
Chidishko,A.                         USR  2315
Chjecheljan                          USR  2390
Choong                               SIN  2205
Christiansen,L.                      USA  2390
Christoph,M.                         FRG  2300
Cibulka,V.                           CSR  2325
Ciocaltea,V.                         ROM  2460
Ciric,Dragoljub M.                   YUG  2460
Clarke,A.E.                          ENG  1970
Clarke,P.                            ENG  2350
Clemens                              FRG  2370
Cobo Arteaga,E.                      CUB  2370
Cohn,T.                              FRG  2040
Colon,A.                             PUR  2290
Commons,K.                           USA  2415
Contedini                            ITA  2260
Cooper,J.G.                          WLS  2310
Corden                               ENG  2315
Cordova Valle,S.                     CHI  2320
Cordovil,J.                          POR  2280
Cornelis,F.                          BEL  2310
Cortlever,N.                         NED  2405
Cosulich,R.                          ITA  2430
Coudari,C.                           CAN  2295
Cox                                  IRL  2315
Crouch,C.                            ENG  2285
Csapo                                HUN  2070
Csatlos,P.                           HUN  1980
Cseshkovsky,V.                       USR  2555
Csom,I.                              HUN  2530
Csonkics,T.                          HUN  2015
Csulits,A.                           DDR  2225
Cuartas,C.                           COL  2405
Cuasnicu,O.                          ARG  2410
Cuellar Gacharna,M.                  COL  2360
Cuibus,J.                            HUN  2240
Cvetkovic,Sr.                        YUG  2390
Cynolter                             HUN  1930
Czerniak,M.                          ISR  2390
Dahlin,G.                            SWE  2215
Dahlin,J.                            SWE  2040
Dake,A.                              USA  2360
Damanik                              INA  2310
Damjanovic,M.                        YUG  2455
Danov                                YUG  2290
Darga,K.                             FRG  2500
Daskalov,G.                          BUL  2355
Davidova                             CSR  2150
Day,L.                               CAN  2335
De Bruycker,B.                       BEL  2370
De Caro                              COL  1920
De Castro,E.                         PHI  2285
De Fotis,G.                          USA  2425
De Graaf                             NED  2020
De Greif,B.                          COL  2345
De la Vega,H.                        ARG  2360
De la Vega,R.                        PHI  2320
De Lange,D.                          NOR  2300
De Veauce                            ENG  2270
De Villiers                          RSA  2310
Debarnot,R.                          ARG  2380
Del Pino Garcia                      ESP  2120
Delgado,C.                           DOM  2250
Dely,P.                              HUN  2445
Dembecka                             POL  1945
Dementiev,O.                         USR  2475
Demers                               CAN  1950
Denker,A.                            USA  2310
Denman                               SCO  2205
Despotovic                           YUG  2360
Deze,A.                              YUG  2380
Diaz,J.C.                            CUB  2345
Diaz,S.                              VEN  2270
Didishko,V.                          USR  2395
Dieks,R.                             NED  2305
Diesen,M.                            USA  2295
Dietze,W.                            DDR  2280
Diez Del Corral,J.                   ESP  2515
Dima-Chis                            ROM  2055
Dimitrova                            BUL  1860
Dimova                               BUL  1980
Djaja,D.                             YUG  2285
Djukic,Z.                            YUG  2385
Djuric,S.                            YUG  2300
Dobrev,D.                            BUL  2350
Dobrynski                            POL  2330
Doda,Z.                              POL  2390
Dombovari,A.                         HUN  1970
Dominguez Sanz,J.                    ESP  2265
Domnitz,Z.                           ISR  2335
Donchenko,A.                         USR  2395
Donchenko,O.                         USR  2390
Donelly                              USA  1845
Donner,J.                            NED  2485
Donoso Velasco,P.                    CHI  2380
Dora                                 AUT  2210
Dorfman,I.                           USR  2380
Doroshkievich,V.K.                   USR  2425
Dragasevic-Georgieva                 BUL  2170
Dresen                               FRG  2225
Drimer,D.                            ROM  2380
Drira                                TUN  2215
Drozd                                POL  2320
Dueball,J.                           FRG  2455
Dueckstein,A.                        AUT  2430
Dumont                               BRA  2225
Dunkelblum                           BEL  2240
Durao,J.                             POR  2350
Dvorietzky,M.I.                      USR  2495
Dzindzichashvili,R.                  USR  2525
Dzmanoev,D.                          USR  2365
Eales,R.                             ENG  2370
Eising,J.                            FRG  2415
Ek,H.                                SWE  2345
Ekenberg                             SWE  2270
Eley,B.                              ENG  2340
Emma,J.                              ARG  2405
Engert                               FRG  2210
Enklaar,B.                           NED  2410
Eperjesi,L.                          HUN  2400
Epstein,E.D.                         USR  2290
Erenska-Radzewska,H.                 POL  2155
Eretova,K.                           CSR  2175
Ermenkov,E.                          BUL  2430
Erozbek                              TUR  2210
Escondrillas                         MEX  2235
Esitmo,S.                            PHI  2350
Eslon,J.                             SWE  2345
Espig,L.                             DDR  2490
Espig,Th.                            DDR  2310
Estevez,G.                           CUB  2330
Estrin,Y.                            USR  2450
Etruk,R.                             USR  2415
Evans,L.M.                           USA  2530
Fabrega                              PAN  2205
Faibisovich,V.Z.                     USR  2440
Fairhurst                            NZL  2205
Fappas                               GRE  2245
Farago,I.                            HUN  2460
Farkas,J.                            ROM  1985
Farooqui,Z.                          PAK  2350
Fedder,S.                            DEN  2315
Fedorov                              USR  2255
Feller,J.                            LUX  2205
Fernandez,A.                         ESP  2300
Fernandez,C.A.                       CUB  2290
Fernandez,Juan C.                    CUB  2415
Ferrer-Lucas,P.                      ESP  2075
Fershter,A.                          USR  2370
Feuerstein,A.                        USA  2395
Fichtl,J.                            CSR  2390
Filip,M.                             CSR  2485
Filipowicz,A.                        POL  2405
Finta,E.                             HUN  2060
Fiori                                BRA  2280
Fischer,R.                           USA  2780
Flatow,A.                            AUS  2280
Flesch,J.                            HUN  2385
Foguelman,A.                         ARG  2350
Foistel                              DDR  2055
Folling                              NOR  2200
Fomina,T.V.                          USR  2145
Forintos,Gy.V.                       HUN  2490
Formanek,E.W.                        USA  2420
Fraguela Gil,J.                      ESP  2390
Fraile                               ARG  2370
Franklin,M.J.                        ENG  2325
Franzen,J.                           CSR  2290
Fredriksson                          SWE  2350
Frey,K.                              MEX  2280
Fridh,A.                             SWE  2270
Fridjonsson,J.                       ISL  2290
Friedgood,D.                         ENG  2310
Friedman,S.                          ISR  2385
Friehoff                             FRG  2245
Fryre                                PUR  2235
Fuciak                               YUG  2325
Fuller,M.L.                          AUS  2400
Furman,S.                            USR  2560
Gal,L.                               ISR  2040
Galtsmith-Clarke                     ENG  1800
Gamboa                               VEN  2220
Gaprindashvili,N.                    USR  2425
Garces,N.                            ECU  2220
Garcia Gonzales,G.                   CUB  2485
Garcia Martinez,S.                   CUB  2445
Garcia Palermo,C.                    ARG  2370
Garcia,Gilb.                         CUB  2260
Garcia,Gild.                         COL  2330
Garcia,H.                            ARG  2360
Garcia,L.                            COL  2360
Garcia,Rai.                          ARG  2455
Garcia,W.                            CUB  2300
Gasic,B.                             YUG  2365
Gasztonyi                            HUN  2295
Gautzch                              DDR  1980
Gavrilakis,N.                        GRE  2300
Gavrilov,A.                          USR  2375
Gelfer,I.                            ISR  2325
Geller,E.P.                          USR  2600
Geller,U.                            ISR  2310
Georgadze,T.                         USR  2440
Georgsson                            ISL  2220
Geosch                               HUN  1980
Gereben,E.                           SUI  2325
Gergel,V.                            USR  2325
German                               BRA  2340
Gerusel,M.                           FRG  2440
Gesticone                            ROM  1920
Geszosz                              HUN  2365
Gheorghe                             ROM  1900
Gheorghiu,F.                         ROM  2540
Ghinda,M.-V.                         ROM  2300
Ghitescu,Th.                         ROM  2435
Ghizdavu,D.                          USA  2425
Giam                                 SIN  2210
Giardelli,S.                         ARG  2300
Gik,E.                               USR  2440
Gilden                               USA  2360
Gipslis,A.                           USR  2530
Glauser                              SUI  2360
Gligoric,S.                          YUG  2575
Gliksman,Dar.                        YUG  2380
Gocheva(Bojadgieva),                 BUL  2160
Godes,A.                             USR  2385
Godoy,D.A.                           CHI  2345
Gogalea,E.                           ROM  2070
Goldberger,E.                        SUI  2230
Goldin,A.                            USR  2335
Gonszor                              CSR  2350
Gonzales,E.                          DOM  2205
Gorchakov                            USR  2340
Grabczewski,R.                       POL  2395
Green,E.                             NZL  2265
Grefe,J.                             USA  2470
Gresser,G.K.                         USA  2065
Griffiths,P.                         ENG  2285
Grigorian,K.A.                       USR  2520
Grigorian,L.                         USR  2490
Grinberg,R.                          ARG  2460
Grinfeld                             USR  2210
Grokhotov,V.T.                       USR  2380
Gross,S.                             CSR  2350
Grossmann,R.                         POL  2290
Gruenberg,H.-U.                      DDR  2315
Grunberg,S.                          ROM  2330
Gudmundsson,E.                       ISL  2225
Guerra J.                            VEN  2235
Gufeld,E.                            USR  2535
Gulbrandsen,A.V.                     NOR  2335
Gulko,B.                             USR  2480
Gundersen,H.                         NOR  2260
Gunnarsson,G.                        ISL  2310
Gurfinkel                            USR  2050
Gurgenidze,B.                        USR  2495
Gusev,V.                             USR  2400
Gusev,Y.                             USR  2405
Gutierrez,J.A.                       COL  2315
Gutmann,L.                           USR  2390
Haag,E.                              HUN  2430
Haahr,M.                             DEN  2080
Haak                                 NED  1870
Haik,A.                              FRA  2280
Halldorsson,Bj.                      ISL  2230
Halldorsson,Br.                      ISL  2290
Halupova                             CSR  1940
Hamann,S.                            DEN  2485
Hamilton,D.G.                        AUS  2285
Handsuren                            MGL  2080
Hans                                 FRG  2285
Hansson,D.                           SWE  2290
Haraldsson                           SWE  1885
Harandi,K.                           IRI  2360
Harestad                             NOR  2350
Hartlapp                             DDR  1985
Hartoch,R.                           NED  2375
Hartston (F)                         ENG  2250
Hartston,W.                          ENG  2475
Hase,J.                              ARG  2430
Hase,R.                              ARG  2300
Hassan,M.                            IND  2380
Hatlebakk                            NOR  2275
Hausner,A.                           AUT  1980
Hausner,I.                           CSR  2300
Havlicek                             CSR  2250
Hay,T.                               AUT  2350
Haygarth,M.                          ENG  2335
Hazai,L.                             HUN  2420
Hecht,H.-J.                          FRG  2490
Heemskerk,F.                         NED  2025
Heidenfeld                           IRL  2230
Heim,S.                              NOR  2345
Heinen                               DDR  2265
Hellwig                              POL  1980
Helmers,K.J.                         NOR  2235
Helmertz,P.I.                        SWE  2245
Henao,R.                             COL  2270
Hennings,A.                          DDR  2470
Henry,P.                             IRL  2330
Hernandez,Jo.J.                      CUB  2310
Hernandez,Rom.                       CUB  2395
Herstein                             USA  2035
Hesse,P.                             DDR  2405
Hjertenes,O.                         NOR  2370
Hlousek                              CSR  2355
Hoen                                 NOR  2350
Hoffman,B. (F)                       DDR  2085
Hohler                               SUI  2335
Hojdarova                            CSR  2130
Holaszek,H.                          AUT  2385
Holling                              FRG  2300
Holloway                             ENG  2365
Holm,S.                              DEN  2390
Holt                                 SCO  2230
Holzlein                             DDR  2140
Honfi,Karoly                         HUN  2460
Honfi,Karolyne                       HUN  2080
Horner,J.                            ENG  2450
Hort,V.                              CSR  2600
Horvath,Gy.                          HUN  2280
Hradeczky                            HUN  2300
Huebner,R.                           FRG  2615
Hug,W.                               SUI  2420
Huguet                               FRA  2235
Hulak                                YUG  2475
Hulgana                              MGL  2085
Hurme,H.                             FIN  2370
Huss                                 SUI  2360
Hutchings                            WLS  2330
Huttemann                            FRG  2240
Hvenekilde                           DEN  2245
Idelchik                             USR  2215
Ignatiev,F.                          USR  2415
Ilijc,M.                             YUG  2345
Ilijevski,D.                         YUG  2420
Inkiov,V.                            BUL  2335
Ionescu-Ilie,V.                      ROM  1835
Iskov,G.                             DEN  2410
Isvoschikov                          USR  2330
Itkis,B.                             USR  2280
Ivanka-Budinsky,M.                   HUN  2310
Ivanov,I.V.                          USR  2365
Ivanov,Sp.                           BUL  2310
Ivanovic,S.                          YUG  2365
Ivarsson,J.                          SWE  2375
Ivkov,B.                             YUG  2550
Ivkovic                              YUG  2370
Iym,T.                               BUL  2405
Jackson,Sh.                          ENG  2030
Jacobsen,B.                          DEN  2340
Jaeger,H.                            FRG  2220
Jahr                                 FRG  2280
Jakobsen,O.                          DEN  2435
Jambor                               POL  2260
Jamieson,P.                          SCO  2300
Jamieson,R.M.                        AUS  2420
Janetschek,K.                        AUT  2355
Jankov                               BUL  2340
Jankovec,I.                          CSR  2335
Janosevic,D.                         YUG  2465
Jansa,V.                             CSR  2540
Janssen,I.                           NED  2055
Jansson,B.                           SWE  2380
Jaszay                               HUN  1895
Jauregui                             CHI  2355
Jelen,Iz.                            YUG  2370
Jensen,A.                            DEN  2300
Jigjigsuren                          MGL  2285
Jimenez,E.                           CUB  2375
Johannessen,S.                       NOR  2410
Johannsson,I.R.                      ISL  2395
Johansson,M.                         SWE  2430
Joksic,S.                            YUG  2395
Jones,I.C.                           WLS  2210
Jongsma,L.                           NED  2305
Jonsson,J.G.                         ISL  2285
Jorger-Weichert                      FRG  2055
Josefsson                            SWE  2260
Josteinsson                          ISL  2345
Joukhovitzky                         USR  2460
Jovanovic                            YUG  2355
Jovanovic,K.                         YUG  2205
Jovanovic,R.                         YUG  2105
Jovic                                YUG  2360
Jovkova-Draganova,P.                 BUL  2050
Juarez,C.E.                          ARG  2320
Juliao                               DOM  2280
Junco                                CUB  2290
Juncu                                ROM  2165
Jurczynska                           POL  2090
Just                                 DDR  2150
Kagan,S.                             ISR  2420
Kahabrishvili,Z.                     USR  2185
Kaimo                                PHI  2325
Kaiszauri,K.                         SWE  2345
Kakabadze                            USR  2070
Kakageldyev,A.                       USR  2395
Kalaianova                           BUL  1840
Kalatishisvili                       USR  2270
Kaldor                               ISR  2370
Kaleva                               BUL  1900
Kaminsky,O.                          USR  2365
Kan,W.S.                             HKG  2380
Kane,G.                              USA  2330
Kanko                                FIN  2230
Kantor                               ROM  1925
Kapengut,A.                          USR  2460
Kaplan,L.                            USA  2445
Karakas                              HUN  2165
Karaklajic,N.                        YUG  2445
Karapchanski                         BUL  2345
Karasev,V.I.                         USR  2490
Karff                                USA  2060
Karibian,Z.                          ROM  2020
Karklins,A.                          USA  2395
Karlsson,P.                          SWE  2205
Karmachu                             ROM  1950
Karner,H.                            FRG  2110
Karoly (Sillye)                      HUN  2060
Karpov,An.                           USR  2705
Kas,R.                               HUN  2070
Kasprzyk                             POL  2045
Katalymov,B.                         USR  2410
Kattinger                            AUT  1895
Kaufman,L.                           USA  2390
Kavalek,L.                           USA  2555
Keene,R.                             ENG  2505
Kelecevic,N.                         YUG  2315
Kelemen-Radojevic                    YUG  1980
Keller,D.                            DDR  2395
Keller,M.                            SUI  2190
Kellner,N.                           AUS  1930
Kerchev                              BUL  2235
Keres,P.                             USR  2565
Kesegi                               YUG  2150
Kestler,H.                           FRG  2430
Khassin,Ab.                          USR  2385
Khavsky,S.                           USR  2385
Kholmov,R.                           USR  2540
Kiffmeyer                            FRG  2330
Kimelfeld,R.                         USR  2340
Kinnmark                             SWE  2385
Kirchmayer                           ARG  2210
Kirilov                              USR  2365
Kirov,N.                             BUL  2435
Kirpichnikov,V.                      USR  2490
Kislova,A.                           USR  2230
Kizov                                BUL  2265
Kjarner,K.                           USR  2395
Klein,M.                             FRG  2280
Kliukin                              USR  2320
Klovan,Y.                            USR  2500
Kluger,Gy.                           HUN  2320
Knaak,R.                             DDR  2510
Knezevic,M.                          YUG  2425
Knol                                 NED  2280
Knox                                 ENG  2320
Kobaidze,T.                          USR  2125
Koc                                  USR  2400
Kochiyev,A.                          USR  2465
Kochner                              USR  2400
Kogan,B.                             USR  2425
Kolarov                              BUL  2415
Kolbak                               DEN  2330
Komljenovic,D.                       YUG  2260
Konopleva,N.                         USR  2285
Konstantinov                         BUL  2250
Kopylov,I.                           USR  2390
Kopylov,N.                           USR  2365
Korelov                              USR  2380
Korensky,V.                          USR  2435
Korostensky                          RSA  2235
Kortchnoi,V.                         SUI  2665
Kosciuk                              YUG  2365
Kosir                                YUG  1980
Kostro                               POL  2390
Kotkov,Y.                            USR  2390
Kotov,A.                             USR  2500
Kovacevic,Vlado                      YUG  2465
Kovacs,L.M.                          HUN  2385
Kowalska                             POL  2000
Kozarov                              BUL  2380
Kozlov,V.N.                          USR  2445
Kozlovskaya,V.                       USR  2315
Kozma,E.                             CSR  2380
Krabbe                               NED  2290
Kraidman,Y.                          ISR  2460
Kramer                               NED  2330
Krantz                               SWE  2265
Kratochvilova                        CSR  2160
Kremenietsky,A.M.                    USR  2400
Kristiansen,E.                       NOR  2400
Kristiansen,J.                       DEN  2370
Kristinsson,J.                       ISL  2350
Kristjansson,B.                      ISL  2300
Kriz                                 CSR  2285
Krizsan-Bilek,Gy.                    HUN  2150
Krnach                               CSR  2290
Krnic,Z.                             YUG  2400
Kroggel                              DDR  1840
Krogius,N.                           USR  2570
Kroon                                RSA  2370
Kruger                               BUL  2070
Kruszynski                           POL  2270
Krutyanski,A.                        USR  2400
Krzisnik-Bukic,V.                    YUG  2190
Kubicek,A.                           CSR  2335
Kubisch                              HUN  1920
Kudrashov,A.                         USR  2380
Kuijpers,F.                          NED  2445
Kuindsky                             USR  2430
Kuligowski,A.                        POL  2340
Kunsztowicz,U.                       FRG  2440
Kupka,S.                             CSR  2360
Kupper,J.                            SUI  2380
Kupreichik,V.                        CAN  2460
Kuprejanov,G.                        USR  2365
Kurajica,B.                          YUG  2525
Kushnir,A.                           ISR  2365
Kusnic                               USR  2310
Kutyanin,Y.                          USR  2440
Kuzmichev,N.                         USR  2340
Kuzmin,G.P.                          USR  2600
Laakmann                             FRG  2155
Lagha                                TUN  2205
Laghkva                              MGL  2325
Langeweg,K.                          NED  2410
Langos                               HUN  2005
Lara                                 MEX  2260
Larrain Cadais,E.                    CHI  2280
Larsen,B.                            DEN  2625
Lazarevic,M.                         USR  2390
Lazaridis                            YUG  2190
Lebredo,G.                           CUB  2355
Lechtynsky,J.                        CSR  2410
Lederman,L.                          ISR  2390
Legky,N.A.                           USR  2330
Lehmann,H.                           FRG  2385
Lein,A.                              USR  2535
Lekander,R.                          SWE  2345
Lematchko,T.                         BUL  2240
Lengyel,L.                           HUN  2410
Leow                                 SIN  2280
Lerner,K.                            USR  2390
Leski                                ARG  2370
Letelier,R.                          CHI  2350
Letzelter,J.C.                       FRA  2240
Levin,N.L.                           USR  2410
Levitina,I.S.                        USR  2330
Levy,D.                              SCO  2325
Levy,L.                              USA  2330
Liberzon,V.                          ISR  2485
Liebert,H.                           DDR  2450
Ligterink,G.                         NED  2365
Lijedahl,L.                          SWE  2325
Lim,Kok-Ann                          SIN  2230
Lipnowski                            CAN  2400
Liptay,L.                            HUN  2415
Listengarten,L.                      USR  2315
Litkiewicz                           DDR  2240
Litmanowicz,W.                       POL  2115
Littleton                            IRL  2275
Littlewood,J.                        ENG  2340
Litvinov,V.                          USR  2470
Ljubojevic,Lj.                       YUG  2615
Ljungdahl                            SWE  2215
Ljungquist                           SWE  2250
Lobigas                              PHI  2325
Loheac-Amoun,F.                      LIB  2230
Lombard,A.                           SUI  2420
Lombardy,W.                          USA  2520
Lontoc                               PHI  2335
Lopez,F.                             COL  2250
Lopez,N.                             ARG  2260
Luczynowicz                          POL  2260
Ludgate                              IRL  2255
Ludolph                              USR  2245
Luginbuhl                            SUI  2400
Lukacs,P.                            HUN  2385
Lukin,A.                             USR  2450
Lundin,E.                            SWE  2360
Lussy                                SUI  1820
Lutikov,A.S.                         USR  2545
Macek (Kalhbrener)                   YUG  2200
Machulsky,A.                         USR  2390
Maciejewski,A.                       POL  2380
Mack                                 FRG  2270
Macles,J.                            FRA  2360
Madden-Pope                          AUT  2260
Maeda                                JPN  1935
Magnusson,O.                         ISL  2400
Maiztequi                            URU  2255
Makai,Zs.                            HUN  2200
Makarichev,S.                        USR  2440
Maki-Mantan                          FIN  2330
Maksimovic,B.                        YUG  2330
Malich,B.                            DDR  2520
Malis                                CSR  2220
Malmden                              SWE  2120
Malmgren                             SWE  2400
Manasterski                          POL  2310
Mandrov                              BUL  2310
Maninang,L.                          PHI  2255
Marangunic,S.                        YUG  2465
Maranz                               USR  2260
Marcus,J.                            NED  2395
Marcussi                             ARG  2260
Marianova                            YUG  1960
Maric,R.                             YUG  2465
Mariotti,S.                          ITA  2495
Marjan,D.                            YUG  2260
Marjasin,B.                          USR  2315
Markovic,M.                          YUG  2390
Markovic-Jovanovic,G                 YUG  2150
Marosi                               HUN  2400
Marovic,D.                           YUG  2490
Marszalek,R.                         POL  2350
Mart,A.                              ISR  2350
Marthaler                            SUI  2260
Martin,R.                            USA  2320
Martinez,C.A.                        ARG  2340
Martinovic,S.                        YUG  2355
Martz,W.                             USA  2385
Mascarinas,R.                        PHI  2305
Mashian,Y.                           SUI  2265
Masic,Lj.                            YUG  2365
Maslov,L.                            USR  2300
Matanovic,A.                         YUG  2490
Matera                               USA  2385
Matijasevic                          NOR  1930
Matulovic,M.                         YUG  2530
Matveeva,S.                          YUG  2040
Mazul                                POL  2325
Mcgrath                              AUS  2010
Mcgrillen                            SCO  2335
Mecking,H.                           BRA  2610
Mederos                              CUB  2285
Medina,A.                            ESP  2345
Mednikova,S.                         USR  2265
Mednis,E.                            USA  2455
Meduna,E.                            CSR  2285
Meinsohn,F.                          FRA  2220
Mejic,P.                             YUG  2400
Meleghegyi,Cs.                       HUN  2360
