1st January 1978 FIDE Rating List

Name                                 Fed  Rtng 
Brinck-Claussen,B.                   DEN  2385
Britten                              ENG  2235
Brkljaca,A.                          YUG  2450
Brond                                ARG  2385
Brondum,E.                           DEN  2315
Bronstein,D.                         USR  2570
Bronstein,L.                         ARG  2400
Browne,W.S.                          USA  2550
Browning                             GCI  2270
Bruce,R.M.                           ENG  2000
Bruinenberg,C.                       NED  2005
Brunker                              WLS  1825
Brustman,A.                          POL  1950
Buch,O.                              DEN  2210
Buchenthal,D.                        FRG  2310
Budford,M.J.                         ENG  2295
Bueno,A.                             CUB  2290
Bueno-Perez,L.                       CUB  2350
Bujupi,B.                            YUG  2370
Bujupi,F.                            YUG  2260
Bukal,V.                             YUG  2410
Bukhman,E.                           USR  2430
Bukhtin                              USR  2300
Bukic,E.                             YUG  2500
Bulcourf,C.                          ARG  2220
Buljovcic,I.                         YUG  2445
Butnaru                              ROM  2305
Butnoris,A.J.                        USR  2350
Buxade Roca,G.                       ESP  2210
Bykova,E.                            USR  2375
Byrne,R.                             USA  2550
Cabarkapa,M.                         YUG  2235
Cabarkapa,S.                         YUG  2280
Cabrera                              ESP  2205
Cabrido                              PHI  2375
Cabrilo,G.                           YUG  2320
Cafferty,B.                          ENG  2300
Calvo Minguez,R.                     ESP  2455
Camara,H.                            BRA  2325
Camaton                              ECU  2305
Camilleri,H.                         MLT  2215
Campora,D.H.                         ARG  2370
Campos Lopez,M.                      MEX  2355
Campos,J.                            CHI  2210
Campos-Ruiz,A.                       MEX  2285
Canalejo,P.                          CUB  2280
Cao,J.                               URU  2250
Cappello,R.                          ITA  2365
Carbone,J.M.                         ARG  2225
Cardoso,T.                           PHI  2320
Carleson                             SWE  2255
Carleton,J.                          ENG  2280
Caro                                 VEN  2235
Carrion,M.                           DOM  2245
Carvalho,H.                          BRA  2265
Casas,F.                             ARG  2300
Casper,T.                            DDR  2315
Castillo                             ARG  2225
Castro,G.                            ECU  2240
Castro,O.                            COL  2425
Caturla,C.                           PHI  2310
Cebalo,M.                            YUG  2450
Cekro,E.                             YUG  2370
Ceruy,K.                             CSR  2225
Cetkovic,M.                          YUG  2300
Chalupova                            CSR  2100
Chandler,C.R.                        ENG  2235
Chandler,M.                          NZL  2390
Chapkunova                           BUL  1815
Chaplinsky,E.                        USR  2385
Chataway,O.                          ENG  1915
Chavez,J.                            BRA  2210
Chavez,R.                            NCA  2265
Chekhov,V.                           USR  2470
Chellstorp,C.                        USA  2375
Chemin,V.                            BRA  2215
Cherepkov,A.V.                       USR  2425
Chermlin                             USR  2365
Chernikov,O.L.                       USR  2465
Cheuer                               USR  2360
Chevaldonnet,F.                      FRA  2350
Chiburdanidze,M.G.                   USR  2340
Chilingirova                         BUL  1935
Chiong,L.                            PHI  2400
Chis Dima                            ROM  2080
Chrapkowski                          POL  2250
Christiansen,L.                      USA  2490
Cibulka,V.                           CSR  2320
Cifuentes Parada,R.                  CHI  2270
Ciocaltea,V.                         ROM  2455
Ciric,Dragan                         YUG  2430
Clarke,P.                            ENG  1980
Cleghorn                             USA  2405
Clemens                              FRG  2355
Cobo Arteaga,E.                      CUB  2395
Cohn,T.                              FRG  2030
Commons,K.                           USA  2485
Congiotti                            ITA  2220
Contedini                            ITA  2245
Cooper,J.G.                          WLS  2315
Coppini,G.                           ITA  2215
Corden                               ENG  2295
Cording,H.                           FRG  2260
Cordoba,J.R.                         CUB  2265
Cordovil,J.                          POR  2300
Cosulich,R.                          ITA  2430
Coudari,C.                           CAN  2285
Cramling,D.                          SWE  2355
Craven                               ENG  1890
Cristiansen                          YUG  2295
Crotto,R.                            USA  2050
Crouch,C.                            ENG  2300
Cruz,J.M.                            CUB  2330
Cruz-Lima,J.M.                       CUB  2240
Csatlos,P.                           HUN  1955
Cseshkovsky,V.                       USR  2570
Csom,I.                              HUN  2510
Csonkics,T.                          HUN  2025
Cuartas,C.                           COL  2400
Cuasnicu,O.                          ARG  2415
Cubitt,C.                            ENG  2335
Cuellar Gacharna,M.                  COL  2365
Cuellar,J.                           VEN  2230
Cukic,R.                             YUG  2300
Cummings,D.H.                        ENG  2230
Cvetkovic,Sr.                        YUG  2390
Cynolter                             HUN  1950
Czajka,Z.                            POL  2240
Czerniak,M.                          ISR  2345
Dahlin,G.                            SWE  2125
Dake,A.                              USA  2355
Damjanovic,M.                        YUG  2455
Dankert,P.                           FRG  2260
Dankov                               BUL  2350
Danner,G.                            AUT  2340
Darga,K.                             FRG  2510
Davies,M.                            ENG  2250
Davila,E.                            NCA  2300
Day,L.                               CAN  2350
De Bruycker,B.                       BEL  2345
De Caro                              COL  1940
De Firmian,N.                        USA  2390
De Graaf                             NED  2005
De Greif,B.                          COL  2335
De la Vega,H.                        ARG  2385
De la Vega,R.                        PHI  2250
De Lange,D.                          NOR  2290
De Oliveira,M.C.                     BRA  2040
De Veauce                            ENG  2310
De Winter                            MEX  2340
Deak,S.                              HUN  1880
Debarnot,R.                          ARG  2425
Dekic-Novakovic,B.                   YUG  2085
Delaney,P.                           IRL  2270
Delgado,C.                           DOM  2300
Delineshev                           BUL  2215
Dell'Accio                           ITA  2210
Della Lunga                          ITA  2225
Dely,P.                              HUN  2445
Dementiev,O.                         USR  2490
Demers                               USR  1950
Dezso                                AUS  2340
Diamond                              YUG  2355
Diaz,A.                              YUG  2395
Diaz,J.C.                            CUB  2320
Diaz,S.                              VEN  2205
Didishko,V.                          USR  2230
Dieks,R.                             NED  2250
Dienavorian                          URU  2415
Diesen,M.                            USA  2220
Dietze,W.                            DDR  2300
Diez Del Corral,J.                   ESP  2360
Dimitriades                          GRE  2330
Dimitrijevic,M.                      YUG  2490
Dimitrova                            YUG  2355
Djordjevic,R.                        YUG  2230
Djukanovic,M.                        YUG  2300
Djukic,Z.                            YUG  2385
Djuric,S.                            YUG  2350
Dobosz,H.                            POL  2375
Dobrich                              CAN  2230
Dobrynski                            POL  2315
Doda,Z.                              POL  2405
Doljanin,T.                          YUG  2325
Dolmatov,S.                          USR  2495
Dominguez Sanz,J.                    ESP  2285
Dommes                               USR  2360
Domnitz,Z.                           ISR  2290
Domsgen                              DDR  2075
Domuls                               USR  2300
Donchenko,A.                         USR  2405
Donchenko,O.                         USR  2400
Doncheva                             BUL  2065
Donelly                              USA  1925
Donner,J.                            NED  2490
Donoso Velasco,P.                    CHI  2405
Dorfman,I.                           USR  2550
Doroshkievich,V.K.                   USR  2420
Doucet                               FRA  2300
Dragasevic-Georgieva                 BUL  2185
Drelinkiewicz                        POL  2325
Dresen                               FRG  2235
Dricta                               CSR  2405
Drozd                                POL  2280
Drumev,A.                            BUL  2270
Du Chattell                          NED  2280
Dubin,J.                             ARG  2350
Dudek                                POL  2250
Dueball,J.                           FRG  2450
Dueckstein,A.                        AUT  2425
Dunkelblum                           BEL  2250
Dur                                  AUT  2365
Duran                                ESP  2315
Dvorietzky,M.I.                      USR  2525
Dzindzichashvili,R.                  ISR  2550
Dziuban,O.I.                         USR  2440
Eimer                                FRG  1930
Eingorn,V.S.                         ISR  2270
Eising,J.                            FRG  2390
Ek,H.                                SWE  2335
Ekstrom,R.                           SWE  2360
Elder                                SCO  1830
Eley,B.                              ENG  2340
Eliskases,E.                         ARG  2430
Ellison,D.G.                         ENG  2230
Emma,J.                              ARG  2390
Enders,P.                            PHI  1825
Enklaar,B.                           NED  2400
Eperjesi,L.                          HUN  2395
Epstein,E.D.                         USR  2305
Erenska-Radzewska,H.                 POL  2165
Eretova,K.                           CSR  2180
Eriksen,S.                           DEN  2210
Erlingsson,J.                        ISL  2270
Ermenkov,E.                          BUL  2520
Escondrillas                         MEX  2265
Esitmo,S.                            PHI  2355
Eslon,J.                             SWE  2365
Espig,L.                             DDR  2470
Estevez,G.                           CUB  2355
Estrada,W.                           URU  2205
Estrin,Y.                            USR  2430
Etruk,R.                             USR  2400
Evans,D.                             WLS  1840
Evans,L.D.                           USA  2405
Evans,L.M.                           USA  2530
Evtimova                             BUL  1855
Faas,A.                              USR  2270
Faase                                NED  2355
Fahnenschmidt,G.                     FRG  2350
Faibisovich,V.Z.                     USR  2460
Farago,I.                            HUN  2510
Fardell,D.                           AUS  2205
Farkas,J.                            ROM  1940
Farooqui,Z.                          PAK  2335
Fatalibekova,E.                      USR  2290
Fedder,S.                            DEN  2400
Fedorov                              USR  2290
Fedorowicz,J.P.                      USA  2360
Feller,J.                            LUX  2225
Fernandez,A.                         ESP  2310
Fernandez,C.A.                       CUB  2345
Fernandez,J.                         CUB  2370
Ferreira,B.                          CUB  2210
Ferreira,O.                          PAR  2335
Ferrer-Lucas,P.                      ESP  2070
Fershter,A.                          USR  2385
Feuerstein,A.                        USA  2305
Feustel                              DDR  2175
Feustel,B.                           FRG  2350
Feustel,P.                           DDR  2305
Fichtl,J.                            CSR  2310
Fijalkowski                          POL  2270
Filguth,R.A.                         BRA  2350
Filip,M.                             CSR  2485
Filipenko,A.                         USR  2335
Filipovic,B.                         POL  2360
Findlay,D.J.                         SCO  2290
Finlaugsson                          ISL  2245
Finta,E.                             HUN  1995
Fischdick,G.                         FRG  2195
Fischer,I.                           ROM  2405
Fleck,J.                             FRG  2310
Flesch,J.                            HUN  2435
Fodor,I.                             YUG  2255
Foguelman,A.                         ARG  2335
Foigel,I.                            USR  2310
Foisor,O.                            ROM  2310
Foldi                                HUN  2230
Folling                              NOR  2270
Fomina,T.V.                          USR  2165
Forintos,Gy.V.                       HUN  2435
Formanek,E.W.                        USA  2410
Fosse                                NOR  2245
Fraguela Gil,J.                      ESP  2305
Franco,Z.                            PAR  2315
Franklin,M.J.                        ENG  2315
Franzen,J.                           CSR  2290
Fredriksson                          SWE  2270
Freile                               ECU  2260
Frey,K.                              MEX  2390
Frias,V.                             CHI  2390
Friberg                              SWE  2205
Fridh,A.                             SWE  2285
Friehoff                             FRG  2260
Fries-Nielsen,J.O.                   DEN  2300
Fritsch                              FRG  2220
Frolov,A.                            USR  2360
From                                 DEN  2230
Fromenta                             CUB  2235
Fronczek,H.                          POL  2280
Ftacnik,L.                           CSR  2380
Fuciak                               CAN  2300
Fuller,M.L.                          AUS  2390
Fundoica                             CUB  2210
Furman,S.                            USR  2525
Gajic,Z.                             YUG  2270
Gal,L.                               ISR  2000
Galarza                              ECU  2260
Gamarra Caseres,C.                   PAR  2280
Gaprindashvili,N.                    USR  2425
Garbett,P.A.                         NZL  2310
Garces,N.                            ECU  2285
Garcia Gonzales,G.                   CUB  2535
Garcia Padron,J.                     ARG  2430
Garcia Palermo,C.                    ARG  2385
Garcia,Gilb.                         CUB  2250
Garcia,Gild.                         COL  2365
Garcia,H.                            ARG  2350
Garcia,J.                            ESP  2280
Garcia,L.                            COL  2325
Garcia,M.                            ESP  1940
Garcia,N.                            ESP  2120
Garcia,Rai.                          ARG  2435
Garcia,S.                            CUB  2275
Garcia,W.                            CUB  2345
Garcia-Padron,J.                     ESP  2415
Garkov,M.                            BUL  2375
Garriga Nvalart,J.                   ESP  2400
Garwell,J.                           WLS  1975
Gasic,B.                             CSR  2345
Gavela,D.                            YUG  2300
Gavrilakis,N.                        GRE  2295
Gelfer,I.                            ISR  2300
Geller,E.P.                          USR  2590
Genin,A.                             USR  2340
Georgadze,A.                         USR  2315
Georgadze,T.                         USR  2505
Georgiev,Kr.                         BUL  2415
Georgievski,V.                       YUG  2320
Gerasimov,N.                         USR  2355
Gereben,E.                           SUI  2270
Gerenski                             BUL  2395
Gerusel,M.                           FRG  2410
Gesos,P.                             HUN  2385
Gheorghiu,F.                         ROM  2520
Ghinda,M.-V.                         ROM  2445
Ghitescu,Th.                         ROM  2450
Ghizdavu,D.                          USA  2415
Giacomazzi                           FRA  2245
Giam                                 SIN  2310
Giardelli,S.                         ARG  2315
Giffard,N.                           FRA  2365
Gik,E.                               USR  2400
Ginsberger,A.                        ISR  2300
Gipslis,A.                           USR  2525
Giterman,Sh.                         ISR  2340
Gitev                                BUL  2220
Giustolisi                           ITA  2265
Glass                                AUT  2205
Gligoric,S.                          YUG  2565
Gliksman,Dar.                        YUG  2340
Gluzman                              ISR  2280
Goberman                             USR  2305
Gocheva(Bojadgieva),                 BUL  2055
Godes,A.                             USR  2405
Godoy,D.A.                           CHI  2320
Gofstein,L.                          USR  2400
Gogalea,E.                           ROM  2075
Goichberg                            USA  2525
Goldenberg,R.                        FRA  2300
Goldman                              USR  2080
Goldstein                            USR  2280
Gomez Baillo,J.                      ARG  2290
Gomez,F.                             COL  2210
Gonszor                              CSR  2375
Gonzales Mestres,L.                  ESP  2400
Gonzales,J.A.                        COL  2370
Gonzales,M.                          PER  2340
Gonzales,R.                          ESP  2315
Goodman,D.                           ENG  2320
Gorchakov                            USR  2310
Gorelov,S.                           USR  2395
Gostovic(Bozovic),Mi                 YUG  2120
Gouder                               MLT  2210
Gouveia                              BRA  2405
Govedarica,R.                        YUG  2405
Grabczewski,R.                       POL  2375
Grabow                               DEN  2295
Gralka,J.                            POL  2330
Gramignani,R.                        ITA  1935
Granat,H.                            ENG  2065
Grefe,J.                             USA  2430
Grek,J.                              YUG  1975
Gresser,G.K.                         USA  2060
Griffiths,P.                         ENG  2280
Grigorian,K.A.                       USR  2500
Grigorian,L.                         USR  2480
Grigoriou                            GRE  2215
Grigorov                             BUL  2340
Grinberg                             ISR  2075
Grinberg,R.                          ARG  2405
Grinfeld                             ISR  2330
Grinfeld                             USR  2215
Grinza                               ITA  2330
Gromek,J.                            POL  2370
Grosch,M.                            HUN  2105
Gross,S.                             CSR  2355
Grossmann,R.                         POL  2240
Groszpeter,A.                        HUN  2230
Gruchacz,R.                          USA  2400
Gruen,G.-P.                          FRG  2280
Grujic                               YUG  1880
Grunberg,S.                          ROM  2385
Guddahl                              NOR  2230
Gudmundsson,K.                       ISL  2220
Gudzenov                             BUL  2205
Guerra J.                            VEN  2235
Gufeld,E.                            USR  2525
Gulan                                YUG  2220
Gulbrandsen,A.V.                     NOR  2350
Gulko,B.                             USR  2575
Gunew                                BUL  2380
Gunnarsson,G.                        ISL  2280
Gurgenidze,B.                        USR  2510
Gurieli,N.D.                         USR  2150
Gusev,V.                             USR  2410
Gutierrez,J.                         CRC  2230
Gutierrez,J.A.                       COL  2380
Gutop                                USR  2430
Haag,E.                              HUN  2430
Haagsma                              DEN  1925
Haahr,M.                             DEN  2020
Hadjipetrov                          BUL  2290
Haik,A.                              FRA  2425
Hala                                 CUB  2210
Halg                                 SUI  2290
Halldorsson,Bj.                      ISL  2230
Hamann,G.                            DEN  2470
Hammar,B.                            SWE  2385
Hammer,P.                            SUI  2350
Handsuren                            MGL  2065
Hanken                               USA  2205
Hanrech                              ENG  2205
Hansen,J.                            DEN  2360
Hansson,D.                           SWE  2345
Happel                               NED  2380
Haraldsson                           SWE  1900
Harandi,K.                           IRI  2390
Hardicsay,P.                         HUN  2355
Harding                              IRL  2230
Harestad                             NOR  2245
Haritver                             CAN  2245
Harper                               CAN  2365
Hartmann,W.                          FRG  2240
Hartoch,R.                           NED  2405
Hartston,W.                          ENG  2475
Hase,J.                              ARG  2410
Hatlebakk                            NOR  2215
Haugli,P.                            NOR  2230
Hausner,I.                           AUT  1970
Havansi,E.E.                         FIN  2250
Haygarth,M.                          ENG  2360
Hazai,L.                             HUN  2455
Healy                                IRL  1990
Hebert,J.                            CAN  2255
Hecht,H.-J.                          FRG  2480
Hedman,J.                            CUB  2260
Heemskerk,F.                         NED  2035
Heiberg,Th.                          NOR  2225
Heilemann                            FRG  2315
Heim,S.                              NOR  2345
Heinicke                             FRG  2380
Heinig,W.                            DDR  2270
Heinsohn                             DDR  2235
Hellmayr                             AUT  2250
Hellwig                              POL  1995
Helmers,K.J.                         NOR  2345
Helmertz,P.I.                        SWE  2305
Hempton                              ENG  2235
Henao,R.                             COL  2320
Henley,R.                            USA  2340
Hennings,A.                          AUT  1850
Hennings,A.                          DDR  2445
Herden                               ENG  2240
Hermann,M.                           FRG  2425
Hernandez,J.                         CUB  2260
Hernandez,Jo.                        CUB  2350
Hernandez,Rom.                       CUB  2465
Hernando Pertierra,J                 ESP  2340
Herrera,G.                           COL  2280
Herstein                             USA  2080
Herzog,A.                            AUT  2210
Herzog,P.                            FRG  2310
Hess,C.                              FRG  2285
Hesse,P.                             DDR  2415
Hesselborn,P.                        SWE  2355
Heuer,V.                             USR  2290
Hillyard,G.D.                        ENG  2250
Hindle                               ENG  2380
Hindle                               SCO  1810
Hjertenes,O.                         NOR  2285
Hlousek                              CSR  2355
Hodgson,J.M.                         ENG  2265
Hoelzl,F.                            AUT  2410
Hoen                                 NOR  2380
Hoffman,A.                           USA  2225
Hoffman,B.                           DDR  2215
Hofman,R.                            DDR  1910
Hoggatt                              USA  2360
Hoi                                  DEN  2340
Hoiberg,N.                           DEN  1950
Hojdarova                            CSR  2085
Holling                              FRG  2245
Holloway                             ENG  2320
Holm,S.                              SWE  2380
Honfi,Gy.                            HUN  2310
Honfi,Karoly                         HUN  2420
Honfi,Karolyne                       HUN  2065
Hook,W.                              IVB  2250
Horner,J.                            ENG  2395
Hort,V.                              CSR  2620
Horvath,Gy.                          HUN  2280
Horvath,T.                           HUN  2410
Huebner,R.                           FRG  2595
Huerta,J.                            CUB  2235
Hug,W.                               SUI  2460
Hughes                               WLS  2220
Huisl                                FRG  2380
Hulak                                YUG  2450
Hund,B.                              FRG  2075
Hurme,H.                             FIN  2310
Huss                                 SUI  2340
Hutchings                            WLS  2325
Hutchinson,S.                        ENG  1800
Huttemann                            FRG  2235
Hvenekilde                           DEN  2250
Idrovo                               ECU  2215
Iglesias,Alf.                        MEX  2210
Ignatiev,F.                          USR  2400
Ignatieva                            USR  2190
Ilic,Z.                              YUG  2340
Ilijc,M.                             YUG  2420
Ilijin,N.                            ROM  2325
Ingerslev                            DEN  2230
Inkiov,V.                            BUL  2450
Ionescu-Ilie,V.                      YUG  1995
Ioseliani,N.                         USR  2200
Isaksen                              DEN  2285
Iskov,G.                             DEN  2395
Ivanic-Matic                         YUG  1940
Ivanka-Budinsky,M.                   HUN  2250
Ivanov,A.V.                          USR  2395
Ivanov,I.V.                          USR  2415
Ivanov,S.                            BUL  2365
Ivanova                              BUL  2100
Ivanovic,B.                          YUG  2460
Ivanovic,S.                          YUG  2270
Ivarsson,J.                          SWE  2355
Ivell,N.W.                           ENG  2255
Ivkov,B.                             YUG  2515
Ivkovic                              YUG  2350
Iym,T.                               BUL  2440
Jablanski                            BUL  2205
Jackson,O.A.                         ENG  2090
Jacobs,J.N.                          USA  2315
Jacobsen,B.                          DEN  2370
Jagodzinski,W.                       POL  1910
Jahnel                               DDR  2315
Jakobsen,O.                          DEN  2400
James,G.H.                           ENG  2230
Jamieson,P.                          SCO  2310
Jamieson,R.M.                        AUS  2420
Janakiev,I.                          BUL  2290
Jancev                               YUG  2255
Janetschek,K.                        AUT  2330
Jankov                               BUL  2320
Jankovec,I.                          CSR  2370
Janosevic,D.                         YUG  2455
Jansa,V.                             CSR  2505
Janssen,H.                           DDR  2040
Jansson,B.                           SWE  2395
Jasnikowski,Z.                       POL  2330
Jaszay                               HUN  1895
Jelen,Iz.                            YUG  2420
Jensen,A.                            DEN  2245
Jensen,S.                            NOR  2230
Jensen,V.                            DEN  2225
Jevtic                               YUG  2325
Jezierski                            POL  1875
Jicman,L.                            ROM  2080
Jimenez                              ARG  2330
Jimenez,E.                           CUB  2375
Jimenez,Ja.                          CRC  2260
Johannessen,S.                       NOR  2400
Johannsson,I.R.                      ISL  2440
Johnsen,G.                           NOR  2280
Joksic,S.                            YUG  2410
Jones,I.C.                           WLS  2250
Jonsson,J.G.                         ISL  2310
Jonsson,O.                           ISL  2230
Josteinsson                          ISL  2335
Jovanovic                            YUG  2360
Jovanovic,K.                         YUG  2240
Jovic                                YUG  2325
Jovicic,M.                           YUG  2330
Jovkova-Draganova,P.                 BUL  1995
Juarez,C.E.                          ARG  2345
Juhasz,J.                            HUN  2235
Junco                                CUB  2285
Jurczynska                           POL  2095
Just                                 DDR  2120
Kadar,G.                             HUN  2260
Kadas,G.                             HUN  2310
Kagan,N.                             USR  2340
Kagan,S.                             ISR  2465
Kaimo                                PHI  2325
Kaiszauri,K.                         SWE  2420
Kajkamdzozov                         BUL  2330
Kakabadze                            USR  2085
Kakageldyev,A.                       USR  2415
Kalaianova                           BUL  1840
Kaldor                               ISR  2420
