1st January 1982 FIDE Rating List

Name                                 Fed  Rtng 
Brodeur,G.                           CAN  2275
Brondum,E.                           DEN  2275
Bronstein,D.                         USR  2495
Bronstein,L.                         ARG  2395
Brooks,M.A.                          USA  2340
Broomes,G.                           GUY  2225
Broomes,M.                           GUY  2210
Brown,Si.D.                          ENG  2240
Brown,St.C.                          ENG  2215
Browne,W.S.                          USA  2585
Browning                             GCI  2270
Bruce,R.M.                           ENG  1985
Bruggemann                           DDR  2310
Bruinenberg,C.                       NED  2015
Brujic,B.                            YUG  2250
Brunker                              WLS  1800
Bruno,F.                             ITA  2230
Brustman,A.                          POL  2140
Brustman-Gawarecka,E                 POL  1850
Bubicic,J.                           YUG  2270
Bucan,D.                             YUG  2210
Buch,O.                              DEN  2210
Buchal,S.                            FRG  2275
Buchenthal,D.                        FRG  2260
Buchholz,M.                          CAN  2280
Bucker S.                            FRG  2230
Buckos                               YUG  1840
Budde,V.                             FRG  2335
Budinszky,A.                         HUN  2200
Buela,D.V.                           CUB  2315
Bueno,A.                             CUB  2345
Bueno-Perez,L.                       CUB  2285
Bugajski                             POL  2315
Buha,M.                              YUG  2245
Bujupi,B.                            YUG  2330
Bujupi,F.                            YUG  2255
Bukal,V.                             YUG  2380
Bukhman,E.                           USR  2425
Bukhtin                              USR  2300
Bukic,E.                             YUG  2480
Bulatovic,D.                         YUG  2245
Bulcourf,C.                          ARG  2255
Bulford                              ENG  2285
Buljovcic,I.                         YUG  2400
Burbach                              FRG  2270
Burchardt                            DDR  2230
Burger,K.                            USA  2420
Burgin                               SUI  1930
Burijovich,L.                        ARG  1915
Burnett,K.                           USA  2260
Busch,R.                             FRG  2275
Busu,C.                              ROM  2280
Butnoris,A.J.                        USR  2415
Buturin,V.                           USR  2350
Buxade Roca,G.                       ESP  2285
Buza,A.                              ROM  2290
Buzsor                               HUN  2015
Bykhovsky,An.                        USR  2440
Bykhovsky,Av.                        USR  2330
Bykov,V.                             USR  2335
Byrne,R.                             USA  2515
Byron,A.M.                           ENG  2285
Byway,P.                             ENG  2230
Cabariu,A.                           ROM  1815
Cabarkapa,M.                         YUG  2275
Cabarkapa,S.                         YUG  2285
Cabrido                              PHI  2375
Cabrilo,G.                           YUG  2445
Cafferty,B.                          ENG  2310
Caldwell                             ENG  2065
Calvo Minguez,R.                     ESP  2420
Camara,H.                            BRA  2330
Camaton                              ECU  2325
Camilleri,H.                         MLT  2215
Campora,D.H.                         ARG  2450
Campos Aucejo,V.                     ESP  2255
Campos Lopez,M.                      MEX  2360
Campos Moreno,J.                     CHI  2395
Campos-Ortega,S.                     MEX  2200
Campos-Ruiz,A.                       MEX  2275
Camps,A.                             MEX  1805
Canalejo,P.                          CUB  2275
Cappello,R.                          ITA  2410
Carbone,J.M.                         ARG  2225
Cardon,H.                            NED  2280
Cardoso,R.                           BRA  1965
Cardoso,T.                           PHI  2330
Carl                                 FRG  2260
Carleson                             SWE  2255
Carleton,J.                          ENG  2310
Carlier,B.                           NED  2245
Carlson,C.                           USA  2260
Carlsson,G.                          DEN  2210
Carlsson,M.                          SWE  2315
Carmaniciu                           ROM  1920
Carpinter,A.                         NZL  2210
Carrasco                             CHI  2065
Carrillo,A.                          MEX  2220
Carrion,M.                           DOM  2225
Carvalho,H.                          BRA  2270
Carvalho,L.                          BRA  1870
Casa,A.                              FRA  2235
Casas,F.                             ARG  2280
Casillas                             MEX  2200
Casper,T.                            DDR  2350
Castaneda                            MEX  2205
Castelli                             ARG  2210
Castellon                            PUR  1850
Castro,G.                            ECU  2225
Castro,O.                            COL  2400
Catalan,T.                           SYR  2255
Caturla,C.                           PHI  2280
Cazon,M.                             ARG  1930
Cebalo,M.                            YUG  2495
Cejic,D.                             YUG  2075
Ceko,J.                              YUG  2220
Cekro,E.                             YUG  2330
Cerda                                CHI  2205
Ceschia,I.                           ITA  2285
Cespedes                             COL  2230
Cetkovic,M.                          YUG  2335
Chaivichit                           THA  2270
Chan,Peng-Kong                       SIN  1890
Chandler,C.R.                        ENG  2235
Chandler,M.                          NZL  2470
Chapkunova                           BUL  1815
Chaplinsky,E.                        USR  2385
Charpentier,W.                       CRC  2285
Chataway,O.                          ENG  1905
Chaudry,A.                           PAK  2230
Chavez,J.                            BRA  2210
Chavez,M.                            BRA  1870
Chavez,M.                            NCA  2220
Chavez,R.                            BOL  2225
Chekhov,V.                           USR  2460
Chekhova-Kostina,T.M                 USR  2160
Chellstorp,C.                        USA  2375
Chemin,V.                            BRA  2200
Chen,De.                             CHN  2320
Chepukaitis,G.                       USR  2245
Cherepkov,A.V.                       USR  2395
Chernikov,O.L.                       USR  2460
Chernin,A.                           USR  2490
Chernisheva                          USR  1980
Chesnauskas                          USR  2210
Chevaldonnet,F.                      FRA  2275
Chhaidze                             USR  1910
Chia,A.                              SIN  2205
Chia,Chee-Seng                       SIN  2270
Chiburdanidze,M.G.                   USR  2390
Chiong,L.                            PHI  2335
Chiricuta,M.                         ROM  2230
Chirinos                             VEN  2215
Chis Dima                            ROM  1995
Chistiakov,A.                        USR  2255
Choleva,Z.                           CSR  2280
Chrapkowski                          POL  2240
Christiansen,L.                      USA  2585
Christoph,M.                         FRG  2300
Chudinovsky,A.N.                     USR  2350
Cibulka,V.                           CSR  2315
Cicovacki,J.                         YUG  1900
Cicovacki,P.                         YUG  2200
Ciechocinska                         POL  1900
Cifuentes Parada,R.                  CHI  2415
Ciocaltea,V.                         ROM  2460
Ciolac,Gh.                           ROM  2280
Ciprianova-Kubikova,                 CSR  1885
Ciric,Dragoljub M.                   YUG  2400
Clark,G.M.                           ENG  2275
Clarke,M.E.E.                        ENG  1970
Clarke,P.                            ENG  2315
Clayton,K.R.                         USA  2225
Cleghorn                             USA  2405
Clemens                              FRG  2410
Cline,J.                             USA  2265
Cobo Arteaga,E.                      CUB  2345
Cocchi,A.                            ITA  2235
Cohn,T.                              FRG  2015
Cojocaru,C.                          ROM  2235
Collado,J.                           ESP  2230
Comay                                ISR  2320
Commons,K.                           USA  2465
Condie,M.L.                          SCO  2310
Conejo                               USA  2240
Conlon                               USA  1845
Conner                               USA  2225
Conover,W.                           USA  2235
Conquest,S.                          ENG  2315
Cooley                               ENG  2220
Cooper,J.G.                          WLS  2330
Coppini,G.                           ITA  2280
Corden                               ENG  2290
Cordes,H.-J.                         FRG  2280
Cording,H.                           FRG  2320
Cordovil,J.                          POR  2335
Cosic,M.                             YUG  2305
Costigan,R.                          USA  2240
Cosulich,R.                          ITA  2425
Coudari,C.                           CAN  2340
Covic,D.                             YUG  2205
Cowen                                USA  2230
Cox                                  ENG  2285
Craciun                              ROM  2245
Cramling,D.                          SWE  2345
Cramling,P.                          SWE  2260
Cranbourne,C.                        ARG  2265
Craven                               ENG  1890
Crepinsek,Lj.                        YUG  2320
Cronin,A.                            IRL  1900
Crotto,R.                            USA  2070
Crouch,C.                            ENG  2300
Cruz-Lima,J.M.                       CUB  2365
Csala,I.                             HUN  2205
Csatlos,P.                           HUN  1870
Cseh,A.                              HUN  2210
Cserna,L.                            HUN  2355
Cseshkovsky,V.                       USR  2595
Csom,E.                              HUN  1820
Csom,I.                              HUN  2505
Csonkics,T.                          HUN  2095
Cuartas,C.                           COL  2435
Cuasnicu,O.                          ARG  2390
Cubitt,C.                            ENG  2335
Cubrak,S.                            YUG  2275
Cuellar Gacharna,M.                  COL  2285
Cuellar,J.                           VEN  2260
Cuevas-Rodriguez,L.                  ESP  1900
Cuijpers,F.A.                        NED  2230
Cukic,R.                             YUG  2295
Cummings,D.H.                        ENG  2305
Curtin                               IRL  2265
Cusi                                 PHI  2285
Cvetkov                              BUL  2270
Cvetkova                             BUL  1890
Cvetkovic,Sr.                        YUG  2425
Cvetnic,V.                           YUG  2220
Cvitan,O.                            YUG  2430
Czajka,Z.                            POL  2225
Czeripp                              HUN  2200
Czerniak,M.                          ISR  2310
D'Amore,C.                           ITA  2305
Dagles                               GRE  2200
Dahlberg,I.                          USA  2385
Dahlin,J.                            SWE  2115
Dake,A.                              USA  2355
Damanik                              INA  2300
Damjanovic,M.                        YUG  2390
Damljanovic,B.                       YUG  2405
Danailov,S.                          BUL  2355
Daniels,A.                           MEX  2220
Dankert,P.                           FRG  2380
Dankov                               BUL  2200
Danner,G.                            AUT  2395
Dantar                               YUG  2265
Darakorn                             THA  2210
Darga,K.                             FRG  2495
Datkova                              BUL  1880
Davcevski,D.                         YUG  2335
Davies,N.R.                          ENG  2410
Davila,E.                            NCA  2245
Day,A.                               CAN  1850
Day,L.                               CAN  2410
De Armas,A.                          CUB  2095
De Blasio,M.                         ITA  2210
De Boer,G.-J.                        NED  2245
De Bruycker,B.                       BEL  2300
De Eccher                            ITA  2325
De Firmian,N.                        USA  2470
De Greef,H.                          NED  1910
De Greif,B.                          COL  2250
De Guzman,R.                         PHI  2295
De la Garza,A.                       MEX  2260
De la Vega,H.                        ARG  2385
De la Vega,R.                        PHI  2250
De la Villa Garcia,J                 ESP  2305
De Lange,D.                          NOR  2220
De Lange,J.                          NED  2265
De Leon                              GUA  2215
De Oliveira,M.C.                     BRA  2040
De Roode                             NED  2250
De Savornin Lohman,A                 NED  2275
De Veauce                            ENG  2300
De Winter                            MEX  2330
Deak,S.                              HUN  1840
Debarnot,R.                          ARG  2425
Dedes,N.                             GRE  2210
Defize,A.                            BEL  2280
Deghenghi                            ITA  1855
Dehmelt,K.                           USA  2245
Dejkalo,S.                           POL  2285
Dekic-Novakovic,B.                   YUG  1980
Delaney,A.                           IRL  1835
Delaney,J.                           IRL  2205
Delaney,P.                           IRL  2305
Delaune                              USA  2410
Deleyn                               BEL  2230
Delgado,C.                           DOM  2310
Delithanasis,D.                      GRE  2255
Dell'Accio                           ITA  2210
Deltell,N.G.                         ESP  2230
Dely,P.                              HUN  2430
Dementiev,O.                         USR  2490
Demers                               USR  1940
Demeter                              HUN  2275
Denk,A.                              AUT  2205
Denker,A.                            USA  2310
Denman                               SCO  2230
Dennehy                              IRL  2210
Depasquale                           AUS  1960
Despotovic                           YUG  2425
Devide,Z.                            YUG  2215
Deze,A.                              YUG  2420
Diaz Sanz,A.                         ESP  2230
Diaz,A.                              VEN  2245
Diaz,J.C.                            CUB  2360
Diaz,J.L.                            CUB  2215
Diaz,S.                              VEN  2200
Dickenson                            ENG  2255
Didishko,V.                          USR  2450
Dieks,D.                             NED  2240
Dieks,R.                             NED  2270
Dienavorian                          URU  2265
Diesen,M.                            USA  2410
Dietrich                             FRG  2215
Dietze,W.                            DDR  2320
Dietzsch,H.                          FRG  2230
Diez Del Corral,J.                   ESP  2475
Dimitriadis,K.                       GRE  2325
Dimitrijevic,M.                      YUG  2350
Dimitrov,Lj.                         BUL  2250
Dimitrov,P.                          BUL  2250
Dimitrov,St.                         BUL  2265
Dimovski                             YUG  2240
Dizdar,G.                            YUG  2380
Dizdarevic,E.                        YUG  2415
Djaja,D.                             YUG  2270
Djalilov                             USR  2290
Djordjevic,R.                        YUG  2215
Djukanovic,M.                        YUG  2225
Djukic,Z.                            YUG  2380
Djurdjevic,P.                        YUG  2225
Djuric,S.                            YUG  2490
Djurovic,D.                          YUG  2290
Djurovic,P.                          YUG  2240
Dlugy,M.                             USA  2310
Dobos,D.                             ROM  1845
Dobosz,H.                            POL  2335
Dobrev,D.                            BUL  2330
Dobrev,I.                            BUL  2215
Dobrovolsky,L.                       CSR  2395
Dobrzynski,W.                        POL  2310
Doda,Z.                              POL  2390
Doljanin,T.                          YUG  2270
Dolmadjan,A.                         BUL  2300
Dolmatov,S.                          USR  2590
Dominguez Sanz,J.                    ESP  2290
Dominguez,J.M.                       DOM  2265
Dommes                               USR  2305
Domsgen                              DDR  2075
Donaldson,J.W.                       USA  2370
Doncevic,D.                          FRG  2210
Donchenko                            USR  1980
Donchenko,A.                         USR  2395
Donchenko,O.                         USR  2400
Donchev,D.                           BUL  2430
Doncheva                             BUL  1930
Donelly,R.A.                         USA  1955
Donner,J.                            NED  2460
Donoso Velasco,P.                    CHI  2425
Dorfman,I.                           USR  2510
Dornieden,M.                         FRG  2325
Doroshkievich,V.K.                   USR  2400
Dory,J.                              HUN  2340
Dostan,J.                            YUG  2230
Doucet                               FRA  2300
Douven,R.                            NED  2280
Dovcic,M.                            YUG  2265
Doyle                                IRL  2235
Dragasevic-Georgieva                 YUG  2095
Dragovic,M.                          YUG  2290
Drasko,M.                            YUG  2325
Drelinkiewicz                        POL  2285
Drepaniotis,P.                       GRE  2265
Dresen                               FRG  2265
Drozd                                POL  2300
Drtina                               CSR  2275
Drumev,A.                            BUL  2290
Drvota,A.                            CSR  2370
Duarte                               BRA  2275
Dubin,J.                             ARG  2350
Duchesne                             TRI  2215
Dudek                                POL  2245
Dudic                                YUG  1830
Dueball,J.                           FRG  2455
Dueckstein,A.                        AUT  2380
Duminica,M.                          ROM  1910
Dunne,D.                             IRL  2310
Dur                                  AUT  2355
Duran                                ESP  2210
Durao,J.                             POR  2270
Dussol,P.                            FRA  2205
Dvoirys,S.I.                         USR  2465
Dvorietzky,M.I.                      USR  2480
Dybowski,J.                          POL  2280
Dzera,V.                             CAN  2285
Dzevlan,M.                           YUG  2265
Dzieniszewski,A.                     POL  2240
Dzindzichashvili,R.                  USA  2450
Dziuban,O.I.                         USR  2440
Eberlein,R.B.                        USA  2260
Edocs                                HUN  2205
Efimov,I.                            USR  2365
Efstathiou,D.                        GRE  2215
Egerland,E.                          HUN  1845
Ehlvest,J.                           USR  2450
Ehrenfeucht,W.                       POL  2320
Eidelson,R.                          USR  2025
Eigenmann                            SUI  1860
Eiken                                NOR  2215
Ein-Dor                              ISR  2205
Eingorn,V.S.                         USR  2460
Eising,J.                            FRG  2365
Ekstrom                              SWE  2390
Eley,B.                              ENG  2335
Elina                                USR  1895
Elinson,E.                           ISR  2205
