1st January 1979 FIDE Rating List

Name                                 Fed  Rtng 
Bohmgren                             SWE  1900
Bohnisch                             DDR  2365
Bohosjan,S.                          BUL  2410
Bojkovic,S.                          YUG  2410
Bokor,I.                             HUN  2360
Boldt                                DEN  2205
Bonchev,K.S.                         BUL  2340
Bonchev,S.                           BUL  2260
Bonfa                                ITA  2300
Bonin,J.                             USA  2260
Bonne,M.                             BEL  2255
Bonner,G.                            SCO  2255
Book                                 FIN  2290
Borcz                                POL  2235
Bordonada                            PHI  2365
Borghi,H.                            ARG  2395
Borik,O.                             FRG  2395
Borisenko,G.K.                       USR  2430
Borisenko,V.                         USR  2215
Borisov,V.                           USR  2295
Borisova,B.                          SWE  2150
Borkowski,F.                         POL  2395
Borm,F.W.M.                          NED  2320
Borngosser                           FRG  2370
Bosanac                              YUG  1860
Boskova,M.                           CSR  1940
Boskovic,M. (F)                      YUG  2015
Boskovic,M.                          YUG  2255
Botez,C.                             ROM  2350
Bottcher                             DDR  2045
Botterill,G.S.                       WLS  2390
Bouaziz                              TUN  2420
Boudy,J.                             CUB  2370
Boukal,P.                            CSR  2245
Boulcourf                            ARG  2255
Braga,C.                             DDR  2390
Brandts,P.                           USA  2400
Brasket,C.J.                         USA  2365
Braun,G.                             DDR  2360
Bravo,H.                             PER  2300
Brichikova                           BUL  1970
Brinck-Claussen,B.                   DEN  2375
Britton,R.                           ENG  2300
Brkljaca,A.                          YUG  2395
Brodeur,G.                           CAN  2295
Brond                                ARG  2385
Brondum,E.                           DEN  2320
Bronstein,D.                         USR  2555
Bronstein,L.                         ARG  2420
Broomes,G.                           GUY  2210
Browne,W.S.                          USA  2540
Browning                             GCI  2270
Bruce,R.M.                           ENG  2000
Bruggemann                           DDR  2365
Bruinenberg,C.                       NED  1990
Brujic,B.                            YUG  2250
Brunker                              WLS  1805
Brustman,A.                          POL  1980
Buch,O.                              DEN  2210
Buchal,S.                            FRG  2260
Buchenthal,D.                        FRG  2305
Budinszky,A.                         HUN  2230
Bueno,A.                             CUB  2290
Bueno-Perez,L.                       CUB  2325
Bujupi,B.                            YUG  2325
Bujupi,F.                            YUG  2260
Bukal,V.                             YUG  2405
Bukhman,E.                           USR  2430
Bukhtin                              USR  2300
Bukic,E.                             YUG  2495
Bulford                              ENG  2295
Buljovcic,I.                         YUG  2430
Burger,K.                            USA  2365
Busch,R.                             FRG  2240
Buslaev,A.                           USR  2290
Busu,C.                              ROM  2335
Butnaru                              ROM  2305
Butnoris,A.J.                        USR  2400
Butt                                 PAK  2275
Buxade Roca,G.                       ESP  2210
Buza,A.                              ROM  2280
Bykhovsky,Av.                        USR  2330
Bykov,V.                             USR  2375
Byrne,R.                             USA  2535
Cabarkapa,M.                         YUG  2235
Cabarkapa,S.                         YUG  2280
Cabrera                              ESP  2200
Cabrido                              PHI  2375
Cabrilo,G.                           YUG  2320
Cafferty,B.                          ENG  2305
Caldwell                             ENG  2075
Calvo Minguez,R.                     ESP  2425
Camara,H.                            BRA  2325
Camaton                              ECU  2325
Camilleri,H.                         MLT  2230
Camin                                DDR  2020
Campora,D.H.                         ARG  2400
Campos Lopez,M.                      MEX  2385
Campos                               MEX  1880
Campos,J.                            CHI  2235
Campos-Ruiz,A.                       MEX  2395
Canalejo,P.                          CUB  2280
Cao,J.                               URU  2250
Capelan,G.                           FRG  2425
Cappello,G.                          ITA  2285
Cappello,R.                          ITA  2405
Carbone,J.M.                         ARG  2225
Cardoso,R.                           BRA  1990
Cardoso,T.                           PHI  2320
Carleson                             SWE  2255
Carleton,J.                          ENG  2305
Carmaniciu                           ROM  1930
Caro                                 VEN  2235
Carrion,M.                           DOM  2245
Carvalho,H.                          BRA  2280
Casas,F.                             ARG  2300
Casper,T.                            DDR  2355
Cassidy                              IRL  2250
Castelli                             ARG  2210
Castellon                            PUR  1850
Castillo                             ARG  2225
Castro,G.                            ECU  2225
Castro,O.                            COL  2430
Catalan,T.                           SYR  2230
Caturla,C.                           PHI  2310
Cazon,M.                             ARG  1990
Cebalo,M.                            YUG  2450
Cejic,D.                             YUG  2085
Cekro,E.                             YUG  2360
Cerda                                CHI  2205
Ceruy,K.                             CSR  2225
Cetkovic,M.                          YUG  2300
Chalikian                            USR  2315
Chalupova                            CSR  2100
Chandler,C.R.                        ENG  2235
Chandler,M.                          NZL  2380
Chang,T.L.                           CHN  2350
Chapkunova                           BUL  1815
Chaplinsky,E.                        USR  2385
Chataway,O.                          ENG  1905
Chavez,J.                            BRA  2210
Chavez,M.                            NCA  2265
Chavez,R.                            BOL  2205
Chebanenko,V.                        USR  2410
Chekhov,V.                           USR  2470
Chellstorp,C.                        USA  2375
Chemin,V.                            BRA  2215
Chen,T.                              CHN  2290
Cherepkov,A.V.                       USR  2425
Chernikov,O.L.                       USR  2465
Chevaldonnet,F.                      FRA  2345
Chia,A.                              SIN  2205
Chiburdanidze,M.G.                   USR  2380
Chilingirova                         BUL  1970
Chiong,L.                            PHI  2345
Chis Dima                            ROM  2050
Choong                               SIN  2205
Chrapkowski                          POL  2250
Christiansen,L.                      USA  2475
Cibulka,V.                           CSR  2320
Cicovacki,P.                         YUG  2250
Ciechocinska                         POL  1960
Cifuentes Parada,R.                  CHI  2320
Ciocaltea,V.                         ROM  2430
Ciric,Dragoljub M.                   YUG  2440
Clarke,A.E.                          ENG  1965
Clarke,P.                            ENG  2355
Cleghorn                             USA  2405
Clemens                              FRG  2365
Cobo Arteaga,E.                      CUB  2395
Cohn,T.                              FRG  2030
Commons,K.                           USA  2465
Conejo                               USA  2240
Congiotti                            ITA  2220
Contedini                            ITA  2245
Cooper,J.G.                          WLS  2345
Coppini,G.                           ITA  2285
Corden                               ENG  2280
Cording,H.                           FRG  2250
Cordoba,J.R.                         CUB  2260
Cordova Valle,S.                     CHI  2320
Cordovil,J.                          POR  2300
Cosic,M.                             YUG  2270
Cosulich,R.                          ITA  2425
Coudari,C.                           CAN  2320
Covic,D.                             YUG  2215
Cox                                  IRL  2300
Cramling,D.                          SWE  2355
Cramling,P.                          SWE  2100
Crepinsek,Lj.                        YUG  2340
Crotto,R.                            USA  2055
Crouch,C.                            ENG  2300
Cruz-Lima,J.M.                       CUB  2275
Csapo                                HUN  2060
Csatlos,P.                           HUN  1925
Cserna,L.                            HUN  2400
Cseshkovsky,V.                       USR  2560
Csom,I.                              HUN  2510
Csonkics,T.                          HUN  2040
Cuartas,C.                           COL  2425
Cuasnicu,O.                          ARG  2400
Cubitt,C.                            ENG  2335
Cuellar Gacharna,M.                  COL  2385
Cuellar,J.                           VEN  2215
Cukic,R.                             YUG  2295
Cummings,D.H.                        ENG  2265
Cvetkovic,Sr.                        YUG  2385
Cvetkovic,St.                        YUG  2030
Cynolter                             HUN  1950
Czajka,Z.                            POL  2225
Czerniak,M.                          ISR  2345
Dahlin,G.                            SWE  2230
Dahlin,J.                            SWE  2115
Dake,A.                              USA  2355
Damanik                              INA  2300
Damjanovic,M.                        YUG  2420
Dankert,P.                           FRG  2360
Dankov                               BUL  2270
Danner,G.                            AUT  2335
Dantar                               YUG  2390
Darga,K.                             FRG  2505
Daskalov,G.                          BUL  2355
Davies,N.R.                          ENG  2220
Davila,E.                            NCA  2300
Day,A.                               CAN  1835
Day,L.                               CAN  2375
De Bruycker,B.                       BEL  2350
De Castro,E.                         PHI  2285
De Eccher                            ITA  2285
De Firmian,N.                        USA  2415
De Graaf                             NED  2005
De Greif,B.                          COL  2325
De la Vega,H.                        ARG  2385
De la Vega,R.                        PHI  2250
De Lange,D.                          NOR  2290
De Leon                              GUA  2215
De Roode                             NED  2250
De Veauce                            ENG  2310
De Winter                            MEX  2250
Deak,S.                              HUN  1880
Debarnot,R.                          ARG  2425
Dekic-Novakovic,B.                   YUG  2075
Delaney,P.                           IRL  2295
Delgado,C.                           DOM  2310
Delineshev                           BUL  2215
Dell'Accio                           ITA  2210
Della Lunga                          ITA  2225
Dely,P.                              HUN  2445
Dementiev,O.                         USR  2485
Demers                               CAN  1950
Denker,A.                            USA  2330
Depasquale                           AUS  1960
Despotovic                           YUG  2365
Deze,A.                              YUG  2415
Dezso                                HUN  2320
Diamond                              POR  2205
Diaz,A.                              VEN  2230
Diaz,J.C.                            CUB  2370
Diaz,S.                              VEN  2210
Didishko,V.                          USR  2415
Dieks,R.                             NED  2300
Dienavorian                          URU  2310
Diesen,M.                            USA  2460
Dietze,W.                            DDR  2330
Diez Del Corral,J.                   ESP  2485
Dimitrijevic,M.                      YUG  2345
Dizdar,G.                            YUG  2395
Dizdarevic,E.                        YUG  2215
Djordjevic,R.                        YUG  2300
Djukanovic,M.                        YUG  2300
Djukic,Z.                            YUG  2370
Djuric,S.                            YUG  2415
Dobosz,H.                            POL  2380
Dobrev,D.                            BUL  2380
Dobrich                              CAN  2230
Dobrovolsky,L.                       CSR  2260
Dobrynski                            POL  2310
Doda,Z.                              POL  2400
Doljanin,T.                          YUG  2285
Dolmadjan,A.                         BUL  2350
Dolmatov,S.                          USR  2495
Dominguez Sanz,J.                    ESP  2275
Dommes                               USR  2360
Domnitz,Z.                           ISR  2290
Domsgen                              DDR  2075
Domuls                               USR  2300
Donaldson,J.W.                       USA  2310
Donchenko,A.                         USR  2405
Donchenko,O.                         USR  2400
Donchev,D.                           BUL  2400
Doncheva                             BUL  2035
Donelly                              USA  1900
Donner,J.                            NED  2465
Donoso Velasco,P.                    CHI  2435
Dorfman,I.                           USR  2595
Doroshkievich,V.K.                   USR  2420
Doucet                               FRA  2300
Dragasevic-Georgieva                 YUG  2155
Dragovic,M.                          YUG  2350
Drelinkiewicz                        POL  2325
Dresen                               FRG  2245
Dricta                               CSR  2405
Drozd                                POL  2280
Drumev,A.                            BUL  2270
Du Chattell                          NED  2280
Dubin,J.                             ARG  2350
Dudek                                POL  2250
Dueball,J.                           FRG  2455
Dueckstein,A.                        AUT  2420
Dunkelblum                           BEL  2250
Dunne,D.                             IRL  2245
Dur                                  AUT  2385
Duran                                ESP  2210
Durao,J.                             POR  2300
Dvorietzky,M.I.                      USR  2525
Dzieniszewski,A.                     POL  2230
Dzindzichashvili,R.                  ISR  2595
Dziuban,O.I.                         USR  2440
Eales,R.                             ENG  2360
Ein-Dor                              ISR  2270
Eising,J.                            FRG  2390
Ek,H.                                SWE  2335
Ekenberg                             SWE  2270
Ekstrom                              SWE  2385
Elder                                SCO  1835
Eley,B.                              ENG  2335
Eliskases,E.                         ARG  2430
Ellison,D.G.                         ENG  2210
Emma,J.                              ARG  2435
Emodi,Gy.                            HUN  2230
Enders,P.                            DDR  2290
Enklaar,B.                           NED  2400
Eperjesi,L.                          HUN  2350
Epstein,E.D.                         USR  2260
Erenska-Radzewska,H.                 POL  2190
Eretova,K.                           CSR  2180
Eriksen,S.                           DEN  2210
Erlingsson,J.                        ISL  2240
Ermenkov,E.                          BUL  2495
Eror                                 YUG  2310
Erozbek                              TUR  2210
Escondrillas                         MEX  2270
Esitmo,S.                            PHI  2355
Eslon,J.                             SWE  2380
Espig,L.                             DDR  2450
Espig,Th.                            DDR  2320
Estevez,G.                           CUB  2345
Estrada,A.                           MEX  2205
Estrada,W.                           URU  2260
Estrin,Y.                            USR  2430
Evans,D.                             WLS  1840
Evans,L.D.                           USA  2375
Evans,L.M.                           USA  2520
Faas,A.                              USR  2270
Faase                                NED  2355
Fabrega                              PAN  2225
Fahnenschmidt,G.                     FRG  2370
Faibisovich,V.Z.                     USR  2460
Farago,I.                            HUN  2510
Farkas,J.                            ROM  1940
Farooqui,Z.                          PAK  2325
Fassler                              MNC  1900
Fatalibekova,E.                      USR  2290
Fecht,P.                             SUI  2250
Fedder,S.                            DEN  2415
Fedorov                              USR  2290
Fedorowicz,J.P.                      USA  2405
Feller,J.                            LUX  2225
Fernandez Garcia,J.L                 ESP  2340
Fernandez,A.                         ESP  2310
Fernandez,Ant.                       VEN  2330
Fernandez,C.A.                       CUB  2335
Fernandez,Juan C.                    CUB  2385
Ferreira,O.                          PAR  2240
Ferrer-Lucas,P.                      ESP  2065
Ferrera                              CUB  2335
Fershter,A.                          USR  2385
Feuerstein,A.                        USA  2305
Feustel (F)                          DDR  2180
Feustel,B.                           FRG  2335
Feustel,P.                           DDR  2305
Fichtl,J.                            CSR  2325
Fijalkowski                          POL  2280
Filguth,R.A.                         BRA  2335
Filip,M.                             CSR  2475
Filipenko,A.                         USR  2335
Filipowicz,A.                        POL  2375
Findlay,D.J.                         SCO  2280
Finlaugsson                          ISL  2275
Finta,E.                             HUN  2000
Fischdick,G.                         FRG  2260
Fischer,I.                           ROM  2395
Flear,G.C.                           ENG  2320
Fleck,J.                             FRG  2310
Flesch,J.                            HUN  2430
Fodor,I.                             YUG  2255
Foguelman,A.                         ARG  2315
Foigel,I.                            USR  2310
Foisor,O.                            ROM  2310
Foldi                                HUN  2230
Folling                              NOR  2280
Fomina,T.V.                          USR  2150
Forintos,Gy.V.                       HUN  2425
Formanek,E.W.                        USA  2410
Fosse                                NOR  2245
Fraguela Gil,J.                      ESP  2305
Franco,Z.                            PAR  2360
Franklin,M.J.                        ENG  2345
Franzen,J.                           CSR  2300
Fredriksson                          SWE  2270
Freile                               ECU  2215
Frey,K.                              MEX  2405
Frias,V.                             CHI  2410
Friberg                              SWE  2205
Fridh,A.                             SWE  2270
Fridjonsson,J.                       ISL  2275
Friedgood,D.                         ENG  2310
Friedman                             ISR  2385
Friehoff                             FRG  2255
Fries-Nielsen,J.O.                   DEN  2310
Fries-Nielsen,N.J.                   DEN  2300
Fritsch                              FRG  2220
Frolov,A.                            USR  2360
From                                 DEN  2230
Fromenta                             CUB  2235
Fronczek,H.                          POL  2305
Fryre                                PUR  2230
Ftacnik,L.                           CSR  2430
Fuller,M.L.                          AUS  2380
Fundoica                             CUB  2210
Gajic,Z.                             YUG  2270
Gal,L.                               ISR  2000
Galarza                              ECU  2250
Gamarra Caseres,C.                   PAR  2250
Gamboa                               VEN  2205
Gaprindashvili,N.                    USR  2405
Garbett,P.A.                         NZL  2320
Garces,N.                            ECU  2285
Garcia Conesa,G.                     ESP  2345
Garcia Gonzales,G.                   CUB  2490
Garcia Martinez,S.                   CUB  2465
Garcia Palermo,C.                    ARG  2415
Garcia,Gilb.                         CUB  2220
Garcia,Gild.                         COL  2410
Garcia,H.                            ARG  2310
Garcia,J.                            ESP  2280
Garcia,L.                            COL  2375
Garcia,M.                            ESP  1990
Garcia,N.                            ESP  2130
Garcia,Rai.                          ARG  2430
Garcia,W.                            CUB  2275
Garcia-Padron,J.                     ESP  2400
Garcia-Padron,M.P.                   ESP  2125
Garkov,M.                            BUL  2375
Garwell,J.                           WLS  2015
Gasic,B.                             YUG  2345
Gavela,D.                            YUG  2280
Gavrilakis,N.                        GRE  2295
Gazik,I.                             CSR  2460
Gelemerov,I.                         BUL  2300
Gelfer,I.                            ISR  2300
Geller,E.P.                          USR  2550
Genin,A.                             USR  2340
Georgadze,A.                         USR  2315
Georgadze,T.                         USR  2535
Georgescu,V.                         ROM  2260
Georgiev,Kr.                         BUL  2440
Georgievski,V.                       YUG  2320
Gerasimov,N.                         USR  2355
Gereben,E.                           SUI  2300
Gerenski                             BUL  2395
Gerusel,M.                           FRG  2425
Gesos,P.                             GRE  2405
Gheorghe                             ROM  1885
Gheorghiu,F.                         ROM  2540
Ghinda,E.                            ROM  2035
Ghinda,M.-V.                         ROM  2455
Ghitescu,Th.                         ROM  2400
Ghizdavu,D.                          USA  2415
Giacomazzi                           FRA  2245
Giam                                 SIN  2310
Giardelli,S.                         ARG  2300
Giffard,N.                           FRA  2330
Gilden                               USA  2360
Ginsberger,A.                        ISR  2300
Ginsburg,M.                          USA  2340
Gipslis,A.                           USR  2525
Giterman,Sh.                         ISR  2340
Gitev                                BUL  2220
Giustolisi                           ITA  2265
Glass                                AUT  2205
Gligoric,S.                          YUG  2560
Gliksman,Dar.                        YUG  2340
Gluzman                              ISR  2280
Goberman                             USR  2305
Gocheva(Bojadgieva),                 BUL  2040
Godes,A.                             USR  2400
Godoy,D.A.                           CHI  2330
Gofstein,L.                          USR  2400
Gogalea,E.                           ROM  2065
Goichberg                            USA  2315
Goldenberg,R.                        FRA  2300
Goldstein                            USR  2280
Goljak                               USR  2315
Golovei                              USR  2130
Gomez,F.                             COL  2210
Gonda,G.                             JPN  2225
Gonsior,E.                           CSR  2390
Gonzales Mestres,L.                  ESP  2330
Gonzales,E.                          DOM  2220
Gonzales,J.A.                        COL  2310
Gonzales,M.                          PER  2340
Gonzales,S.                          COL  2285
Gonzalez-Maza,R.                     ESP  2315
Goodman,D.                           ENG  2340
Gorchakov                            USR  2310
Gorelov,S.                           USR  2395
Gorski                               POL  2280
Gostovic(Bozovic),Mi                 YUG  2120
Gostovic,Miroslava                   YUG  2075
Gouder                               MLT  2210
Gouveia                              BRA  2405
Govedarica,R.                        YUG  2410
Grabczewski,R.                       POL  2390
Grabow                               DEN  2285
Gralka,J.                            POL  2345
Gramignani,R.                        ITA  1935
Granat,H.                            ENG  2055
Green,E.                             NZL  2320
Grefe,J.                             USA  2400
Grek,J.                              YUG  1945
Gresser,G.K.                         USA  2040
Griffiths,P.                         ENG  2280
Grigorian,K.A.                       USR  2480
Grigoriou                            GRE  2230
Grigorov                             BUL  2350
Grimaldi                             ESA  2345
Grinberg,R.                          ARG  2400
Grinfeld                             USR  2215
Grinza                               ITA  2330
Gromek,J.                            POL  2325
Grosch,M.                            HUN  2115
Gross,S.                             CSR  2355
Grossmann,R.                         POL  2230
Groszpeter,A.                        HUN  2375
Gruchacz,R.                          USA  2355
Gruenberg,H.-U.                      DDR  2385
Gruenfeld,Y.                         ISR  2430
Grunberg,S.                          ROM  2300
Guddahl                              NOR  2230
Gudmundsson,E.                       ISL  2220
Gudzenov                             BUL  2205
Guerra J.                            VEN  2230
Gufeld,E.                            USR  2530
Guggenberger,I.D.                    COL  1935
Guimard,C.                           ARG  2405
Gulan                                YUG  2215
Gulbrandsen,A.V.                     NOR  2365
Gulko,B.                             USR  2585
Gumrukcuoglu                         TUR  2210
Gundersen,H.                         NOR  2260
Gunew                                BUL  2310
Gunnarsson,G.                        ISL  2280
Gurgenidze,B.                        USR  2505
Gurieli,N.D.                         USR  2175
Gusev,V.                             USR  2410
Gutierrez,J.                         CRC  2270
Gutierrez,J.A.                       COL  2370
Gutop                                USR  2430
Haag,E.                              HUN  2430
Haahr,M.                             DEN  2005
Hadjipetrov                          BUL  2290
Haik,A.                              FRA  2435
Hakki,I.                             SYR  2255
Halldorsson,Bj.                      ISL  2230
Halldorsson,Br.                      ISL  2250
Hamann,G.                            FRG  2375
Hamann,S.                            DEN  2475
Hammar,B.                            SWE  2385
Hammer,P.                            SUI  2350
Handsuren                            MGL  2065
Hanken                               USA  2200
Hanrech                              ENG  2250
Hansson,D.                           SWE  2300
Happel                               NED  2380
Haraldsson                           SWE  1900
Haraldsson,H.                        ISL  2225
Harandi,K.                           IRI  2410
Hardicsay,P.                         HUN  2340
Harding                              IRL  2230
Harestad                             NOR  2240
Haring,R.I.                          USA  1920
Haritver                             CAN  2245
Harper                               CAN  2340
Hartmann,W.                          FRG  2235
Hartoch,R.                           NED  2395
Hartston,W.                          ENG  2485
Hase,J.                              ARG  2395
Hassan,M.                            IND  2345
Hatlebakk                            NOR  2225
Hauge                                NOR  2225
Haugli,P.                            NOR  2230
Hausner,A.                           AUT  1970
Hausner,I.                           CSR  2365
Havansi,E.E.                         FIN  2250
Havlicek                             CSR  2250
Haygarth,M.                          ENG  2355
Hazai,L.                             HUN  2420
Healy                                IRL  1990
Hebden,M.                            ENG  2230
Hebert,J.                            CAN  2365
Hecht,H.-J.                          FRG  2490
Hedman,J.                            CUB  2295
Heemskerk,F.                         NED  2035
Heiberg,Th.                          NOR  2250
Heidenfeld                           IRL  2230
Heilemann                            FRG  2315
Heim,S.                              NOR  2335
Heinicke                             FRG  2410
Heinig,W.                            DDR  2300
Heinsohn                             DDR  2235
Hellmayr                             AUT  2250
Hellwig                              POL  1995
Helmers,K.J.                         NOR  2405
Helmertz,P.I.                        SWE  2310
Hempson,P.W.                         ENG  2240
Henao,R.                             COL  2320
Henley,R.                            USA  2405
Hennings,A.                          DDR  2450
Hennings,M.                          AUT  1850
Henry,P.                             IRL  2400
Henshaw                              ENG  2205
Hermann,M.                           FRG  2405
Hermes                               MEX  2250
